t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.210,31.6073,30.7665,0.0000,1.0248,0.2200,0.8408,74.0,2830.2,2763.9,2417.5,2788.3,2715.4,2773.7,2843.1,2732.6,2913.5,2929.5,2762.0,2903.3,2941.4,2901.1,2920.1,2888.4,0.9714,0.9434,0.8753,0.9604,0.9232,0.9561,0.9736,0.9461
0.483,43.6153,42.0861,0.0000,1.6681,0.2454,1.5292,78.0,2821.1,2879.1,2985.9,2918.1,2994.2,2847.7,2807.4,2881.6,2914.9,2874.2,3054.9,2922.5,2927.3,2965.6,2912.2,2981.2,0.9678,1.0017,0.9774,0.9985,1.0229,0.9602,0.9640,0.9666
0.719,37.4407,35.7592,0.0000,1.4514,0.2057,1.6815,78.0,2888.1,2924.4,2894.9,2608.8,2807.0,2889.1,2563.4,2338.6,2951.8,3012.2,2924.9,2948.7,2926.3,2940.7,2926.4,2932.0,0.9784,0.9708,0.9897,0.8847,0.9592,0.9824,0.8759,0.7976
0.926,33.2485,31.7589,0.0000,1.2848,0.2014,1.4896,80.0,2680.8,2810.4,2546.5,2742.5,2766.7,2812.9,2670.2,2449.1,2830.4,2921.1,2816.6,2931.4,2845.1,2919.8,2932.1,2879.2,0.9471,0.9621,0.9041,0.9356,0.9724,0.9634,0.9107,0.8506
1.181,40.7232,40.3103,0.0000,1.7398,0.2301,0.4129,81.0,2895.3,2906.6,2788.9,2761.6,2700.2,2898.8,2771.9,2690.1,3009.6,2934.4,2953.8,2903.7,2910.9,2939.8,2938.6,2976.2,0.9620,0.9905,0.9442,0.9511,0.9276,0.9861,0.9433,0.9039
1.420,38.1612,35.9273,0.0000,1.5695,0.2182,2.2339,81.0,2808.2,2624.9,2819.7,2618.6,2853.4,2705.3,2622.4,2725.3,2932.4,2768.6,3003.3,2934.6,3044.3,2854.7,2889.5,2922.8,0.9577,0.9481,0.9389,0.8923,0.9373,0.9477,0.9076,0.9324
1.671,40.1229,38.3623,0.0000,1.4810,0.2258,1.7606,81.0,2928.6,3029.3,2656.2,2837.0,2738.7,2780.1,2836.7,2721.0,2934.3,3115.1,2927.6,2944.8,2868.4,3021.2,2963.7,2918.1,0.9980,0.9724,0.9073,0.9634,0.9548,0.9202,0.9571,0.9324
1.878,33.0266,32.0403,0.0000,1.4404,0.1993,0.9863,81.0,2740.7,2754.1,2729.2,2831.5,2837.5,2754.4,2838.6,2650.3,2914.7,2890.7,2914.9,2909.7,2938.6,2814.6,2916.1,2838.1,0.9403,0.9528,0.9363,0.9731,0.9656,0.9786,0.9734,0.9338
2.119,38.4401,36.9094,0.0000,1.5414,0.2191,1.5308,82.0,2883.9,2865.0,2446.4,2786.5,2726.4,2889.1,2594.0,2628.0,2919.0,2946.3,2922.5,2880.6,2947.6,2998.4,2873.2,3008.9,0.9879,0.9724,0.8371,0.9673,0.9250,0.9635,0.9028,0.8734
2.356,37.4965,36.0592,0.0000,1.4279,0.2133,1.4374,83.0,2733.6,2581.8,2460.2,2649.0,2489.7,2667.5,2992.0,2689.1,2937.7,2911.3,2935.0,3016.7,2865.2,2954.2,3010.7,2966.0,0.9305,0.8868,0.8382,0.8781,0.8689,0.9030,0.9938,0.9066
2.572,34.5492,33.1423,0.0000,1.5131,0.1959,1.4069,82.0,2792.8,2791.6,2756.5,2769.0,2856.4,2752.2,2769.5,2833.9,2909.3,2925.8,2856.6,2807.7,2925.8,2865.1,2913.5,2903.7,0.9599,0.9541,0.9649,0.9862,0.9763,0.9606,0.9506,0.9760
2.800,36.4410,35.1052,0.0000,1.3959,0.2103,1.3358,84.0,2774.2,2567.2,2652.1,2881.2,2595.6,2512.3,2648.5,2651.4,2937.8,2908.7,2981.2,3039.2,2971.1,2976.8,2917.6,2945.7,0.9443,0.8826,0.8896,0.9480,0.8736,0.8440,0.9078,0.9001
3.010,33.5497,32.3824,0.0000,1.3083,0.2075,1.1673,82.0,2781.7,2777.2,2440.5,2539.7,2848.3,2735.8,2744.3,2612.5,2891.3,2925.1,2863.8,2837.9,2903.7,2897.2,2916.0,2889.4,0.9621,0.9495,0.8522,0.8949,0.9809,0.9443,0.9411,0.9042
3.265,40.7250,38.4157,0.0000,1.6156,0.2264,2.3093,84.0,2875.5,2620.0,2661.2,2746.4,2707.7,2755.1,2826.3,2703.5,2935.7,2882.8,2962.2,2992.7,2863.5,2927.2,2924.7,2869.8,0.9795,0.9088,0.8984,0.9177,0.9456,0.9412,0.9664,0.9420
3.501,37.7151,36.3299,0.0000,1.5033,0.2133,1.3852,84.0,2692.8,2927.3,2764.4,2650.3,2995.1,2808.0,2778.2,2745.9,2890.6,2945.5,2902.7,2919.6,2986.0,2925.4,2918.0,2987.4,0.9316,0.9938,0.9523,0.9078,1.0030,0.9599,0.9521,0.9191
3.713,33.8442,33.2375,0.0000,1.3043,0.1987,0.6067,84.0,2683.0,2743.5,2743.5,2637.3,2775.7,2792.3,2531.6,2541.2,2951.2,2834.4,2934.1,2916.0,2865.9,2867.5,2903.8,2878.2,0.9091,0.9679,0.9350,0.9044,0.9685,0.9738,0.8718,0.8829
3.953,38.2979,37.0904,0.0000,1.7123,0.2289,1.2076,86.0,2796.6,2779.5,2847.0,2711.2,2748.7,2773.4,2812.9,2688.7,2837.3,2921.4,2904.1,2908.1,2893.1,2941.0,2913.6,2904.3,0.9856,0.9514,0.9804,0.9323,0.9501,0.9430,0.9654,0.9258
4.211,41.2087,38.8460,0.0000,1.5430,0.2231,2.3627,86.0,2688.8,2698.8,2642.4,2684.4,2839.3,2787.3,2674.4,2809.1,2976.6,2977.6,2912.0,2910.0,2970.8,2909.8,2916.1,2958.7,0.9033,0.9064,0.9074,0.9225,0.9557,0.9579,0.9171,0.9494
4.425,34.2010,33.2000,0.0000,1.4355,0.2084,1.0010,86.0,2751.0,2495.0,2617.4,2751.1,2653.5,2595.3,2846.0,2718.5,2906.1,2884.7,2902.3,2918.5,2878.7,2860.2,2894.7,2913.9,0.9466,0.8649,0.9019,0.9427,0.9218,0.9074,0.9832,0.9330
4.682,41.0695,39.6093,0.0000,1.6956,0.2353,1.4603,86.0,2816.5,3004.7,2561.2,2711.5,2732.6,2971.2,2745.7,2680.1,2926.6,2934.1,2868.8,2873.7,2938.4,2970.5,2883.5,2909.6,0.9624,1.0241,0.8928,0.9436,0.9300,1.0003,0.9522,0.9211
4.929,39.2919,37.4602,0.0000,1.5829,0.2228,1.8317,87.0,2707.5,2711.6,2868.8,2596.2,2810.4,2775.9,2807.2,2753.5,2905.4,2863.6,2954.6,2947.1,2911.1,2904.5,2938.3,2908.9,0.9319,0.9469,0.9710,0.8809,0.9654,0.9557,0.9554,0.9466
5.157,36.5761,35.1919,0.0003,1.4746,0.2127,1.3840,87.0,2868.2,2850.4,2582.6,2603.2,2621.3,2839.1,2738.2,2683.9,2906.0,2952.4,2810.7,2900.9,2902.1,2909.1,2890.3,2892.0,0.9870,0.9654,0.9189,0.8974,0.9032,0.9760,0.9474,0.9281
5.391,37.3958,36.8581,0.0000,1.6354,0.2133,0.5377,87.0,2726.1,2683.8,2910.6,2792.2,2801.8,2690.5,2837.6,2805.2,2895.3,2882.0,2946.8,2860.6,2899.9,2810.7,2889.2,2901.7,0.9416,0.9312,0.9877,0.9761,0.9662,0.9573,0.9822,0.9667
5.632,38.3404,35.9225,0.0000,1.5100,0.2115,2.4179,87.0,2763.9,2920.9,2609.4,2639.5,2815.0,2907.1,2888.0,2524.0,2889.4,2926.2,2937.4,2942.0,2891.6,2994.1,2938.7,2884.3,0.9566,0.9982,0.8883,0.8972,0.9735,0.9709,0.9828,0.8751
5.845,34.0337,32.7984,0.0000,1.3092,0.1987,1.2354,89.0,2735.1,2734.3,2660.7,2176.3,2793.4,2737.0,2870.6,2561.2,2931.4,2896.7,2926.1,2810.2,2913.2,2917.8,2921.1,2924.5,0.9330,0.9439,0.9093,0.7744,0.9589,0.9381,0.9827,0.8758
6.075,36.7284,35.1586,0.0000,1.5799,0.2139,1.5698,89.0,2812.8,2780.5,2776.7,2676.8,2754.0,2850.7,2740.4,2601.1,2907.4,2834.4,2891.4,2895.3,2823.6,2904.3,2849.4,2887.8,0.9675,0.9810,0.9603,0.9245,0.9754,0.9815,0.9617,0.9007
6.340,42.3305,41.0521,0.0000,1.7337,0.2399,1.2784,89.0,2836.3,2724.9,2761.5,2897.3,2780.6,2800.2,2990.0,2415.2,2909.9,3000.3,2906.1,2970.9,3022.6,2909.7,2973.1,2856.8,0.9747,0.9082,0.9502,0.9752,0.9199,0.9624,1.0057,0.8454
6.560,35.1571,33.5836,0.0000,1.4950,0.2106,1.5735,89.0,2749.6,2700.0,2751.0,2765.6,2787.6,2803.5,2854.9,2822.8,2824.6,2805.3,2910.1,2850.7,2881.8,2901.9,2910.4,2933.7,0.9734,0.9624,0.9453,0.9701,0.9673,0.9661,0.9809,0.9622
6.799,38.0404,37.8750,0.0000,1.6367,0.2228,0.1654,89.0,2791.4,2840.5,2850.4,2833.4,2656.8,2823.0,2694.4,2689.1,2850.8,2996.5,2898.1,2952.8,2899.1,2885.5,2786.7,2889.7,0.9792,0.9479,0.9835,0.9596,0.9164,0.9783,0.9669,0.9306
7.053,40.6368,37.5789,0.0000,1.6452,0.2209,3.0579,89.0,2935.1,2751.8,2691.3,2717.9,2791.5,2685.3,2761.0,2712.9,3034.8,2887.8,2863.8,2894.1,2877.0,2880.5,3047.1,2871.3,0.9672,0.9529,0.9398,0.9391,0.9703,0.9322,0.9061,0.9448
7.282,36.5539,35.1876,0.0000,1.3672,0.2097,1.3663,89.0,2858.2,2743.8,2702.8,2592.1,2643.5,2703.8,2875.2,2555.6,2922.6,2921.2,2936.3,2918.4,2949.8,2919.1,2925.4,2942.5,0.9780,0.9393,0.9205,0.8882,0.8962,0.9263,0.9829,0.8685
7.501,34.9926,33.6880,0.0000,1.4774,0.2109,1.3046,90.0,2714.5,2711.2,2720.3,2682.7,2887.4,2817.4,2775.1,2744.5,2857.3,2857.0,2913.8,2896.0,2908.8,2901.0,2892.7,2901.4,0.9500,0.9490,0.9336,0.9264,0.9926,0.9712,0.9594,0.9459
7.741,38.3666,37.2625,0.0000,1.5951,0.2127,1.1041,90.0,2876.2,2948.5,2651.1,2828.5,2712.2,2718.1,2777.1,2662.9,2928.2,2937.8,2874.5,2893.9,2892.8,2900.9,2899.1,2836.4,0.9823,1.0037,0.9223,0.9774,0.9376,0.9370,0.9579,0.9388
7.966,35.9340,34.6581,0.0000,1.3119,0.2084,1.2759,90.0,2681.7,2809.5,2538.6,2585.0,2821.4,2670.7,2688.2,2719.2,2905.3,2895.9,2931.7,2887.6,2908.7,2868.5,2908.8,2947.9,0.9230,0.9702,0.8659,0.8952,0.9700,0.9310,0.9242,0.9224
8.191,35.9386,34.5287,0.0000,1.5930,0.2115,1.4099,90.0,2679.7,2637.3,2635.4,2709.3,2729.9,2850.8,2832.7,2725.1,2874.2,2843.8,2868.2,2881.0,2858.8,2915.2,2867.6,2842.4,0.9323,0.9274,0.9188,0.9404,0.9549,0.9779,0.9878,0.9587
8.432,38.5189,36.0796,0.0000,1.5442,0.2191,2.4393,90.0,2741.4,2717.0,2689.0,2816.9,2669.3,2715.6,2688.3,2869.3,2892.1,2887.8,2864.3,2893.1,2904.4,2884.4,2888.8,2941.6,0.9479,0.9409,0.9388,0.9736,0.9190,0.9415,0.9306,0.9754
8.649,34.6828,33.0212,0.0000,1.2369,0.1929,1.6617,91.0,2856.5,2867.9,2629.1,2511.8,2672.7,2608.2,2876.7,2779.8,2902.6,2938.0,2947.4,2901.0,2899.1,2899.6,2903.3,2902.4,0.9841,0.9762,0.8920,0.8658,0.9219,0.8995,0.9908,0.9578
8.851,32.2506,31.0680,0.0000,1.4133,0.2029,1.1826,90.0,2656.4,2759.5,2581.6,2576.3,2808.1,2766.9,2760.4,2469.6,2881.3,2846.7,2755.7,2893.0,2886.8,2859.8,2897.3,2849.1,0.9220,0.9694,0.9368,0.8905,0.9727,0.9675,0.9527,0.8668
9.114,41.9936,40.5449,0.0000,1.6931,0.2298,1.4487,90.0,2761.3,2834.7,2783.4,2649.6,2754.3,2898.5,2785.9,2582.3,2850.3,2942.0,3007.4,2891.4,2903.6,2929.4,2891.5,2882.0,0.9688,0.9636,0.9255,0.9164,0.9486,0.9894,0.9635,0.8960
9.341,36.2954,34.6511,0.0000,1.4355,0.2069,1.6443,91.0,2722.0,2524.1,2475.6,2730.4,2649.4,2602.9,2702.1,2766.3,2940.2,2792.3,2892.7,2878.9,2827.8,2853.6,2829.7,2929.3,0.9258,0.9040,0.8558,0.9484,0.9369,0.9122,0.9549,0.9443
9.579,37.8792,35.9380,0.0000,1.6580,0.2133,1.9412,90.0,2791.8,2916.6,2748.8,2725.8,2843.7,2925.0,2880.7,2558.6,2879.5,2892.6,2837.5,2880.1,2887.9,2894.0,2928.6,2812.4,0.9695,1.0083,0.9687,0.9464,0.9847,1.0107,0.9836,0.9098
9.810,37.0540,35.3060,0.0000,1.4773,0.2158,1.7480,91.0,2730.7,2595.8,2723.3,2803.4,2799.2,2635.2,2689.9,2669.8,2892.0,2950.7,2944.6,2895.6,2938.7,2906.6,2898.8,2967.3,0.9442,0.8797,0.9248,0.9682,0.9525,0.9066,0.9279,0.8997
10.028,34.8272,33.4856,0.0000,1.2820,0.2026,1.3415,91.0,2785.4,2685.0,2627.0,2575.2,2613.0,2662.7,2800.7,2643.0,2890.2,2773.6,2891.7,2853.3,2826.6,2886.5,2884.4,2889.9,0.9637,0.9681,0.9084,0.9025,0.9244,0.9225,0.9710,0.9146
10.271,38.6828,37.7068,0.0000,1.7657,0.2341,0.9759,91.0,2731.1,2793.2,2658.6,2711.8,2820.6,2935.9,2820.7,2604.2,2812.9,2952.1,2872.0,2862.1,2896.7,2891.0,2878.5,2882.9,0.9709,0.9462,0.9257,0.9475,0.9737,1.0155,0.9799,0.9033
10.533,41.9851,40.3740,0.0000,1.6785,0.2338,1.6110,92.0,2866.5,2726.6,2737.8,2728.9,2696.2,2774.4,2805.9,2850.5,2976.5,2914.8,2906.5,2956.0,2935.7,2876.5,2906.4,2890.3,0.9630,0.9354,0.9420,0.9232,0.9184,0.9645,0.9654,0.9862
10.753,35.1528,32.9534,0.0000,1.3132,0.2112,2.1994,92.0,2714.4,2727.1,2490.7,2805.7,2738.2,2666.6,2593.5,2555.0,2843.1,2906.6,2893.1,2897.3,2868.3,2858.1,2889.7,2877.5,0.9548,0.9382,0.8609,0.9684,0.9546,0.9330,0.8975,0.8879
10.987,37.2237,35.7012,0.0000,1.6394,0.2103,1.5225,91.0,2908.0,2674.9,2744.8,2602.9,2760.7,2878.6,2723.5,2583.2,2935.0,2884.5,2876.2,2869.9,2909.5,2918.7,2799.9,2892.2,0.9908,0.9274,0.9543,0.9070,0.9489,0.9863,0.9727,0.8931
11.230,38.7719,37.5606,0.0000,1.5741,0.2359,1.2112,90.0,2813.1,2789.0,2619.1,2797.4,2686.7,2758.7,2748.4,2495.0,2871.0,2861.3,2863.7,2803.0,2866.6,2867.3,2913.7,2837.8,0.9798,0.9747,0.9146,0.9980,0.9372,0.9622,0.9433,0.8792
11.489,26.9479,25.0057,0.0000,1.2964,0.2371,1.9421,81.0,2310.6,2413.4,2306.1,2163.6,2268.5,2216.4,2276.1,2299.2,2412.9,2410.8,2396.1,2351.2,2370.4,2368.4,2377.5,2373.7,0.9576,1.0011,0.9624,0.9202,0.9570,0.9358,0.9574,0.9686
11.720,18.6233,17.6324,0.0000,1.2216,0.2270,0.9909,78.0,2175.8,2095.0,2059.9,2103.5,2038.3,2199.9,2087.7,2124.2,2174.6,2181.6,2160.4,2250.7,2163.8,2159.2,2158.1,2131.0,1.0006,0.9603,0.9535,0.9346,0.9420,1.0188,0.9674,0.9968
11.964,17.5277,16.0809,0.0000,1.1179,0.2316,1.4468,77.0,2006.4,1973.3,1964.4,1975.6,2014.2,1882.8,1980.5,2038.8,2043.9,2070.9,2051.9,2079.9,2059.9,2082.5,2063.5,2079.5,0.9817,0.9528,0.9573,0.9499,0.9778,0.9041,0.9598,0.9804
12.219,18.9733,17.2345,0.0000,1.3879,0.2289,1.7389,77.0,2101.7,2060.0,1994.9,2007.6,1944.2,2012.7,2069.8,2113.3,2145.4,2075.1,2129.1,2116.6,2070.3,2075.6,2128.8,2136.7,0.9796,0.9927,0.9369,0.9485,0.9391,0.9697,0.9722,0.9891
12.446,16.5469,15.6076,0.0000,1.0275,0.2264,0.9393,78.0,2065.1,2031.9,1951.2,1916.7,2044.0,2033.3,2004.7,1936.9,2112.1,2142.5,2140.8,2021.4,2175.3,2146.1,2121.1,2095.9,0.9777,0.9484,0.9114,0.9482,0.9396,0.9474,0.9451,0.9241
12.696,18.1304,16.3504,0.0000,1.4743,0.2228,1.7801,76.0,1902.4,2044.4,1990.6,1923.1,2055.1,1998.5,2039.9,2009.4,2072.6,2067.0,2070.0,2131.7,2063.5,2069.9,2070.1,2030.6,0.9179,0.9891,0.9616,0.9022,0.9959,0.9655,0.9854,0.9896
12.920,16.3043,15.2346,0.0000,0.9027,0.2329,1.0696,78.0,1873.0,1865.5,1902.3,2114.4,1941.2,1796.8,2015.0,1983.3,2137.2,2136.3,2141.9,2182.9,2130.1,2145.1,2122.4,2173.7,0.8764,0.8733,0.8882,0.9686,0.9113,0.8376,0.9494,0.9124
13.171,18.9221,17.0825,0.0000,1.5253,0.2359,1.8396,76.0,2103.8,1952.9,2027.2,1998.5,2030.1,2050.5,2063.7,1980.4,2059.5,2032.2,2071.5,2021.8,2034.7,2047.9,2091.2,2038.2,1.0215,0.9609,0.9786,0.9885,0.9977,1.0013,0.9868,0.9717
13.456,20.2807,18.6297,0.0000,1.1365,0.2588,1.6510,76.0,1941.6,2105.1,2050.0,2010.4,2029.4,2063.3,1894.7,2105.7,2071.8,2135.1,2078.2,2132.8,2141.6,2105.8,2077.6,2140.2,0.9371,0.9860,0.9864,0.9426,0.9476,0.9798,0.9120,0.9838
