t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,30.3286,29.4488,0.0000,1.0690,0.1901,0.8798,73.0,2863.2,2898.5,2870.4,2907.9,2858.6,2863.5,2869.4,2863.9,2940.7,2937.7,2946.0,2932.3,2948.6,2948.2,2947.2,2948.5,0.9737,0.9867,0.9743,0.9917,0.9695,0.9713,0.9736,0.9713
0.401,32.1111,30.8602,0.0000,1.2921,0.1855,1.2509,77.0,2915.3,2915.6,2915.6,2796.0,2915.6,2915.3,2915.4,2912.3,2943.8,2944.1,2944.0,2943.5,2944.1,2944.1,2944.0,2943.8,0.9903,0.9903,0.9904,0.9499,0.9903,0.9902,0.9903,0.9893
0.602,32.1413,31.0259,0.0000,1.2567,0.1849,1.1154,78.0,2884.8,2884.5,2884.4,2869.6,2884.4,2884.6,2884.4,2881.0,2916.8,2916.6,2916.6,2915.8,2916.5,2916.4,2916.5,2916.5,0.9890,0.9890,0.9890,0.9841,0.9890,0.9891,0.9890,0.9878
0.802,31.9341,30.7619,0.0000,1.4358,0.1831,1.1722,79.0,2883.8,2884.0,2884.0,2880.9,2884.1,2884.1,2882.4,2884.4,2912.5,2912.8,2912.8,2912.5,2912.8,2912.9,2911.1,2913.2,0.9901,0.9901,0.9901,0.9891,0.9902,0.9901,0.9902,0.9901
1.003,32.1117,30.8520,0.0000,1.2796,0.1849,1.2598,80.0,2878.9,2869.3,2879.3,2879.3,2879.7,2879.6,2881.3,2879.0,2909.7,2900.1,2910.3,2910.4,2910.4,2910.4,2912.2,2910.1,0.9894,0.9894,0.9894,0.9893,0.9894,0.9894,0.9894,0.9893
1.204,32.1276,30.8819,0.0000,1.4392,0.1840,1.2457,80.0,2884.9,2894.2,2884.0,2880.6,2883.9,2883.9,2883.7,2883.5,2914.4,2923.9,2913.7,2913.8,2913.5,2913.4,2913.4,2913.5,0.9899,0.9899,0.9898,0.9886,0.9898,0.9899,0.9898,0.9897
1.404,31.9488,30.8166,0.0000,1.3010,0.1837,1.1322,81.0,2872.7,2874.7,2874.7,2874.4,2874.9,2874.7,2874.7,2874.5,2905.1,2905.3,2905.3,2905.2,2905.3,2905.4,2905.4,2905.4,0.9889,0.9895,0.9895,0.9894,0.9895,0.9894,0.9894,0.9894
1.604,31.9421,30.9350,0.0000,1.3788,0.1843,1.0071,81.0,2876.6,2876.8,2864.1,2876.4,2876.6,2876.6,2872.3,2876.2,2905.3,2905.4,2906.3,2905.4,2905.3,2905.2,2904.9,2905.2,0.9901,0.9902,0.9855,0.9900,0.9901,0.9902,0.9888,0.9900
1.806,32.2744,30.8065,0.0000,1.3770,0.1840,1.4679,81.0,2874.0,2874.0,2874.2,2873.9,2873.0,2874.3,2874.4,2874.0,2904.3,2904.4,2904.5,2904.4,2904.6,2904.6,2904.6,2904.7,0.9896,0.9895,0.9896,0.9895,0.9891,0.9896,0.9896,0.9894
2.006,31.9775,30.8324,0.0000,1.3300,0.1834,1.1450,81.0,2873.0,2872.8,2872.6,2872.5,2872.7,2872.6,2868.3,2872.3,2902.9,2902.6,2902.7,2902.7,2902.6,2902.7,2902.7,2902.5,0.9897,0.9897,0.9897,0.9896,0.9897,0.9896,0.9882,0.9896
