t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.201,31.0116,30.1543,0.0000,0.9787,0.1898,0.8572,72.0,2909.8,2874.9,2870.6,2868.5,2874.8,2861.7,2879.6,2915.9,2944.3,2948.8,2949.5,2949.6,2949.1,2950.2,2948.5,2943.5,0.9883,0.9749,0.9732,0.9725,0.9748,0.9700,0.9766,0.9906
0.401,32.1011,30.8410,0.0003,1.3049,0.1852,1.2598,77.0,2911.1,2911.0,2910.9,2908.7,2911.0,2909.6,2906.6,2910.7,2941.3,2941.3,2941.2,2941.4,2941.3,2941.3,2941.1,2941.3,0.9897,0.9897,0.9897,0.9889,0.9897,0.9892,0.9883,0.9896
0.602,31.9457,30.8392,0.0000,1.2759,0.1837,1.1066,78.0,2880.8,2881.1,2881.0,2880.8,2881.1,2881.2,2881.0,2879.7,2911.2,2911.4,2911.4,2911.4,2911.4,2911.4,2911.5,2911.3,0.9896,0.9896,0.9896,0.9895,0.9896,0.9896,0.9895,0.9891
0.802,31.9485,30.8834,0.0000,1.4474,0.1840,1.0651,80.0,2874.0,2874.0,2873.9,2873.5,2873.9,2873.7,2873.8,2873.4,2905.3,2905.3,2905.2,2905.2,2905.2,2905.1,2905.1,2905.0,0.9892,0.9892,0.9892,0.9891,0.9892,0.9892,0.9892,0.9891
1.003,32.1361,30.8337,0.0000,1.3342,0.1840,1.3025,79.0,2878.9,2855.7,2878.7,2878.7,2878.9,2879.0,2878.9,2878.8,2908.3,2908.0,2908.4,2908.4,2908.4,2908.4,2908.4,2908.5,0.9899,0.9820,0.9898,0.9898,0.9899,0.9899,0.9899,0.9898
1.204,32.0873,30.8108,0.0000,1.3779,0.1849,1.2766,79.0,2876.2,2876.2,2876.1,2875.9,2876.1,2876.1,2876.0,2875.8,2905.2,2905.1,2905.1,2905.1,2905.1,2905.1,2905.2,2905.1,0.9900,0.9900,0.9900,0.9899,0.9900,0.9900,0.9900,0.9899
1.406,32.2851,31.1047,0.0000,1.3910,0.1840,1.1804,80.0,2873.1,2872.1,2873.0,2868.4,2862.5,2873.0,2873.1,2872.7,2901.9,2901.8,2901.9,2901.5,2901.9,2901.9,2901.8,2901.8,0.9901,0.9898,0.9901,0.9886,0.9864,0.9901,0.9901,0.9900
1.606,32.1282,30.8254,0.0000,1.2900,0.1834,1.3028,81.0,2873.6,2873.8,2873.8,2873.8,2873.8,2873.7,2873.8,2873.5,2904.1,2904.3,2904.2,2904.3,2904.2,2904.1,2904.1,2904.1,0.9895,0.9895,0.9895,0.9895,0.9895,0.9895,0.9896,0.9895
1.807,31.9271,30.7885,0.0000,1.4007,0.1831,1.1386,81.0,2875.6,2875.4,2874.0,2875.2,2871.9,2875.7,2875.6,2875.6,2904.7,2904.6,2904.6,2904.6,2904.6,2904.8,2904.9,2905.0,0.9900,0.9899,0.9895,0.9899,0.9887,0.9900,0.9899,0.9899
2.007,32.1300,30.7983,0.0000,1.3629,0.1840,1.3318,82.0,2866.9,2868.2,2869.1,2867.7,2869.1,2869.0,2869.1,2859.8,2897.9,2898.1,2897.8,2897.8,2897.8,2897.8,2897.7,2898.4,0.9893,0.9897,0.9901,0.9896,0.9901,0.9901,0.9901,0.9867
2.208,31.9430,30.8034,0.0000,1.3351,0.1831,1.1395,81.0,2875.2,2875.2,2875.2,2875.0,2875.3,2875.3,2858.5,2874.4,2903.9,2903.9,2904.0,2904.1,2904.1,2904.1,2903.7,2904.1,0.9901,0.9901,0.9901,0.9900,0.9901,0.9901,0.9845,0.9898
2.408,31.9765,30.7708,0.0000,1.3669,0.1840,1.2057,82.0,2871.2,2871.2,2871.1,2870.9,2870.9,2870.9,2870.9,2870.7,2899.7,2899.8,2899.6,2899.5,2899.5,2899.6,2899.6,2899.5,0.9902,0.9902,0.9902,0.9901,0.9901,0.9901,0.9901,0.9901
2.608,32.0949,30.7732,0.0000,1.3690,0.1831,1.3217,82.0,2868.8,2868.8,2856.8,2868.7,2859.4,2869.1,2848.3,2868.8,2898.4,2898.4,2897.8,2898.6,2898.6,2898.5,2897.5,2898.6,0.9898,0.9898,0.9858,0.9897,0.9865,0.9898,0.9830,0.9897
2.809,31.9741,30.7848,0.0000,1.4081,0.1831,1.1893,83.0,2869.6,2869.5,2869.6,2869.3,2864.6,2869.4,2869.0,2858.0,2897.9,2898.0,2897.9,2897.8,2897.6,2897.8,2897.8,2897.2,0.9902,0.9902,0.9902,0.9902,0.9886,0.9902,0.9901,0.9865
3.009,32.1099,30.8739,0.0000,1.2854,0.1849,1.2360,84.0,2868.2,2834.9,2867.8,2867.4,2868.0,2868.0,2868.0,2867.7,2899.6,2865.9,2899.0,2899.0,2899.2,2899.2,2899.2,2899.3,0.9892,0.9892,0.9892,0.9891,0.9893,0.9892,0.9892,0.9891
3.212,32.2744,31.1416,0.0000,1.3901,0.1849,1.1328,84.0,2873.0,2906.5,2873.2,2873.0,2873.1,2873.2,2873.0,2871.8,2899.3,2933.2,2899.7,2899.9,2899.7,2899.7,2899.6,2899.5,0.9909,0.9909,0.9909,0.9907,0.9908,0.9909,0.9908,0.9904
3.412,32.0995,30.7857,0.0000,1.2973,0.1840,1.3138,84.0,2863.7,2863.6,2863.7,2863.6,2863.7,2863.8,2863.8,2863.5,2892.0,2892.0,2892.1,2892.0,2892.0,2892.1,2892.1,2892.1,0.9902,0.9902,0.9902,0.9902,0.9902,0.9902,0.9902,0.9901
3.613,31.9720,30.7513,0.0000,1.4279,0.1831,1.2207,85.0,2865.7,2868.4,2866.4,2868.1,2868.3,2868.2,2849.6,2863.1,2896.5,2896.6,2896.7,2896.7,2896.6,2896.6,2895.7,2896.4,0.9894,0.9903,0.9895,0.9901,0.9902,0.9902,0.9841,0.9885
3.813,32.1050,30.7983,0.0000,1.3388,0.1840,1.3068,84.0,2865.5,2864.9,2867.1,2866.7,2867.1,2867.0,2867.1,2866.9,2894.1,2894.7,2894.2,2894.2,2894.3,2894.3,2894.4,2894.4,0.9901,0.9897,0.9906,0.9905,0.9906,0.9906,0.9906,0.9905
4.014,31.9469,30.7848,0.0000,1.3620,0.1831,1.1621,85.0,2867.9,2867.4,2864.2,2867.7,2858.9,2867.8,2863.9,2867.6,2892.8,2892.5,2892.5,2892.7,2892.5,2892.7,2892.7,2892.7,0.9914,0.9913,0.9902,0.9913,0.9884,0.9914,0.9900,0.9913
4.214,31.9482,30.7946,0.0000,1.3589,0.1831,1.1536,85.0,2862.1,2873.0,2872.8,2872.5,2864.7,2872.6,2862.8,2872.3,2892.9,2893.4,2893.3,2893.3,2893.0,2893.3,2893.7,2893.3,0.9893,0.9930,0.9929,0.9928,0.9902,0.9928,0.9893,0.9928
4.414,32.1459,30.8047,0.0000,1.2921,0.1840,1.3412,87.0,2864.0,2863.6,2843.1,2863.3,2863.7,2863.6,2863.6,2863.3,2888.0,2887.7,2887.8,2887.6,2887.6,2887.5,2887.5,2887.5,0.9917,0.9916,0.9845,0.9916,0.9917,0.9917,0.9917,0.9916
4.615,31.9320,30.6887,0.0000,1.4368,0.1831,1.2433,86.0,2867.7,2868.1,2866.0,2864.2,2866.8,2868.3,2868.2,2868.0,2889.4,2889.6,2889.4,2889.7,2889.7,2889.9,2889.8,2889.8,0.9925,0.9926,0.9919,0.9912,0.9921,0.9925,0.9925,0.9925
