t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,28.3276,27.2933,0.0000,0.7046,0.1953,1.0342,83.0,3349.8,3151.6,514.3,425.8,3154.3,3110.2,465.7,476.4,3546.5,3560.9,3335.3,3340.7,3560.5,3565.2,3342.9,3351.7,0.9445,0.8851,0.1542,0.1275,0.8859,0.8724,0.1393,0.1421
0.401,29.6880,28.4646,0.0000,0.5292,0.1996,1.2234,87.0,3598.9,3598.9,1.1,1.6,3598.9,3598.9,3.4,4.7,3598.4,3598.4,3329.7,3263.0,3598.3,3598.4,3326.6,3329.9,1.0002,1.0002,0.0003,0.0005,1.0001,1.0002,0.0010,0.0014
0.601,29.9520,29.1247,0.0000,0.8194,0.1923,0.8273,85.0,3290.7,3217.2,629.0,576.1,3275.6,3179.7,491.2,522.7,3497.1,3502.5,3188.8,3182.0,3498.6,3509.6,3191.4,3187.3,0.9410,0.9185,0.1972,0.1810,0.9363,0.9060,0.1539,0.1640
0.801,29.3777,28.6129,0.0000,0.5432,0.1968,0.7648,88.0,3545.4,3545.0,145.8,2.7,3544.9,3544.8,2.8,55.9,3574.7,3574.8,3328.3,3286.0,3574.6,3574.6,3354.3,3330.0,0.9918,0.9917,0.0438,0.0008,0.9917,0.9917,0.0008,0.0168
1.002,29.8299,28.9800,0.0000,0.5923,0.1932,0.8499,89.0,3513.0,3513.0,253.7,31.2,3513.0,3513.0,46.4,17.5,3563.7,3563.7,3330.5,3327.7,3563.7,3563.7,3329.6,3329.7,0.9858,0.9858,0.0762,0.0094,0.9858,0.9858,0.0139,0.0053
1.202,30.2059,29.3240,0.0000,0.8838,0.1898,0.8820,87.0,3365.7,3303.4,821.0,724.3,3258.9,3130.7,471.9,472.0,3425.5,3430.7,3123.8,3104.4,3440.7,3458.9,3062.8,3056.5,0.9825,0.9629,0.2628,0.2333,0.9472,0.9051,0.1541,0.1544
1.403,29.9111,29.0633,0.0000,0.5405,0.1962,0.8478,89.0,3564.0,3564.0,1.2,189.6,3564.1,3564.0,3.0,4.5,3577.1,3577.1,3472.2,3330.8,3577.2,3577.2,3332.0,3329.9,0.9963,0.9963,0.0003,0.0569,0.9963,0.9963,0.0009,0.0013
1.603,29.7997,29.0594,0.0000,0.5981,0.1965,0.7404,89.0,3552.0,3551.3,74.8,184.3,3551.3,3551.3,4.4,9.2,3565.7,3565.6,3315.3,3329.1,3565.6,3565.6,3342.1,3328.5,0.9961,0.9960,0.0225,0.0554,0.9960,0.9960,0.0013,0.0028
1.804,30.3735,29.3560,0.0000,0.8405,0.1917,1.0175,90.0,3389.0,3231.0,665.5,763.7,3169.0,3066.3,474.3,522.2,3481.7,3491.1,3157.9,3192.6,3500.7,3517.6,3159.7,3142.4,0.9734,0.9255,0.2107,0.2392,0.9052,0.8717,0.1501,0.1662
2.004,29.8034,29.0826,0.0000,0.5966,0.1953,0.7208,91.0,3524.3,3524.3,56.4,253.2,3524.3,3524.3,10.6,17.7,3562.8,3562.8,3330.2,3323.8,3562.8,3562.8,3330.5,3329.1,0.9892,0.9892,0.0169,0.0762,0.9892,0.9892,0.0032,0.0053
