t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.204,30.2609,31.1291,0.0000,1.0071,0.2133,-0.8682,75.0,2649.8,2875.3,2735.3,2737.7,2831.4,2830.7,2410.7,2423.0,2881.4,2948.6,2941.6,2885.5,2948.8,2949.5,2824.7,2898.0,0.9196,0.9752,0.9299,0.9488,0.9602,0.9597,0.8534,0.8361
0.514,49.5095,46.5560,0.0000,1.8854,0.2698,2.9535,78.0,3048.1,2761.1,2788.5,3016.4,2918.6,2897.3,2889.2,2710.8,2998.2,2930.4,2905.5,2998.3,2922.6,2881.7,3037.3,2915.6,1.0166,0.9422,0.9597,1.0061,0.9986,1.0054,0.9512,0.9297
0.746,37.2344,35.8932,0.0000,1.5308,0.2200,1.3412,78.0,2690.7,2773.8,2814.3,2551.3,2679.3,2945.8,2848.0,2678.9,2934.6,2943.4,2964.6,2911.3,2951.6,2999.5,2975.2,3031.2,0.9169,0.9424,0.9493,0.8763,0.9078,0.9821,0.9572,0.8838
0.962,34.5168,33.6321,0.0006,1.2711,0.1981,0.8841,80.0,2912.0,2657.4,2702.6,2466.6,2846.6,2728.7,2540.5,2650.9,2941.2,2827.5,2894.1,2960.0,2932.5,2937.7,2827.7,2890.1,0.9901,0.9398,0.9338,0.8333,0.9707,0.9288,0.8984,0.9172
1.208,39.1622,36.7486,0.0000,1.6428,0.2304,2.4136,80.0,2842.7,2897.5,2725.9,2832.7,2796.9,2868.9,2772.6,2712.1,2917.2,2986.9,2846.7,2914.7,2908.8,2914.6,3010.7,2916.6,0.9745,0.9701,0.9576,0.9718,0.9615,0.9843,0.9209,0.9299
1.464,40.8437,39.3099,0.0000,1.6873,0.2292,1.5338,80.0,2766.1,2711.8,2938.3,2725.0,2785.8,2841.6,2903.7,2704.1,2901.1,2944.9,3031.6,2903.9,2938.8,2918.6,2891.6,2967.2,0.9535,0.9208,0.9692,0.9384,0.9480,0.9736,1.0042,0.9113
1.690,35.9823,34.9648,0.0000,1.3986,0.2063,1.0175,81.0,2685.9,2912.5,2436.7,2645.8,2826.6,2856.5,2593.7,2242.6,2939.6,2938.2,2948.7,2960.6,2933.4,2950.0,2918.3,2930.2,0.9137,0.9912,0.8264,0.8937,0.9636,0.9683,0.8888,0.7653
1.919,36.7373,34.8025,0.0000,1.5469,0.2081,1.9348,81.0,2804.5,2890.9,2757.5,2875.7,2782.8,2873.5,2544.6,2795.3,2830.6,2927.4,2898.4,2932.6,2840.5,2920.1,2974.2,2831.5,0.9908,0.9875,0.9514,0.9806,0.9797,0.9840,0.8556,0.9872
2.161,38.6767,37.1551,0.0000,1.6092,0.2203,1.5216,82.0,2861.3,2707.8,2748.4,2443.4,2805.3,2849.8,2566.8,2842.9,3066.6,2935.4,2939.3,2896.4,3027.3,2945.8,2898.3,3050.7,0.9331,0.9225,0.9350,0.8436,0.9267,0.9674,0.8856,0.9319
2.383,35.2614,34.0511,0.0000,1.4221,0.2069,1.2103,81.0,2678.4,2674.3,2518.9,2674.5,2541.9,2857.2,2699.3,2695.0,2879.6,2930.2,2954.3,2965.7,2832.8,2927.4,2958.3,2933.2,0.9301,0.9127,0.8526,0.9018,0.8973,0.9760,0.9124,0.9188
2.608,35.8159,35.1836,0.0000,1.5100,0.2066,0.6323,83.0,2947.1,2775.3,2855.7,2543.4,2920.9,2809.5,2501.5,2449.7,2974.5,2892.1,2927.0,2906.9,3021.7,2875.0,2883.8,2902.5,0.9908,0.9596,0.9756,0.8750,0.9666,0.9772,0.8674,0.8440
2.849,38.6513,36.7501,0.0000,1.6067,0.2216,1.9012,82.0,2853.3,2838.9,2791.9,2690.0,2826.9,2992.1,2726.0,2776.3,2917.3,2942.4,2922.0,2927.4,2897.3,2983.1,2941.7,2930.4,0.9781,0.9648,0.9555,0.9189,0.9757,1.0030,0.9267,0.9474
3.061,33.7298,33.3864,0.0000,1.3873,0.1987,0.3433,83.0,2817.9,2779.7,2794.3,2358.4,2885.1,2801.2,2638.0,2345.1,2905.8,2934.2,2826.8,2885.6,2937.4,2832.2,2929.3,2885.1,0.9698,0.9474,0.9885,0.8173,0.9822,0.9890,0.9006,0.8128
3.321,41.5038,39.8238,0.0000,1.6559,0.2368,1.6800,83.0,2780.2,2892.0,2661.9,2710.1,2852.4,2853.5,2564.3,2380.8,2867.7,2927.2,3013.0,2878.3,2915.2,2946.9,2916.7,2965.2,0.9695,0.9880,0.8835,0.9416,0.9785,0.9683,0.8792,0.8029
3.564,38.8176,36.2783,0.0000,1.6003,0.2185,2.5394,83.0,2857.0,2869.6,2774.6,2799.8,2901.6,2905.4,2688.2,2859.9,2992.3,2922.7,2892.4,2986.8,2944.8,3004.6,2889.3,2914.1,0.9548,0.9818,0.9593,0.9374,0.9853,0.9670,0.9304,0.9814
3.795,36.8865,36.0683,0.0000,1.3892,0.2185,0.8182,84.0,2854.9,2696.4,2717.5,2751.3,2747.2,2810.7,2614.7,2606.3,2937.4,2873.7,2954.7,2851.3,2916.8,2900.4,2949.4,2913.8,0.9719,0.9383,0.9197,0.9649,0.9418,0.9691,0.8865,0.8945
4.030,37.4911,35.7589,0.0000,1.5558,0.2155,1.7322,85.0,2702.6,2851.2,2788.3,2730.2,2793.9,2860.2,2789.5,2585.4,2830.2,2963.1,2909.9,2958.6,2887.5,2899.1,2914.2,2918.6,0.9549,0.9622,0.9582,0.9228,0.9676,0.9866,0.9572,0.8858
4.273,38.8555,37.4627,0.0000,1.5689,0.2161,1.3928,85.0,2988.2,2730.0,2910.3,2599.9,2830.4,2741.1,2570.8,2467.5,2997.7,2905.8,2931.2,2968.7,2946.4,2944.0,2911.3,2782.1,0.9968,0.9395,0.9929,0.8758,0.9606,0.9311,0.8830,0.8869
4.503,36.7388,35.4796,0.0000,1.4059,0.2225,1.2591,85.0,2712.5,2730.0,2754.1,2585.4,2806.4,2808.3,2740.3,2838.0,2858.9,2901.9,2815.7,2900.7,2857.5,2907.4,2864.4,2994.2,0.9488,0.9408,0.9781,0.8913,0.9821,0.9659,0.9567,0.9478
4.761,41.3689,38.9043,0.0000,1.7013,0.2341,2.4646,86.0,2887.0,2642.2,2816.6,2560.4,2843.6,2828.5,2872.6,2584.7,2953.7,2898.2,2955.9,2888.6,2961.2,2904.0,2949.4,2871.9,0.9774,0.9117,0.9529,0.8864,0.9603,0.9740,0.9740,0.9000
5.014,40.2706,39.4829,0.0000,1.7126,0.2292,0.7877,86.0,2789.0,2713.9,2886.0,2873.4,2787.2,2909.0,2761.7,2611.2,2843.1,2912.6,2946.9,2913.9,2841.7,2895.9,2911.2,2843.3,0.9810,0.9318,0.9793,0.9861,0.9808,1.0046,0.9487,0.9184
5.264,39.9444,38.0297,0.0000,1.4789,0.2270,1.9147,86.0,2924.7,2921.3,2612.4,2757.1,2579.1,2844.1,2553.4,2679.4,2996.8,2915.9,2855.0,2860.9,2962.3,2916.4,2911.7,3047.4,0.9759,1.0019,0.9150,0.9637,0.8706,0.9752,0.8770,0.8792
5.485,35.4659,33.8726,0.0000,1.4450,0.2060,1.5933,88.0,2701.4,2797.9,2727.2,2494.1,2821.3,2832.6,2787.7,2523.9,2922.6,2933.9,2980.1,3000.6,2954.1,2871.7,2886.4,2850.1,0.9243,0.9536,0.9152,0.8312,0.9550,0.9864,0.9658,0.8856
5.731,39.0993,37.6653,0.0000,1.6525,0.2188,1.4340,89.0,2877.1,2759.4,2731.4,2645.3,2762.6,2881.4,2729.0,2446.0,2905.4,2857.9,2905.1,2905.5,2856.6,2943.0,2932.8,2881.5,0.9903,0.9655,0.9402,0.9104,0.9671,0.9790,0.9305,0.8489
5.968,37.9860,36.6463,0.0000,1.4502,0.2329,1.3397,88.0,2620.1,2881.7,2683.7,2856.4,2715.9,2965.0,2708.0,2687.7,2901.7,2951.2,2865.8,2882.7,2955.1,2956.4,2899.9,2958.8,0.9029,0.9764,0.9365,0.9909,0.9191,1.0029,0.9338,0.9084
6.205,37.6656,37.3968,0.0000,1.4957,0.2176,0.2689,88.0,2772.6,2758.8,2748.0,2469.1,2787.9,2807.8,2652.5,2591.8,2847.0,2867.3,2945.0,2921.9,2908.6,2867.8,2919.8,2919.1,0.9739,0.9622,0.9331,0.8450,0.9585,0.9791,0.9085,0.8879
