t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,31.7678,31.0226,0.0000,0.9946,0.2084,0.7452,74.0,2794.8,2917.2,2202.5,2675.0,2929.4,2911.5,2599.5,2016.6,2862.5,3038.9,3008.5,2865.6,3029.5,3031.4,3018.7,2978.4,0.9764,0.9600,0.7321,0.9335,0.9670,0.9605,0.8611,0.6771
0.480,44.7637,43.8515,0.0000,1.6705,0.2466,0.9122,78.0,2910.9,2872.4,2708.5,2993.1,2861.8,2823.9,2700.8,3032.3,3013.6,2947.8,2956.3,3063.4,2948.9,2940.8,2935.3,2967.3,0.9659,0.9744,0.9162,0.9770,0.9705,0.9602,0.9201,1.0219
0.727,39.4402,37.3867,0.0000,1.4447,0.2213,2.0535,78.0,2825.2,2604.0,2621.3,2689.1,2608.4,2721.3,2766.5,2646.3,3031.1,2930.0,2949.6,3003.5,2928.4,2947.8,2931.7,2920.7,0.9321,0.8887,0.8887,0.8953,0.8907,0.9232,0.9436,0.9060
0.942,34.3456,32.6397,0.0000,1.2869,0.2072,1.7059,80.0,2854.7,2754.1,2392.7,2394.3,2853.5,2766.9,2478.1,2566.1,2907.7,2914.3,2929.4,2887.6,2938.5,2896.3,2908.4,2954.0,0.9818,0.9450,0.8168,0.8291,0.9711,0.9553,0.8520,0.8687
1.181,38.3327,36.8255,0.0000,1.5359,0.2121,1.5073,80.0,2926.6,2839.7,2573.2,2661.1,2883.7,2969.4,2518.7,2199.7,2999.6,2935.5,2877.6,2916.4,2955.7,2988.3,2959.7,2913.7,0.9757,0.9673,0.8942,0.9125,0.9756,0.9936,0.8510,0.7550
1.406,35.7973,34.6419,0.0000,1.3626,0.2060,1.1554,80.0,2866.7,2878.5,2810.2,2681.6,2610.8,2804.1,2483.7,2690.6,2947.2,2991.4,3014.3,3016.7,2943.4,2950.4,2990.9,2973.2,0.9727,0.9623,0.9323,0.8889,0.8870,0.9504,0.8304,0.9050
1.606,31.9735,31.5655,0.0000,1.3528,0.1978,0.4080,80.0,2730.6,2786.0,2806.9,2608.3,2596.3,2897.6,2482.1,2707.7,2935.4,2876.3,2942.0,2865.9,2922.8,2940.1,2915.7,2934.5,0.9302,0.9686,0.9541,0.9101,0.8883,0.9855,0.8513,0.9227
1.859,40.4024,38.2274,0.0000,1.7358,0.2280,2.1750,80.0,2787.4,2899.3,2529.3,2805.3,2911.6,2811.5,2722.9,2873.2,2865.0,2948.6,2911.8,2929.3,2925.3,2924.4,2871.5,2911.9,0.9729,0.9833,0.8686,0.9577,0.9953,0.9614,0.9482,0.9867
2.104,39.1399,38.5891,0.0000,1.4502,0.2222,0.5508,81.0,2741.3,2904.8,2811.3,2663.0,2824.8,2761.6,2707.9,2487.8,2999.0,2974.6,2931.3,3007.9,2941.9,2917.4,2984.1,2955.7,0.9141,0.9765,0.9591,0.8853,0.9602,0.9466,0.9074,0.8417
2.331,36.2743,34.1070,0.0000,1.4346,0.2072,2.1674,81.0,2665.4,2883.7,2665.7,2600.1,2836.8,2887.7,2429.1,2800.3,2797.8,2926.3,2923.6,2886.8,2930.7,2941.3,2939.4,2935.5,0.9527,0.9854,0.9118,0.9007,0.9680,0.9818,0.8264,0.9539
