t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.207,32.0028,31.2038,0.0000,1.0355,0.2173,0.7989,75.0,2901.2,2784.8,2902.2,2509.7,2788.6,2791.7,2713.2,2791.1,2967.6,2968.5,2951.3,2834.4,2956.8,2864.2,2965.5,2947.2,0.9776,0.9381,0.9834,0.8855,0.9431,0.9747,0.9149,0.9471
0.512,48.7331,46.9197,0.0000,1.8039,0.2631,1.8133,78.0,2804.6,2884.1,2723.5,2658.9,2825.2,2893.5,2750.1,2894.4,2942.6,2879.1,2949.4,3049.1,2924.8,3053.9,2922.8,2945.5,0.9531,1.0017,0.9234,0.8720,0.9659,0.9475,0.9409,0.9826
0.745,37.0382,35.7827,0.0000,1.5247,0.2148,1.2555,79.0,2777.9,2976.9,2727.3,2723.5,2983.3,2782.5,2520.4,2782.0,2924.8,3006.4,2928.2,2946.3,2961.5,2934.6,2935.8,2941.4,0.9498,0.9902,0.9314,0.9244,1.0074,0.9482,0.8585,0.9458
0.952,33.2604,32.5454,0.0000,1.1835,0.2084,0.7150,80.0,2854.5,2686.8,2606.8,2664.1,2772.7,2791.1,2486.2,2639.2,2946.2,2923.8,2894.4,2939.1,2922.8,2922.0,2839.2,2931.0,0.9689,0.9189,0.9007,0.9064,0.9486,0.9552,0.8757,0.9004
1.195,38.6672,37.5704,0.0000,1.5543,0.2142,1.0968,80.0,2752.0,2869.0,2729.8,2656.2,2748.0,2851.8,2885.4,2842.2,2904.2,2931.8,2954.1,2892.0,2847.6,2922.0,2946.5,2934.3,0.9476,0.9786,0.9241,0.9185,0.9650,0.9760,0.9793,0.9686
1.440,39.2257,37.0302,0.0000,1.6309,0.2188,2.1954,80.0,2749.2,2842.3,2811.9,2676.5,2938.8,2899.0,2678.6,2396.3,2900.1,2920.5,2918.0,2933.7,2987.0,2939.8,2992.0,2874.1,0.9480,0.9732,0.9636,0.9123,0.9839,0.9861,0.8952,0.8337
1.659,34.7124,33.4661,0.0000,1.3202,0.2014,1.2463,81.0,2738.2,2776.6,2549.8,2562.0,2667.3,2816.8,2525.6,2760.9,2971.3,2936.2,2911.9,2953.3,2957.4,2898.0,2888.6,2979.6,0.9215,0.9456,0.8756,0.8675,0.9019,0.9720,0.8743,0.9266
1.879,35.0320,33.6599,0.0000,1.4731,0.2093,1.3721,81.0,2888.4,2709.6,2580.4,2586.8,2623.7,2794.7,2764.8,2659.5,2921.3,2881.1,2884.1,2912.3,2846.0,2910.2,2906.6,2897.7,0.9888,0.9405,0.8947,0.8882,0.9219,0.9603,0.9512,0.9178
2.128,39.6370,38.4237,0.0000,1.5988,0.2271,1.2134,81.0,2642.9,2768.2,2839.6,2707.9,2829.2,2792.8,2632.4,2862.0,2887.5,2970.3,2990.2,2930.2,2997.5,2971.7,2992.8,2956.0,0.9153,0.9319,0.9496,0.9241,0.9439,0.9398,0.8796,0.9682
2.343,34.3389,33.3147,0.0000,1.3257,0.2005,1.0242,83.0,2914.8,2750.1,2740.0,2488.4,2718.5,2798.5,2872.4,2325.5,2964.0,2858.5,2925.3,2922.3,2927.7,2898.2,2926.1,2916.0,0.9834,0.9621,0.9367,0.8515,0.9285,0.9656,0.9816,0.7975
2.569,36.1043,34.7243,0.0000,1.5778,0.2078,1.3800,83.0,2758.9,2900.0,2510.4,2760.6,2856.6,2938.9,2704.6,2768.2,2880.5,2947.6,2908.4,2915.1,2901.3,2954.3,2899.8,2916.8,0.9578,0.9839,0.8631,0.9470,0.9846,0.9948,0.9327,0.9490
2.800,36.8694,35.0533,0.0000,1.4267,0.2026,1.8161,82.0,2763.3,2780.1,2804.3,2610.6,2736.1,2632.1,2735.1,2707.0,2966.1,2933.3,2941.8,2937.5,2944.0,2916.2,2954.5,2937.8,0.9316,0.9478,0.9533,0.8887,0.9294,0.9026,0.9257,0.9215
3.010,33.4453,33.2766,0.0000,1.3818,0.1990,0.1688,84.0,2829.0,2673.6,2583.7,2590.3,2652.9,2765.6,2560.1,2783.6,2924.5,2926.0,2910.8,2925.4,2925.7,2926.5,2802.6,2925.2,0.9673,0.9137,0.8876,0.8855,0.9068,0.9450,0.9135,0.9516
3.243,37.2338,34.8720,0.0000,1.5762,0.2109,2.3617,84.0,2808.9,2873.8,2785.2,2813.5,2954.9,2703.2,2756.1,2814.4,2870.5,2933.6,2899.1,2910.3,2906.1,2810.1,2981.2,2900.0,0.9785,0.9796,0.9607,0.9667,1.0168,0.9619,0.9245,0.9705
3.488,39.0273,37.5103,0.0000,1.4740,0.2240,1.5170,84.0,2758.2,2865.6,2553.8,2697.1,2657.9,3026.3,2630.9,2500.9,2954.3,2920.0,2936.8,2905.8,2912.4,3021.6,2975.1,2929.9,0.9336,0.9813,0.8696,0.9282,0.9126,1.0015,0.8843,0.8536
