t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.206,32.6791,32.2085,0.0000,0.9930,0.2045,0.4706,75.0,2863.6,2803.8,2886.6,2316.1,2878.1,2873.6,2837.5,2721.9,2977.0,2988.2,2920.9,2962.7,2939.8,2983.9,2879.0,2914.2,0.9619,0.9383,0.9883,0.7817,0.9790,0.9630,0.9856,0.9340
0.475,42.9866,40.5904,0.0000,1.6000,0.2444,2.3962,77.0,2958.5,2909.0,2694.7,2697.5,2771.7,2793.3,2929.1,2815.0,2954.5,2918.9,2952.7,2952.9,2987.2,2939.8,3002.7,3011.9,1.0014,0.9966,0.9126,0.9135,0.9279,0.9502,0.9755,0.9347
0.705,36.7211,35.5810,0.0000,1.4130,0.2093,1.1401,77.0,2863.6,2851.8,2784.9,2184.0,2846.4,2697.0,2588.2,2626.8,2933.1,2967.8,3007.6,2926.8,2934.7,2934.5,3017.2,2944.2,0.9763,0.9609,0.9259,0.7462,0.9699,0.9190,0.8578,0.8922
0.913,33.2195,31.9939,0.0000,1.2485,0.2048,1.2256,77.0,2890.5,2798.4,2488.8,2572.7,2710.1,2671.2,2716.5,2387.1,2960.1,2936.5,2936.3,2823.3,2956.8,2942.9,2946.7,2817.7,0.9765,0.9530,0.8476,0.9112,0.9165,0.9077,0.9219,0.8472
1.180,42.6922,41.1309,0.0000,1.6834,0.2405,1.5613,79.0,2900.7,2786.0,2716.6,2672.5,2809.4,2880.3,2956.4,2371.0,2938.9,2870.8,2946.7,3049.9,2845.1,2939.9,2938.4,3062.3,0.9870,0.9704,0.9219,0.8762,0.9875,0.9797,1.0061,0.7742
1.414,37.3751,36.1632,0.0000,1.4935,0.2109,1.2118,79.0,2874.2,2882.0,2634.7,2705.1,2869.2,2727.4,2826.8,2632.7,2919.7,3012.8,2901.4,2908.3,3037.4,2919.4,2915.9,2922.8,0.9844,0.9566,0.9081,0.9301,0.9446,0.9342,0.9694,0.9008
1.628,34.1982,33.1740,0.0000,1.2146,0.1950,1.0242,80.0,2827.6,2787.3,2362.3,2631.3,2545.3,2653.8,2897.2,2658.8,2938.0,2938.8,2854.1,2947.5,2825.9,2906.7,2940.8,2925.6,0.9624,0.9484,0.8277,0.8928,0.9007,0.9130,0.9852,0.9088
1.852,35.8004,34.1472,0.0000,1.5237,0.2032,1.6531,80.0,2738.3,2772.1,2793.1,2643.3,2947.9,2799.2,2782.9,2808.5,2916.9,2915.7,2995.5,2919.5,3011.8,2942.4,2817.4,2924.0,0.9388,0.9508,0.9324,0.9054,0.9788,0.9513,0.9877,0.9605
2.083,36.8896,35.9087,0.0000,1.3876,0.2151,0.9808,80.0,2587.7,2865.9,2735.2,2689.0,2750.8,2595.4,2953.8,2487.7,2920.9,2936.7,2945.5,2882.5,2901.3,2926.8,3041.2,2876.3,0.8859,0.9759,0.9286,0.9329,0.9481,0.8868,0.9713,0.8649
2.303,35.1369,33.6355,0.0000,1.3422,0.2008,1.5015,81.0,2912.4,2843.3,2623.4,2766.9,2773.3,2723.4,2614.8,2670.0,2934.3,2928.5,2838.7,2939.1,2872.2,2918.7,2850.6,2957.2,0.9926,0.9709,0.9241,0.9414,0.9656,0.9331,0.9173,0.9029
2.536,37.2558,36.2380,0.0000,1.6217,0.2200,1.0178,82.0,2721.7,2582.6,2730.7,2474.2,2911.0,2753.4,2721.0,2716.8,2921.8,2913.6,2964.8,2925.2,3004.7,2928.9,2963.2,2894.2,0.9315,0.8864,0.9210,0.8458,0.9688,0.9401,0.9182,0.9387
2.777,38.5146,36.5279,0.0000,1.4978,0.2197,1.9867,81.0,2730.3,2829.4,2769.8,2736.7,2847.8,2562.9,2940.0,2626.0,2907.7,2912.2,2937.9,2918.9,2913.7,2883.4,2936.9,2898.5,0.9390,0.9716,0.9428,0.9376,0.9774,0.8889,1.0011,0.9060
2.997,35.1238,33.4548,0.0000,1.4511,0.2103,1.6690,84.0,2697.4,2717.4,2757.6,2717.3,2676.3,2668.4,2755.5,2683.6,2883.1,2857.3,2909.6,2812.5,2861.8,2922.8,2806.6,2897.2,0.9356,0.9510,0.9477,0.9661,0.9352,0.9130,0.9818,0.9263
3.261,42.1990,40.7177,0.0000,1.6321,0.2393,1.4813,83.0,2835.6,2768.4,2856.3,2776.2,2762.0,2873.4,2905.5,2701.6,2918.8,2934.9,2846.1,3022.3,2876.9,2904.2,3037.2,2936.7,0.9715,0.9433,1.0036,0.9186,0.9601,0.9894,0.9567,0.9199
3.498,37.8606,36.4324,0.0000,1.4154,0.2103,1.4282,83.0,2832.8,2794.0,2750.3,2718.5,2789.5,2666.6,2778.5,2700.8,2924.0,2931.2,2945.2,2915.0,3007.9,2907.7,2919.5,2948.9,0.9688,0.9532,0.9338,0.9326,0.9274,0.9171,0.9517,0.9159
3.718,35.1379,33.8698,0.0000,1.3693,0.2054,1.2680,84.0,2831.8,2798.4,2651.1,2589.9,2766.9,2756.6,2756.1,2379.4,2901.7,2903.8,2978.7,2905.2,2846.6,2925.1,2920.1,2887.0,0.9759,0.9637,0.8900,0.8915,0.9720,0.9424,0.9438,0.8242
3.954,37.6989,36.2823,0.0000,1.6901,0.2280,1.4166,84.0,2894.8,2739.7,2781.6,2640.1,2804.7,2804.5,2774.6,2629.6,2936.2,2868.7,2899.9,2854.9,2942.5,2854.0,2845.3,2892.8,0.9859,0.9550,0.9592,0.9248,0.9532,0.9826,0.9751,0.9090
4.218,42.1935,40.9044,0.0000,1.6476,0.2310,1.2891,84.0,2731.5,2873.8,2515.8,2731.6,2881.5,2825.2,3032.7,2697.5,2908.9,2967.7,2896.9,2962.6,2946.6,2946.3,2981.2,2922.1,0.9390,0.9684,0.8685,0.9220,0.9779,0.9589,1.0173,0.9231
4.434,34.5019,33.4151,0.0000,1.3657,0.2014,1.0867,85.0,2749.5,2705.9,2789.8,2604.0,2780.9,2784.6,2733.4,2657.7,2871.7,2857.8,2923.0,2814.1,2899.8,2901.2,2902.8,2932.7,0.9574,0.9469,0.9544,0.9253,0.9590,0.9598,0.9417,0.9062
4.676,38.6571,37.2780,0.0000,1.7044,0.2270,1.3791,85.0,2759.7,2782.1,2621.4,2916.9,2721.4,2819.8,2796.9,2584.0,2901.9,2902.7,2826.6,2999.1,2876.2,2931.9,2905.7,2891.8,0.9510,0.9585,0.9274,0.9726,0.9462,0.9617,0.9626,0.8936
4.920,39.0020,37.0669,0.0000,1.5704,0.2158,1.9351,86.0,2902.2,2934.6,2885.8,2649.1,2804.7,2766.2,2711.0,2678.8,2931.7,2951.1,2984.2,2906.0,2942.8,2890.2,2908.3,2909.3,0.9899,0.9944,0.9670,0.9116,0.9531,0.9571,0.9321,0.9208
5.136,34.5217,33.6938,0.0000,1.4255,0.2069,0.8279,87.0,2565.3,2625.2,2665.1,2556.7,2637.4,2703.7,2706.5,2552.2,2870.8,2838.5,2907.5,2912.4,2908.4,2923.5,2909.9,2868.9,0.8936,0.9249,0.9166,0.8779,0.9068,0.9248,0.9301,0.8896
5.382,39.2943,37.1306,0.0000,1.6425,0.2216,2.1637,87.0,2831.9,2862.3,2774.4,2684.4,2834.3,2629.9,2782.2,2804.9,2917.5,2907.7,2876.1,2869.5,2871.4,2811.3,2861.6,2906.2,0.9707,0.9844,0.9647,0.9355,0.9871,0.9355,0.9723,0.9652
5.633,40.0966,37.8313,0.0000,1.5237,0.2237,2.2653,87.0,2807.8,2791.7,2681.7,2485.1,2669.2,2924.4,2885.8,2455.7,2880.1,2968.5,2932.1,2912.5,2914.5,2993.3,2943.3,2873.1,0.9749,0.9404,0.9146,0.8532,0.9158,0.9770,0.9805,0.8547
5.856,35.6420,34.2824,0.0000,1.4432,0.2072,1.3596,87.0,2873.7,2631.1,2657.4,2533.9,2831.8,2839.0,2758.1,2494.9,2924.0,2822.8,2831.9,2897.0,2892.2,2896.2,2890.7,2944.8,0.9828,0.9321,0.9384,0.8747,0.9791,0.9803,0.9541,0.8472
6.087,36.8871,35.7662,0.0000,1.5897,0.2161,1.1209,88.0,2714.7,2906.0,2702.3,2688.4,2881.7,2766.0,2751.5,2627.0,2856.8,2975.3,2972.2,2881.9,2913.7,2824.6,2906.3,2873.1,0.9503,0.9767,0.9092,0.9329,0.9890,0.9792,0.9467,0.9143
6.331,38.9858,37.4181,0.0000,1.5659,0.2255,1.5677,88.0,2918.7,2675.9,2664.3,2865.8,2789.9,2852.6,2854.9,2596.9,2971.8,2876.5,2904.7,2927.9,2906.1,2978.5,2910.7,2932.4,0.9822,0.9303,0.9172,0.9788,0.9600,0.9577,0.9808,0.8856
6.554,35.6408,35.0707,0.0000,1.3632,0.2054,0.5701,88.0,2693.7,2659.7,2535.4,2668.9,2579.4,2759.0,2680.4,2388.4,2902.4,2870.9,2903.9,2910.2,2852.1,2925.5,2876.3,2861.0,0.9281,0.9264,0.8731,0.9171,0.9044,0.9431,0.9319,0.8348
6.801,39.4512,37.0531,0.0000,1.7038,0.2307,2.3981,89.0,2785.1,2741.6,2678.3,2508.1,2916.3,2663.0,2802.5,2900.6,2864.8,2871.9,2857.2,2803.4,2904.4,2843.4,2936.2,2925.6,0.9722,0.9546,0.9374,0.8947,1.0041,0.9366,0.9545,0.9914
7.081,44.7341,42.8997,0.0000,1.8085,0.2444,1.8344,88.0,2863.9,2909.0,2382.3,2835.1,2759.6,2859.1,2942.1,2838.6,2927.0,2986.3,2906.9,2998.4,2896.7,2947.6,2895.3,2878.8,0.9784,0.9741,0.8195,0.9455,0.9527,0.9700,1.0161,0.9861
7.303,35.4757,34.3300,0.0000,1.4383,0.2084,1.1456,90.0,2653.9,2695.3,2786.8,2682.2,2757.5,2687.4,2760.8,2739.8,2879.7,2826.9,2911.9,2865.5,2925.1,2908.8,2862.8,2911.1,0.9216,0.9534,0.9570,0.9360,0.9427,0.9239,0.9644,0.9412
7.543,38.3486,36.7064,0.0000,1.5716,0.2286,1.6421,90.0,2758.6,2895.8,2499.8,2673.7,2614.5,2665.2,2907.4,2594.4,2920.6,2968.5,2805.8,2830.2,2884.2,2903.3,2945.3,2897.0,0.9445,0.9755,0.8910,0.9447,0.9065,0.9180,0.9871,0.8955
7.795,40.2581,39.1594,0.0000,1.7291,0.2252,1.0986,90.0,2669.1,2742.7,2846.4,2869.5,2744.6,2759.9,2762.8,2622.5,2895.1,2910.8,2947.2,3002.7,2921.7,2897.4,2836.0,2858.4,0.9219,0.9423,0.9658,0.9556,0.9394,0.9526,0.9742,0.9174
8.045,39.9227,37.9549,0.0000,1.4993,0.2194,1.9678,90.0,2724.6,2790.1,2774.4,2657.2,2883.4,2726.2,2828.4,2693.3,2907.5,2912.9,2964.8,2908.4,2909.1,2914.4,2992.9,2972.8,0.9371,0.9578,0.9358,0.9136,0.9912,0.9354,0.9450,0.9060
8.249,32.6180,31.3522,0.0000,1.3879,0.1868,1.2659,90.0,2865.9,2769.9,2709.7,2793.6,2557.5,2649.3,2761.8,2559.9,2890.5,2863.3,2823.9,2889.0,2828.4,2819.6,2831.3,2830.3,0.9915,0.9674,0.9595,0.9670,0.9042,0.9396,0.9755,0.9045
8.484,37.5350,36.2124,0.0000,1.6150,0.2179,1.3226,90.0,2840.4,2690.9,2865.1,2438.1,2861.6,2830.6,2883.4,2690.8,2887.4,2827.1,2934.7,2843.7,2917.0,2939.1,2942.3,2855.8,0.9837,0.9518,0.9763,0.8574,0.9810,0.9631,0.9800,0.9422
8.725,38.4993,36.9015,0.0000,1.5369,0.2188,1.5979,91.0,2713.7,2798.4,2563.6,2885.0,2767.3,2841.7,2667.4,2671.2,2869.3,2987.0,2886.7,2940.6,2915.5,2907.3,2871.1,2945.8,0.9458,0.9369,0.8881,0.9811,0.9492,0.9774,0.9291,0.9068
8.943,34.8305,33.4045,0.0000,1.4169,0.1999,1.4261,91.0,2821.2,2579.4,2668.3,2636.5,2704.6,2590.2,2791.6,2849.6,2934.2,2803.9,2907.9,2844.6,2894.2,2888.2,2918.4,2908.8,0.9615,0.9199,0.9176,0.9268,0.9345,0.8968,0.9566,0.9796
9.177,37.3952,36.2801,0.0000,1.6205,0.2182,1.1151,91.0,2771.9,2896.6,2820.6,2849.3,2860.9,2852.0,2757.3,2570.6,2892.5,2951.1,2907.4,2959.8,2902.8,2895.6,2913.1,2924.5,0.9583,0.9815,0.9701,0.9626,0.9856,0.9849,0.9465,0.8790
9.389,33.8552,32.3708,0.0000,1.2613,0.1999,1.4844,90.0,2761.6,2619.1,2520.3,2630.8,2586.6,2500.6,2602.5,2791.4,2921.2,2873.8,2871.6,2922.6,2866.2,2846.9,2893.8,2916.7,0.9454,0.9114,0.8777,0.9001,0.9024,0.8784,0.8994,0.9570
9.640,40.1113,38.6229,0.0000,1.6595,0.2237,1.4883,91.0,2725.5,2820.1,2613.7,2722.0,2772.3,2823.0,2836.4,2589.6,2885.9,2893.1,2903.6,2893.6,2942.2,2880.9,2899.6,2849.3,0.9444,0.9748,0.9001,0.9407,0.9422,0.9799,0.9782,0.9089
9.884,38.9690,37.3028,0.0000,1.6553,0.2298,1.6663,91.0,2710.4,2727.4,2634.9,2365.8,2881.7,2782.2,2860.6,2742.5,2876.0,2910.2,2926.3,2896.8,2897.0,2919.0,2902.8,2954.4,0.9424,0.9372,0.9004,0.8167,0.9947,0.9531,0.9855,0.9283
10.108,35.7973,34.3050,0.0000,1.3834,0.1996,1.4923,91.0,2690.9,2749.7,2849.7,2789.4,2733.4,2597.7,2809.4,2752.3,2860.4,2917.6,2880.6,2884.5,2885.1,2913.9,2905.2,2884.3,0.9408,0.9424,0.9893,0.9670,0.9474,0.8915,0.9670,0.9542
10.330,35.4922,34.4027,0.0000,1.5668,0.2127,1.0895,91.0,2853.9,2652.6,2604.2,2695.6,2555.7,2696.1,2817.8,2719.7,2918.1,2866.8,2793.0,2841.0,2851.7,2867.0,2867.5,2843.8,0.9780,0.9253,0.9324,0.9488,0.8962,0.9404,0.9827,0.9564
10.580,39.9096,38.9061,0.0000,1.6525,0.2325,1.0034,91.0,2832.6,2821.8,2827.7,2577.2,2837.5,2693.1,2736.2,2687.7,2894.4,2883.7,2956.5,2922.2,2913.4,2888.1,2890.0,2927.4,0.9786,0.9786,0.9565,0.8819,0.9739,0.9325,0.9468,0.9181
10.802,35.4964,32.5606,0.0000,1.3684,0.1913,2.9358,90.0,2797.9,2852.0,2454.9,2601.8,2700.4,2621.4,2661.1,2650.0,2852.1,2884.9,2903.9,2883.5,2877.6,2841.9,2758.3,2875.7,0.9810,0.9886,0.8454,0.9023,0.9384,0.9224,0.9648,0.9215
11.037,37.5384,36.2884,0.0000,1.6821,0.2270,1.2500,92.0,2805.0,2828.7,2557.8,2591.2,2868.8,2769.0,2835.0,2497.4,2915.5,2888.7,2825.2,2854.3,2897.6,2924.1,2943.3,2890.3,0.9621,0.9792,0.9054,0.9078,0.9901,0.9469,0.9632,0.8641
11.301,42.1856,41.5593,0.0000,1.7026,0.2417,0.6262,92.0,2740.9,2869.2,2832.6,2649.6,2770.3,2748.7,2860.2,2751.4,2887.5,2877.2,2941.0,2920.5,2757.6,2878.0,2929.4,2887.6,0.9492,0.9972,0.9631,0.9072,1.0046,0.9551,0.9764,0.9528
11.537,37.6824,35.1986,0.0000,1.5475,0.2124,2.4838,92.0,2784.5,2555.6,2692.9,2797.7,2821.4,2713.6,2776.1,2632.1,2886.0,2840.6,2786.5,2886.1,3030.7,2882.2,2903.8,2888.9,0.9648,0.8997,0.9664,0.9694,0.9309,0.9415,0.9560,0.9111
11.777,38.3605,36.2612,0.0000,1.5768,0.2216,2.0993,92.0,2824.1,2847.9,2754.5,2652.4,2821.5,2854.2,2800.9,2573.5,2873.4,2926.2,2997.2,2849.0,2879.5,2892.5,2878.0,2823.3,0.9828,0.9733,0.9190,0.9310,0.9799,0.9867,0.9732,0.9115
12.004,36.2581,35.1858,0.0000,1.5732,0.2133,1.0724,93.0,2725.4,2728.9,2725.2,2608.0,2635.1,2723.2,2758.1,2739.1,2876.6,2827.7,2885.7,2876.5,2853.6,2884.3,2882.8,2934.5,0.9474,0.9650,0.9444,0.9066,0.9234,0.9442,0.9568,0.9334
12.239,37.5521,35.8257,0.0000,1.5100,0.2072,1.7264,93.0,2857.0,2829.3,2769.9,2648.5,2804.6,2667.6,2764.3,2549.0,2889.6,2928.4,2851.9,2919.0,2865.1,2799.4,2880.7,2876.1,0.9887,0.9662,0.9713,0.9073,0.9789,0.9529,0.9596,0.8863
12.465,36.1159,34.1213,0.0000,1.4218,0.2051,1.9946,93.0,2652.7,2853.5,2543.2,2741.7,2728.0,2741.3,2562.6,2656.1,2885.1,2893.3,2838.5,2861.8,2869.1,2953.7,2864.7,2879.4,0.9194,0.9862,0.8960,0.9580,0.9508,0.9281,0.8945,0.9224
12.694,36.5401,35.1665,0.0000,1.5805,0.2151,1.3736,92.0,2832.7,2754.6,2749.8,2596.7,2834.1,2922.1,2786.6,2696.9,2874.1,2880.0,2946.7,2898.5,2913.7,2891.4,2897.3,2870.8,0.9856,0.9565,0.9332,0.8959,0.9727,1.0106,0.9618,0.9394
12.918,26.1105,24.6819,0.0000,1.2466,0.2097,1.4285,84.0,2415.2,2395.2,2272.3,2350.2,2298.9,2350.1,2333.1,2373.2,2518.4,2497.2,2490.6,2505.5,2502.6,2443.1,2474.8,2477.8,0.9590,0.9592,0.9124,0.9380,0.9186,0.9620,0.9428,0.9578
13.147,18.8253,17.3403,0.0000,1.2817,0.2167,1.4850,80.0,2099.6,2177.3,2109.1,2150.1,2145.3,1971.2,2130.8,2108.1,2197.0,2194.2,2203.8,2192.1,2162.7,2231.5,2198.0,2187.9,0.9557,0.9923,0.9570,0.9808,0.9920,0.8834,0.9694,0.9636
13.375,16.9601,15.7589,0.0000,1.0437,0.2109,1.2012,78.0,2022.3,2047.7,2002.0,2069.8,2082.4,1926.0,1974.5,1770.8,2118.4,2112.5,2117.2,2110.1,2158.6,2099.0,2073.4,2122.5,0.9546,0.9693,0.9456,0.9809,0.9647,0.9176,0.9523,0.8343
13.593,15.7754,14.9984,0.0000,1.2946,0.2139,0.7770,79.0,2012.2,2093.9,1969.3,1843.3,2052.6,2037.5,2126.8,2041.7,2067.3,2103.2,2080.0,2097.8,2080.2,2091.3,2117.8,2092.9,0.9734,0.9956,0.9468,0.8787,0.9867,0.9743,1.0043,0.9756
13.833,17.6171,15.7962,0.0000,1.1108,0.2200,1.8210,78.0,2095.4,2015.2,1803.5,1899.8,2083.7,2113.2,1914.3,1988.1,2125.6,2103.1,2111.7,2104.3,2111.2,2120.3,2104.1,2098.6,0.9858,0.9582,0.8540,0.9028,0.9869,0.9967,0.9098,0.9473
