t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.203,30.0091,28.7322,0.0000,0.9723,0.1944,1.2768,74.0,2786.3,2831.5,2794.4,2825.9,2796.3,2786.2,2784.3,2792.3,2920.5,2854.3,2910.4,2860.7,2917.7,2919.4,2921.7,2920.7,0.9541,0.9920,0.9602,0.9878,0.9584,0.9544,0.9530,0.9560
0.403,32.1355,30.8871,0.0000,1.2637,0.1858,1.2485,78.0,2903.7,2907.2,2904.7,2906.8,2907.1,2907.1,2902.0,2906.8,2939.8,2940.0,2939.9,2939.9,2939.9,2939.8,2939.9,2939.8,0.9877,0.9888,0.9880,0.9888,0.9888,0.9889,0.9871,0.9888
0.604,31.9598,30.8910,0.0000,1.2253,0.1852,1.0687,78.0,2885.2,2845.9,2885.1,2885.1,2885.3,2882.8,2885.3,2885.1,2915.6,2914.4,2915.6,2915.6,2915.6,2915.7,2915.7,2915.7,0.9896,0.9765,0.9895,0.9895,0.9896,0.9887,0.9896,0.9895
0.804,32.0949,30.8321,0.0000,1.3943,0.1843,1.2628,78.0,2875.7,2881.5,2881.5,2881.2,2881.5,2881.5,2878.3,2881.1,2911.2,2911.6,2911.5,2911.5,2911.5,2911.4,2911.6,2911.5,0.9878,0.9897,0.9897,0.9896,0.9897,0.9897,0.9886,0.9896
1.005,31.9622,30.8111,0.0000,1.3223,0.1831,1.1511,80.0,2876.4,2880.6,2880.4,2870.9,2880.5,2880.4,2880.5,2882.1,2910.6,2910.7,2910.8,2912.0,2910.8,2910.8,2910.8,2910.8,0.9882,0.9896,0.9896,0.9859,0.9896,0.9896,0.9896,0.9901
1.205,32.1004,30.7848,0.0000,1.4084,0.1840,1.3156,80.0,2880.8,2880.5,2880.7,2880.2,2880.7,2880.8,2866.6,2878.0,2910.1,2910.0,2910.0,2910.0,2910.1,2910.2,2909.2,2910.4,0.9899,0.9899,0.9899,0.9898,0.9899,0.9899,0.9853,0.9888
1.405,31.9619,30.8440,0.0000,1.3101,0.1837,1.1179,80.0,2877.3,2877.6,2876.6,2873.2,2877.4,2877.5,2872.4,2873.4,2908.2,2908.3,2908.2,2908.0,2908.2,2908.1,2908.1,2908.6,0.9894,0.9895,0.9891,0.9881,0.9894,0.9895,0.9877,0.9879
1.606,31.9570,30.8208,0.0000,1.3119,0.1831,1.1362,81.0,2877.3,2874.3,2877.1,2876.6,2877.1,2877.0,2877.1,2876.7,2906.1,2903.3,2906.0,2905.9,2905.9,2906.1,2906.0,2906.0,0.9901,0.9900,0.9901,0.9899,0.9901,0.9900,0.9901,0.9899
1.806,32.1279,30.8257,0.0000,1.4130,0.1843,1.3022,81.0,2858.6,2869.6,2875.4,2871.1,2875.4,2875.4,2875.4,2875.0,2904.5,2898.2,2904.0,2904.3,2904.1,2904.1,2904.1,2904.1,0.9842,0.9901,0.9901,0.9886,0.9901,0.9901,0.9901,0.9900
2.007,32.0870,30.8880,0.0000,1.3232,0.1846,1.1990,81.0,2875.5,2884.5,2876.0,2869.2,2876.1,2876.0,2876.1,2877.0,2907.4,2916.4,2908.0,2908.0,2908.0,2908.0,2907.9,2908.0,0.9890,0.9890,0.9890,0.9867,0.9891,0.9890,0.9890,0.9893
2.208,31.9561,30.7888,0.0000,1.3580,0.1834,1.1673,81.0,2872.1,2872.1,2872.0,2871.7,2872.0,2862.7,2857.2,2860.4,2902.0,2902.0,2902.0,2901.9,2901.9,2892.5,2901.0,2900.9,0.9897,0.9897,0.9897,0.9896,0.9897,0.9897,0.9849,0.9860
2.409,32.1093,30.9029,0.0000,1.3516,0.1840,1.2064,81.0,2867.8,2867.8,2867.7,2867.6,2867.8,2877.2,2868.2,2868.1,2897.7,2897.7,2897.7,2897.8,2897.8,2907.2,2898.4,2898.3,0.9897,0.9897,0.9897,0.9896,0.9896,0.9897,0.9896,0.9896
2.609,32.1413,30.8202,0.0000,1.3632,0.1840,1.3211,82.0,2871.8,2870.3,2871.8,2871.5,2871.7,2871.6,2871.8,2869.3,2900.7,2900.6,2900.6,2900.5,2900.5,2900.5,2900.5,2900.7,0.9900,0.9896,0.9901,0.9900,0.9901,0.9900,0.9901,0.9892
2.810,31.9387,31.1739,0.0000,1.4453,0.1859,0.7648,82.0,2873.9,2874.2,2873.9,2873.8,2874.0,2874.0,2873.9,2861.1,2902.2,2902.3,2902.2,2902.3,2902.3,2902.2,2902.2,2901.6,0.9903,0.9903,0.9902,0.9902,0.9903,0.9903,0.9902,0.9860
3.013,32.4618,30.7983,0.0000,1.3470,0.1831,1.6635,82.0,2871.7,2871.5,2871.5,2871.1,2871.6,2820.1,2871.5,2871.2,2898.9,2898.7,2898.7,2898.7,2898.7,2897.4,2898.7,2898.6,0.9906,0.9906,0.9906,0.9905,0.9906,0.9733,0.9906,0.9906
3.213,32.0959,30.7854,0.0000,1.3815,0.1840,1.3104,85.0,2867.2,2862.4,2867.4,2867.3,2867.5,2867.6,2852.9,2852.8,2895.9,2896.2,2896.2,2896.2,2896.2,2896.2,2896.7,2896.1,0.9901,0.9883,0.9901,0.9900,0.9901,0.9901,0.9849,0.9851
3.413,31.9622,30.8581,0.0000,1.2717,0.1834,1.1041,84.0,2870.9,2870.8,2870.7,2870.3,2870.7,2870.6,2870.6,2870.3,2899.0,2899.0,2898.8,2898.8,2898.9,2898.8,2898.9,2898.8,0.9903,0.9903,0.9903,0.9901,0.9903,0.9903,0.9902,0.9902
3.614,31.9549,30.7919,0.0000,1.3718,0.1843,1.1630,85.0,2868.2,2865.3,2860.1,2867.9,2868.2,2868.3,2867.3,2868.1,2896.2,2896.1,2896.0,2896.3,2896.4,2896.4,2896.3,2896.3,0.9903,0.9894,0.9876,0.9902,0.9903,0.9903,0.9900,0.9902
3.814,32.1145,30.7162,0.0000,1.3827,0.1831,1.3983,85.0,2869.4,2869.1,2867.2,2869.1,2869.3,2869.3,2860.8,2869.0,2895.6,2895.4,2895.5,2895.5,2895.4,2895.3,2895.2,2895.4,0.9910,0.9909,0.9902,0.9909,0.9910,0.9910,0.9881,0.9909
4.015,31.9457,30.7748,0.0000,1.3385,0.1834,1.1710,85.0,2833.4,2869.5,2869.4,2870.4,2869.4,2867.4,2869.4,2870.4,2896.1,2897.0,2897.1,2897.1,2897.1,2897.1,2897.1,2897.2,0.9784,0.9905,0.9905,0.9908,0.9905,0.9897,0.9905,0.9908
4.215,32.1059,30.7671,0.0000,1.3992,0.1840,1.3388,85.0,2864.2,2863.9,2864.0,2861.3,2851.0,2864.2,2860.4,2863.6,2892.8,2892.7,2892.8,2892.8,2893.1,2892.8,2892.8,2892.8,0.9901,0.9900,0.9901,0.9891,0.9854,0.9901,0.9888,0.9899
4.415,31.9741,30.8767,0.0000,1.2515,0.1840,1.0974,86.0,2861.2,2861.3,2861.1,2860.6,2861.0,2860.9,2861.0,2860.6,2888.5,2888.4,2888.3,2888.3,2888.3,2888.3,2888.3,2888.1,0.9906,0.9906,0.9906,0.9904,0.9906,0.9905,0.9906,0.9905
4.616,31.9488,30.7500,0.0000,1.4081,0.1831,1.1987,86.0,2871.5,2859.4,2872.6,2872.5,2831.6,2872.9,2872.9,2861.7,2894.0,2893.6,2894.1,2894.1,2894.2,2894.0,2894.0,2893.9,0.9922,0.9882,0.9926,0.9925,0.9783,0.9927,0.9927,0.9889
4.819,32.5765,31.2081,0.0000,1.3968,0.1871,1.3684,86.0,2870.8,2870.6,2870.6,2870.8,2911.1,2870.6,2869.1,2870.7,2894.3,2894.2,2894.3,2894.4,2894.3,2894.6,2894.7,2894.6,0.9919,0.9918,0.9918,0.9918,1.0058,0.9917,0.9912,0.9918
5.020,31.9732,30.8059,0.0000,1.3028,0.1837,1.1673,86.0,2867.1,2867.1,2867.1,2867.6,2867.0,2866.8,2866.9,2867.4,2891.7,2891.6,2891.5,2891.4,2891.5,2891.4,2891.4,2891.4,0.9915,0.9915,0.9915,0.9918,0.9915,0.9915,0.9915,0.9917
5.220,31.9085,30.1583,0.0000,1.3815,0.1846,1.7502,87.0,2840.4,2840.3,2840.3,2840.0,2829.8,2809.2,2840.2,2839.9,2867.2,2867.2,2867.2,2867.3,2867.1,2867.0,2867.3,2867.2,0.9906,0.9906,0.9906,0.9905,0.9870,0.9798,0.9906,0.9905
5.420,32.1090,30.3115,0.0000,1.2979,0.1840,1.7975,88.0,2847.5,2847.5,2847.7,2847.3,2842.1,2847.8,2847.8,2847.5,2874.7,2874.7,2874.7,2874.7,2874.7,2874.7,2874.8,2874.7,0.9905,0.9905,0.9906,0.9905,0.9887,0.9906,0.9906,0.9905
5.621,31.7370,30.5529,0.0000,1.3818,0.1834,1.1841,86.0,2855.4,2852.6,2853.6,2855.5,2855.6,2855.7,2855.6,2842.7,2879.0,2879.3,2879.2,2879.1,2879.0,2879.1,2879.0,2878.4,0.9918,0.9907,0.9911,0.9918,0.9919,0.9919,0.9918,0.9876
5.821,32.1130,30.7992,0.0000,1.3379,0.1843,1.3138,88.0,2862.4,2862.1,2862.0,2861.9,2855.2,2862.2,2862.2,2862.1,2885.4,2885.0,2885.1,2885.2,2885.0,2885.3,2885.3,2885.3,0.9920,0.9920,0.9920,0.9919,0.9897,0.9920,0.9920,0.9920
6.021,31.9588,30.7583,0.0000,1.3650,0.1831,1.2006,88.0,2865.4,2865.5,2863.4,2864.1,2865.5,2865.4,2865.5,2865.7,2886.7,2886.9,2886.8,2886.7,2886.7,2886.7,2886.7,2886.7,0.9926,0.9926,0.9919,0.9922,0.9927,0.9926,0.9926,0.9927
6.222,31.9521,30.7659,0.0000,1.3818,0.1831,1.1862,87.0,2868.1,2868.2,2868.0,2865.6,2868.1,2868.3,2868.1,2867.9,2886.9,2886.9,2886.9,2886.9,2887.0,2887.0,2887.0,2886.9,0.9935,0.9935,0.9935,0.9926,0.9935,0.9935,0.9935,0.9934
6.422,32.1154,30.7918,0.0000,1.3162,0.1840,1.3235,89.0,2861.2,2861.2,2861.2,2860.8,2861.2,2861.1,2861.2,2861.0,2884.0,2884.0,2884.0,2883.9,2883.9,2883.9,2883.9,2884.0,0.9921,0.9921,0.9921,0.9920,0.9921,0.9921,0.9921,0.9920
6.623,31.9662,30.7507,0.0000,1.4160,0.1831,1.2155,88.0,2861.0,2864.2,2847.9,2856.9,2864.1,2864.1,2864.1,2863.9,2884.3,2884.5,2884.0,2884.9,2884.4,2884.4,2884.3,2884.2,0.9919,0.9930,0.9875,0.9903,0.9930,0.9930,0.9930,0.9929
6.823,32.0937,30.7778,0.0000,1.3623,0.1840,1.3159,89.0,2854.5,2854.3,2854.4,2854.1,2854.4,2854.4,2854.4,2854.3,2883.4,2883.3,2883.3,2883.3,2883.4,2883.4,2883.5,2883.6,0.9900,0.9899,0.9900,0.9899,0.9900,0.9900,0.9899,0.9898
7.024,31.9796,30.7772,0.0000,1.3498,0.1834,1.2024,89.0,2865.8,2857.8,2864.6,2864.4,2863.0,2864.7,2864.7,2864.5,2888.5,2880.6,2887.4,2887.4,2887.7,2887.4,2887.4,2887.5,0.9921,0.9921,0.9921,0.9920,0.9915,0.9921,0.9921,0.9920
