t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,28.1008,27.3260,0.0000,0.6976,0.1944,0.7748,83.0,3401.1,3218.4,464.8,474.1,3186.2,3173.0,438.1,390.1,3553.5,3566.9,3321.3,3297.4,3569.3,3570.4,3339.7,3328.9,0.9571,0.9023,0.1400,0.1438,0.8927,0.8887,0.1312,0.1172
0.401,29.2263,28.3691,0.0000,0.5496,0.1984,0.8572,87.0,3585.3,3585.4,14.5,2.4,3585.3,3585.3,2.6,1.8,3590.8,3590.9,3330.4,3330.0,3590.8,3590.8,3303.4,3214.0,0.9985,0.9985,0.0044,0.0007,0.9985,0.9985,0.0008,0.0006
0.601,30.0469,29.1842,0.0000,0.8749,0.1898,0.8627,84.0,3335.9,3377.2,605.4,554.0,3224.4,3219.6,531.9,512.9,3466.4,3459.9,3118.2,3093.8,3477.2,3478.0,3076.4,3073.5,0.9623,0.9761,0.1941,0.1791,0.9273,0.9257,0.1729,0.1669
0.802,29.8357,28.9364,0.0000,0.5902,0.1981,0.8994,87.0,3572.0,3571.9,132.3,75.0,3571.9,3571.9,3.0,4.2,3573.8,3573.7,3301.2,3306.8,3573.7,3573.7,3295.8,3308.7,0.9995,0.9995,0.0401,0.0227,0.9995,0.9995,0.0009,0.0013
1.002,29.7585,29.0475,0.0000,0.5673,0.1984,0.7111,90.0,3587.8,3587.9,7.7,4.9,3587.8,3587.7,19.1,20.5,3589.3,3589.3,3326.8,3286.3,3589.3,3589.2,3326.3,3330.0,0.9996,0.9996,0.0023,0.0015,0.9996,0.9996,0.0058,0.0062
1.203,30.3985,29.3649,0.0000,0.8838,0.1910,1.0336,88.0,3269.6,3370.7,776.4,649.9,3178.9,3099.1,513.2,478.6,3475.5,3461.6,3140.8,3112.5,3484.0,3499.1,3089.5,3067.5,0.9408,0.9737,0.2472,0.2088,0.9124,0.8857,0.1661,0.1560
1.403,29.8327,29.1506,0.0000,0.5420,0.1947,0.6821,89.0,3555.6,3555.5,5.2,195.9,3555.6,3555.6,3.8,5.0,3579.3,3579.2,3330.8,3329.5,3579.3,3579.3,3341.7,3343.3,0.9934,0.9934,0.0016,0.0588,0.9934,0.9934,0.0011,0.0015
1.604,29.7845,28.8924,0.0000,0.6592,0.1923,0.8920,89.0,3489.6,3489.7,133.2,219.0,3489.7,3489.7,8.8,49.5,3552.1,3552.2,3307.2,3329.7,3552.3,3552.3,3336.1,3312.6,0.9824,0.9824,0.0403,0.0658,0.9824,0.9824,0.0026,0.0149
1.804,30.0582,29.1424,0.0000,0.8289,0.1917,0.9158,91.0,3322.2,3183.8,635.5,599.4,3186.3,3167.3,714.1,531.7,3482.1,3496.7,3114.4,3109.2,3491.2,3492.6,3152.9,3104.4,0.9541,0.9105,0.2040,0.1928,0.9127,0.9069,0.2265,0.1713
2.005,30.0335,29.1909,0.0000,0.5679,0.1981,0.8426,91.0,3568.8,3568.8,5.3,3.3,3569.0,3569.0,190.0,1.8,3579.1,3579.1,3329.4,3415.5,3579.3,3579.3,3331.2,3329.8,0.9971,0.9971,0.0016,0.0010,0.9971,0.9971,0.0570,0.0006
2.205,30.3634,29.4884,0.0000,0.8475,0.1901,0.8749,88.0,3360.0,3323.1,827.2,584.1,3383.9,3225.3,473.4,384.0,3440.1,3441.8,3149.4,3096.2,3434.4,3461.2,3054.1,2998.4,0.9767,0.9655,0.2627,0.1887,0.9853,0.9318,0.1550,0.1281
2.405,29.9197,29.1790,0.0000,0.5963,0.1944,0.7407,92.0,3528.3,3528.3,313.7,83.7,3528.4,3528.4,9.5,15.9,3558.4,3558.4,3317.2,3307.7,3558.5,3558.5,3341.3,3324.3,0.9915,0.9915,0.0946,0.0253,0.9915,0.9915,0.0028,0.0048
2.606,29.9084,29.0090,0.0000,0.6024,0.1944,0.8994,91.0,3510.9,3510.9,253.4,56.0,3510.9,3510.9,13.6,14.2,3556.0,3556.0,3326.4,3321.4,3556.0,3556.0,3318.7,3331.0,0.9873,0.9873,0.0762,0.0169,0.9873,0.9873,0.0041,0.0043
2.806,30.5700,29.6230,0.0000,0.9521,0.1883,0.9470,92.0,3276.8,3349.0,898.1,759.6,3349.1,3336.2,497.0,327.9,3402.9,3392.0,3142.9,3119.3,3392.0,3394.2,3061.3,2989.9,0.9629,0.9873,0.2857,0.2435,0.9874,0.9829,0.1624,0.1097
3.007,30.1662,29.3295,0.0000,0.5630,0.1950,0.8368,93.0,3550.7,3550.7,10.0,192.5,3550.7,3550.7,3.4,4.1,3579.1,3579.1,3330.6,3330.0,3579.2,3579.2,3349.3,3334.0,0.9920,0.9920,0.0030,0.0578,0.9920,0.9920,0.0010,0.0012
3.207,30.4107,29.5419,0.0000,0.8246,0.1917,0.8688,86.0,3404.8,3392.7,527.6,621.2,3404.9,3361.6,365.9,337.5,3456.3,3458.9,3075.2,3099.8,3456.4,3463.5,3047.2,3044.2,0.9851,0.9809,0.1716,0.2004,0.9851,0.9706,0.1201,0.1109
3.407,30.2090,29.3173,0.0000,0.6882,0.1920,0.8917,92.0,3463.5,3463.4,305.8,282.3,3463.3,3463.3,35.8,203.2,3515.2,3515.1,3273.3,3270.6,3514.9,3514.9,3318.5,3318.5,0.9853,0.9853,0.0934,0.0863,0.9853,0.9853,0.0108,0.0612
3.608,30.0130,29.2004,0.0000,0.5945,0.1941,0.8127,93.0,3505.3,3505.4,66.3,60.5,3505.4,3505.3,12.1,201.2,3552.6,3552.7,3296.0,3315.0,3552.6,3552.6,3300.1,3329.3,0.9867,0.9867,0.0201,0.0182,0.9867,0.9867,0.0037,0.0604
3.809,30.6267,29.7082,0.0000,0.9076,0.1898,0.9186,93.0,3331.3,3301.7,861.9,753.1,3215.2,3324.4,450.1,423.2,3399.4,3404.0,3150.9,3105.9,3418.2,3401.3,3009.5,3042.2,0.9800,0.9699,0.2735,0.2425,0.9406,0.9774,0.1496,0.1391
4.009,29.6883,28.8775,0.0000,0.5444,0.1968,0.8109,92.0,3516.0,3516.0,4.5,198.3,3516.0,3516.0,3.4,4.4,3549.0,3549.0,3279.1,3330.0,3549.0,3549.0,3350.1,3334.7,0.9907,0.9907,0.0014,0.0596,0.9907,0.9907,0.0010,0.0013
4.210,29.6972,28.9306,0.0000,0.6009,0.1944,0.7666,92.0,3496.8,3496.7,305.1,39.3,3496.8,3496.8,10.7,10.1,3536.8,3536.7,3316.8,3313.9,3536.8,3536.8,3323.8,3334.1,0.9887,0.9887,0.0920,0.0119,0.9887,0.9887,0.0032,0.0030
4.410,30.0137,28.9648,0.0000,0.8359,0.1926,1.0489,93.0,3298.3,3335.1,620.1,721.2,3100.7,2999.7,561.5,502.3,3435.8,3428.9,3107.8,3117.6,3463.2,3478.8,3060.9,3056.3,0.9600,0.9726,0.1995,0.2313,0.8953,0.8623,0.1834,0.1644
4.610,29.1100,28.3382,0.0000,0.5820,0.1938,0.7718,93.0,3458.7,3458.7,74.6,210.1,3458.6,3458.6,44.9,13.6,3511.4,3511.4,3308.6,3323.0,3511.2,3511.2,3313.2,3302.0,0.9850,0.9850,0.0225,0.0632,0.9850,0.9850,0.0135,0.0041
