t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.208,32.9699,32.3040,0.0000,1.0126,0.2139,0.6659,74.0,2914.0,2842.1,2957.3,2933.1,2811.8,2875.4,2717.4,2805.5,2991.9,2990.7,2994.3,2991.9,2989.9,2953.0,2975.8,2880.9,0.9740,0.9503,0.9877,0.9803,0.9404,0.9737,0.9132,0.9738
0.474,42.6522,41.2038,0.0000,1.5701,0.2316,1.4484,78.0,2949.4,2856.6,2515.4,2753.3,2935.8,2865.5,2681.6,2674.5,2965.1,2965.2,2932.5,2868.7,2910.8,2973.7,2959.7,3042.0,0.9947,0.9634,0.8578,0.9597,1.0086,0.9636,0.9061,0.8792
0.703,36.6002,35.1784,0.0000,1.3269,0.2118,1.4218,78.0,2807.9,2487.1,2553.4,2711.8,2898.1,2796.6,2425.8,2737.8,2945.5,2939.9,2962.6,3053.0,3012.7,2981.0,2953.1,3012.7,0.9533,0.8460,0.8619,0.8883,0.9619,0.9381,0.8215,0.9087
0.910,33.0935,31.7947,0.0000,1.3693,0.1999,1.2988,80.0,2828.3,2756.0,2594.4,2653.1,2782.6,2683.2,2719.1,2835.8,2928.6,2929.4,2884.0,2836.3,2924.2,2925.8,2890.2,2929.3,0.9658,0.9408,0.8996,0.9354,0.9516,0.9171,0.9408,0.9681
1.155,39.1036,37.6470,0.0000,1.6663,0.2155,1.4566,80.0,2777.2,2785.4,2633.4,2670.3,2838.5,2717.2,2862.4,2625.5,2932.7,2893.8,2979.3,2911.1,2903.0,2890.2,2975.1,2906.7,0.9470,0.9626,0.8839,0.9173,0.9778,0.9401,0.9621,0.9033
1.381,36.1202,35.3057,0.0000,1.4273,0.2145,0.8145,80.0,2801.5,2824.1,2781.1,2775.7,2862.9,2765.7,2611.3,2871.8,2928.1,2958.9,2933.9,3044.3,2964.1,2965.5,2933.4,2956.2,0.9567,0.9544,0.9479,0.9118,0.9658,0.9326,0.8902,0.9715
1.605,35.6267,34.1320,0.0000,1.4496,0.2029,1.4947,80.0,2908.3,2815.7,2728.1,2517.3,2899.0,2682.2,2544.6,2377.5,2935.4,2931.0,2888.7,2875.4,2929.7,2867.5,2908.5,2924.4,0.9908,0.9607,0.9444,0.8755,0.9895,0.9354,0.8749,0.8130
1.846,38.6797,37.1981,0.0000,1.7194,0.2274,1.4816,82.0,2781.5,2864.6,2902.7,2875.1,2684.0,2935.3,2847.1,2760.1,2833.3,2930.8,2951.9,2969.2,2819.9,2976.7,2936.4,2893.9,0.9817,0.9774,0.9833,0.9683,0.9518,0.9861,0.9696,0.9538
2.084,38.0257,36.3857,0.0000,1.4575,0.2097,1.6400,81.0,2932.6,2884.8,2605.8,2565.4,2940.6,2744.0,2633.9,2742.1,2994.5,2900.9,2911.0,2899.2,2969.1,2903.0,2900.2,2919.4,0.9793,0.9944,0.8951,0.8849,0.9904,0.9452,0.9082,0.9393
2.302,34.8324,33.6959,0.0000,1.4801,0.2130,1.1365,82.0,2746.1,2659.9,2809.6,2648.9,2925.4,2758.2,2631.1,2664.7,2921.4,2914.7,2884.3,2868.4,2957.1,2888.4,2901.0,2901.9,0.9400,0.9126,0.9741,0.9235,0.9893,0.9549,0.9070,0.9183
2.564,41.8593,39.6273,0.0000,1.7532,0.2243,2.2321,83.0,2843.0,2899.6,2648.1,2877.5,2786.7,2885.4,2799.5,2350.5,2918.8,2865.6,2884.9,2974.1,2870.2,2926.0,2915.8,2930.6,0.9740,1.0119,0.9179,0.9675,0.9709,0.9861,0.9601,0.8020
2.793,36.5887,35.2132,0.0000,1.3507,0.2103,1.3754,81.0,2807.1,2791.1,2811.8,2778.5,2806.9,2775.0,2645.1,2790.7,2896.7,2980.5,2982.7,2921.3,2948.5,2926.4,2944.2,2921.8,0.9691,0.9365,0.9427,0.9511,0.9520,0.9483,0.8984,0.9551
3.020,36.1275,35.0100,0.0000,1.5066,0.2225,1.1176,82.0,2890.0,2701.0,2820.6,2601.4,2772.8,2869.4,2365.5,2597.2,2959.0,2899.3,2938.4,2929.6,2937.2,2958.0,2927.6,2902.5,0.9767,0.9316,0.9599,0.8880,0.9440,0.9700,0.8080,0.8948
3.246,36.2505,34.6438,0.0000,1.4929,0.1941,1.6068,83.0,2803.5,2727.1,2882.8,2849.1,2775.3,2741.6,2692.6,2536.8,2916.4,2929.2,2919.5,2910.6,2892.5,2821.2,2901.3,2880.5,0.9613,0.9310,0.9874,0.9789,0.9595,0.9718,0.9281,0.8807
3.470,35.7860,34.5956,0.0000,1.2683,0.2176,1.1905,84.0,2759.3,2746.8,2806.9,2667.4,2879.3,2741.1,2345.5,2527.7,2891.7,2946.3,2925.4,2949.7,2980.3,3026.5,2957.3,2992.0,0.9542,0.9323,0.9595,0.9043,0.9661,0.9057,0.7931,0.8448
3.696,36.1178,35.2111,0.0000,1.4777,0.2002,0.9067,84.0,2995.1,2738.1,2745.4,2638.6,2860.6,2760.8,2550.5,2555.8,2981.1,2924.9,2902.7,2909.2,2904.0,2876.3,2908.2,2942.3,1.0047,0.9361,0.9458,0.9070,0.9851,0.9598,0.8770,0.8686
3.924,36.2615,34.7646,0.0000,1.5701,0.2130,1.4969,84.0,2764.7,2856.1,2824.9,2804.5,2869.0,2848.8,2755.7,2793.3,2910.8,2913.3,2951.9,2916.5,2907.8,2964.1,2912.3,2877.6,0.9498,0.9803,0.9570,0.9616,0.9866,0.9611,0.9462,0.9707
4.143,35.1559,34.6462,0.0000,1.3367,0.2011,0.5096,85.0,2722.1,2679.4,2660.3,2665.4,2630.9,2784.6,2645.7,2568.3,2839.5,2915.5,2905.1,2913.4,2878.4,2904.9,2899.5,2866.2,0.9587,0.9190,0.9158,0.9149,0.9140,0.9586,0.9125,0.8961
4.406,42.0083,39.5336,0.0000,1.6824,0.2399,2.4747,85.0,2858.8,2941.8,2847.1,2505.8,2877.1,2751.3,2602.0,2650.1,2991.3,2916.7,2929.4,2871.2,2905.0,2928.7,2868.2,2948.1,0.9557,1.0086,0.9719,0.8727,0.9904,0.9394,0.9072,0.8989
4.653,39.4722,37.7410,0.0000,1.7160,0.2325,1.7313,86.0,2719.5,2694.2,2507.2,2716.6,2926.7,2800.7,2690.0,2771.2,2888.0,2898.1,2819.7,2934.0,2956.7,2898.6,2890.9,2932.1,0.9417,0.9296,0.8892,0.9259,0.9899,0.9662,0.9305,0.9451
