t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.201,31.9149,31.0751,0.0000,0.9701,0.1898,0.8398,73.0,2905.9,2905.0,2911.2,2902.1,2900.7,2945.5,2904.0,2951.9,2978.7,2978.3,2978.9,2977.9,2977.8,2982.5,2977.9,2983.1,0.9756,0.9754,0.9773,0.9745,0.9741,0.9876,0.9752,0.9896
0.401,31.9677,30.8123,0.0000,1.3773,0.1846,1.1554,76.0,2892.8,2893.7,2892.7,2892.4,2882.2,2882.9,2882.1,2893.3,2923.5,2923.6,2923.6,2922.6,2922.9,2923.3,2924.1,2923.7,0.9895,0.9898,0.9894,0.9897,0.9861,0.9862,0.9856,0.9896
0.602,32.1056,30.9005,0.0000,1.2695,0.1837,1.2051,78.0,2885.0,2885.1,2885.1,2885.8,2885.2,2885.2,2885.3,2884.8,2913.3,2913.3,2913.3,2914.3,2913.4,2913.3,2913.3,2913.2,0.9903,0.9903,0.9903,0.9902,0.9903,0.9903,0.9904,0.9902
0.802,31.9527,30.8541,0.0000,1.4078,0.1855,1.0986,79.0,2881.5,2884.8,2875.5,2881.4,2885.0,2864.1,2871.0,2885.0,2915.1,2914.9,2915.4,2915.2,2914.9,2914.1,2914.6,2915.1,0.9884,0.9897,0.9863,0.9884,0.9897,0.9828,0.9850,0.9897
1.003,32.1053,30.9771,0.0000,1.1401,0.1859,1.1282,80.0,2877.3,2877.2,2877.2,2877.0,2877.2,2877.2,2877.1,2876.8,2908.2,2908.2,2908.2,2908.2,2908.2,2908.2,2908.2,2908.1,0.9894,0.9893,0.9893,0.9893,0.9894,0.9894,0.9893,0.9893
1.203,32.1081,30.8126,0.0000,1.3248,0.1855,1.2955,80.0,2872.0,2845.3,2874.0,2875.9,2861.9,2868.9,2876.3,2864.9,2907.2,2876.7,2907.9,2907.8,2907.7,2908.7,2907.8,2908.4,0.9879,0.9891,0.9883,0.9890,0.9843,0.9863,0.9892,0.9851
1.406,32.2976,31.1312,0.0000,1.4127,0.1849,1.1664,80.0,2875.3,2906.2,2856.1,2874.4,2874.7,2873.5,2874.6,2874.3,2904.4,2935.4,2903.2,2903.9,2903.8,2903.7,2903.7,2903.7,0.9900,0.9901,0.9838,0.9898,0.9900,0.9896,0.9900,0.9899
1.606,32.0962,30.8504,0.0000,1.2964,0.1840,1.2457,81.0,2873.8,2874.3,2873.8,2873.7,2873.9,2874.4,2873.9,2873.6,2903.5,2903.4,2903.5,2903.5,2903.5,2903.4,2903.5,2903.6,0.9898,0.9900,0.9898,0.9897,0.9898,0.9900,0.9898,0.9897
1.807,31.9665,30.7604,0.0000,1.4426,0.1831,1.2061,81.0,2877.3,2821.7,2876.3,2877.0,2877.3,2877.5,2877.3,2877.0,2906.0,2905.0,2906.1,2906.1,2906.1,2906.3,2906.1,2906.0,0.9901,0.9713,0.9898,0.9900,0.9901,0.9901,0.9901,0.9900
2.007,31.9524,30.8547,0.0000,1.2643,0.1840,1.0977,82.0,2872.4,2872.4,2872.5,2872.1,2872.5,2872.3,2872.5,2872.2,2900.3,2900.4,2900.3,2900.3,2900.4,2900.3,2900.5,2900.5,0.9904,0.9904,0.9904,0.9903,0.9904,0.9903,0.9904,0.9903
2.208,32.1154,30.8602,0.0000,1.3138,0.1840,1.2552,83.0,2872.1,2845.6,2869.2,2871.7,2868.1,2872.0,2871.9,2871.6,2902.4,2901.4,2902.5,2902.3,2901.9,2902.2,2902.2,2902.2,0.9896,0.9808,0.9885,0.9895,0.9884,0.9896,0.9896,0.9894
2.408,31.9595,30.9069,0.0000,1.2039,0.1852,1.0525,82.0,2871.8,2871.6,2871.6,2871.3,2870.2,2869.3,2862.1,2871.3,2902.0,2902.0,2901.9,2901.9,2901.9,2901.8,2901.7,2901.8,0.9896,0.9895,0.9896,0.9895,0.9891,0.9888,0.9863,0.9895
2.609,32.0980,30.8074,0.0000,1.3589,0.1840,1.2906,82.0,2873.5,2866.3,2870.2,2873.1,2873.7,2873.7,2873.6,2873.2,2903.1,2903.0,2903.3,2903.2,2903.2,2903.2,2903.2,2903.3,0.9898,0.9873,0.9886,0.9896,0.9898,0.9899,0.9898,0.9897
2.809,31.9494,30.7641,0.0000,1.4297,0.1831,1.1853,83.0,2869.2,2869.5,2864.4,2855.7,2866.7,2869.4,2869.3,2853.1,2898.5,2898.8,2898.9,2898.6,2898.4,2898.6,2898.6,2898.1,0.9899,0.9899,0.9881,0.9852,0.9891,0.9899,0.9899,0.9844
3.010,32.1224,30.9679,0.0000,1.2720,0.1840,1.1545,83.0,2872.0,2871.8,2871.7,2871.7,2871.9,2871.7,2871.8,2871.7,2899.5,2899.3,2899.4,2899.5,2899.4,2899.4,2899.5,2899.5,0.9905,0.9905,0.9905,0.9904,0.9905,0.9904,0.9905,0.9904
3.210,32.1105,30.7793,0.0000,1.3812,0.1840,1.3312,84.0,2872.5,2858.1,2872.4,2865.6,2872.5,2872.6,2797.6,2872.0,2900.5,2900.7,2900.5,2900.4,2900.5,2900.5,2899.2,2900.6,0.9903,0.9853,0.9903,0.9880,0.9903,0.9904,0.9650,0.9902
3.411,31.9582,30.8538,0.0000,1.2204,0.1837,1.1044,84.0,2868.0,2868.0,2867.9,2867.6,2868.0,2867.9,2867.9,2867.6,2896.1,2896.1,2896.1,2896.1,2896.1,2896.1,2896.1,2896.0,0.9903,0.9903,0.9903,0.9902,0.9903,0.9903,0.9903,0.9902
3.612,32.1084,30.8507,0.0000,1.4087,0.1843,1.2576,84.0,2871.7,2871.9,2871.9,2870.2,2866.4,2872.0,2871.9,2856.9,2899.7,2899.9,2899.8,2900.0,2900.2,2899.8,2899.7,2899.5,0.9904,0.9904,0.9904,0.9897,0.9883,0.9904,0.9904,0.9853
3.812,31.9631,30.8086,0.0000,1.3400,0.1834,1.1545,84.0,2861.8,2826.0,2861.4,2853.1,2858.1,2861.5,2861.6,2861.3,2890.0,2889.9,2889.9,2890.3,2890.1,2890.0,2890.1,2890.1,0.9902,0.9779,0.9901,0.9871,0.9889,0.9901,0.9902,0.9901
4.015,32.4242,31.1956,0.0000,1.3330,0.1859,1.2286,85.0,2869.9,2906.0,2870.1,2870.0,2870.0,2870.1,2869.9,2869.9,2893.6,2893.5,2893.6,2893.5,2893.5,2893.6,2893.5,2893.5,0.9918,1.0043,0.9919,0.9919,0.9919,0.9919,0.9918,0.9918
4.215,32.1221,30.7787,0.0000,1.4127,0.1840,1.3434,86.0,2865.5,2860.1,2865.7,2850.5,2837.3,2865.6,2865.6,2865.3,2890.0,2890.4,2890.1,2889.9,2889.1,2890.0,2890.0,2889.9,0.9915,0.9895,0.9916,0.9864,0.9821,0.9916,0.9916,0.9915
4.416,31.9607,30.8413,0.0000,1.2674,0.1840,1.1194,86.0,2860.1,2859.8,2859.8,2859.6,2859.8,2859.7,2859.8,2859.5,2888.4,2888.2,2888.3,2888.3,2888.3,2888.3,2888.2,2888.2,0.9902,0.9902,0.9901,0.9900,0.9901,0.9901,0.9901,0.9901
4.616,31.9353,30.7531,0.0000,1.4313,0.1831,1.1822,86.0,2863.5,2865.2,2865.1,2865.0,2865.3,2865.4,2865.4,2865.1,2890.3,2890.5,2890.5,2890.6,2890.6,2890.6,2890.7,2890.8,0.9907,0.9913,0.9912,0.9912,0.9912,0.9913,0.9912,0.9911
4.817,32.1111,30.8202,0.0000,1.3116,0.1846,1.2909,86.0,2870.7,2870.4,2870.6,2863.4,2870.5,2870.5,2870.6,2870.4,2890.3,2890.2,2890.2,2890.2,2890.2,2890.2,2890.2,2890.1,0.9932,0.9932,0.9932,0.9907,0.9932,0.9932,0.9932,0.9932
5.017,31.9530,30.8010,0.0000,1.3113,0.1831,1.1520,88.0,2838.8,2865.3,2865.1,2865.2,2865.3,2865.3,2865.2,2865.2,2887.4,2887.9,2888.0,2888.0,2888.0,2888.0,2888.0,2888.1,0.9832,0.9922,0.9921,0.9921,0.9922,0.9922,0.9921,0.9921
5.217,32.1294,30.3200,0.0000,1.3641,0.1840,1.8094,86.0,2845.2,2845.4,2845.3,2795.3,2845.2,2800.8,2845.3,2845.2,2871.2,2871.4,2871.3,2870.6,2871.3,2870.0,2871.3,2871.3,0.9909,0.9909,0.9910,0.9737,0.9909,0.9759,0.9909,0.9909
5.418,31.9549,31.0812,0.0000,1.2408,0.1865,0.8737,88.0,2857.5,2857.2,2855.4,2856.9,2857.3,2857.2,2857.0,2856.1,2885.8,2885.7,2885.9,2885.6,2885.6,2885.6,2885.5,2885.5,0.9902,0.9902,0.9894,0.9901,0.9902,0.9902,0.9901,0.9898
5.620,32.2625,30.7506,0.0000,1.4325,0.1831,1.5118,87.0,2860.9,2695.5,2852.7,2844.0,2854.8,2861.2,2853.3,2861.1,2889.3,2888.1,2889.5,2889.8,2889.0,2889.5,2889.4,2889.5,0.9902,0.9333,0.9873,0.9841,0.9882,0.9902,0.9875,0.9902
5.821,32.1130,30.8477,0.0000,1.2643,0.1846,1.2653,88.0,2858.6,2858.5,2858.6,2858.3,2858.7,2831.7,2858.6,2858.4,2883.9,2883.9,2883.8,2883.9,2883.9,2883.5,2883.9,2884.0,0.9912,0.9912,0.9913,0.9911,0.9912,0.9820,0.9912,0.9911
6.021,31.9530,30.7726,0.0000,1.3889,0.1831,1.1804,89.0,2861.2,2861.0,2861.0,2860.9,2861.0,2861.1,2861.0,2860.8,2884.9,2884.8,2884.9,2884.8,2884.8,2884.8,2884.8,2884.8,0.9918,0.9917,0.9917,0.9917,0.9918,0.9918,0.9917,0.9917
6.221,32.1252,30.7748,0.0000,1.3721,0.1840,1.3504,90.0,2858.6,2858.7,2858.6,2858.2,2858.5,2858.5,2858.6,2858.2,2883.9,2883.9,2883.8,2883.8,2883.9,2883.9,2883.9,2883.8,0.9912,0.9913,0.9913,0.9911,0.9912,0.9912,0.9912,0.9911
6.422,31.9512,30.7534,0.0000,1.3162,0.1831,1.1978,88.0,2860.2,2860.1,2860.2,2860.1,2860.2,2860.2,2860.1,2860.0,2882.9,2882.9,2883.0,2882.9,2882.8,2882.8,2882.8,2882.8,0.9921,0.9921,0.9921,0.9921,0.9922,0.9922,0.9921,0.9921
6.622,31.9421,30.7366,0.0000,1.4154,0.1831,1.2054,89.0,2836.0,2865.4,2865.3,2862.0,2863.5,2851.1,2865.3,2865.0,2888.8,2888.6,2888.6,2888.2,2888.6,2888.7,2888.7,2888.7,0.9817,0.9919,0.9919,0.9909,0.9913,0.9870,0.9919,0.9918
6.823,32.1374,30.8544,0.0000,1.2866,0.1843,1.2829,89.0,2863.0,2863.0,2863.0,2862.7,2863.0,2863.0,2863.1,2862.9,2881.0,2881.0,2880.9,2880.9,2880.8,2880.9,2880.9,2880.8,0.9938,0.9938,0.9938,0.9937,0.9938,0.9938,0.9938,0.9938
7.023,31.9442,30.7412,0.0000,1.3913,0.1831,1.2030,90.0,2858.2,2858.4,2850.9,2858.2,2847.9,2858.5,2858.5,2858.2,2882.4,2882.6,2882.6,2882.6,2882.8,2882.5,2882.5,2882.6,0.9916,0.9916,0.9890,0.9916,0.9879,0.9917,0.9916,0.9915
7.224,32.1157,30.8599,0.0000,1.3403,0.1840,1.2558,89.0,2854.2,2854.3,2861.7,2853.5,2845.9,2854.3,2854.2,2841.8,2877.4,2877.4,2877.3,2877.4,2877.2,2877.5,2877.4,2877.2,0.9920,0.9920,0.9946,0.9917,0.9891,0.9919,0.9919,0.9877
7.425,32.1007,30.7421,0.0000,1.3391,0.1840,1.3586,90.0,2856.7,2850.9,2857.4,2857.2,2853.4,2857.4,2855.4,2857.4,2878.4,2878.3,2879.0,2879.0,2879.0,2879.1,2879.2,2879.2,0.9925,0.9905,0.9925,0.9924,0.9911,0.9924,0.9918,0.9924
7.625,31.9601,30.8251,0.0000,1.3815,0.1843,1.1349,90.0,2862.7,2868.5,2862.0,2860.4,2862.0,2862.0,2862.0,2861.7,2881.0,2881.0,2880.3,2880.4,2880.3,2880.2,2880.2,2880.1,0.9937,0.9957,0.9937,0.9931,0.9937,0.9937,0.9937,0.9936
