t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.208,31.2905,30.8056,0.0000,1.0413,0.2097,0.4849,74.0,2745.8,2839.3,2751.6,2445.8,2732.4,2829.4,2861.1,2713.5,2898.8,2941.0,2821.2,2884.1,2844.0,2944.6,2930.3,2880.3,0.9472,0.9654,0.9753,0.8481,0.9608,0.9609,0.9764,0.9421
0.492,45.3444,43.2717,0.0000,1.8567,0.2576,2.0727,78.0,2945.9,2701.4,2985.2,2786.8,2759.6,2742.9,2818.8,2895.6,2969.7,2857.0,3019.4,2894.5,2990.3,2927.6,2920.4,3003.5,0.9920,0.9455,0.9887,0.9628,0.9229,0.9369,0.9652,0.9641
0.751,41.3900,39.9801,0.0000,1.6647,0.2319,1.4099,78.0,2856.0,2915.3,2686.0,2814.6,2711.2,2708.9,2829.2,2409.5,2936.0,3029.7,2946.3,3028.4,2942.6,2911.9,2943.8,2899.0,0.9727,0.9622,0.9116,0.9294,0.9213,0.9303,0.9611,0.8311
0.980,36.5868,35.3136,0.0000,1.3748,0.2148,1.2732,79.0,2834.4,2629.4,2740.7,2541.7,2695.6,2747.9,2767.2,2735.5,2902.0,2901.7,2931.4,2931.0,2924.7,2942.3,2925.0,2948.7,0.9767,0.9062,0.9349,0.8672,0.9217,0.9339,0.9461,0.9277
1.225,39.1265,38.2900,0.0000,1.7105,0.2298,0.8365,80.0,2846.7,2919.9,2695.5,2627.4,2800.0,2802.8,2829.6,2780.5,2906.0,2935.5,2922.8,2885.8,2907.0,2919.8,2858.6,2870.6,0.9796,0.9947,0.9222,0.9105,0.9632,0.9599,0.9899,0.9686
1.499,43.7999,40.7061,0.0000,1.8231,0.2380,3.0939,80.0,2926.4,2796.9,2686.4,2850.2,2960.6,2793.0,2874.3,2795.5,2946.0,2894.2,2859.9,2919.1,2934.0,2898.2,2972.4,2910.4,0.9933,0.9664,0.9393,0.9764,1.0091,0.9637,0.9670,0.9605
1.738,38.1740,37.4270,0.0000,1.5243,0.2286,0.7471,80.0,2853.3,2910.9,2756.2,2826.6,2870.3,2863.7,2751.9,2460.1,2927.4,2938.1,2949.4,2905.5,2948.1,2916.0,2888.1,2970.7,0.9747,0.9908,0.9345,0.9729,0.9736,0.9821,0.9528,0.8281
1.963,35.5813,33.6324,0.0000,1.3672,0.1993,1.9488,81.0,2801.0,2718.6,2681.3,2413.6,2812.0,2599.8,2717.5,2649.2,2916.5,2862.6,2927.2,2819.4,2905.9,2873.8,2960.5,2901.8,0.9604,0.9497,0.9160,0.8561,0.9677,0.9047,0.9179,0.9130
2.192,36.5932,35.1461,0.0000,1.6006,0.2097,1.4471,82.0,2877.3,2837.3,2700.1,2785.2,2753.9,2968.6,2839.7,2785.1,2914.4,2953.4,2866.6,2950.2,2922.3,2968.8,2872.3,2890.1,0.9873,0.9607,0.9419,0.9441,0.9424,0.9999,0.9887,0.9637
2.420,36.4129,35.3942,0.0000,1.4487,0.2124,1.0187,81.0,2736.9,2756.3,2780.4,2967.0,2666.3,2721.4,2914.0,2455.2,2917.7,2918.2,2981.2,2993.2,2928.1,2923.1,2985.0,2994.3,0.9380,0.9445,0.9326,0.9913,0.9106,0.9310,0.9762,0.8199
2.629,33.4164,31.8566,0.0000,1.4484,0.2008,1.5597,82.0,2686.8,2807.6,2737.2,2500.2,2689.5,2667.6,2852.2,2740.6,2921.3,2874.8,2896.9,2792.0,2877.4,2903.3,2921.7,2902.0,0.9197,0.9766,0.9449,0.8955,0.9347,0.9188,0.9762,0.9444
2.871,38.5387,37.4947,0.0000,1.6562,0.2151,1.0440,83.0,2829.1,2880.3,2738.0,2806.1,2784.4,2751.1,2802.5,2753.8,2860.5,2936.7,2889.0,3035.7,2869.9,2868.8,2877.9,2888.1,0.9890,0.9808,0.9477,0.9243,0.9702,0.9590,0.9738,0.9535
3.120,39.5986,38.0492,0.0000,1.4172,0.2274,1.5494,82.0,2910.1,2832.3,2561.1,2711.7,2762.2,2703.8,2639.8,2924.1,2973.4,2948.2,2959.1,2915.2,3013.5,2972.0,2943.4,2965.1,0.9787,0.9607,0.8655,0.9302,0.9166,0.9098,0.8968,0.9862
3.332,34.0157,32.4361,0.0000,1.3663,0.1996,1.5796,84.0,2645.8,2691.1,2624.4,2603.0,2686.5,2738.8,2826.8,2579.4,2905.7,2927.0,2936.9,2936.7,2895.8,2922.1,2946.3,2865.4,0.9105,0.9194,0.8936,0.8864,0.9277,0.9373,0.9594,0.9002
3.581,39.7847,38.6031,0.0000,1.6962,0.2292,1.1816,85.0,2803.2,2744.5,2685.0,2507.4,2913.6,2723.2,2716.4,2893.9,2936.9,2858.2,2914.7,2894.0,2954.5,2933.2,2880.1,2991.4,0.9544,0.9602,0.9212,0.8664,0.9861,0.9284,0.9432,0.9674
3.818,37.8719,36.4278,0.0000,1.3538,0.2145,1.4441,84.0,2776.3,2875.9,2485.8,2742.9,2735.1,2854.0,2647.4,2275.7,2930.2,2997.8,2936.5,2952.9,2924.1,2933.9,2957.8,2914.2,0.9474,0.9594,0.8465,0.9289,0.9353,0.9728,0.8951,0.7809
4.037,34.8296,33.6077,0.0000,1.4645,0.2106,1.2219,86.0,2743.1,2705.0,2429.1,2234.7,2675.4,2816.6,2785.5,2691.1,2925.9,2868.2,2905.3,2913.9,2905.5,2921.3,2829.1,2928.5,0.9375,0.9431,0.8361,0.7669,0.9208,0.9642,0.9846,0.9189
4.292,40.8880,39.1936,0.0000,1.6748,0.2228,1.6943,85.0,2819.8,2802.0,2905.7,2646.5,2823.8,2703.8,2859.1,2681.9,2905.9,2891.6,2882.8,2833.7,2899.2,2833.7,3002.4,2832.4,0.9704,0.9690,1.0079,0.9340,0.9740,0.9542,0.9523,0.9469
4.535,38.8463,36.6769,0.0000,1.6122,0.2255,2.1695,85.0,2682.6,2836.6,2667.6,2743.8,2745.3,2860.9,2798.5,2832.0,2832.9,2942.3,2879.2,2950.6,2898.9,2948.6,2858.5,2949.1,0.9469,0.9641,0.9265,0.9299,0.9470,0.9702,0.9790,0.9603
