t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,31.9204,30.9539,0.0000,1.0071,0.1886,0.9665,73.0,2904.3,2914.4,2909.4,2957.1,2914.5,2953.0,2921.7,2909.5,2982.1,2983.0,2982.5,2988.6,2983.1,2988.0,2983.8,2982.5,0.9739,0.9770,0.9755,0.9895,0.9770,0.9883,0.9792,0.9755
0.401,31.9488,31.3311,0.0000,1.2625,0.1883,0.6177,76.0,2922.2,2910.5,2907.6,2921.9,2905.6,2920.3,2921.4,2921.8,2951.3,2951.8,2951.4,2951.2,2951.8,2951.1,2951.1,2951.1,0.9902,0.9860,0.9852,0.9901,0.9843,0.9896,0.9899,0.9901
0.604,32.4383,30.8810,0.0000,1.2567,0.1834,1.5573,78.0,2887.7,2887.4,2887.6,2887.3,2887.6,2887.7,2887.7,2887.3,2917.7,2917.4,2917.6,2917.7,2917.7,2917.7,2917.7,2917.7,0.9897,0.9897,0.9897,0.9896,0.9897,0.9897,0.9897,0.9896
0.804,32.1252,30.8108,0.0000,1.4270,0.1840,1.3144,79.0,2889.2,2875.1,2889.1,2888.8,2704.6,2887.0,2889.0,2885.4,2917.8,2917.3,2917.8,2917.7,2915.3,2917.7,2917.6,2917.5,0.9902,0.9855,0.9902,0.9901,0.9277,0.9895,0.9902,0.9890
1.005,31.9433,30.8605,0.0000,1.2500,0.1834,1.0828,79.0,2884.6,2881.0,2884.6,2884.1,2884.5,2884.5,2884.6,2884.2,2913.2,2912.9,2913.1,2913.2,2913.2,2913.2,2913.3,2913.3,0.9902,0.9890,0.9902,0.9900,0.9902,0.9902,0.9902,0.9900
1.205,31.9533,30.7961,0.0000,1.4166,0.1840,1.1572,79.0,2888.8,2888.6,2880.4,2888.3,2863.8,2888.5,2888.5,2874.2,2917.7,2917.6,2918.1,2917.6,2917.3,2917.6,2917.6,2917.0,0.9901,0.9900,0.9871,0.9899,0.9817,0.9900,0.9900,0.9853
1.405,32.1096,30.8135,0.0000,1.3547,0.1837,1.2961,80.0,2881.0,2881.3,2881.2,2880.9,2881.3,2881.3,2876.3,2870.2,2910.7,2910.8,2910.8,2910.8,2910.8,2910.9,2910.8,2910.6,0.9898,0.9899,0.9898,0.9897,0.9899,0.9898,0.9881,0.9861
1.606,31.9616,30.8196,0.0000,1.3266,0.1831,1.1420,80.0,2882.4,2882.6,2882.5,2882.3,2882.5,2882.6,2882.5,2882.3,2911.8,2911.9,2911.8,2911.9,2911.9,2911.9,2911.9,2911.9,0.9899,0.9900,0.9899,0.9898,0.9899,0.9899,0.9899,0.9898
1.806,32.1120,30.7882,0.0000,1.4502,0.1840,1.3238,81.0,2880.3,2880.5,2880.3,2879.9,2876.7,2863.7,2880.2,2867.4,2909.6,2909.8,2909.6,2909.6,2909.8,2909.9,2909.6,2910.0,0.9899,0.9899,0.9899,0.9898,0.9886,0.9841,0.9899,0.9853
2.007,31.9506,30.8367,0.0000,1.2848,0.1834,1.1139,81.0,2877.1,2832.9,2858.8,2876.6,2876.9,2876.9,2876.9,2876.6,2906.7,2906.4,2906.2,2906.6,2906.6,2906.7,2906.6,2906.7,0.9898,0.9747,0.9837,0.9897,0.9898,0.9898,0.9898,0.9897
2.207,31.9863,30.7824,0.0000,1.4038,0.1831,1.2039,81.0,2879.7,2880.0,2879.7,2879.5,2879.7,2878.4,2879.5,2879.2,2909.4,2909.5,2909.4,2909.4,2909.3,2909.2,2909.3,2909.2,0.9898,0.9899,0.9898,0.9897,0.9898,0.9894,0.9898,0.9897
2.408,32.0885,30.9234,0.0000,1.2170,0.1862,1.1652,81.0,2877.0,2865.4,2877.0,2876.7,2877.1,2877.0,2877.2,2877.1,2909.1,2897.6,2909.2,2909.1,2909.3,2909.4,2909.4,2909.4,0.9890,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889
2.609,32.1352,30.9121,0.0000,1.3953,0.1843,1.2231,82.0,2875.2,2886.8,2875.3,2875.0,2875.3,2861.2,2875.2,2875.0,2905.6,2917.1,2905.5,2905.6,2905.5,2905.8,2905.4,2905.4,0.9896,0.9896,0.9896,0.9895,0.9896,0.9846,0.9896,0.9895
2.809,31.9421,30.8154,0.0000,1.3837,0.1840,1.1267,83.0,2873.8,2873.6,2873.5,2873.4,2873.5,2873.6,2866.2,2864.9,2904.5,2904.4,2904.5,2904.5,2904.4,2904.5,2904.5,2904.9,0.9894,0.9894,0.9893,0.9893,0.9894,0.9894,0.9868,0.9862
3.010,32.1032,30.8529,0.0000,1.2793,0.1840,1.2503,83.0,2878.2,2878.1,2878.3,2868.0,2878.3,2878.2,2878.1,2877.9,2908.5,2908.5,2908.5,2898.8,2908.5,2908.5,2908.5,2908.5,0.9896,0.9896,0.9896,0.9894,0.9896,0.9896,0.9895,0.9895
3.211,32.1178,30.8611,0.0000,1.4246,0.1840,1.2567,83.0,2877.6,2877.9,2877.7,2887.4,2877.8,2877.9,2877.9,2874.4,2906.4,2906.5,2906.5,2916.3,2906.5,2906.6,2906.5,2906.4,0.9901,0.9902,0.9901,0.9901,0.9901,0.9901,0.9902,0.9890
3.411,31.9680,30.8501,0.0000,1.2717,0.1831,1.1178,84.0,2873.8,2873.5,2873.6,2873.3,2873.6,2873.5,2873.4,2873.3,2902.1,2902.0,2902.0,2901.9,2901.9,2901.8,2901.9,2901.8,0.9903,0.9902,0.9902,0.9902,0.9903,0.9902,0.9902,0.9902
3.611,32.1178,30.8541,0.0000,1.3357,0.1874,1.2637,84.0,2858.8,2877.0,2876.9,2876.6,2877.0,2867.3,2877.2,2876.8,2907.8,2906.1,2906.2,2906.2,2906.4,2905.9,2906.4,2906.4,0.9832,0.9900,0.9899,0.9898,0.9899,0.9867,0.9899,0.9898
3.815,32.4193,31.2991,0.0000,1.2894,0.1840,1.1203,84.0,2872.2,2872.2,2872.2,2872.0,2872.2,2864.0,2872.0,2868.2,2901.9,2902.0,2902.0,2901.9,2901.8,2901.7,2901.8,2901.7,0.9898,0.9897,0.9898,0.9897,0.9898,0.9870,0.9897,0.9885
4.015,31.9430,30.8117,0.0000,1.3403,0.1840,1.1313,84.0,2874.8,2874.9,2874.6,2829.5,2874.6,2874.6,2874.5,2874.3,2903.2,2903.3,2903.2,2904.2,2903.2,2903.2,2903.1,2903.0,0.9902,0.9902,0.9901,0.9743,0.9901,0.9901,0.9902,0.9901
