t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.210,33.3163,32.7703,0.0000,1.1072,0.2051,0.5460,76.0,2928.1,2851.3,2569.7,2769.8,2882.2,2834.5,2795.7,2806.6,2993.8,2992.5,2953.8,2945.6,2955.9,2954.5,2993.4,2868.1,0.9781,0.9528,0.8700,0.9403,0.9751,0.9594,0.9340,0.9786
0.473,42.0330,40.3975,0.0000,1.6275,0.2521,1.6354,78.0,2903.8,2864.8,2709.4,2765.6,2777.4,2802.7,2769.0,2854.9,2944.9,2941.6,2943.3,2883.1,2947.6,2962.2,2840.0,3040.4,0.9860,0.9739,0.9205,0.9593,0.9423,0.9462,0.9750,0.9390
0.742,43.1328,41.3024,0.0000,1.6440,0.2344,1.8304,79.0,2851.5,2776.4,2826.4,2829.4,2918.7,2896.2,3007.2,2657.4,2908.7,2924.4,2955.3,3003.7,2948.5,2934.4,3035.4,2918.3,0.9803,0.9494,0.9564,0.9420,0.9899,0.9870,0.9907,0.9106
0.964,35.2401,35.0399,0.0000,1.3379,0.2090,0.2002,80.0,2728.5,2705.5,2817.8,2793.2,2466.1,2590.1,2632.5,2725.1,2939.5,2886.9,2941.9,2952.4,2859.1,2887.4,2906.9,2914.5,0.9282,0.9372,0.9578,0.9461,0.8625,0.8970,0.9056,0.9350
1.209,39.1414,36.2353,0.0000,1.6333,0.2179,2.9062,81.0,2877.1,2829.4,2766.0,2834.3,2903.0,2783.2,2849.6,2821.3,2906.4,2917.4,2881.1,2918.0,2927.8,2858.7,2940.1,2946.4,0.9899,0.9698,0.9600,0.9713,0.9915,0.9736,0.9692,0.9575
1.432,35.6084,34.2113,0.0000,1.4648,0.2045,1.3971,81.0,2885.4,2910.5,2771.4,2446.1,2686.3,2792.8,2800.1,2818.2,2928.2,2946.9,2950.7,2926.1,2963.2,3022.1,2926.8,2935.4,0.9854,0.9877,0.9392,0.8360,0.9066,0.9241,0.9567,0.9601
1.634,32.2665,31.0970,0.0000,1.2622,0.1950,1.1694,82.0,2607.5,2746.3,2679.1,2581.4,2713.7,2841.7,2557.3,2803.6,2913.5,2920.3,2923.0,2892.8,2881.2,2920.8,2913.0,2867.3,0.8950,0.9404,0.9166,0.8923,0.9419,0.9729,0.8779,0.9778
1.872,38.0248,37.9522,0.0000,1.6528,0.2243,0.0726,82.0,2834.3,2771.2,2752.8,2725.9,2854.4,2805.6,2718.8,2672.4,2897.5,2812.6,2916.7,2912.1,2929.8,2912.0,2897.5,2961.8,0.9782,0.9853,0.9438,0.9360,0.9743,0.9634,0.9383,0.9023
2.123,40.0383,37.3308,0.0000,1.5936,0.2212,2.7075,81.0,2801.8,2715.7,2731.6,2853.5,2696.1,2585.8,2827.9,2742.1,2953.5,3022.2,2922.1,2948.4,2947.8,2922.3,2933.1,2945.9,0.9486,0.8986,0.9348,0.9678,0.9146,0.8849,0.9641,0.9308
2.340,34.6801,33.2851,0.0000,1.3272,0.1978,1.3950,83.0,2707.1,2534.1,2665.6,2863.6,2701.8,2776.3,2683.3,2652.6,2896.0,2887.3,2929.5,2947.7,2909.9,2914.1,2929.7,2928.7,0.9348,0.8777,0.9099,0.9715,0.9285,0.9527,0.9159,0.9057
