t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,27.9626,27.0809,0.0000,0.7068,0.1941,0.8817,82.0,3188.7,3170.1,508.9,491.5,3172.9,3098.3,482.1,460.6,3560.5,3561.7,3399.5,3396.5,3561.3,3572.9,3422.5,3401.2,0.8956,0.8901,0.1497,0.1447,0.8909,0.8672,0.1409,0.1354
0.401,29.2101,28.5116,0.0000,0.5566,0.1971,0.6985,87.0,3557.6,3557.7,60.5,26.3,3558.2,3558.2,47.4,8.8,3582.2,3582.4,3329.6,3329.6,3582.3,3582.3,3330.2,3337.2,0.9931,0.9931,0.0182,0.0079,0.9933,0.9933,0.0142,0.0026
0.601,30.4571,29.4329,0.0000,0.8652,0.1932,1.0242,83.0,3403.4,3316.6,769.5,471.2,3403.5,3403.5,373.8,341.7,3434.5,3447.3,3138.9,3094.5,3434.6,3434.6,3091.2,3040.2,0.9910,0.9621,0.2451,0.1523,0.9909,0.9909,0.1209,0.1124
0.802,29.9627,29.2019,0.0000,0.6259,0.1953,0.7608,89.0,3535.0,3534.9,181.7,146.3,3534.8,3534.8,78.6,71.2,3553.3,3553.3,3221.1,3207.3,3553.1,3553.2,3024.7,2995.2,0.9948,0.9948,0.0564,0.0456,0.9948,0.9948,0.0260,0.0238
1.002,30.4830,29.0936,0.0000,0.5710,0.1999,1.3895,88.0,3589.1,3589.1,3.0,3.4,3589.1,3589.1,7.8,2.4,3592.3,3592.4,3332.0,3295.1,3592.4,3592.3,3329.4,3312.4,0.9991,0.9991,0.0009,0.0010,0.9991,0.9991,0.0024,0.0007
1.203,30.2123,29.2941,0.0000,0.9143,0.1889,0.9183,87.0,3314.8,3279.4,899.4,618.7,3135.2,3209.3,562.7,448.2,3420.8,3419.4,3109.0,3057.7,3441.1,3432.2,3069.2,3021.8,0.9690,0.9591,0.2893,0.2023,0.9111,0.9351,0.1833,0.1483
1.403,29.9197,29.0276,0.0000,0.5963,0.1953,0.8920,89.0,3544.0,3544.0,54.0,64.6,3543.8,3543.9,20.4,9.1,3577.5,3577.5,3285.2,3316.0,3577.3,3577.3,3311.9,3307.1,0.9906,0.9906,0.0164,0.0195,0.9906,0.9906,0.0062,0.0027
1.603,30.1910,29.4006,0.0000,0.7489,0.1938,0.7904,85.0,3362.5,3479.4,467.4,412.1,3438.4,3478.2,352.8,314.7,3516.9,3495.5,3039.7,3005.0,3502.7,3495.8,2976.2,2974.3,0.9561,0.9954,0.1538,0.1372,0.9816,0.9949,0.1185,0.1058
1.804,30.0985,29.1900,0.0000,0.7587,0.1926,0.9085,90.0,3458.1,3457.6,400.8,301.6,3457.9,3457.5,180.0,92.6,3507.9,3507.9,3194.7,3224.6,3507.8,3507.8,3129.6,3070.0,0.9858,0.9857,0.1255,0.0935,0.9858,0.9857,0.0575,0.0302
2.004,30.0491,29.2178,0.0000,0.5695,0.1944,0.8313,91.0,3557.9,3557.8,2.5,190.7,3558.0,3558.0,10.8,3.0,3575.9,3575.8,3215.9,3331.2,3576.0,3576.0,3330.2,3332.7,0.9950,0.9950,0.0008,0.0572,0.9950,0.9950,0.0032,0.0009
2.205,30.4662,29.5040,0.0000,0.9656,0.1892,0.9622,89.0,3324.5,3324.6,983.1,531.0,3324.6,3324.6,423.0,167.8,3401.0,3401.1,3187.3,3146.4,3401.0,3401.0,3156.3,3115.8,0.9775,0.9775,0.3085,0.1688,0.9775,0.9775,0.1340,0.0539
2.405,30.2200,29.2681,0.0000,0.6992,0.1920,0.9518,91.0,3466.7,3466.7,338.1,166.4,3466.6,3466.6,276.8,40.0,3509.9,3509.9,3287.5,3323.6,3509.7,3509.7,3263.3,3322.9,0.9877,0.9877,0.1028,0.0501,0.9877,0.9877,0.0848,0.0120
2.606,30.2383,29.4057,0.0000,0.7895,0.1901,0.8325,90.0,3415.3,3319.8,435.3,452.9,3415.4,3415.4,427.3,367.4,3469.5,3485.3,3020.2,3083.4,3469.7,3469.6,3052.9,3025.4,0.9844,0.9525,0.1441,0.1469,0.9844,0.9844,0.1400,0.1214
2.806,30.4018,29.3963,0.0000,0.7275,0.1920,1.0055,92.0,3435.0,3435.1,453.0,278.1,3434.9,3435.0,155.6,272.8,3484.7,3484.8,3238.9,3222.8,3484.6,3484.6,3182.6,3184.6,0.9858,0.9857,0.1399,0.0863,0.9858,0.9858,0.0489,0.0857
3.006,30.0063,29.2999,0.0000,0.5673,0.1944,0.7065,92.0,3530.3,3530.3,9.2,192.4,3530.4,3530.4,15.9,4.4,3573.4,3573.4,3329.3,3330.0,3573.5,3573.5,3330.2,3354.5,0.9879,0.9879,0.0028,0.0578,0.9879,0.9879,0.0048,0.0013
3.207,30.3033,29.3911,0.0000,0.8408,0.1917,0.9122,92.0,3373.4,3349.7,609.4,464.4,3352.1,3302.2,526.3,348.4,3448.2,3452.6,3080.3,2991.0,3450.9,3460.0,3080.3,2981.3,0.9783,0.9702,0.1978,0.1553,0.9714,0.9544,0.1709,0.1169
