t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,1.3284,0.6488,0.0000,0.2826,0.2020,0.6796,49.0,5.4,2.6,1079.6,2.0,2.8,3.0,5.6,9.7,1010.6,921.2,1091.4,912.2,898.3,966.3,1011.0,837.5,0.0053,0.0028,0.9891,0.0022,0.0031,0.0031,0.0056,0.0115
0.401,1.4246,0.7449,0.0000,0.2972,0.2026,0.6796,49.0,12.1,39.5,1159.2,11.3,31.6,11.3,10.6,48.0,1114.5,1050.7,1157.6,1117.8,1071.7,1098.4,1080.8,1006.1,0.0109,0.0376,1.0014,0.0101,0.0295,0.0103,0.0098,0.0477
0.602,1.3242,0.6338,0.0000,0.2829,0.1996,0.6903,49.0,15.2,6.4,1052.6,1.5,7.7,5.1,3.5,6.4,969.3,990.7,1051.6,1062.9,956.5,1040.4,1039.6,960.6,0.0157,0.0065,1.0010,0.0014,0.0080,0.0049,0.0034,0.0066
0.803,1.3409,0.6592,0.0000,0.2811,0.2008,0.6818,49.0,4.2,3.8,1145.5,3.6,0.9,3.4,3.6,1.2,1129.8,1151.0,1143.6,1083.8,1112.1,1162.8,1080.2,1156.9,0.0037,0.0033,1.0016,0.0033,0.0008,0.0029,0.0034,0.0011
1.004,1.3480,0.6683,0.0000,0.2798,0.2042,0.6796,48.0,4.2,0.8,1170.3,0.9,0.3,1.7,4.8,0.7,1139.4,1135.3,1168.7,1141.2,1123.4,1162.7,1125.1,1147.4,0.0037,0.0007,1.0013,0.0008,0.0003,0.0015,0.0042,0.0006
1.205,1.3538,0.6711,0.0000,0.2802,0.2036,0.6827,48.0,5.1,0.7,1171.2,1.7,1.2,2.5,3.5,0.2,1168.2,1238.7,1169.3,1168.8,1170.7,1172.8,1157.7,1143.7,0.0043,0.0006,1.0016,0.0015,0.0010,0.0022,0.0030,0.0001
1.406,1.4349,0.7477,0.0000,0.2991,0.2039,0.6873,49.0,37.7,14.0,1156.6,48.4,7.9,26.1,36.4,8.2,1072.4,1096.8,1155.4,1045.4,1098.9,1051.9,1056.5,1097.3,0.0351,0.0128,1.0010,0.0463,0.0072,0.0248,0.0344,0.0075
1.607,1.3315,0.6494,0.0000,0.2808,0.2011,0.6821,48.0,10.8,3.0,1132.6,4.1,1.9,5.6,5.2,0.1,1091.9,1153.7,1131.0,1050.6,1048.6,1107.3,1107.8,1127.6,0.0099,0.0026,1.0014,0.0039,0.0018,0.0051,0.0047,0.0001
1.808,1.3489,0.6720,0.0000,0.2808,0.2039,0.6769,48.0,4.2,1.8,1171.1,0.3,0.5,2.2,3.7,2.0,1173.3,1149.5,1169.4,1107.6,1137.6,1168.9,1121.7,1163.6,0.0036,0.0016,1.0015,0.0003,0.0004,0.0019,0.0033,0.0017
2.009,1.3501,0.6686,0.0000,0.2802,0.2039,0.6815,48.0,4.2,0.8,1170.9,0.5,0.2,2.6,3.8,0.6,1140.8,1178.4,1169.1,1159.9,1040.1,1164.2,1111.7,1116.6,0.0037,0.0006,1.0015,0.0004,0.0002,0.0022,0.0034,0.0005
2.210,1.3538,0.6647,0.0000,0.2795,0.2036,0.6891,48.0,3.9,0.4,1171.2,0.2,0.1,0.2,4.3,0.1,1182.9,1166.7,1169.3,1162.9,1236.8,1150.6,1157.6,1152.8,0.0033,0.0003,1.0016,0.0001,0.0001,0.0001,0.0037,0.0001
2.411,1.4407,0.7544,0.0000,0.2988,0.2026,0.6863,48.0,21.1,9.8,1169.3,24.4,34.5,50.8,13.3,20.0,1098.5,1141.4,1168.2,1107.1,1081.2,1055.3,1096.1,1043.9,0.0192,0.0086,1.0009,0.0220,0.0319,0.0482,0.0121,0.0191
2.612,1.3531,0.6680,0.0000,0.2814,0.2005,0.6851,48.0,8.8,2.8,1163.0,1.7,4.2,7.2,3.9,1.0,1115.0,1164.7,1161.3,1132.7,1064.6,1113.7,1188.7,1098.5,0.0079,0.0024,1.0015,0.0015,0.0040,0.0064,0.0033,0.0009
2.813,1.3519,0.6750,0.0000,0.2802,0.2032,0.6769,49.0,4.0,1.8,1195.3,0.2,0.3,1.9,4.6,0.8,1206.8,1150.6,1193.5,1197.9,1217.7,1208.0,1193.8,1187.7,0.0033,0.0016,1.0015,0.0001,0.0002,0.0016,0.0038,0.0006
3.014,1.3467,0.6683,0.0000,0.2798,0.2023,0.6784,48.0,3.6,0.7,1172.0,0.4,0.1,0.9,3.7,0.7,1171.9,1272.8,1170.0,1169.5,998.8,1170.8,1169.9,1200.8,0.0031,0.0006,1.0017,0.0003,0.0001,0.0008,0.0031,0.0005
3.215,1.3586,0.6754,0.0000,0.2798,0.2042,0.6833,48.0,3.2,1.1,1217.6,0.2,0.1,0.4,4.1,0.7,1215.0,1104.0,1215.8,1065.4,1138.0,1169.8,1198.7,1202.3,0.0027,0.0010,1.0015,0.0001,0.0001,0.0004,0.0034,0.0006
