t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,1.8542,1.1850,0.0000,0.2820,0.2017,0.6692,51.0,6.0,2.8,1485.4,11.6,0.4,3.4,6.0,0.2,1228.1,1016.8,1502.0,970.8,1269.2,1130.7,1331.4,1254.3,0.0049,0.0028,0.9890,0.0120,0.0004,0.0031,0.0045,0.0002
0.401,2.8314,2.1600,0.0000,0.2786,0.2039,0.6714,52.0,4.7,2.4,2253.0,0.1,0.3,0.1,5.0,0.1,2250.4,2249.5,2249.6,2226.9,2234.8,2241.0,2249.4,2240.3,0.0021,0.0011,1.0015,0.0001,0.0001,0.0001,0.0022,0.0001
0.601,2.9852,2.2900,0.0000,0.2884,0.1990,0.6952,52.0,41.1,8.4,2218.7,47.2,6.5,16.0,5.3,5.9,2218.0,2193.9,2215.1,2174.0,2203.7,2170.6,2195.0,2165.9,0.0185,0.0038,1.0016,0.0217,0.0030,0.0074,0.0024,0.0027
0.802,2.7878,2.1033,0.0000,0.2805,0.2029,0.6845,52.0,3.2,3.1,2192.7,0.5,0.8,1.7,4.3,0.4,2205.3,2243.4,2191.6,2245.6,2255.3,2193.4,2239.2,2289.5,0.0014,0.0014,1.0005,0.0002,0.0004,0.0008,0.0019,0.0002
1.003,3.3847,2.1545,0.0000,0.2808,0.2039,1.2302,52.0,8.2,1.6,2253.0,0.4,1.2,0.1,4.2,0.1,2249.2,2240.4,2249.6,2239.5,2243.2,2231.0,2248.7,2255.8,0.0036,0.0007,1.0015,0.0002,0.0005,0.0001,0.0019,0.0001
1.204,2.8659,2.1777,0.0000,0.2789,0.2017,0.6882,53.0,7.5,3.0,2253.0,0.5,0.5,0.7,4.7,2.4,2251.7,2256.2,2249.5,2259.3,2260.0,2228.7,2249.4,2250.0,0.0033,0.0013,1.0016,0.0002,0.0002,0.0003,0.0021,0.0011
1.404,2.8659,2.1539,0.0000,0.2798,0.2029,0.7120,53.0,5.4,1.7,2252.3,1.2,0.8,1.1,5.6,0.4,2248.4,2249.4,2249.2,2246.2,2255.5,2247.0,2249.0,2251.4,0.0024,0.0008,1.0014,0.0005,0.0003,0.0005,0.0025,0.0002
1.605,2.9825,2.2931,0.0000,0.2890,0.1981,0.6894,52.0,41.2,21.7,2215.9,48.1,8.9,1.8,4.5,3.0,2189.2,2171.9,2212.7,2161.5,2189.8,2188.8,2188.1,2169.1,0.0188,0.0100,1.0015,0.0223,0.0040,0.0008,0.0020,0.0014
1.806,2.8345,2.1524,0.0000,0.2798,0.2020,0.6821,52.0,10.4,2.3,2239.3,0.1,1.9,0.1,4.2,0.8,2248.7,2239.1,2239.7,2385.5,2265.1,2387.8,2237.4,2250.7,0.0046,0.0010,0.9998,0.0001,0.0008,0.0001,0.0019,0.0003
2.006,2.8323,2.1439,0.0000,0.2798,0.2032,0.6885,52.0,4.2,1.3,2253.1,0.2,0.3,0.1,4.2,0.1,2247.1,2267.8,2249.6,2130.5,2133.4,2119.6,2248.6,2232.9,0.0019,0.0006,1.0015,0.0001,0.0001,0.0001,0.0019,0.0001
2.207,2.8219,2.1487,0.0000,0.2802,0.2036,0.6732,52.0,5.7,1.4,2253.8,0.1,1.6,0.1,4.3,0.7,2250.3,2250.5,2250.0,2256.0,2251.0,2243.2,2250.1,2254.2,0.0025,0.0006,1.0017,0.0001,0.0007,0.0001,0.0019,0.0003
2.408,2.8296,2.1481,0.0000,0.2780,0.2026,0.6815,52.0,3.9,2.0,2253.8,0.1,0.3,0.1,4.8,0.1,2250.2,2276.7,2250.0,2167.6,2219.0,2509.6,2250.3,2248.6,0.0018,0.0009,1.0017,0.0001,0.0001,0.0001,0.0021,0.0001
2.608,2.9877,2.2983,0.0000,0.2884,0.1971,0.6894,53.0,40.5,12.5,2216.5,48.0,6.3,16.2,4.7,3.9,2214.1,2181.4,2213.8,2166.7,2195.8,2162.6,2179.8,2175.8,0.0183,0.0058,1.0012,0.0222,0.0029,0.0075,0.0022,0.0018
2.809,2.8207,2.1521,0.0000,0.2808,0.2032,0.6686,52.0,4.7,3.7,2253.0,0.1,1.2,1.0,3.9,2.2,2248.1,2233.1,2249.4,2393.6,2253.9,2246.6,2238.2,2248.3,0.0021,0.0016,1.0016,0.0001,0.0005,0.0004,0.0018,0.0010
3.010,2.8287,2.1454,0.0000,0.2783,0.2008,0.6833,52.0,4.3,1.2,2253.8,0.1,0.1,0.1,3.9,0.1,2247.8,2250.6,2250.0,2093.3,2204.1,2260.1,2249.6,2253.8,0.0019,0.0005,1.0017,0.0001,0.0000,0.0001,0.0017,0.0001
3.210,2.8430,2.1603,0.0000,0.2798,0.2032,0.6827,52.0,6.9,0.7,2253.8,0.3,0.6,0.1,4.6,2.1,2250.1,2249.9,2250.0,2258.6,2253.2,2251.7,2250.0,2249.6,0.0031,0.0003,1.0017,0.0001,0.0003,0.0001,0.0020,0.0009
3.411,2.8152,2.1451,0.0000,0.2802,0.2039,0.6702,52.0,5.1,1.8,2253.5,0.1,0.3,0.1,4.3,0.1,2246.4,2246.1,2249.9,2172.4,2222.3,2151.3,2224.5,2189.0,0.0023,0.0008,1.0016,0.0001,0.0001,0.0001,0.0019,0.0001
3.612,2.9886,2.2998,0.0000,0.2866,0.1981,0.6888,52.0,39.4,21.4,2224.7,46.6,5.4,1.8,5.4,4.6,2219.1,2177.5,2222.7,2176.4,2192.9,2207.9,2236.7,2182.4,0.0178,0.0098,1.0009,0.0214,0.0025,0.0008,0.0024,0.0021
3.812,2.9614,2.2702,0.0000,0.2811,0.2023,0.6912,52.0,9.1,2.6,2282.2,5.7,2.5,0.4,4.3,2.0,2270.0,2259.0,2281.6,2259.8,2247.0,2272.0,2307.7,2273.7,0.0040,0.0011,1.0003,0.0025,0.0011,0.0002,0.0018,0.0009
4.013,3.0710,2.3981,0.0000,0.2805,0.2023,0.6729,53.0,7.4,1.5,2339.8,1.9,0.7,0.1,5.0,0.1,2333.5,2341.6,2336.9,2351.1,2345.0,2363.1,2337.4,2343.8,0.0032,0.0006,1.0013,0.0008,0.0003,0.0001,0.0021,0.0001
