t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,7.6117,7.0239,0.0000,0.2808,0.2023,0.5878,58.0,8.7,3.1,3443.3,0.5,1.1,2.3,5.8,10.3,2189.8,1438.8,3475.9,2858.4,1528.6,1500.2,1843.5,1120.8,0.0040,0.0022,0.9906,0.0002,0.0007,0.0015,0.0031,0.0092
0.401,8.4329,7.8021,0.0000,0.2887,0.2036,0.6308,59.0,50.0,8.8,3586.6,6.7,2.3,7.1,41.6,18.7,3529.2,3385.9,3595.2,3401.4,3434.3,3365.2,3559.3,3440.2,0.0142,0.0026,0.9976,0.0020,0.0007,0.0021,0.0117,0.0054
0.602,8.2083,7.5744,0.0000,0.2805,0.2020,0.6338,59.0,7.4,3.4,3589.7,0.6,2.7,1.5,5.7,2.7,3468.8,3413.6,3598.5,3407.9,3455.4,3348.2,3501.6,3495.4,0.0021,0.0010,0.9975,0.0002,0.0008,0.0005,0.0016,0.0008
0.802,8.2706,7.6251,0.0000,0.2817,0.2051,0.6454,59.0,12.3,2.7,3600.4,0.8,54.2,1.1,5.6,3.0,3593.7,3525.5,3599.4,3516.7,3593.2,3437.1,3487.4,3495.6,0.0034,0.0008,1.0003,0.0002,0.0151,0.0003,0.0016,0.0009
1.003,8.1149,7.5177,0.0000,0.2786,0.2026,0.5972,59.0,3.7,1.3,3601.7,0.2,0.3,0.1,4.2,1.1,3584.1,3463.9,3599.5,3488.0,3569.4,3360.1,3516.5,3468.4,0.0010,0.0004,1.0006,0.0000,0.0001,0.0000,0.0012,0.0003
1.203,8.2620,7.5641,0.0000,0.2798,0.2045,0.6979,60.0,6.8,3.0,3601.5,0.3,0.8,0.4,4.2,1.0,3574.8,3522.0,3599.3,3482.4,3551.9,3267.3,3491.7,3557.2,0.0019,0.0008,1.0006,0.0001,0.0002,0.0001,0.0012,0.0003
1.404,8.4713,7.8183,0.0000,0.2869,0.2039,0.6531,59.0,52.2,14.0,3586.2,3.2,2.8,8.7,7.3,32.2,3534.6,3407.0,3597.3,3418.2,3518.2,3485.3,3488.6,3524.4,0.0148,0.0041,0.9969,0.0009,0.0008,0.0025,0.0021,0.0091
1.605,8.3465,7.6498,0.0000,0.2802,0.1984,0.6967,60.0,8.7,7.6,3575.3,0.5,3.8,0.8,3.9,4.7,3475.2,3353.4,3597.7,3424.9,3416.9,3306.8,3490.8,3351.0,0.0025,0.0023,0.9938,0.0002,0.0011,0.0003,0.0011,0.0014
1.806,8.2663,7.5735,0.0000,0.2808,0.2017,0.6927,60.0,6.7,5.8,3595.9,0.2,0.9,0.1,4.1,3.0,3513.3,3428.8,3599.0,3445.4,3414.5,3364.9,3510.5,3512.4,0.0019,0.0017,0.9991,0.0001,0.0003,0.0000,0.0012,0.0009
2.006,8.2345,7.5400,0.0000,0.2798,0.2014,0.6946,60.0,5.0,1.4,3601.0,0.4,0.5,0.3,3.9,1.1,3582.8,3465.5,3599.5,3490.7,3414.0,3306.6,3500.7,3503.6,0.0014,0.0004,1.0004,0.0001,0.0001,0.0001,0.0011,0.0003
