t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,1.3522,0.6702,0.0000,0.2820,0.2042,0.6821,50.0,4.9,6.2,1106.3,3.0,1.8,2.3,8.3,0.4,1016.2,971.9,1119.5,984.5,1143.2,945.7,857.6,1172.4,0.0048,0.0064,0.9882,0.0030,0.0016,0.0024,0.0097,0.0003
0.401,1.3950,0.7095,0.0000,0.2896,0.1999,0.6854,50.0,16.2,31.3,1115.1,47.3,12.3,7.7,3.6,3.1,1030.0,1075.5,1114.5,1046.2,1007.3,1022.9,1060.0,1085.8,0.0157,0.0291,1.0006,0.0452,0.0122,0.0075,0.0034,0.0028
0.603,1.3425,0.6522,0.0000,0.2823,0.2051,0.6903,51.0,7.1,5.5,1116.5,0.9,1.0,0.1,1.4,1.1,1130.1,1090.3,1117.0,1073.6,1152.8,1058.5,1120.4,1168.9,0.0063,0.0051,0.9996,0.0008,0.0008,0.0001,0.0013,0.0010
0.804,1.3620,0.6711,0.0000,0.2798,0.2042,0.6909,50.0,3.4,4.5,1169.7,0.1,2.7,0.1,0.8,1.1,1174.3,1145.8,1168.0,1147.6,1152.2,1139.7,1158.2,1168.1,0.0029,0.0039,1.0015,0.0001,0.0024,0.0001,0.0007,0.0009
1.005,1.3596,0.6723,0.0000,0.2805,0.2036,0.6873,50.0,3.4,4.1,1166.3,0.9,4.8,0.3,2.0,1.2,1153.0,1166.5,1165.0,1133.0,1144.0,1130.7,1136.9,1153.5,0.0030,0.0035,1.0011,0.0008,0.0042,0.0003,0.0018,0.0010
1.206,1.3599,0.6744,0.0000,0.2802,0.2039,0.6854,50.0,5.7,5.1,1171.2,0.7,2.0,0.3,1.3,0.3,1164.5,1159.3,1169.5,1120.6,1165.6,1178.3,1161.3,1125.1,0.0049,0.0044,1.0015,0.0006,0.0017,0.0003,0.0011,0.0003
1.408,1.3977,0.7132,0.0000,0.2908,0.2011,0.6845,50.0,21.5,33.9,1115.1,45.6,4.4,6.3,3.6,2.1,1028.8,1059.8,1113.5,1068.8,1081.3,1022.7,1071.4,1075.5,0.0209,0.0320,1.0014,0.0427,0.0040,0.0061,0.0033,0.0020
1.609,1.3687,0.6686,0.0000,0.2802,0.2029,0.7001,50.0,3.7,5.1,1165.3,2.6,0.9,0.1,1.7,0.1,1161.5,1143.6,1163.6,1122.8,1196.9,1143.6,1109.9,1149.8,0.0032,0.0044,1.0015,0.0023,0.0008,0.0001,0.0015,0.0001
1.811,1.3782,0.6885,0.0000,0.2798,0.2057,0.6897,50.0,3.5,4.2,1238.6,1.2,3.8,0.1,1.0,0.5,1214.8,1174.4,1236.7,1253.5,1182.6,1466.1,1241.3,1202.6,0.0029,0.0035,1.0015,0.0009,0.0032,0.0001,0.0008,0.0004
2.012,1.3553,0.6638,0.0000,0.2814,0.2008,0.6915,50.0,7.1,8.0,1102.3,3.5,6.6,3.7,3.2,8.4,1109.7,1126.0,1101.4,1104.9,1121.6,1096.9,1096.1,1098.5,0.0064,0.0071,1.0008,0.0032,0.0058,0.0033,0.0029,0.0076
2.213,1.4719,0.7840,0.0000,0.2814,0.2045,0.6879,50.0,3.2,5.2,1274.8,1.2,1.3,0.4,0.9,0.8,1278.7,1231.7,1273.4,1194.7,1259.6,1036.4,1232.7,1242.7,0.0025,0.0042,1.0011,0.0010,0.0010,0.0003,0.0007,0.0006
2.414,1.4438,0.7468,0.0000,0.2899,0.1990,0.6970,50.0,48.5,11.3,1147.9,28.4,4.9,19.3,4.9,4.1,1074.9,1085.4,1147.3,1068.3,1107.9,1017.9,1078.0,1088.4,0.0452,0.0104,1.0005,0.0266,0.0044,0.0190,0.0046,0.0037
2.616,1.5259,0.8328,0.0000,0.2802,0.2054,0.6930,50.0,3.7,4.4,1321.8,1.0,0.4,0.1,0.8,0.6,1297.0,1245.3,1320.0,1163.7,1086.4,1207.4,1172.5,1245.2,0.0029,0.0036,1.0014,0.0009,0.0004,0.0001,0.0007,0.0005
2.817,1.4059,0.6775,0.0000,0.2814,0.2026,0.7285,51.0,3.4,5.1,1172.5,0.2,4.6,0.1,0.9,1.9,1170.0,1204.4,1170.8,1370.6,1177.7,1180.8,1187.3,1173.0,0.0029,0.0042,1.0014,0.0001,0.0039,0.0001,0.0007,0.0016
3.018,1.3956,0.6729,0.0000,0.2808,0.2023,0.7227,50.0,5.2,4.8,1172.6,0.1,2.8,0.5,1.4,0.6,1170.2,1170.2,1170.9,1162.4,1164.4,1206.6,1192.5,1142.3,0.0045,0.0041,1.0014,0.0001,0.0024,0.0004,0.0012,0.0005
3.220,1.5533,0.8649,0.0000,0.2798,0.2036,0.6885,51.0,2.9,0.6,1349.8,1.2,0.9,1.1,4.5,0.4,1334.4,1065.7,1347.8,1264.7,1375.7,1306.5,1304.7,1389.6,0.0022,0.0005,1.0015,0.0009,0.0006,0.0008,0.0035,0.0003
3.421,1.4593,0.7666,0.0000,0.2902,0.1981,0.6927,50.0,23.0,30.0,1165.0,46.0,6.9,6.7,7.2,3.0,1088.8,1119.7,1164.9,1082.1,1087.5,1043.1,1147.9,1081.4,0.0211,0.0268,1.0001,0.0425,0.0063,0.0064,0.0062,0.0027
