t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,8.3096,7.6040,0.0000,0.2811,0.2032,0.7056,60.0,12.4,1.2,3579.0,13.6,2.3,1.4,6.0,0.2,3514.3,3401.1,3599.0,3389.4,3363.4,3433.2,3514.4,3489.4,0.0035,0.0004,0.9944,0.0040,0.0007,0.0004,0.0017,0.0000
0.401,8.7039,8.0386,0.0000,0.2896,0.2005,0.6653,61.0,80.6,4.8,3574.1,4.8,3.3,11.8,93.5,47.6,3544.3,3355.9,3596.1,3329.6,3440.5,3476.5,3559.9,3515.6,0.0228,0.0014,0.9939,0.0015,0.0010,0.0034,0.0263,0.0135
0.601,8.2696,7.5354,0.0000,0.2792,0.2014,0.7342,61.0,7.8,0.1,3604.7,0.3,0.8,0.1,5.7,0.5,3602.3,3337.9,3599.8,3490.4,3538.9,3353.3,3500.2,3399.9,0.0022,0.0000,1.0014,0.0001,0.0002,0.0000,0.0016,0.0001
0.802,8.2477,7.5433,0.0000,0.2798,0.2023,0.7043,62.0,4.2,1.3,3602.8,0.1,1.6,0.1,6.1,1.2,3584.0,3541.1,3599.7,3353.7,3584.0,3349.4,3544.5,3564.5,0.0012,0.0004,1.0009,0.0000,0.0004,0.0000,0.0017,0.0003
1.003,8.2034,7.5314,0.0000,0.2786,0.2008,0.6720,62.0,4.8,0.3,3602.8,0.6,0.4,0.3,3.2,0.5,3599.6,2870.4,3599.6,3409.6,3383.6,3341.5,3524.0,3220.1,0.0013,0.0001,1.0009,0.0002,0.0001,0.0001,0.0009,0.0002
1.204,8.2760,7.5696,0.0000,0.2817,0.2045,0.7065,62.0,3.6,5.0,3601.5,1.2,2.1,0.1,2.3,0.2,3509.1,3547.4,3599.2,3402.8,3529.2,3272.2,3452.7,3589.8,0.0010,0.0014,1.0006,0.0004,0.0006,0.0000,0.0007,0.0001
1.405,8.6014,7.9019,0.0000,0.2869,0.2002,0.6995,62.0,7.6,7.7,3571.8,2.6,48.6,21.3,8.3,32.0,3452.6,3456.9,3595.5,3346.5,3487.9,3460.6,3481.7,3484.8,0.0022,0.0022,0.9934,0.0008,0.0139,0.0062,0.0024,0.0092
1.606,8.7240,7.9828,0.0000,0.2921,0.2014,0.7413,62.0,25.2,23.4,3551.2,12.4,8.8,5.8,45.1,49.1,3438.7,3412.1,3594.3,3391.5,3443.6,3474.9,3553.9,3515.2,0.0073,0.0069,0.9880,0.0036,0.0025,0.0017,0.0127,0.0140
1.806,8.3111,7.5961,0.0000,0.2811,0.2057,0.7150,63.0,6.5,6.6,3598.1,1.2,4.8,1.1,2.9,0.1,3579.2,3505.2,3598.3,3396.8,3568.0,3508.6,3569.3,3319.9,0.0018,0.0019,1.0000,0.0003,0.0013,0.0003,0.0008,0.0000
2.007,8.3584,7.6501,0.0000,0.2820,0.2029,0.7083,62.0,19.4,7.7,3583.4,3.7,11.8,3.6,0.7,3.5,3553.6,3468.1,3595.9,3368.6,3521.6,3448.2,3554.9,3523.3,0.0055,0.0022,0.9965,0.0011,0.0033,0.0010,0.0002,0.0010
2.208,8.3301,7.6095,0.0000,0.2805,0.2048,0.7205,63.0,9.5,6.3,3595.0,0.4,5.4,0.1,0.7,0.6,3545.5,3472.0,3597.9,3331.6,3572.2,3196.1,3551.2,3331.5,0.0027,0.0018,0.9992,0.0001,0.0015,0.0000,0.0002,0.0002
2.409,8.5473,7.8549,0.0000,0.2884,0.2026,0.6924,63.0,13.0,9.7,3568.4,48.2,17.3,7.5,37.4,2.8,3424.1,3411.7,3591.7,3489.6,3455.8,3363.7,3548.6,3354.9,0.0038,0.0028,0.9935,0.0138,0.0050,0.0022,0.0105,0.0008
2.610,8.2733,7.5491,0.0000,0.2805,0.2054,0.7242,62.0,6.7,5.0,3599.9,0.4,0.7,0.1,2.0,0.7,3576.2,3498.6,3599.3,3354.3,3553.8,3340.0,3548.7,3151.4,0.0019,0.0014,1.0002,0.0001,0.0002,0.0000,0.0006,0.0002
2.811,8.2760,7.5778,0.0000,0.2805,0.2051,0.6982,62.0,5.6,6.9,3595.0,0.3,2.5,0.1,2.0,1.9,3574.9,3508.9,3596.5,3228.7,3534.6,3294.9,3589.7,3396.2,0.0016,0.0020,0.9996,0.0001,0.0007,0.0000,0.0006,0.0005
3.012,8.2336,7.5430,0.0000,0.2798,0.2054,0.6906,63.0,3.4,5.9,3596.6,0.4,0.8,0.1,0.1,2.5,3544.8,3483.9,3597.8,3487.6,3321.3,3326.6,3320.8,3552.4,0.0010,0.0017,0.9997,0.0001,0.0002,0.0000,0.0000,0.0007
3.213,8.7774,7.5650,0.0000,0.2802,0.2048,1.2125,63.0,5.4,5.0,3599.5,0.1,0.6,0.1,1.0,3.2,3522.0,3485.3,3599.3,3324.7,3547.5,3355.7,3566.4,3543.7,0.0015,0.0014,1.0001,0.0000,0.0002,0.0000,0.0003,0.0009
3.414,8.5370,7.8268,0.0000,0.2884,0.2029,0.7102,63.0,11.8,7.9,3572.3,2.0,15.2,7.5,38.5,46.5,3412.5,3431.3,3593.5,3452.2,3434.6,3485.9,3559.5,3520.7,0.0034,0.0023,0.9941,0.0006,0.0044,0.0022,0.0108,0.0132
3.615,8.2382,7.5375,0.0000,0.2802,0.2023,0.7007,63.0,4.6,5.6,3596.4,1.2,0.7,0.1,1.5,0.5,3543.0,3459.5,3597.8,3395.2,3532.9,3323.4,3591.4,3445.6,0.0013,0.0016,0.9996,0.0004,0.0002,0.0000,0.0004,0.0002
3.816,8.2510,7.5519,0.0000,0.2798,0.2039,0.6992,63.0,4.0,4.9,3598.8,0.1,1.1,0.3,2.6,1.0,3551.6,3459.3,3597.8,3318.5,3565.9,3302.6,3587.7,3553.1,0.0011,0.0014,1.0003,0.0000,0.0003,0.0001,0.0007,0.0003
4.017,8.1805,7.5332,0.0000,0.2802,0.2029,0.6473,63.0,3.5,4.7,3597.8,1.0,0.7,0.1,0.9,0.4,3582.3,3457.4,3595.1,3556.6,3552.7,3336.7,3565.5,3495.9,0.0010,0.0014,1.0008,0.0003,0.0002,0.0000,0.0003,0.0001
4.218,8.2727,7.5595,0.0000,0.2798,0.2011,0.7132,63.0,4.5,5.7,3601.4,0.1,0.8,0.1,1.1,0.4,3473.2,3449.5,3597.6,2969.5,3393.1,3347.1,3566.4,3637.2,0.0013,0.0016,1.0011,0.0001,0.0002,0.0000,0.0003,0.0001
4.419,8.5824,7.8894,0.0000,0.2866,0.1993,0.6931,63.0,21.1,15.3,3562.3,1.9,4.1,9.6,38.1,46.7,3450.7,3440.8,3596.1,3511.9,3405.8,3459.1,3554.7,3517.9,0.0061,0.0045,0.9906,0.0005,0.0012,0.0028,0.0107,0.0133
4.620,8.2519,7.5509,0.0000,0.2820,0.2029,0.7010,63.0,6.6,5.2,3597.8,0.3,0.7,0.2,1.4,0.6,3479.8,3418.5,3597.3,3492.5,3630.6,3282.2,3580.3,3606.5,0.0019,0.0015,1.0002,0.0001,0.0002,0.0000,0.0004,0.0002
4.821,8.2406,7.5461,0.0000,0.2783,0.2023,0.6946,63.0,3.7,5.3,3597.1,0.1,1.3,0.1,1.7,1.3,3542.4,3479.4,3597.1,3322.7,3438.8,3419.2,3535.8,3497.2,0.0010,0.0015,1.0000,0.0000,0.0004,0.0000,0.0005,0.0004
5.022,8.2443,7.5555,0.0000,0.2802,0.2026,0.6888,63.0,8.8,5.0,3595.6,0.6,0.8,0.3,0.7,1.2,3573.1,3497.9,3595.8,3529.8,3503.8,3313.4,3561.3,3426.6,0.0025,0.0014,0.9999,0.0002,0.0002,0.0001,0.0002,0.0003
5.222,8.2586,7.5638,0.0000,0.2798,0.2039,0.6949,63.0,3.9,6.5,3595.1,0.1,1.8,0.5,0.8,0.7,3556.0,3481.9,3595.7,3349.8,3552.5,3518.0,3497.9,3331.5,0.0011,0.0019,0.9998,0.0000,0.0005,0.0001,0.0002,0.0002
5.423,8.5684,7.8790,0.0000,0.2881,0.2008,0.6894,63.0,10.6,8.2,3561.2,2.5,46.4,19.7,4.7,33.8,3427.3,3413.7,3594.3,3364.8,3516.8,3397.8,3454.4,3512.2,0.0031,0.0024,0.9908,0.0007,0.0132,0.0058,0.0014,0.0096
5.624,8.2449,7.5503,0.0000,0.2805,0.2026,0.6946,63.0,6.4,7.5,3594.0,1.4,0.4,0.1,1.6,0.4,3538.9,3466.3,3595.3,3417.7,3731.9,3296.9,3638.1,3855.8,0.0018,0.0022,0.9996,0.0004,0.0001,0.0000,0.0004,0.0001
5.825,8.7686,7.5537,0.0000,0.2805,0.2051,1.2149,63.0,3.4,8.1,3597.3,0.7,1.5,0.9,0.7,2.0,3520.6,3496.1,3599.3,3251.9,3381.2,3564.8,3441.1,3277.8,0.0010,0.0023,0.9995,0.0002,0.0005,0.0003,0.0002,0.0006
