t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,2.8012,2.1252,0.0000,0.2829,0.2032,0.6760,52.0,9.5,7.7,2140.1,4.8,2.2,2.3,8.4,3.2,1897.9,1399.0,2162.2,1714.1,1302.9,1520.9,865.2,1254.3,0.0050,0.0055,0.9898,0.0028,0.0017,0.0015,0.0097,0.0026
0.401,3.3566,2.6871,0.0000,0.2798,0.2023,0.6696,53.0,4.1,6.3,2433.0,0.1,0.5,3.4,0.4,1.1,2421.6,2413.6,2429.4,2364.0,2414.3,2434.3,2513.3,2418.1,0.0017,0.0026,1.0015,0.0001,0.0002,0.0014,0.0001,0.0005
0.602,3.0386,2.3468,0.0000,0.2899,0.1999,0.6918,52.0,15.8,10.8,2245.3,1.5,16.6,8.3,33.9,51.7,2196.0,2204.9,2242.4,2177.8,2165.3,2191.4,2171.0,2162.5,0.0072,0.0049,1.0013,0.0007,0.0077,0.0038,0.0156,0.0239
0.803,2.8339,2.1500,0.0000,0.2786,0.2032,0.6839,52.0,4.1,5.2,2239.1,0.1,1.5,0.8,0.1,0.1,2255.4,2224.3,2239.0,2181.2,2249.7,2232.6,2146.5,2144.4,0.0018,0.0023,1.0000,0.0001,0.0006,0.0004,0.0001,0.0001
1.004,2.8329,2.1487,0.0000,0.2798,0.2005,0.6842,52.0,3.6,6.2,2241.1,0.1,0.4,2.4,0.3,0.1,2246.3,2233.3,2241.1,2230.4,2237.6,2234.4,2260.6,2170.5,0.0016,0.0028,1.0000,0.0001,0.0002,0.0011,0.0001,0.0001
1.205,2.8430,2.1542,0.0000,0.2798,0.2017,0.6888,52.0,4.4,5.1,2253.1,0.1,0.3,2.7,0.3,0.1,2248.4,2233.6,2249.6,2244.6,2240.3,2247.0,2247.2,2676.4,0.0019,0.0023,1.0015,0.0001,0.0001,0.0012,0.0001,0.0001
1.405,2.8378,2.1503,0.0000,0.2802,0.2017,0.6876,52.0,4.0,6.5,2241.7,0.2,0.4,8.4,1.2,0.1,2236.1,2241.6,2240.7,2251.9,2223.5,2248.4,2250.2,2060.2,0.0018,0.0029,1.0004,0.0001,0.0002,0.0037,0.0005,0.0001
1.606,2.9785,2.2870,0.0000,0.2887,0.1990,0.6915,52.0,52.1,12.3,2231.5,14.5,0.5,9.0,33.1,7.8,2176.7,2205.6,2229.3,2165.6,2205.4,2197.0,2226.5,2174.7,0.0239,0.0056,1.0010,0.0067,0.0002,0.0041,0.0149,0.0036
1.807,2.8229,2.1527,0.0000,0.2805,0.2029,0.6702,52.0,3.6,5.5,2253.0,0.7,0.1,0.6,1.1,1.4,2250.2,2249.5,2249.5,2252.4,2389.8,2247.4,2251.8,2252.6,0.0016,0.0025,1.0015,0.0003,0.0000,0.0002,0.0005,0.0006
2.008,2.8531,2.1704,0.0000,0.2802,0.2020,0.6827,52.0,3.4,7.0,2253.8,0.2,0.5,1.0,2.0,2.7,2249.5,2250.0,2250.0,2253.6,2245.7,2246.9,2243.3,2250.2,0.0015,0.0031,1.0017,0.0001,0.0002,0.0004,0.0009,0.0012
2.209,2.8454,2.1603,0.0000,0.2786,0.2020,0.6851,53.0,4.4,6.6,2244.1,0.1,1.3,1.4,0.8,1.6,2238.5,2250.3,2242.8,2235.8,2244.6,2252.2,2267.0,2242.4,0.0020,0.0029,1.0006,0.0001,0.0006,0.0006,0.0004,0.0007
2.410,2.8427,2.1612,0.0000,0.2802,0.2026,0.6815,52.0,4.1,5.9,2252.7,0.7,0.4,1.8,1.2,0.5,2237.7,2242.8,2249.2,2225.1,2253.7,2238.6,2260.3,2248.9,0.0018,0.0026,1.0015,0.0003,0.0002,0.0008,0.0005,0.0002
