t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,7.4820,6.8912,0.0000,0.2811,0.2029,0.5908,57.0,7.7,2.4,3416.0,1.8,2.8,6.3,3.0,0.7,2042.0,3411.1,3433.2,1731.6,1309.4,1785.7,1707.8,3133.5,0.0038,0.0007,0.9950,0.0011,0.0022,0.0035,0.0018,0.0002
0.401,8.1579,7.5302,0.0000,0.2802,0.2036,0.6277,58.0,5.0,1.2,3595.1,1.7,0.6,5.4,1.0,0.4,3636.8,3557.6,3595.7,3499.0,3498.7,3495.0,3567.5,3194.9,0.0014,0.0003,0.9998,0.0005,0.0002,0.0015,0.0003,0.0001
0.602,8.5574,7.9312,0.0000,0.2887,0.1990,0.6262,58.0,52.9,9.6,3571.1,35.5,8.1,22.0,10.6,1.6,3527.4,3461.8,3595.2,3518.7,3394.4,3449.8,3578.5,3367.8,0.0150,0.0028,0.9933,0.0101,0.0024,0.0064,0.0029,0.0005
0.803,8.2498,7.6135,0.0000,0.2835,0.2039,0.6363,59.0,13.1,19.4,3590.6,2.7,5.0,6.9,0.1,1.5,3529.4,3563.9,3597.2,3408.7,3518.0,3488.4,3575.6,3510.0,0.0037,0.0054,0.9982,0.0008,0.0014,0.0020,0.0000,0.0004
1.004,8.1567,7.5238,0.0000,0.2798,0.2045,0.6329,59.0,4.4,0.7,3597.0,1.6,0.4,4.7,0.1,0.1,3577.6,3543.7,3596.5,3409.8,3376.6,3455.5,3360.2,3353.4,0.0012,0.0002,1.0001,0.0005,0.0001,0.0013,0.0000,0.0000
1.205,8.1720,7.5509,0.0000,0.2802,0.2029,0.6210,59.0,7.0,0.8,3596.6,1.7,3.6,3.9,0.1,0.7,3544.6,3519.6,3598.9,3520.7,3526.5,3431.8,3253.2,3324.9,0.0020,0.0002,0.9994,0.0005,0.0010,0.0011,0.0000,0.0002
1.406,8.1622,7.5409,0.0000,0.2802,0.2045,0.6213,60.0,4.6,1.2,3598.2,1.8,0.7,4.7,0.1,0.1,3546.1,3576.9,3598.8,3504.9,3322.8,3486.8,3531.6,3337.0,0.0013,0.0003,0.9998,0.0005,0.0002,0.0014,0.0000,0.0000
1.607,8.5647,7.8790,0.0000,0.2884,0.1974,0.6857,59.0,13.2,7.5,3568.6,2.8,19.7,8.5,42.5,49.9,3482.6,3561.2,3593.0,3507.5,3430.3,3409.6,3546.5,3524.9,0.0038,0.0021,0.9932,0.0008,0.0057,0.0025,0.0120,0.0142
1.807,8.2190,7.5299,0.0000,0.2789,0.2036,0.6891,60.0,3.7,3.1,3590.6,1.0,0.1,5.4,0.9,0.7,3508.2,3497.8,3594.5,3434.6,3261.0,3487.3,3541.8,3402.2,0.0011,0.0009,0.9989,0.0003,0.0000,0.0015,0.0003,0.0002
2.008,8.2138,7.5390,0.0000,0.2798,0.2020,0.6747,59.0,3.9,0.6,3598.9,2.2,0.1,5.0,0.3,0.1,3597.9,3560.7,3597.3,3365.1,3318.0,3450.9,3323.1,3352.0,0.0011,0.0002,1.0005,0.0007,0.0000,0.0015,0.0001,0.0000
2.209,8.2995,7.6108,0.0000,0.2805,0.2011,0.6888,60.0,10.9,1.3,3588.1,6.6,0.7,6.9,1.2,0.1,3551.1,3435.6,3596.3,3554.7,3364.3,3435.4,3491.2,2965.5,0.0031,0.0004,0.9977,0.0019,0.0002,0.0020,0.0004,0.0000
2.410,8.2272,7.5415,0.0000,0.2798,0.2020,0.6857,60.0,4.1,0.4,3598.1,0.2,0.1,4.9,0.1,0.2,3542.8,3658.3,3598.5,4035.4,3335.8,3485.1,3356.0,3678.2,0.0012,0.0001,0.9999,0.0000,0.0000,0.0014,0.0000,0.0001
2.611,8.6526,7.9599,0.0000,0.2884,0.1965,0.6927,60.0,56.4,13.9,3558.2,6.6,4.8,19.1,4.3,34.5,3521.1,3459.5,3592.2,3456.4,3407.4,3411.6,3470.9,3510.3,0.0160,0.0040,0.9905,0.0019,0.0014,0.0056,0.0012,0.0098
2.812,8.8205,7.5964,0.0000,0.2814,0.2014,1.2241,60.0,8.1,3.5,3597.0,1.1,2.5,4.2,1.2,2.4,3496.2,3446.5,3599.1,3541.3,3352.1,3540.0,3383.5,3475.6,0.0023,0.0010,0.9994,0.0003,0.0007,0.0012,0.0004,0.0007
3.013,8.2245,7.5210,0.0000,0.2795,0.2042,0.7034,61.0,6.9,0.7,3599.0,1.0,0.4,0.7,0.1,0.2,3570.8,3533.6,3599.7,3539.1,3433.4,3336.7,3800.1,3452.3,0.0019,0.0002,0.9998,0.0003,0.0001,0.0002,0.0000,0.0001
3.214,8.2214,7.5604,0.0000,0.2786,0.2032,0.6610,60.0,6.7,1.9,3595.9,3.7,0.4,0.7,1.2,0.8,3521.1,3487.4,3599.4,3562.1,3405.3,3328.1,3468.5,3344.6,0.0019,0.0005,0.9990,0.0010,0.0001,0.0002,0.0004,0.0002
3.415,8.2486,7.5488,0.0000,0.2802,0.2017,0.6998,60.0,7.0,0.5,3597.0,0.6,0.4,6.7,0.1,0.3,3564.4,3534.5,3599.5,3434.4,3435.9,3502.9,3572.6,3478.2,0.0020,0.0001,0.9993,0.0002,0.0001,0.0019,0.0000,0.0001
3.615,8.6166,7.9217,0.0000,0.2887,0.1999,0.6949,61.0,14.7,11.0,3562.8,6.4,16.7,50.5,2.4,34.3,3449.1,3447.6,3595.6,3468.1,3459.1,3515.8,3458.9,3477.5,0.0043,0.0032,0.9909,0.0019,0.0048,0.0144,0.0007,0.0099
3.816,8.2492,7.5564,0.0000,0.2808,0.2036,0.6927,60.0,9.3,1.5,3595.9,2.4,0.3,0.8,0.4,0.9,3564.8,3543.0,3599.5,3530.3,3436.9,3343.4,3648.1,3344.1,0.0026,0.0004,0.9990,0.0007,0.0001,0.0002,0.0001,0.0003
4.017,8.2287,7.5357,0.0000,0.2802,0.2032,0.6931,61.0,7.0,1.0,3597.1,1.0,0.1,1.7,0.3,0.2,3540.4,3393.5,3599.6,3533.9,3589.1,3399.8,3518.2,4310.5,0.0020,0.0003,0.9993,0.0003,0.0000,0.0005,0.0001,0.0000
4.218,8.2422,7.5552,0.0000,0.2798,0.2020,0.6869,61.0,8.4,1.6,3596.8,1.1,0.3,0.6,1.6,0.1,3546.7,3313.7,3599.4,3502.7,3463.1,3318.9,3487.5,3323.1,0.0024,0.0005,0.9993,0.0003,0.0001,0.0002,0.0005,0.0000
4.418,8.3337,7.6758,0.0000,0.2789,0.1965,0.6580,61.0,12.9,7.3,3570.1,4.7,3.2,4.3,3.8,7.7,3481.3,3371.9,3597.6,3330.0,3392.6,3345.5,3496.3,3349.4,0.0037,0.0022,0.9924,0.0014,0.0009,0.0013,0.0011,0.0023
4.619,8.6404,7.9400,0.0000,0.2884,0.1981,0.7004,61.0,27.1,55.0,3564.7,8.5,3.4,3.8,4.1,34.1,3425.2,3512.0,3595.6,3469.6,3394.6,3472.3,3443.9,3475.0,0.0079,0.0156,0.9914,0.0025,0.0010,0.0011,0.0012,0.0098
4.820,8.2004,7.5400,0.0000,0.2789,0.1993,0.6604,61.0,6.7,2.1,3597.3,2.1,1.2,0.9,0.9,2.9,3525.6,3514.5,3599.3,3520.6,3375.6,3255.6,3439.0,3504.5,0.0019,0.0006,0.9994,0.0006,0.0004,0.0003,0.0003,0.0008
5.020,8.2147,7.5204,0.0000,0.2795,0.2023,0.6943,61.0,6.8,0.3,3597.4,1.5,0.4,0.7,0.1,0.2,3553.9,3371.2,3599.6,3525.8,3410.2,3346.7,3607.1,3641.4,0.0019,0.0001,0.9994,0.0004,0.0001,0.0002,0.0000,0.0001
5.221,8.2895,7.5558,0.0000,0.2811,0.2023,0.7336,61.0,6.0,0.2,3597.3,0.8,0.1,2.2,1.7,0.2,3547.7,3261.9,3599.6,3469.7,3611.0,3534.4,3511.5,3513.4,0.0017,0.0001,0.9994,0.0002,0.0000,0.0006,0.0005,0.0000
5.422,8.2431,7.5293,0.0000,0.2805,0.2020,0.7138,61.0,6.5,0.5,3598.3,1.8,0.7,1.2,1.1,0.7,3562.5,3514.6,3599.6,3473.3,3377.6,3461.7,3509.9,3436.4,0.0018,0.0002,0.9996,0.0005,0.0002,0.0003,0.0003,0.0002
5.623,8.5953,7.8985,0.0000,0.2884,0.1999,0.6967,61.0,54.0,27.4,3560.0,10.6,4.2,4.1,5.2,33.1,3508.4,3465.9,3595.3,3421.4,3422.0,3419.5,3394.5,3482.4,0.0154,0.0079,0.9902,0.0031,0.0012,0.0012,0.0015,0.0095
5.824,8.8199,7.7029,0.0000,0.2802,0.2014,1.1169,62.0,63.1,2.0,3592.4,1.0,1.0,5.4,24.8,0.6,3577.9,3381.9,3599.1,3479.8,3513.4,3547.4,3592.9,3531.2,0.0176,0.0006,0.9981,0.0003,0.0003,0.0015,0.0069,0.0002
