t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,8.2013,7.5574,0.0000,0.2795,0.2042,0.6439,60.0,6.1,7.3,3583.6,2.0,0.4,2.4,8.8,0.5,3432.2,3449.1,3598.8,3305.7,3585.8,3511.7,3372.4,3424.7,0.0018,0.0021,0.9958,0.0006,0.0001,0.0007,0.0026,0.0001
0.401,8.6068,7.9187,0.0000,0.2881,0.1999,0.6882,61.0,53.8,14.2,3566.4,3.7,3.1,22.1,1.0,38.2,3520.6,3399.5,3596.0,3370.5,3423.9,3423.8,3409.3,3522.0,0.0153,0.0042,0.9918,0.0011,0.0009,0.0064,0.0003,0.0109
0.602,8.3563,7.6443,0.0000,0.2841,0.2026,0.7120,61.0,5.9,5.5,3594.7,2.5,7.8,12.6,1.8,2.7,3534.1,3396.5,3597.0,3453.1,3334.0,3557.6,3549.6,3560.9,0.0017,0.0016,0.9994,0.0007,0.0023,0.0036,0.0005,0.0008
0.803,8.3926,7.6486,0.0000,0.2823,0.2011,0.7440,62.0,9.0,4.8,3589.0,7.3,1.0,10.6,1.2,3.5,3513.6,3465.5,3597.0,3520.8,3556.2,3500.4,3557.1,3464.7,0.0026,0.0014,0.9978,0.0021,0.0003,0.0030,0.0003,0.0010
1.004,8.2559,7.5564,0.0000,0.2805,0.2017,0.6995,62.0,8.5,13.3,3597.8,0.1,1.2,0.1,0.8,0.8,3578.0,3538.6,3597.8,3702.0,3480.3,3353.6,3502.0,3462.8,0.0024,0.0038,1.0000,0.0000,0.0004,0.0000,0.0002,0.0002
1.205,8.2678,7.5818,0.0000,0.2808,0.2023,0.6860,62.0,4.3,7.2,3597.2,6.5,0.1,0.1,0.5,1.5,3562.7,3462.3,3597.8,3581.2,3343.0,3323.5,3535.8,3544.7,0.0012,0.0021,0.9998,0.0018,0.0000,0.0000,0.0001,0.0004
1.406,8.5409,7.8412,0.0000,0.2905,0.2005,0.6998,62.0,10.6,21.2,3574.4,4.1,53.1,7.0,1.2,35.6,3416.2,3429.2,3592.8,3372.4,3529.0,3373.7,3353.2,3473.1,0.0031,0.0062,0.9949,0.0012,0.0150,0.0021,0.0003,0.0103
1.607,8.2556,7.5427,0.0000,0.2808,0.2048,0.7129,62.0,6.9,7.2,3598.0,1.2,1.3,0.1,0.5,0.4,3568.9,3426.2,3599.3,3569.7,3524.5,3352.1,3645.9,3313.5,0.0019,0.0021,0.9996,0.0003,0.0004,0.0000,0.0001,0.0001
1.807,8.2336,7.5763,0.0000,0.2805,0.2029,0.6573,63.0,5.4,10.0,3596.7,2.1,0.7,0.7,1.1,2.7,3570.4,3496.8,3596.2,3541.8,3543.2,3370.3,3548.5,3586.2,0.0015,0.0029,1.0002,0.0006,0.0002,0.0002,0.0003,0.0008
2.008,8.2208,7.5039,0.0000,0.2783,0.2054,0.7169,62.0,4.1,5.1,3596.1,0.1,0.2,0.7,0.1,0.1,3516.4,3454.6,3595.6,3328.1,3371.2,3559.2,3337.6,3343.1,0.0012,0.0015,1.0001,0.0000,0.0001,0.0002,0.0000,0.0000
2.209,8.5534,7.5412,0.0000,0.2802,0.2057,1.0123,63.0,5.0,5.5,3596.6,3.0,0.4,0.4,0.6,0.1,3538.0,3431.4,3597.9,3585.9,3340.2,3326.7,3546.5,3369.0,0.0014,0.0016,0.9996,0.0008,0.0001,0.0001,0.0002,0.0000
2.410,8.8189,7.8985,0.0000,0.2896,0.2020,0.9204,63.0,14.9,20.7,3563.5,3.3,53.8,9.5,1.6,36.5,3429.1,3440.9,3591.1,3398.7,3530.3,3466.4,3452.1,3468.6,0.0043,0.0060,0.9923,0.0010,0.0152,0.0027,0.0005,0.0105
2.611,8.3111,7.5879,0.0000,0.2808,0.2048,0.7233,63.0,10.1,4.4,3594.9,4.6,0.7,0.5,1.5,0.1,3528.4,3458.4,3596.1,3449.0,3334.5,3326.7,3589.3,3327.8,0.0028,0.0013,0.9997,0.0013,0.0002,0.0001,0.0004,0.0000
2.811,8.2147,7.5567,0.0000,0.2802,0.2066,0.6580,63.0,4.5,4.7,3595.6,2.0,1.3,0.8,0.6,0.6,3545.7,3463.4,3599.2,3469.5,3571.7,3402.3,3544.8,3276.7,0.0013,0.0014,0.9990,0.0006,0.0004,0.0002,0.0002,0.0002
3.012,8.2361,7.5268,0.0000,0.2798,0.2063,0.7092,63.0,3.9,4.8,3596.7,2.4,0.8,0.3,0.8,1.0,3545.6,3492.0,3596.3,3432.3,3485.8,3361.2,3464.3,3403.5,0.0011,0.0014,1.0001,0.0007,0.0002,0.0001,0.0002,0.0003
3.213,8.2477,7.5485,0.0000,0.2783,0.2057,0.6992,63.0,4.4,5.1,3598.4,1.1,1.3,0.4,0.7,2.5,3544.2,3462.4,3597.3,3478.4,3431.5,3326.0,3558.2,3545.6,0.0012,0.0015,1.0003,0.0003,0.0004,0.0001,0.0002,0.0007
3.414,8.6035,7.9156,0.0000,0.2890,0.1999,0.6879,63.0,56.6,21.7,3573.1,6.9,7.8,8.5,0.4,34.5,3506.5,3391.9,3594.0,3434.9,3385.0,3343.1,3407.5,3514.8,0.0161,0.0064,0.9942,0.0020,0.0023,0.0026,0.0001,0.0098
3.615,8.2504,7.5354,0.0000,0.2805,0.2042,0.7150,63.0,4.9,6.2,3594.4,1.4,0.6,1.1,0.4,0.3,3547.9,3490.0,3594.6,3511.8,3559.9,3565.5,3628.2,3614.4,0.0014,0.0018,1.0000,0.0004,0.0002,0.0003,0.0001,0.0001
3.816,8.2434,7.5415,0.0000,0.2798,0.2048,0.7019,64.0,3.9,5.5,3596.4,2.5,1.2,0.1,0.6,0.1,3546.4,3454.5,3595.9,3551.3,3522.6,3310.1,3565.7,3334.7,0.0011,0.0016,1.0001,0.0007,0.0003,0.0000,0.0002,0.0000
4.017,8.2876,7.6007,0.0000,0.2808,0.2032,0.6870,63.0,6.9,5.4,3594.5,1.0,1.7,2.1,0.9,2.8,3519.8,3483.3,3599.3,3566.4,3514.7,3587.7,3496.9,3534.0,0.0020,0.0015,0.9987,0.0003,0.0005,0.0006,0.0003,0.0008
4.218,8.2647,7.5595,0.0000,0.2798,0.2014,0.7053,63.0,4.0,5.0,3596.4,2.4,1.9,0.1,0.5,0.1,3569.8,3466.2,3599.2,3553.8,3466.0,3225.5,3561.7,3350.1,0.0011,0.0014,0.9992,0.0007,0.0005,0.0000,0.0001,0.0000
4.419,8.5858,7.8961,0.0000,0.2884,0.1993,0.6897,63.0,56.3,21.7,3564.4,3.3,6.6,7.7,1.8,35.1,3517.9,3432.9,3591.6,3324.2,3468.2,3351.7,3383.5,3466.8,0.0160,0.0063,0.9924,0.0010,0.0019,0.0023,0.0005,0.0101
4.620,8.2742,7.5683,0.0000,0.2805,0.2032,0.7059,63.0,5.6,5.3,3599.0,1.7,0.6,0.1,1.3,0.1,3566.7,3464.4,3598.5,3607.9,3547.6,3371.9,3585.3,3319.6,0.0016,0.0015,1.0001,0.0005,0.0002,0.0000,0.0004,0.0000
4.821,8.2541,7.5516,0.0000,0.2798,0.2048,0.7025,63.0,4.8,5.5,3593.3,2.1,1.2,0.1,0.6,0.6,3529.2,3451.4,3596.9,3548.5,3574.5,3292.2,3558.9,3185.3,0.0014,0.0016,0.9990,0.0006,0.0003,0.0000,0.0002,0.0002
5.022,8.2394,7.5473,0.0000,0.2795,0.2051,0.6921,63.0,3.6,4.8,3601.2,0.6,0.7,0.1,0.3,0.5,3593.6,3452.6,3598.4,3530.9,3586.7,3347.1,3501.6,3479.6,0.0010,0.0014,1.0008,0.0002,0.0002,0.0000,0.0001,0.0001
