t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,1.8536,0.6543,0.0000,0.2826,0.2042,1.1993,48.0,13.1,4.0,1085.7,2.3,2.3,0.4,5.4,1.9,887.7,993.3,1096.2,998.2,958.5,854.9,1008.3,902.1,0.0148,0.0040,0.9904,0.0023,0.0024,0.0005,0.0053,0.0021
0.401,1.3458,0.6607,0.0000,0.2802,0.2048,0.6851,49.0,5.4,1.9,1094.8,1.2,1.6,0.1,4.4,1.0,1089.9,1116.5,1093.2,1078.6,1144.9,1092.5,1109.0,1130.7,0.0049,0.0017,1.0015,0.0011,0.0014,0.0001,0.0039,0.0009
0.602,1.3779,0.6924,0.0000,0.2896,0.1978,0.6854,49.0,55.6,20.5,1069.4,36.2,4.7,2.3,6.4,3.7,1051.6,1015.2,1067.9,1065.8,1018.4,1054.6,1104.7,1043.2,0.0529,0.0202,1.0014,0.0340,0.0046,0.0021,0.0058,0.0035
0.803,1.3589,0.6738,0.0000,0.2811,0.2017,0.6851,48.0,6.2,1.3,1167.7,6.7,1.0,1.8,3.7,0.5,1155.5,1159.9,1165.9,1162.9,1159.9,1153.7,1086.9,1119.2,0.0054,0.0011,1.0015,0.0058,0.0009,0.0016,0.0034,0.0005
1.004,1.3470,0.6686,0.0000,0.2798,0.2039,0.6784,48.0,3.3,1.8,1171.3,1.3,0.3,0.6,3.8,0.3,1167.8,1158.1,1169.5,1169.0,1196.3,1145.4,1157.1,1155.1,0.0029,0.0016,1.0016,0.0011,0.0002,0.0005,0.0033,0.0003
1.205,1.3483,0.6680,0.0000,0.2798,0.2042,0.6802,49.0,3.6,1.0,1172.0,1.2,2.2,0.4,3.4,1.1,1170.2,1171.6,1170.0,1169.9,1177.3,1167.6,1169.9,1178.0,0.0031,0.0008,1.0017,0.0010,0.0019,0.0003,0.0029,0.0009
1.406,1.3470,0.6647,0.0000,0.2802,0.2032,0.6824,48.0,4.5,0.1,1162.8,0.6,2.6,0.7,3.5,2.8,1168.0,1251.9,1161.0,1188.9,1136.6,1154.8,1170.3,1127.8,0.0039,0.0001,1.0015,0.0005,0.0023,0.0006,0.0030,0.0025
1.607,1.3821,0.6946,0.0000,0.2896,0.1993,0.6876,48.0,23.9,7.7,1103.5,36.2,4.4,47.0,8.1,2.8,1028.6,1055.2,1102.3,1070.4,1025.3,1066.0,1136.6,1104.3,0.0232,0.0073,1.0011,0.0338,0.0043,0.0441,0.0071,0.0025
1.808,1.3629,0.6763,0.0000,0.2808,0.2020,0.6867,48.0,4.0,1.7,1170.7,2.4,2.6,0.9,4.2,2.8,1159.5,1170.5,1169.2,1154.4,1161.0,1190.2,1168.0,1170.1,0.0035,0.0015,1.0014,0.0021,0.0023,0.0008,0.0036,0.0024
2.009,1.3531,0.6723,0.0000,0.2805,0.2032,0.6808,48.0,8.8,1.8,1171.4,0.7,0.1,0.5,5.2,0.7,1167.8,1170.3,1169.6,1171.9,1128.6,1154.5,1167.9,1169.9,0.0076,0.0015,1.0015,0.0006,0.0001,0.0004,0.0045,0.0006
2.210,1.3443,0.6668,0.0000,0.2795,0.2042,0.6775,49.0,3.4,2.1,1172.0,0.8,0.3,0.1,5.0,0.7,1171.4,1169.8,1170.0,1189.6,1177.5,1235.9,1169.9,1169.3,0.0029,0.0018,1.0017,0.0006,0.0003,0.0001,0.0043,0.0006
2.411,1.3406,0.6659,0.0000,0.2798,0.2036,0.6747,48.0,2.6,1.5,1171.7,0.2,0.4,0.2,4.3,0.4,1157.0,1163.5,1169.8,1167.8,1155.3,1167.1,1132.1,1124.7,0.0023,0.0013,1.0016,0.0001,0.0004,0.0001,0.0038,0.0004
2.612,1.4038,0.7098,0.0000,0.2896,0.1996,0.6940,48.0,24.0,48.9,1122.3,35.6,6.0,3.0,7.9,3.9,1035.8,1072.8,1121.0,1076.9,1028.2,1059.2,1135.5,1070.6,0.0232,0.0456,1.0012,0.0331,0.0058,0.0028,0.0070,0.0037
2.813,1.6260,0.9384,0.0000,0.3116,0.2008,0.6876,49.0,259.2,142.2,1051.4,34.0,29.9,44.4,71.9,53.1,946.6,913.8,1051.4,906.1,924.3,953.7,986.5,940.3,0.2738,0.1556,1.0001,0.0375,0.0323,0.0465,0.0729,0.0565
3.014,1.3089,0.6326,0.0000,0.2805,0.2026,0.6763,48.0,6.7,9.3,1119.5,3.2,2.0,1.5,3.7,1.5,965.4,871.5,1117.9,1007.2,859.8,860.8,1084.3,915.7,0.0069,0.0107,1.0014,0.0032,0.0023,0.0018,0.0034,0.0016
