t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,1.3199,0.6528,0.0000,0.2805,0.2014,0.6671,48.0,6.5,7.1,1082.8,0.1,1.9,4.0,0.7,8.7,1027.9,1100.4,1091.4,845.1,1026.3,1056.9,947.6,857.0,0.0064,0.0065,0.9921,0.0002,0.0019,0.0038,0.0007,0.0101
0.402,1.3425,0.6650,0.0000,0.2811,0.2042,0.6775,48.0,2.6,5.5,1132.2,0.5,2.2,0.7,0.1,0.1,1116.7,1091.7,1130.5,1126.9,1087.3,1080.4,1237.2,1083.0,0.0024,0.0051,1.0015,0.0005,0.0020,0.0007,0.0001,0.0001
0.603,1.3867,0.6900,0.0000,0.2890,0.1984,0.6967,48.0,30.8,13.4,1095.5,58.7,5.4,2.7,6.7,2.7,1015.8,1053.9,1094.5,1044.5,1035.1,1056.7,993.3,1135.5,0.0303,0.0127,1.0009,0.0562,0.0052,0.0025,0.0068,0.0023
0.804,1.3144,0.6332,0.0000,0.2811,0.2011,0.6811,48.0,3.6,12.1,1106.7,0.4,1.5,0.5,0.2,2.1,1100.6,1102.0,1105.0,1092.5,1133.1,1074.7,1092.5,1131.5,0.0033,0.0110,1.0015,0.0003,0.0013,0.0005,0.0002,0.0019
1.005,1.3495,0.6686,0.0000,0.2802,0.2045,0.6808,48.0,3.6,5.5,1170.4,0.1,0.9,0.2,0.1,0.4,1164.4,1148.2,1168.7,1129.9,1166.9,1296.0,1173.1,1160.1,0.0031,0.0048,1.0015,0.0001,0.0008,0.0001,0.0001,0.0004
1.207,1.3541,0.6757,0.0000,0.2817,0.2020,0.6784,48.0,3.2,7.1,1171.3,1.5,2.5,1.4,0.6,4.4,1167.5,1159.8,1169.5,1166.0,1159.9,1152.5,1175.2,1171.8,0.0028,0.0061,1.0015,0.0013,0.0022,0.0012,0.0005,0.0037
1.408,1.3385,0.6561,0.0000,0.2905,0.2023,0.6824,48.0,9.2,12.8,1118.8,6.0,24.6,5.4,4.7,6.4,1106.7,1121.6,1117.3,1104.3,1092.0,1098.8,1093.3,1111.5,0.0083,0.0115,1.0014,0.0054,0.0226,0.0050,0.0043,0.0057
1.609,1.4664,0.7632,0.0000,0.3094,0.1981,0.7031,48.0,87.7,26.4,1099.6,27.9,39.8,54.0,16.9,13.1,1041.9,1046.4,1099.4,1013.4,1089.7,1041.5,992.9,1027.6,0.0842,0.0252,1.0001,0.0276,0.0365,0.0518,0.0170,0.0127
1.810,1.3284,0.6454,0.0000,0.2820,0.2039,0.6830,48.0,5.9,7.0,1138.1,0.1,0.8,0.4,0.1,0.7,1112.9,1134.1,1136.5,1164.5,1080.2,1087.9,1178.6,1158.3,0.0053,0.0062,1.0015,0.0001,0.0007,0.0004,0.0001,0.0006
2.012,1.3498,0.6692,0.0000,0.2798,0.2014,0.6805,48.0,4.2,6.4,1170.3,0.1,0.2,0.4,0.1,0.6,1166.9,1169.5,1168.6,1167.7,1264.7,1172.9,1183.4,1170.4,0.0036,0.0054,1.0014,0.0001,0.0002,0.0003,0.0001,0.0005
2.213,1.3644,0.6809,0.0000,0.2798,0.2029,0.6836,48.0,6.0,5.7,1194.5,0.1,0.1,1.7,0.1,0.6,1194.2,1174.1,1193.2,1038.2,1178.0,1200.5,1181.8,1201.5,0.0050,0.0048,1.0011,0.0001,0.0001,0.0014,0.0001,0.0005
2.414,1.3516,0.6763,0.0000,0.2798,0.2032,0.6754,48.0,4.2,6.2,1186.8,0.8,0.2,1.2,0.2,0.6,1134.9,1174.1,1185.1,1197.6,1162.9,1183.3,1182.9,1172.2,0.0037,0.0053,1.0014,0.0007,0.0002,0.0010,0.0002,0.0005
2.615,1.4273,0.7388,0.0000,0.3009,0.1999,0.6885,48.0,41.3,18.9,1116.6,48.2,12.6,47.0,12.5,7.7,1086.8,1100.9,1115.5,1072.9,1055.2,1065.8,1020.1,1093.7,0.0380,0.0172,1.0009,0.0449,0.0120,0.0441,0.0123,0.0070
2.817,1.3501,0.6729,0.0000,0.2808,0.2039,0.6772,48.0,3.8,7.0,1171.3,0.1,0.1,0.5,5.7,1.4,1170.1,1168.7,1169.5,1150.3,1047.8,1173.5,1169.7,1171.2,0.0033,0.0060,1.0015,0.0001,0.0001,0.0004,0.0049,0.0012
3.018,1.3779,0.6876,0.0000,0.2795,0.2029,0.6903,49.0,4.1,5.3,1260.3,0.2,0.1,0.4,0.1,0.6,1248.9,1237.7,1258.5,1178.4,1332.4,1231.3,1268.2,1237.4,0.0033,0.0043,1.0015,0.0001,0.0001,0.0003,0.0001,0.0005
3.219,1.3788,0.6998,0.0000,0.2798,0.2045,0.6790,48.0,4.4,7.2,1259.6,0.1,2.1,0.4,0.1,0.6,1247.5,1241.4,1258.2,1164.8,1244.9,1247.2,1188.4,1238.4,0.0035,0.0058,1.0011,0.0001,0.0017,0.0003,0.0001,0.0005
3.421,1.3596,0.6784,0.0000,0.2811,0.2042,0.6812,48.0,4.2,5.4,1211.2,0.1,0.1,0.4,0.1,0.6,1192.3,1174.9,1209.4,1173.9,1337.5,1150.7,1216.2,1203.3,0.0036,0.0046,1.0015,0.0001,0.0001,0.0004,0.0001,0.0005
3.622,1.4493,0.7553,0.0000,0.3000,0.2008,0.6940,48.0,48.7,31.4,1160.9,36.2,15.2,10.3,14.2,30.5,1108.6,1076.4,1159.9,1124.0,1099.8,1125.0,1077.8,1114.6,0.0440,0.0292,1.0009,0.0322,0.0138,0.0091,0.0132,0.0274
3.823,1.3724,0.6921,0.0000,0.2802,0.2042,0.6802,48.0,5.2,6.9,1249.8,0.1,0.6,0.4,0.2,0.6,1221.7,1187.5,1247.8,1159.7,1179.3,1248.1,1784.0,1255.9,0.0043,0.0058,1.0015,0.0001,0.0005,0.0003,0.0001,0.0004
4.025,1.3754,0.6900,0.0000,0.2814,0.2029,0.6854,48.0,4.2,5.4,1260.9,0.1,0.2,0.5,0.1,0.6,1245.5,1206.9,1259.0,1166.5,1187.4,1221.0,1156.5,1222.1,0.0034,0.0045,1.0015,0.0001,0.0002,0.0004,0.0001,0.0005
4.226,1.3907,0.7007,0.0000,0.2805,0.2026,0.6900,48.0,10.0,5.2,1226.5,5.8,2.2,0.1,0.9,1.1,1222.1,1189.5,1224.6,1235.4,1205.2,1179.5,1236.3,1229.4,0.0082,0.0044,1.0015,0.0047,0.0019,0.0001,0.0008,0.0009
