t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,7.6568,7.0627,0.0000,0.2808,0.2029,0.5942,58.0,5.9,3.4,3456.3,0.1,2.9,7.1,7.5,1.1,2184.2,1890.8,3493.0,1844.1,2413.4,1972.1,964.4,1321.6,0.0027,0.0018,0.9895,0.0001,0.0012,0.0036,0.0078,0.0008
0.401,8.5214,7.8988,0.0000,0.2881,0.1993,0.6226,59.0,9.5,5.9,3564.5,7.2,15.4,40.6,4.3,49.4,3409.7,3386.4,3594.0,3479.9,3445.4,3518.6,3331.2,3495.5,0.0028,0.0017,0.9918,0.0021,0.0045,0.0116,0.0013,0.0141
0.602,8.1717,7.5427,0.0000,0.2802,0.2042,0.6290,59.0,5.5,0.4,3599.8,1.3,1.3,6.0,0.1,0.1,3569.8,3483.5,3599.5,3690.3,3570.4,3488.4,3580.1,3296.1,0.0015,0.0001,1.0001,0.0004,0.0004,0.0017,0.0000,0.0000
0.803,8.1704,7.5564,0.0000,0.2802,0.2051,0.6140,59.0,3.3,1.7,3597.2,0.2,2.1,8.2,0.1,0.4,3536.3,3556.3,3598.4,3595.0,3583.9,3524.4,3356.0,3330.2,0.0009,0.0005,0.9997,0.0001,0.0006,0.0023,0.0000,0.0001
1.004,8.2150,7.5458,0.0000,0.2798,0.2029,0.6693,60.0,4.1,2.1,3595.9,0.1,1.2,5.5,0.2,0.6,3524.9,3550.5,3597.1,3332.5,3526.4,3470.6,3181.6,3360.1,0.0012,0.0006,0.9997,0.0000,0.0004,0.0016,0.0001,0.0002
1.205,8.2455,7.5607,0.0000,0.2798,0.2011,0.6848,60.0,5.2,0.6,3596.4,0.1,1.1,6.5,0.1,0.4,3564.6,3484.9,3595.8,3315.6,3571.1,3507.3,3525.4,3327.9,0.0015,0.0002,1.0002,0.0000,0.0003,0.0018,0.0000,0.0001
1.406,8.5806,7.9034,0.0000,0.2887,0.1984,0.6772,60.0,12.3,6.7,3567.0,52.1,16.4,40.7,0.4,4.3,3409.0,3443.5,3593.6,3506.2,3401.0,3515.6,3306.1,3358.6,0.0036,0.0020,0.9926,0.0149,0.0048,0.0116,0.0001,0.0013
1.607,8.2309,7.5256,0.0000,0.2808,0.2020,0.7053,60.0,5.9,0.3,3601.6,0.2,4.2,1.9,1.1,0.5,3581.9,2939.6,3598.3,3434.1,3643.4,3427.2,3565.7,3376.1,0.0017,0.0001,1.0009,0.0000,0.0011,0.0006,0.0003,0.0001
1.807,8.1906,7.5375,0.0000,0.2783,0.2008,0.6531,60.0,3.7,0.7,3599.3,0.1,4.9,4.3,0.1,1.3,3591.3,3544.6,3599.3,3261.5,3519.7,3540.8,3448.5,3316.6,0.0010,0.0002,1.0000,0.0000,0.0014,0.0012,0.0000,0.0004
2.008,8.5940,7.5339,0.0000,0.2808,0.2029,1.0602,60.0,9.0,2.2,3601.7,0.1,3.7,1.4,0.1,0.9,3578.9,3581.8,3599.5,3361.6,3498.5,3456.5,3291.0,3484.2,0.0025,0.0006,1.0006,0.0000,0.0011,0.0004,0.0000,0.0002
2.208,8.3883,7.5464,0.0000,0.2792,0.2017,0.8420,60.0,8.0,0.8,3597.2,5.0,3.4,2.2,0.1,0.1,3547.7,3451.8,3599.1,3497.4,3498.4,3280.5,3407.4,3671.5,0.0023,0.0002,0.9995,0.0014,0.0010,0.0007,0.0000,0.0000
2.409,8.5501,7.8518,0.0000,0.2881,0.2005,0.6982,60.0,9.6,5.3,3574.3,18.9,38.7,49.5,0.1,2.7,3469.0,3397.6,3596.3,3451.4,3533.3,3532.2,3013.0,3372.0,0.0028,0.0016,0.9939,0.0055,0.0110,0.0140,0.0000,0.0008
2.609,8.2296,7.5574,0.0000,0.2814,0.2029,0.6723,61.0,5.7,20.1,3600.8,1.2,4.4,1.4,0.2,0.5,3590.1,3563.4,3599.4,3359.3,3512.8,3354.1,3627.5,3203.1,0.0016,0.0057,1.0004,0.0003,0.0013,0.0004,0.0001,0.0001
2.810,8.2446,7.5464,0.0000,0.2802,0.2029,0.6982,61.0,4.5,1.9,3595.3,0.1,2.8,8.5,0.1,2.3,3514.6,3522.4,3599.1,3243.8,3421.6,3567.1,3509.7,3443.1,0.0013,0.0005,0.9990,0.0000,0.0008,0.0024,0.0000,0.0007
3.011,8.2117,7.5259,0.0000,0.2795,0.2026,0.6857,61.0,3.6,0.1,3594.2,0.7,0.6,6.3,0.1,0.4,3538.4,3325.3,3595.5,3563.0,3432.7,3488.0,3220.4,3338.3,0.0010,0.0000,0.9996,0.0002,0.0002,0.0018,0.0000,0.0001
3.212,8.2248,7.5366,0.0000,0.2798,0.2039,0.6882,61.0,4.2,0.7,3599.6,0.1,1.2,5.7,0.1,0.1,3528.5,3332.5,3599.4,3264.2,3559.2,3469.5,3436.3,3305.3,0.0012,0.0002,1.0001,0.0000,0.0003,0.0016,0.0000,0.0000
