t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,8.2028,7.5680,0.0000,0.2805,0.2029,0.6348,60.0,8.9,0.5,3583.4,0.2,0.4,1.5,5.7,8.5,3487.9,3812.6,3599.2,3860.7,3598.9,3380.9,3544.6,3368.3,0.0026,0.0001,0.9956,0.0000,0.0001,0.0005,0.0016,0.0025
0.401,8.3059,7.6098,0.0000,0.2789,0.2017,0.6961,62.0,41.0,0.7,3599.3,0.8,1.7,0.5,15.1,1.1,3579.1,3307.7,3599.2,3317.3,2717.0,3201.8,3542.6,3313.2,0.0115,0.0002,1.0001,0.0002,0.0006,0.0002,0.0043,0.0003
0.602,8.7289,8.0020,0.0000,0.2899,0.2014,0.7269,61.0,45.7,6.3,3570.2,37.1,15.0,51.5,41.9,7.4,3497.4,3367.1,3596.0,3529.0,3568.0,3506.4,3561.5,3474.0,0.0131,0.0019,0.9928,0.0105,0.0042,0.0147,0.0118,0.0021
0.802,8.2156,7.5354,0.0000,0.2789,0.2054,0.6802,62.0,5.8,0.2,3601.5,0.8,4.6,1.4,0.3,1.1,3604.4,3357.3,3599.5,3355.7,3501.0,3519.4,3300.2,3361.0,0.0016,0.0000,1.0006,0.0002,0.0013,0.0004,0.0001,0.0003
1.003,8.2779,7.5619,0.0000,0.2802,0.2045,0.7159,62.0,7.7,0.2,3599.3,5.5,4.2,0.2,0.1,0.6,3575.4,3322.4,3599.3,3509.2,3513.7,3297.3,3475.1,3327.1,0.0022,0.0000,1.0000,0.0016,0.0012,0.0000,0.0000,0.0002
1.203,8.2226,7.5452,0.0000,0.2798,0.2060,0.6775,62.0,3.4,0.7,3601.2,2.1,5.4,0.1,0.1,0.6,3586.0,3336.4,3599.1,3502.4,3480.1,3348.3,3426.9,3357.6,0.0010,0.0002,1.0006,0.0006,0.0015,0.0000,0.0000,0.0002
1.404,8.4149,7.6425,0.0000,0.2814,0.2020,0.7724,62.0,9.0,6.3,3590.5,2.5,14.8,4.6,6.6,2.1,3519.7,3335.1,3597.8,3398.2,3445.8,3330.2,3424.3,3349.6,0.0026,0.0019,0.9980,0.0007,0.0043,0.0014,0.0019,0.0006
1.604,8.5544,7.8695,0.0000,0.2878,0.1999,0.6848,63.0,21.9,0.9,3576.4,37.5,8.9,49.9,8.2,7.1,3465.1,3588.5,3596.0,3488.4,3535.5,3501.5,3480.9,3381.0,0.0063,0.0003,0.9946,0.0108,0.0025,0.0143,0.0024,0.0021
1.805,8.3658,7.6422,0.0000,0.2817,0.2026,0.7236,63.0,11.4,1.3,3597.7,2.7,58.3,2.3,0.1,2.3,3585.7,3517.9,3599.0,3373.3,3576.1,3420.1,3282.0,3352.5,0.0032,0.0004,0.9996,0.0008,0.0163,0.0007,0.0000,0.0007
2.005,8.2052,7.5223,0.0000,0.2792,0.2026,0.6830,63.0,4.5,0.9,3602.2,4.6,4.4,0.4,0.3,0.9,3575.6,3410.7,3599.5,3542.4,3494.4,3432.4,3394.7,3339.6,0.0012,0.0003,1.0008,0.0013,0.0013,0.0001,0.0001,0.0003
2.206,8.2953,7.5830,0.0000,0.2802,0.2026,0.7123,63.0,5.3,0.1,3600.9,2.7,3.6,0.2,1.0,7.9,3563.5,3324.2,3599.5,3564.9,3508.7,3035.3,3580.8,3583.6,0.0015,0.0000,1.0004,0.0008,0.0010,0.0000,0.0003,0.0022
2.406,8.3389,7.6343,0.0000,0.2808,0.2002,0.7047,63.0,10.3,6.7,3585.0,3.0,11.2,0.5,6.0,5.7,3506.6,3380.0,3597.8,3438.7,3450.9,3419.9,3412.5,3351.0,0.0029,0.0020,0.9964,0.0009,0.0033,0.0001,0.0018,0.0017
