t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,0.4907,0.0711,0.0000,0.2832,0.0363,0.4196,49.0,3.6,2.2,8.0,0.1,5.7,0.7,3.8,1.6,853.9,855.0,824.8,792.7,878.7,858.1,860.6,872.8,0.0042,0.0026,0.0097,0.0002,0.0065,0.0008,0.0044,0.0018
0.403,0.4718,0.0583,0.0000,0.2820,0.0299,0.4135,50.0,4.3,1.2,5.8,0.1,3.2,2.0,4.7,2.1,801.7,798.3,809.9,847.0,803.2,817.6,810.4,811.1,0.0053,0.0015,0.0072,0.0002,0.0040,0.0025,0.0057,0.0026
0.605,0.7159,0.2350,0.0000,0.2930,0.0516,0.4810,49.0,3.6,7.1,7.6,35.9,49.4,17.2,2.6,4.6,1111.7,1614.3,879.5,1016.9,1138.2,1877.1,978.3,1022.3,0.0032,0.0044,0.0086,0.0353,0.0434,0.0092,0.0027,0.0045
0.807,0.5743,0.0601,0.0000,0.2841,0.1129,0.5142,49.0,6.0,0.4,6.9,2.5,1.6,2.9,1.1,2.5,838.1,845.5,823.2,874.9,811.9,870.9,887.4,899.2,0.0072,0.0005,0.0084,0.0029,0.0020,0.0033,0.0012,0.0028
1.011,0.4086,0.0452,0.0000,0.2826,0.0327,0.3635,48.0,3.1,1.9,5.9,1.0,1.8,2.0,0.7,2.2,821.0,797.3,810.0,822.3,817.7,812.4,809.1,810.1,0.0038,0.0024,0.0073,0.0012,0.0022,0.0025,0.0009,0.0028
1.214,0.5225,0.0641,0.0000,0.2866,0.0296,0.4584,49.0,3.3,1.0,9.4,0.6,3.6,1.9,2.9,1.5,804.3,832.8,810.0,814.6,810.2,815.6,810.0,810.2,0.0041,0.0012,0.0116,0.0007,0.0045,0.0023,0.0036,0.0018
1.417,0.5734,0.0623,0.0000,0.2838,0.0748,0.5112,49.0,4.9,1.3,6.1,0.1,4.3,2.7,2.1,0.2,812.5,809.6,810.1,809.9,810.4,802.6,810.5,808.9,0.0061,0.0016,0.0076,0.0002,0.0053,0.0034,0.0026,0.0002
1.618,0.6811,0.2188,0.0000,0.2893,0.0412,0.4623,49.0,3.1,9.9,7.6,14.8,31.6,15.4,1.9,41.3,1057.1,1427.3,910.2,1594.3,932.1,2037.9,1364.9,2125.0,0.0029,0.0069,0.0084,0.0093,0.0339,0.0076,0.0014,0.0194
1.822,0.5310,0.0488,0.0000,0.2838,0.0742,0.4822,49.0,5.9,1.2,5.8,2.3,1.6,0.2,0.5,2.8,888.7,888.2,847.9,893.7,872.9,936.2,884.4,902.3,0.0066,0.0013,0.0068,0.0026,0.0018,0.0002,0.0005,0.0031
2.024,0.4556,0.0461,0.0000,0.2774,0.0619,0.4095,48.0,3.2,2.3,6.9,0.9,2.5,0.2,0.5,1.9,881.3,873.0,861.4,884.5,904.2,828.3,886.1,890.6,0.0036,0.0026,0.0080,0.0010,0.0028,0.0002,0.0006,0.0021
2.227,0.5249,0.0659,0.0000,0.2829,0.0491,0.4590,49.0,3.6,2.0,11.0,0.1,2.2,0.7,2.0,2.9,859.5,896.7,860.1,777.0,860.8,776.3,824.1,852.3,0.0041,0.0022,0.0128,0.0002,0.0025,0.0010,0.0024,0.0034
2.429,0.4581,0.0580,0.0000,0.2841,0.0275,0.4001,49.0,2.8,2.4,7.3,1.2,24.1,1.7,1.6,1.9,810.8,815.2,806.3,789.3,810.9,814.5,813.4,805.9,0.0035,0.0029,0.0091,0.0015,0.0297,0.0021,0.0020,0.0023
2.630,0.6448,0.1804,0.0000,0.2832,0.0778,0.4645,49.0,3.1,49.0,7.8,3.1,11.4,0.2,13.9,1.7,891.2,1238.7,885.6,1539.8,1952.0,925.0,2146.4,1494.6,0.0035,0.0396,0.0088,0.0020,0.0058,0.0002,0.0065,0.0011
2.834,0.5832,0.0653,0.0000,0.2875,0.1245,0.5179,48.0,6.0,2.3,7.7,3.2,3.8,0.1,0.1,3.6,852.6,885.8,850.0,871.4,873.5,757.1,917.6,836.7,0.0071,0.0027,0.0090,0.0036,0.0044,0.0002,0.0002,0.0043
3.037,1.1499,0.0494,0.0000,0.2847,0.1294,1.1005,49.0,4.6,3.7,5.0,1.0,4.5,0.2,1.6,0.1,816.0,829.3,822.4,843.8,824.0,864.2,833.4,817.8,0.0056,0.0045,0.0060,0.0011,0.0054,0.0002,0.0019,0.0002
3.239,0.6207,0.0619,0.0000,0.2881,0.1096,0.5588,49.0,3.4,4.1,8.5,0.1,3.8,1.3,5.0,1.5,814.9,805.8,810.0,733.4,814.9,819.4,809.0,804.0,0.0042,0.0051,0.0105,0.0002,0.0047,0.0016,0.0062,0.0018
3.441,0.6796,0.1941,0.0000,0.2896,0.0702,0.4855,49.0,3.6,47.2,10.9,27.7,7.9,2.3,13.7,2.6,952.5,1190.0,1102.6,955.0,1082.2,879.0,2095.6,1267.4,0.0038,0.0397,0.0099,0.0290,0.0073,0.0026,0.0066,0.0021
3.644,0.6161,0.1669,0.0000,0.2924,0.0360,0.4492,49.0,9.1,7.8,10.4,9.9,7.1,2.5,30.4,4.0,1117.6,1577.7,1160.3,1181.1,1428.3,1405.4,1461.3,1412.6,0.0082,0.0050,0.0090,0.0084,0.0050,0.0018,0.0208,0.0029
3.847,0.5246,0.0635,0.0000,0.2863,0.1263,0.4611,48.0,7.0,3.5,5.1,0.2,6.3,3.7,1.1,2.9,806.9,810.6,810.0,876.5,812.4,809.9,787.4,784.0,0.0087,0.0043,0.0063,0.0002,0.0078,0.0046,0.0014,0.0037
4.051,0.5298,0.0403,0.0000,0.2823,0.0394,0.4895,49.0,3.3,5.1,5.4,0.2,2.4,0.1,2.0,0.6,875.5,902.6,847.3,807.9,854.6,774.9,841.1,797.4,0.0038,0.0057,0.0063,0.0003,0.0028,0.0002,0.0024,0.0007
4.254,0.6158,0.1498,0.0000,0.2942,0.0430,0.4660,48.0,6.4,34.0,25.2,0.4,7.1,0.7,7.9,1.7,1054.8,949.0,934.3,1294.4,1267.1,887.9,1222.0,848.5,0.0061,0.0358,0.0270,0.0003,0.0056,0.0008,0.0065,0.0020
4.457,0.5499,0.1147,0.0009,0.2905,0.0430,0.4343,48.0,9.0,10.0,3.2,4.9,16.6,30.0,49.3,5.8,810.2,807.3,809.1,799.4,810.0,810.9,810.5,813.5,0.0112,0.0123,0.0040,0.0061,0.0205,0.0371,0.0608,0.0071
4.660,0.5060,0.1382,0.0000,0.2917,0.0339,0.3677,48.0,3.3,10.5,1.5,1.5,3.9,32.7,4.0,30.3,1240.1,1230.0,841.8,1240.7,1204.8,1056.4,849.4,1051.1,0.0027,0.0085,0.0018,0.0012,0.0032,0.0309,0.0048,0.0288
