t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,7.6449,7.0505,0.0000,0.2902,0.2014,0.5945,57.0,51.9,56.9,3353.0,4.3,1.8,2.3,9.3,12.8,3176.1,3495.6,3404.6,1986.2,3037.1,3361.0,3530.6,1113.9,0.0163,0.0163,0.9849,0.0021,0.0006,0.0007,0.0026,0.0115
0.401,8.3658,7.7160,0.0000,0.2820,0.2042,0.6497,59.0,65.3,5.0,3581.0,0.2,4.1,45.1,0.7,0.4,3504.4,3439.5,3593.7,3138.8,3528.7,3364.5,3560.7,3156.5,0.0186,0.0015,0.9965,0.0001,0.0012,0.0134,0.0002,0.0001
0.602,8.1549,7.5754,0.0000,0.2802,0.2023,0.5795,59.0,5.7,7.4,3584.3,0.1,0.1,4.3,0.1,1.9,3511.7,3476.2,3594.3,3978.8,4012.6,3522.4,3769.4,3363.3,0.0016,0.0021,0.9972,0.0000,0.0000,0.0012,0.0000,0.0006
0.803,8.2287,7.5808,0.0000,0.2808,0.2029,0.6479,59.0,5.7,5.5,3592.3,3.7,3.3,1.5,2.3,1.3,3568.7,3495.0,3597.0,3496.8,3408.9,3452.1,3421.2,3447.4,0.0016,0.0016,0.9987,0.0011,0.0010,0.0004,0.0007,0.0004
1.004,8.1671,7.5412,0.0000,0.2795,0.2045,0.6259,59.0,4.4,5.5,3594.5,0.5,0.1,1.8,0.1,0.4,3518.7,3497.3,3597.3,3330.2,3222.0,3571.7,3279.8,3319.8,0.0013,0.0016,0.9992,0.0002,0.0000,0.0005,0.0000,0.0001
1.205,8.5684,7.9107,0.0000,0.2887,0.2005,0.6577,59.0,40.9,27.4,3558.1,52.4,2.3,6.1,0.6,7.5,3514.6,3450.9,3593.6,3518.1,3481.7,3363.5,3296.7,3382.2,0.0116,0.0079,0.9901,0.0149,0.0007,0.0018,0.0002,0.0022
1.406,8.2065,7.5183,0.0000,0.2798,0.2042,0.6882,59.0,4.1,5.1,3596.6,0.1,0.1,0.1,0.1,0.1,3555.3,3467.5,3596.0,3330.0,3377.7,3317.7,3662.5,3318.9,0.0011,0.0015,1.0002,0.0000,0.0000,0.0000,0.0000,0.0000
1.607,8.2522,7.5747,0.0000,0.2786,0.2020,0.6775,60.0,4.4,7.0,3594.1,0.8,1.3,3.1,0.4,1.7,3524.6,3462.8,3596.6,3422.4,3362.7,3586.4,3527.7,3405.7,0.0012,0.0020,0.9993,0.0002,0.0004,0.0009,0.0001,0.0005
1.807,8.2596,7.5769,0.0000,0.2805,0.2026,0.6827,60.0,4.9,7.7,3594.4,2.0,3.7,1.0,2.4,0.8,3536.1,3451.1,3595.9,3314.8,3441.5,3429.0,3411.0,3228.2,0.0014,0.0022,0.9996,0.0006,0.0011,0.0003,0.0007,0.0003
2.008,8.2412,7.5470,0.0000,0.2798,0.2036,0.6943,60.0,4.6,7.5,3594.0,0.1,0.7,1.9,0.1,0.1,3540.3,3520.9,3594.3,3404.7,3333.4,3514.8,3231.2,3353.2,0.0013,0.0021,0.9999,0.0000,0.0002,0.0005,0.0000,0.0000
2.209,8.6017,7.9220,0.0000,0.2875,0.2008,0.6796,60.0,37.4,58.3,3559.4,17.5,5.0,3.9,2.7,5.8,3491.4,3507.3,3592.8,3415.5,3412.1,3348.6,3326.9,3346.8,0.0107,0.0166,0.9907,0.0051,0.0015,0.0012,0.0008,0.0017
2.410,8.2269,7.5351,0.0000,0.2802,0.2023,0.6918,60.0,3.4,4.7,3595.6,0.4,0.4,1.5,0.1,0.4,3553.2,3494.6,3595.7,3213.7,3346.0,3492.5,3355.2,2807.3,0.0010,0.0014,1.0000,0.0001,0.0001,0.0004,0.0000,0.0001
2.611,8.2681,7.5805,0.0000,0.2802,0.2014,0.6876,60.0,3.0,6.5,3595.9,0.6,6.2,1.6,0.1,1.7,3475.6,3409.8,3597.4,3253.6,3510.4,3418.3,3428.9,3549.6,0.0009,0.0019,0.9996,0.0002,0.0018,0.0005,0.0000,0.0005
2.812,8.2809,7.6092,0.0000,0.2811,0.2020,0.6717,61.0,10.5,54.8,3584.4,0.6,4.1,1.4,1.5,1.1,3498.3,3551.7,3597.8,3401.5,3510.4,3473.3,3396.7,3328.8,0.0030,0.0154,0.9963,0.0002,0.0012,0.0004,0.0004,0.0003
3.013,8.2300,7.5396,0.0000,0.2798,0.2029,0.6903,60.0,4.2,5.3,3597.0,0.6,0.9,0.4,0.1,1.0,3561.6,3476.7,3597.5,3422.1,3554.4,3332.3,3355.9,3565.4,0.0012,0.0015,0.9998,0.0002,0.0003,0.0001,0.0000,0.0003
3.214,8.5772,7.8830,0.0000,0.2878,0.2011,0.6943,61.0,36.8,11.6,3570.8,0.6,5.4,15.3,3.3,48.8,3541.9,3467.5,3594.7,3332.6,3481.9,3435.6,3413.8,3507.4,0.0104,0.0034,0.9933,0.0002,0.0015,0.0044,0.0010,0.0139
3.415,8.3200,7.6266,0.0000,0.2808,0.2008,0.6934,61.0,18.6,5.7,3583.0,3.7,3.0,0.7,0.7,0.9,3524.1,3494.0,3596.0,3328.2,3465.3,3334.6,3554.4,3346.2,0.0053,0.0016,0.9964,0.0011,0.0009,0.0002,0.0002,0.0003
3.616,8.2547,7.5747,0.0000,0.2798,0.2008,0.6799,61.0,3.9,5.8,3590.1,0.7,5.2,1.1,0.9,0.7,3546.4,3469.3,3594.2,3349.1,3564.1,3332.6,3513.6,3428.5,0.0011,0.0017,0.9989,0.0002,0.0015,0.0003,0.0003,0.0002
3.817,8.2355,7.5488,0.0000,0.2805,0.2005,0.6866,61.0,3.8,5.5,3596.5,1.5,2.8,0.3,3.0,0.6,3558.0,3490.4,3597.3,3395.7,3571.7,3195.3,3585.7,3351.2,0.0011,0.0016,0.9998,0.0004,0.0008,0.0001,0.0008,0.0002
4.018,8.2400,7.5531,0.0000,0.2786,0.2008,0.6869,61.0,4.3,6.2,3596.3,1.2,0.9,0.1,0.1,0.4,3529.4,3486.3,3595.8,3475.4,3567.7,3498.0,3400.5,3324.2,0.0012,0.0018,1.0001,0.0004,0.0003,0.0000,0.0000,0.0001
4.218,8.5303,7.8396,0.0000,0.2875,0.1990,0.6906,61.0,38.1,23.0,3571.8,0.5,4.0,1.5,3.9,48.4,3543.1,3484.3,3593.2,3332.6,3457.9,3400.4,3447.7,3519.0,0.0107,0.0066,0.9941,0.0002,0.0011,0.0004,0.0011,0.0137
4.419,8.2193,7.5284,0.0000,0.2798,0.2023,0.6909,61.0,4.0,5.5,3598.4,0.1,2.0,0.2,0.1,0.5,3570.4,3475.5,3596.8,3334.7,3535.0,3433.3,3384.1,3428.3,0.0011,0.0016,1.0004,0.0000,0.0006,0.0001,0.0000,0.0001
4.620,8.2464,7.5537,0.0000,0.2798,0.2014,0.6927,61.0,3.8,6.6,3595.5,0.1,5.3,0.4,0.6,1.4,3539.8,3501.8,3597.8,3331.6,3533.6,3340.4,3480.4,3370.5,0.0011,0.0019,0.9994,0.0000,0.0015,0.0001,0.0002,0.0004
4.821,8.2910,7.6043,0.0000,0.2811,0.1999,0.6866,61.0,8.3,5.1,3592.5,6.4,5.4,1.0,2.8,0.9,3545.2,3480.1,3597.3,3523.3,3538.4,3402.9,3478.9,3354.2,0.0023,0.0015,0.9987,0.0018,0.0015,0.0003,0.0008,0.0003
5.022,8.2333,7.5427,0.0000,0.2798,0.2026,0.6906,61.0,5.2,5.3,3592.1,0.6,0.9,1.2,0.1,1.4,3541.7,3460.9,3594.9,3331.3,3560.7,3328.2,3334.8,3295.5,0.0015,0.0015,0.9992,0.0002,0.0002,0.0004,0.0000,0.0004
