t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,14.9099,14.3090,0.0000,0.2829,0.1950,0.6009,65.0,3150.9,21.6,3151.8,3154.0,3.0,1.2,3157.0,3164.4,3186.6,2483.5,3190.5,3188.0,1514.6,3012.5,3184.9,3167.7,0.9888,0.0087,0.9878,0.9893,0.0020,0.0004,0.9912,0.9990
0.400,16.7044,15.9314,0.0000,0.2795,0.1929,0.7730,66.0,3335.6,17.2,3335.6,3335.6,4.8,0.1,3335.6,3335.6,3330.0,3330.6,3330.0,3330.0,3329.1,3397.4,3330.0,3330.0,1.0017,0.0052,1.0017,1.0017,0.0014,0.0000,1.0017,1.0017
0.601,16.9436,16.2674,0.0000,0.2878,0.1913,0.6763,67.0,3335.6,65.6,3335.6,3335.6,13.7,55.0,3335.6,3335.6,3330.0,3330.3,3330.0,3330.0,3330.4,3329.5,3330.0,3330.0,1.0017,0.0197,1.0017,1.0017,0.0041,0.0165,1.0017,1.0017
0.801,16.7398,16.0366,0.0000,0.2792,0.1877,0.7031,67.0,3335.6,22.1,3335.6,3335.6,1.9,1.6,3335.6,3335.6,3330.0,3330.8,3330.0,3330.0,3328.7,3356.7,3330.0,3330.0,1.0017,0.0066,1.0017,1.0017,0.0006,0.0005,1.0017,1.0017
1.001,16.8331,16.0659,0.0000,0.2802,0.1877,0.7672,68.0,3335.6,23.5,3335.6,3335.6,1.9,2.4,3335.6,3335.6,3330.0,3331.0,3330.0,3330.0,3332.2,3328.1,3330.0,3330.0,1.0017,0.0070,1.0017,1.0017,0.0006,0.0007,1.0017,1.0017
1.201,16.6296,15.9707,0.0000,0.2783,0.1901,0.6589,68.0,3335.6,19.5,3335.6,3335.6,0.4,1.5,3335.6,3335.6,3330.0,3331.0,3330.0,3330.0,3287.1,3310.7,3330.0,3330.0,1.0017,0.0059,1.0017,1.0017,0.0001,0.0005,1.0017,1.0017
1.402,16.6955,16.0003,0.0000,0.2789,0.1917,0.6952,68.0,3335.6,15.1,3335.6,3335.6,1.7,2.2,3335.6,3335.6,3330.0,3330.8,3330.0,3330.0,3336.9,3333.5,3330.0,3330.0,1.0017,0.0045,1.0017,1.0017,0.0005,0.0006,1.0017,1.0017
1.602,16.9931,16.3198,0.0000,0.2866,0.1889,0.6732,68.0,3335.6,63.3,3335.6,3335.6,11.5,53.6,3335.6,3335.6,3330.0,3330.2,3330.0,3330.0,3329.2,3330.4,3330.0,3330.0,1.0017,0.0190,1.0017,1.0017,0.0035,0.0161,1.0017,1.0017
1.802,17.2164,16.0925,0.0000,0.2811,0.1923,1.1240,69.0,3335.6,22.8,3335.6,3335.6,4.6,3.0,3335.6,3335.6,3330.0,3330.8,3330.0,3330.0,3330.4,3326.6,3330.0,3330.0,1.0017,0.0069,1.0017,1.0017,0.0014,0.0009,1.0017,1.0017
2.002,16.9732,16.1032,0.0000,0.2786,0.1910,0.8700,69.0,3335.6,18.2,3335.6,3335.6,1.3,2.4,3335.6,3335.6,3330.0,3331.2,3330.0,3330.0,3334.0,3329.1,3330.0,3330.0,1.0017,0.0055,1.0017,1.0017,0.0004,0.0007,1.0017,1.0017
2.203,16.7276,16.0507,0.0000,0.2783,0.1904,0.6769,69.0,3335.6,18.0,3335.6,3335.6,1.1,2.7,3335.6,3335.6,3330.0,3330.6,3330.0,3330.0,3327.8,3330.8,3330.0,3330.0,1.0017,0.0054,1.0017,1.0017,0.0003,0.0008,1.0017,1.0017
2.403,16.7279,16.0339,0.0000,0.2786,0.1923,0.6940,69.0,3335.6,13.9,3335.6,3335.6,1.8,2.1,3335.6,3335.6,3330.0,3330.7,3330.0,3330.0,3322.4,3318.5,3330.0,3330.0,1.0017,0.0042,1.0017,1.0017,0.0005,0.0006,1.0017,1.0017
2.603,17.1002,16.3305,0.0000,0.2881,0.1923,0.7697,70.0,3335.6,59.7,3335.6,3335.6,9.6,54.9,3335.6,3335.6,3330.0,3330.2,3330.0,3330.0,3331.5,3330.8,3330.0,3330.0,1.0017,0.0179,1.0017,1.0017,0.0029,0.0165,1.0017,1.0017
2.803,16.8362,16.1340,0.0000,0.2795,0.1913,0.7022,70.0,3335.6,17.2,3335.6,3335.6,4.1,1.7,3335.6,3335.6,3330.0,3330.7,3330.0,3330.0,3331.5,3332.0,3330.0,3330.0,1.0017,0.0052,1.0017,1.0017,0.0012,0.0005,1.0017,1.0017
3.004,16.8100,16.1154,0.0000,0.2786,0.1923,0.6946,70.0,3335.6,13.9,3335.6,3335.6,1.4,1.5,3335.6,3335.6,3330.0,3330.8,3330.0,3330.0,3329.8,3306.0,3330.0,3330.0,1.0017,0.0042,1.0017,1.0017,0.0004,0.0004,1.0017,1.0017
3.204,16.8414,16.1563,0.0000,0.2792,0.1917,0.6851,70.0,3335.6,18.7,3335.6,3335.6,5.4,3.7,3335.6,3335.6,3330.0,3330.9,3330.0,3330.0,3330.4,3344.2,3330.0,3330.0,1.0017,0.0056,1.0017,1.0017,0.0016,0.0011,1.0017,1.0017
3.404,16.9110,16.1334,0.0000,0.2802,0.1923,0.7776,71.0,3335.6,13.6,3335.6,3335.6,1.6,2.3,3335.6,3335.6,3330.0,3330.9,3330.0,3330.0,3319.8,3309.9,3330.0,3330.0,1.0017,0.0041,1.0017,1.0017,0.0005,0.0007,1.0017,1.0017
3.605,17.1658,16.4840,0.0000,0.2869,0.1895,0.6818,71.0,3335.6,63.9,3335.6,3335.6,8.4,56.4,3335.6,3335.6,3330.0,3330.2,3330.0,3330.0,3331.6,3330.4,3330.0,3330.0,1.0017,0.0192,1.0017,1.0017,0.0025,0.0169,1.0017,1.0017
3.805,16.8786,16.1789,0.0000,0.2792,0.1907,0.6998,71.0,3335.6,18.7,3335.6,3335.6,1.7,1.6,3335.6,3335.6,3330.0,3330.8,3330.0,3330.0,3352.7,3332.2,3330.0,3330.0,1.0017,0.0056,1.0017,1.0017,0.0005,0.0005,1.0017,1.0017
4.005,17.0101,16.2799,0.0000,0.2789,0.1883,0.7303,71.0,3335.6,23.4,3335.6,3335.6,2.9,2.6,3335.6,3335.6,3330.0,3330.9,3330.0,3330.0,3320.3,3330.3,3330.0,3330.0,1.0017,0.0070,1.0017,1.0017,0.0009,0.0008,1.0017,1.0017
