t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,12.8460,12.1310,0.0000,0.2832,0.1987,0.7150,62.0,3546.3,16.2,3539.3,0.2,3.2,2.5,4.9,7.9,3595.0,3327.6,3595.1,3416.9,3338.7,3301.3,3458.3,3352.6,0.9865,0.0049,0.9845,0.0000,0.0010,0.0008,0.0014,0.0023
0.401,12.8293,12.1664,0.0000,0.2786,0.1935,0.6628,63.0,3525.3,19.8,3525.3,0.1,1.3,1.3,0.6,4.2,3589.2,3331.3,3589.2,3423.4,3556.0,3370.0,3372.0,3330.3,0.9822,0.0060,0.9822,0.0000,0.0004,0.0004,0.0002,0.0012
0.601,13.0395,12.3022,0.0000,0.2875,0.1932,0.7373,64.0,3509.9,56.7,3509.9,8.2,8.2,1.1,3.6,41.6,3575.6,3331.7,3575.6,3330.2,3371.9,3376.8,3357.8,3330.1,0.9816,0.0170,0.9816,0.0025,0.0024,0.0003,0.0011,0.0125
0.802,12.8527,12.1750,0.0000,0.2792,0.1953,0.6778,64.0,3550.9,13.2,3550.9,5.2,0.1,0.2,0.1,3.7,3593.4,3325.7,3593.4,3330.6,3264.2,3132.9,3569.3,3331.4,0.9882,0.0040,0.9882,0.0016,0.0000,0.0001,0.0000,0.0011
1.002,12.8381,12.1075,0.0000,0.2802,0.1956,0.7306,65.0,3519.2,18.8,3519.2,0.5,0.3,0.7,0.7,4.0,3579.7,3334.6,3579.7,3323.0,3349.4,3262.4,3398.1,3330.2,0.9831,0.0056,0.9831,0.0001,0.0001,0.0002,0.0002,0.0012
1.203,12.8396,12.1756,0.0000,0.2789,0.1950,0.6641,65.0,3514.9,22.7,3514.9,0.1,1.4,2.1,0.4,5.9,3588.8,3318.8,3588.8,3318.7,3338.1,3330.8,3551.0,3330.3,0.9794,0.0068,0.9794,0.0000,0.0004,0.0006,0.0001,0.0018
1.403,12.8976,12.1548,0.0000,0.2802,0.1956,0.7428,65.0,3511.2,22.4,3511.1,0.3,0.1,1.3,0.4,3.5,3588.3,3338.5,3588.3,3351.1,3042.5,3410.2,3323.7,3330.0,0.9785,0.0067,0.9785,0.0001,0.0000,0.0004,0.0001,0.0011
1.603,12.9937,12.3233,0.0000,0.2878,0.1926,0.6705,65.0,3499.4,58.9,3499.3,15.5,2.3,2.9,6.9,40.5,3577.4,3325.7,3577.4,3325.8,3399.9,3331.0,3385.9,3330.1,0.9782,0.0177,0.9782,0.0046,0.0007,0.0009,0.0020,0.0122
1.804,12.8790,12.1344,0.0000,0.2805,0.1932,0.7446,65.0,3505.9,26.8,3505.9,0.2,0.1,2.5,0.5,3.8,3586.9,3344.4,3587.0,3721.1,3545.4,3302.1,3331.4,3330.3,0.9774,0.0080,0.9774,0.0000,0.0000,0.0008,0.0002,0.0011
2.004,12.8073,12.1472,0.0000,0.2795,0.1917,0.6601,65.0,3498.3,41.6,3498.2,0.8,0.1,1.3,17.6,4.0,3578.0,3325.9,3578.0,3321.0,3075.9,3418.8,3352.2,3329.9,0.9777,0.0125,0.9777,0.0003,0.0000,0.0004,0.0053,0.0012
