t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,14.5819,13.8757,0.0000,0.2817,0.1926,0.7062,61.0,3323.3,21.6,3324.4,3324.4,1.9,5.8,7.0,10.3,3330.0,3332.9,3330.0,3330.0,3364.8,3323.6,3329.4,3337.2,0.9980,0.0065,0.9983,0.9983,0.0006,0.0018,0.0021,0.0031
0.400,15.0381,14.3765,0.0000,0.2869,0.1901,0.6616,63.0,3335.6,38.7,3335.6,3335.6,1.7,56.4,45.7,3.0,3330.0,3329.8,3330.0,3330.0,3319.5,3330.0,3329.9,3330.3,1.0017,0.0116,1.0017,1.0017,0.0005,0.0169,0.0137,0.0009
0.601,14.8190,14.1323,0.0000,0.2792,0.1895,0.6866,63.0,3335.6,22.2,3335.6,3335.6,0.9,1.4,5.7,0.8,3330.0,3330.6,3330.0,3330.0,3318.4,3336.0,3331.3,3322.0,1.0017,0.0067,1.0017,1.0017,0.0003,0.0004,0.0017,0.0002
0.801,14.8123,14.1317,0.0000,0.2792,0.1904,0.6805,64.0,3335.6,20.9,3335.6,3335.6,0.1,1.2,4.8,2.8,3330.0,3331.0,3330.0,3330.0,3377.1,3328.2,3330.1,3330.4,1.0017,0.0063,1.0017,1.0017,0.0000,0.0004,0.0014,0.0008
1.001,14.8632,14.1339,0.0000,0.2802,0.1889,0.7294,64.0,3335.6,20.2,3335.6,3335.6,6.1,1.0,4.6,1.4,3330.0,3334.3,3330.0,3330.0,3328.8,3307.8,3330.4,3330.0,1.0017,0.0061,1.0017,1.0017,0.0018,0.0003,0.0014,0.0004
1.202,15.3482,14.1635,0.0000,0.2789,0.1895,1.1847,64.0,3335.6,20.5,3335.6,3335.6,1.0,3.9,6.5,1.6,3330.0,3327.2,3330.0,3330.0,3354.3,3329.9,3329.9,3331.7,1.0017,0.0062,1.0017,1.0017,0.0003,0.0012,0.0019,0.0005
1.402,15.0451,14.3728,0.0000,0.2875,0.1901,0.6723,64.0,3335.6,32.7,3335.6,3335.6,39.3,56.3,8.7,3.1,3330.0,3331.1,3330.0,3330.0,3329.3,3329.6,3329.5,3333.7,1.0017,0.0098,1.0017,1.0017,0.0118,0.0169,0.0026,0.0009
1.602,14.8034,14.0420,0.0000,0.2805,0.1929,0.7614,64.0,3335.6,14.7,3335.6,3335.6,1.3,0.2,4.1,0.6,3330.0,3335.1,3330.0,3330.0,3311.8,3506.8,3330.8,3350.2,1.0017,0.0044,1.0017,1.0017,0.0004,0.0000,0.0012,0.0002
1.803,14.7580,14.0820,0.0000,0.2789,0.1935,0.6760,64.0,3335.6,16.1,3335.6,3335.6,1.0,0.8,4.7,1.6,3330.0,3327.2,3330.0,3330.0,3356.3,3334.5,3329.9,3324.4,1.0017,0.0049,1.0017,1.0017,0.0003,0.0002,0.0014,0.0005
2.003,14.7213,14.0521,0.0000,0.2786,0.1938,0.6692,64.0,3335.6,13.3,3335.6,3335.6,0.3,0.1,5.2,1.0,3330.0,3335.1,3330.0,3330.0,3356.3,3317.3,3330.3,3336.5,1.0017,0.0040,1.0017,1.0017,0.0001,0.0000,0.0016,0.0003
2.203,14.8574,14.0994,0.0000,0.2805,0.1947,0.7581,64.0,3335.6,16.1,3335.6,3335.6,1.4,2.0,6.3,1.5,3330.0,3333.7,3330.0,3330.0,3341.8,3296.6,3330.0,3326.8,1.0017,0.0048,1.0017,1.0017,0.0004,0.0006,0.0019,0.0004
2.403,15.3756,14.6170,0.0424,0.3461,0.1920,0.7162,64.0,3334.4,63.4,3334.4,3334.4,9.7,155.8,26.3,3.7,3330.0,3329.4,3330.0,3330.0,3327.1,3330.4,3329.7,3329.0,1.0013,0.0191,1.0013,1.0013,0.0029,0.0468,0.0079,0.0011
2.604,14.7079,13.9987,0.0000,0.2798,0.1941,0.7092,65.0,3335.6,16.7,3335.6,3335.6,0.1,0.5,5.0,0.3,3330.0,3326.6,3330.0,3330.0,3026.5,3336.7,3331.6,3343.0,1.0017,0.0050,1.0017,1.0017,0.0000,0.0002,0.0015,0.0001
2.804,14.7433,13.9978,0.0000,0.2798,0.1947,0.7455,65.0,3335.6,16.0,3335.6,3335.6,1.0,0.7,6.1,0.8,3330.0,3331.4,3330.0,3330.0,3380.6,3335.3,3330.5,3315.2,1.0017,0.0048,1.0017,1.0017,0.0003,0.0002,0.0018,0.0002
3.004,14.6792,14.0130,0.0000,0.2786,0.1920,0.6662,65.0,3335.6,17.0,3335.6,3335.6,0.7,0.1,3.6,1.0,3330.0,3330.4,3330.0,3330.0,3321.7,3299.6,3329.9,3345.4,1.0017,0.0051,1.0017,1.0017,0.0002,0.0000,0.0011,0.0003
3.205,15.3131,14.1241,0.0000,0.2798,0.1883,1.1890,65.0,3335.6,22.6,3335.6,3335.6,2.3,3.7,8.8,1.6,3330.0,3334.5,3330.0,3330.0,3336.2,3331.7,3329.6,3329.6,1.0017,0.0068,1.0017,1.0017,0.0007,0.0011,0.0026,0.0005
3.405,15.0958,14.4186,0.0000,0.2896,0.1907,0.6772,65.0,3335.6,88.8,3335.6,3335.6,14.4,22.4,8.4,3.9,3330.0,3330.6,3330.0,3330.0,3329.2,3331.9,3329.4,3329.4,1.0017,0.0267,1.0017,1.0017,0.0043,0.0067,0.0025,0.0012
3.605,14.9527,14.1760,0.0000,0.2795,0.1889,0.7767,65.0,3335.6,21.8,3335.6,3335.6,0.6,1.8,4.6,0.2,3330.0,3327.4,3330.0,3330.0,3351.4,3307.8,3331.6,3345.2,1.0017,0.0065,1.0017,1.0017,0.0002,0.0006,0.0014,0.0001
3.806,14.8333,14.1616,0.0000,0.2783,0.1886,0.6717,65.0,3335.6,18.8,3335.6,3335.6,0.4,0.1,3.9,0.6,3330.0,3329.5,3330.0,3330.0,3350.3,3340.6,3329.8,3321.8,1.0017,0.0056,1.0017,1.0017,0.0001,0.0000,0.0012,0.0002
4.006,14.8483,14.1677,0.0000,0.2783,0.1886,0.6805,65.0,3335.6,21.4,3335.6,3335.6,0.3,0.4,5.4,1.2,3330.0,3332.5,3330.0,3330.0,3300.7,3325.0,3329.7,3331.9,1.0017,0.0064,1.0017,1.0017,0.0001,0.0001,0.0016,0.0004
4.206,14.9362,14.1836,0.0000,0.2805,0.1886,0.7526,66.0,3335.6,20.0,3335.6,3335.6,1.2,2.7,7.5,1.6,3330.0,3336.8,3330.0,3330.0,3342.6,3321.4,3330.2,3331.1,1.0017,0.0060,1.0017,1.0017,0.0004,0.0008,0.0022,0.0005
