t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,13.7136,13.0444,0.0000,0.2829,0.1904,0.6692,61.0,3200.1,28.3,3200.6,3203.9,5.0,5.9,5.6,8.7,3232.3,2775.9,3236.7,3238.9,830.3,1252.9,1508.1,854.4,0.9900,0.0102,0.9889,0.9892,0.0060,0.0047,0.0037,0.0102
0.400,14.8483,14.1763,0.0000,0.2789,0.1889,0.6720,62.0,3335.6,26.0,3335.6,3335.6,2.3,1.2,3.6,2.3,3330.0,3333.3,3330.0,3330.0,3345.1,3351.4,3330.0,3333.2,1.0017,0.0078,1.0017,1.0017,0.0007,0.0004,0.0011,0.0007
0.601,14.8721,14.1983,0.0000,0.2802,0.1883,0.6738,63.0,3335.6,25.9,3335.6,3335.6,0.2,2.2,4.8,1.7,3330.0,3328.3,3330.0,3330.0,3406.3,3310.8,3330.5,3322.7,1.0017,0.0078,1.0017,1.0017,0.0001,0.0007,0.0014,0.0005
0.801,14.7555,14.0057,0.0000,0.2783,0.1917,0.7498,63.0,3335.6,19.4,3335.6,3335.6,0.5,0.7,3.0,0.4,3330.0,3334.7,3330.0,3330.0,3351.7,3393.7,3329.4,3396.1,1.0017,0.0058,1.0017,1.0017,0.0001,0.0002,0.0009,0.0001
1.001,15.0705,14.3963,0.0000,0.2875,0.1877,0.6741,63.0,3335.6,71.8,3335.6,3335.6,9.1,17.3,43.2,5.8,3330.0,3329.6,3330.0,3330.0,3324.2,3328.8,3329.9,3332.6,1.0017,0.0216,1.0017,1.0017,0.0027,0.0052,0.0130,0.0018
1.202,14.7952,14.1116,0.0000,0.2844,0.1886,0.6836,63.0,3335.6,43.4,3335.6,3335.6,0.7,0.9,26.6,1.3,3330.0,3332.6,3330.0,3330.0,3329.4,3377.2,3329.6,3295.1,1.0017,0.0130,1.0017,1.0017,0.0002,0.0003,0.0080,0.0004
1.402,14.7726,14.0301,0.0000,0.2789,0.1880,0.7425,63.0,3335.6,21.6,3335.6,3335.6,1.3,0.8,3.2,2.3,3330.0,3326.4,3330.0,3330.0,3352.2,3277.7,3335.4,3337.3,1.0017,0.0065,1.0017,1.0017,0.0004,0.0002,0.0010,0.0007
1.602,14.7592,14.0838,0.0000,0.2792,0.1910,0.6754,64.0,3335.6,18.2,3335.6,3335.6,0.8,1.0,5.8,3.9,3330.0,3333.5,3330.0,3330.0,3326.3,3329.7,3329.8,3329.4,1.0017,0.0055,1.0017,1.0017,0.0002,0.0003,0.0017,0.0012
1.803,14.7641,14.0915,0.0000,0.2783,0.1910,0.6726,64.0,3335.6,16.7,3335.6,3335.6,0.5,1.4,3.7,0.6,3330.0,3331.1,3330.0,3330.0,3350.5,3329.7,3330.1,3407.8,1.0017,0.0050,1.0017,1.0017,0.0002,0.0004,0.0011,0.0002
2.003,15.1336,14.3701,0.0000,0.2884,0.1901,0.7635,64.0,3335.6,69.1,3335.6,3335.6,11.3,14.7,7.0,40.5,3330.0,3329.1,3330.0,3330.0,3326.2,3332.6,3329.8,3328.7,1.0017,0.0207,1.0017,1.0017,0.0034,0.0044,0.0021,0.0122
