t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,8.2535,7.5689,0.0000,0.2798,0.2014,0.6845,61.0,3592.0,5.2,0.8,6.5,2.5,3.4,2.0,1.3,3599.2,3460.7,3320.5,3517.5,3530.7,3444.1,3406.9,3458.4,0.9980,0.0015,0.0002,0.0018,0.0007,0.0010,0.0006,0.0004
0.401,8.2510,7.5238,0.0000,0.2798,0.2032,0.7272,61.0,3601.7,1.5,0.1,4.7,0.7,1.6,0.8,0.1,3599.6,3505.4,2996.8,3498.9,3705.8,3510.4,3346.6,3342.7,1.0006,0.0004,0.0000,0.0013,0.0002,0.0005,0.0002,0.0000
0.602,8.5751,7.8674,0.0000,0.2875,0.2020,0.7077,61.0,3567.0,33.2,51.5,19.2,0.2,2.6,3.8,11.8,3595.8,3495.3,3527.5,3460.2,3288.0,3374.0,3451.0,3354.5,0.9920,0.0095,0.0146,0.0056,0.0001,0.0008,0.0011,0.0035
0.802,8.2181,7.5207,0.0000,0.2798,0.2020,0.6973,61.0,3599.7,1.6,0.2,3.7,0.7,1.8,0.1,0.1,3599.7,3391.3,3355.7,3503.7,3609.8,3568.3,3326.4,3349.8,1.0000,0.0005,0.0001,0.0011,0.0002,0.0005,0.0000,0.0000
1.003,8.2574,7.5882,0.0000,0.2795,0.2008,0.6692,62.0,3599.3,2.3,1.2,4.2,2.7,7.1,0.9,0.9,3599.5,3660.3,3556.1,3489.7,3604.1,3576.8,3462.4,3328.8,0.9999,0.0006,0.0003,0.0012,0.0008,0.0020,0.0003,0.0003
1.204,8.2821,7.5613,0.0000,0.2805,0.2032,0.7208,62.0,3594.9,1.7,1.7,4.0,2.9,4.2,0.9,0.3,3599.5,3516.9,3458.3,3519.4,3508.4,3531.7,3419.3,3356.9,0.9987,0.0005,0.0005,0.0011,0.0008,0.0012,0.0003,0.0001
1.405,8.2248,7.5171,0.0000,0.2795,0.2032,0.7077,62.0,3599.6,1.6,0.2,3.9,0.2,0.6,0.1,0.1,3599.8,3528.0,3330.2,3519.8,3492.0,3761.1,4316.2,3284.2,1.0000,0.0005,0.0001,0.0011,0.0001,0.0002,0.0000,0.0000
1.606,8.6130,7.8903,0.0000,0.2881,0.2008,0.7227,62.0,3566.9,32.8,52.7,18.3,0.9,4.7,5.1,12.3,3595.5,3504.5,3511.2,3460.7,3585.6,3454.4,3418.8,3360.6,0.9920,0.0093,0.0150,0.0053,0.0003,0.0014,0.0015,0.0037
1.806,8.1964,7.5339,0.0000,0.2786,0.2051,0.6625,62.0,3601.4,1.0,0.2,3.6,0.6,1.9,0.9,0.1,3599.8,3533.2,3319.5,3537.0,3615.3,3525.8,3451.9,3258.4,1.0004,0.0003,0.0001,0.0010,0.0002,0.0005,0.0002,0.0000
2.007,8.3188,7.6062,0.0000,0.2805,0.2057,0.7126,62.0,3595.7,1.2,1.4,4.4,1.7,6.6,1.6,1.3,3599.2,3515.3,3470.2,3511.0,3600.2,3566.6,3395.3,3390.7,0.9990,0.0003,0.0004,0.0013,0.0005,0.0019,0.0005,0.0004
