t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,13.5186,12.7261,0.0000,0.2841,0.1932,0.7925,66.0,32.7,4.0,3295.7,3297.6,26.4,4.7,3299.2,3300.2,1770.8,2266.7,3387.2,3381.0,3085.6,1442.4,3386.7,3386.1,0.0185,0.0018,0.9730,0.9753,0.0086,0.0033,0.9742,0.9746
0.400,15.2154,14.3994,0.0000,0.2829,0.1898,0.8160,68.0,37.7,7.7,3497.6,3497.5,57.9,8.8,3497.6,3497.5,3330.5,3330.2,3579.9,3579.9,3330.0,3328.3,3579.9,3579.9,0.0113,0.0023,0.9770,0.9770,0.0174,0.0026,0.9770,0.9770
0.601,15.0393,14.2724,0.0000,0.2802,0.1910,0.7669,68.0,25.8,4.2,3496.6,3496.6,4.0,4.9,3496.6,3496.6,3331.1,3324.7,3576.8,3576.8,3330.5,3330.1,3576.8,3576.8,0.0077,0.0013,0.9776,0.9776,0.0012,0.0015,0.9776,0.9776
0.801,15.4858,14.6090,0.0412,0.3110,0.1913,0.8356,68.0,68.1,30.2,3488.1,3488.1,12.5,41.0,3488.1,3488.1,3330.1,3330.0,3575.8,3575.8,3329.7,3329.5,3575.8,3575.8,0.0205,0.0091,0.9755,0.9755,0.0038,0.0123,0.9755,0.9755
1.001,15.0848,14.3277,0.0000,0.2798,0.1904,0.7571,69.0,24.9,0.2,3502.6,3502.6,3.1,1.1,3502.6,3502.6,3330.9,3391.3,3587.3,3587.3,3332.6,3347.5,3587.3,3587.3,0.0075,0.0000,0.9764,0.9764,0.0009,0.0003,0.9764,0.9764
1.202,15.1239,14.3563,0.0000,0.2805,0.1941,0.7675,69.0,29.4,3.5,3514.2,3514.2,4.8,4.5,3514.3,3514.3,3329.3,3333.5,3585.1,3585.1,3330.2,3332.3,3585.1,3585.1,0.0088,0.0010,0.9802,0.9802,0.0015,0.0013,0.9802,0.9802
1.402,15.1761,14.3383,0.0000,0.2814,0.1917,0.8377,70.0,24.1,0.9,3512.6,3512.6,4.6,1.3,3512.6,3512.6,3332.1,3305.2,3580.1,3580.1,3329.8,3331.4,3580.0,3580.0,0.0072,0.0003,0.9812,0.9812,0.0014,0.0004,0.9812,0.9812
1.602,15.1138,14.3566,0.0000,0.2798,0.1889,0.7571,70.0,24.7,5.1,3501.3,3501.3,3.5,2.1,3501.3,3501.3,3331.0,3336.0,3585.0,3585.0,3330.4,3341.5,3585.0,3585.0,0.0074,0.0015,0.9767,0.9767,0.0011,0.0006,0.9767,0.9767
1.803,15.4440,14.6399,0.0391,0.3119,0.1904,0.7651,70.0,57.9,18.1,3490.2,3490.2,27.7,52.1,3490.2,3490.2,3330.4,3330.2,3571.1,3571.1,3329.9,3330.6,3571.1,3571.1,0.0174,0.0054,0.9773,0.9773,0.0083,0.0157,0.9773,0.9773
2.003,15.2340,14.3881,0.0000,0.2814,0.1926,0.8460,70.0,21.2,0.8,3518.3,3518.3,3.3,1.7,3518.3,3518.3,3330.2,3330.6,3585.9,3585.9,3331.9,3305.5,3585.9,3585.9,0.0064,0.0003,0.9811,0.9811,0.0010,0.0005,0.9811,0.9811
2.204,15.3692,14.6084,0.0000,0.2826,0.1932,0.7608,70.0,77.8,4.3,3503.7,3503.8,6.5,47.6,3503.7,3503.7,3330.2,3335.1,3579.2,3579.2,3330.3,3330.2,3579.2,3579.2,0.0233,0.0013,0.9789,0.9789,0.0020,0.0143,0.9789,0.9789
2.404,15.2423,14.4680,0.0000,0.2798,0.1920,0.7742,71.0,22.7,0.8,3516.1,3516.1,4.2,3.1,3516.1,3516.1,3330.6,3309.5,3587.4,3587.4,3329.8,3327.7,3587.4,3587.4,0.0068,0.0002,0.9801,0.9801,0.0012,0.0009,0.9801,0.9801
2.604,15.2697,14.4452,0.0000,0.2811,0.1913,0.8246,71.0,21.7,1.3,3507.5,3507.5,4.0,3.1,3507.6,3507.5,3330.9,3310.2,3584.5,3584.5,3330.4,3327.5,3584.6,3584.6,0.0065,0.0004,0.9785,0.9785,0.0012,0.0009,0.9785,0.9785
2.805,15.5337,14.7042,0.0397,0.3116,0.1920,0.7898,72.0,55.4,54.0,3493.6,3493.6,24.3,14.8,3493.6,3493.6,3329.7,3330.0,3568.0,3568.0,3329.9,3329.1,3568.0,3568.0,0.0166,0.0162,0.9791,0.9791,0.0073,0.0044,0.9791,0.9791
3.005,15.2490,14.4851,0.0000,0.2798,0.1926,0.7639,71.0,21.5,0.3,3515.3,3515.3,3.6,2.2,3515.3,3515.3,3331.3,3320.5,3586.2,3586.2,3331.7,3341.4,3586.2,3586.2,0.0065,0.0001,0.9802,0.9802,0.0011,0.0007,0.9802,0.9802
3.205,15.4541,14.5611,0.0314,0.3061,0.1929,0.8615,72.0,30.7,4.0,3497.2,3497.2,23.9,28.8,3497.2,3497.1,3331.2,3330.6,3581.6,3581.6,3329.8,3332.1,3581.6,3581.6,0.0092,0.0012,0.9764,0.9764,0.0072,0.0086,0.9764,0.9764
3.406,15.2099,14.4537,0.0000,0.2805,0.1907,0.7562,72.0,28.0,0.7,3496.7,3496.8,4.2,2.8,3496.8,3496.8,3331.1,3330.5,3582.7,3582.7,3331.4,3310.4,3582.7,3582.8,0.0084,0.0002,0.9760,0.9760,0.0013,0.0008,0.9760,0.9760
3.606,15.3183,14.4796,0.0000,0.2814,0.1923,0.8386,72.0,24.7,0.7,3502.2,3502.2,4.8,4.3,3502.3,3502.3,3330.2,3332.1,3583.6,3583.6,3330.2,3331.0,3583.6,3583.6,0.0074,0.0002,0.9773,0.9773,0.0015,0.0013,0.9773,0.9773
3.806,15.5755,14.7744,0.0412,0.3168,0.1929,0.7599,72.0,31.5,27.3,3494.7,3494.7,53.4,37.9,3494.7,3494.7,3330.6,3331.0,3570.3,3570.3,3330.0,3330.2,3570.3,3570.3,0.0095,0.0082,0.9788,0.9788,0.0160,0.0114,0.9788,0.9788
4.007,15.3143,14.5446,0.0000,0.2798,0.1920,0.7696,72.0,20.9,1.3,3521.3,3521.3,3.4,1.7,3521.3,3521.3,3331.2,3332.4,3586.6,3586.6,3331.0,3327.6,3586.6,3586.6,0.0063,0.0004,0.9818,0.9818,0.0010,0.0005,0.9818,0.9818
4.207,15.3851,14.5474,0.0000,0.2817,0.1929,0.8377,72.0,21.6,1.4,3520.6,3520.7,6.5,1.9,3520.6,3520.6,3329.9,3328.8,3581.0,3581.0,3330.5,3343.2,3581.0,3581.0,0.0065,0.0004,0.9832,0.9832,0.0019,0.0006,0.9832,0.9832
