t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,8.2434,7.5860,0.0000,0.2792,0.2026,0.6574,59.0,3580.0,6.6,0.2,0.2,0.9,3.9,8.0,8.6,3599.1,3452.5,3778.8,2824.4,3355.4,3498.7,3486.0,3346.5,0.9947,0.0019,0.0000,0.0001,0.0003,0.0011,0.0023,0.0026
0.401,8.2431,7.5418,0.0000,0.2798,0.2042,0.7013,61.0,3599.5,2.5,0.4,0.2,0.9,1.3,4.7,0.5,3599.6,3546.7,3345.2,3666.8,3591.5,3670.5,3534.7,3523.8,1.0000,0.0007,0.0001,0.0001,0.0002,0.0004,0.0013,0.0001
0.601,8.2223,7.5451,0.0000,0.2786,0.2008,0.6772,61.0,3597.3,4.0,0.4,0.1,0.7,1.3,6.8,0.8,3599.2,3503.1,3428.7,2965.5,3489.8,3338.5,3515.0,3335.6,0.9995,0.0011,0.0001,0.0000,0.0002,0.0004,0.0019,0.0002
0.802,8.2327,7.5323,0.0000,0.2798,0.2014,0.7004,61.0,3597.6,2.0,1.2,0.4,1.9,1.6,4.9,0.3,3599.6,3575.0,3410.8,3327.8,3531.5,3439.6,3550.4,3348.1,0.9994,0.0006,0.0004,0.0001,0.0006,0.0005,0.0014,0.0001
1.003,9.1498,7.9306,0.0000,0.2890,0.2017,1.2192,61.0,3561.4,15.4,38.0,1.6,0.5,21.4,6.3,52.5,3596.2,3435.8,3528.0,3373.1,3594.6,3453.7,3487.9,3523.7,0.9903,0.0045,0.0108,0.0005,0.0001,0.0062,0.0018,0.0149
1.204,8.4030,7.6962,0.0000,0.2853,0.2045,0.7068,61.0,3592.2,22.7,0.4,2.9,30.1,4.5,8.9,3.6,3598.6,3529.6,3020.3,3336.3,3528.5,3513.7,3449.1,3404.3,0.9982,0.0064,0.0001,0.0009,0.0085,0.0013,0.0026,0.0011
1.405,8.2361,7.5308,0.0000,0.2798,0.2051,0.7053,61.0,3598.7,2.2,0.2,0.2,0.3,1.0,4.5,0.1,3599.8,3567.7,3379.4,3402.4,3458.4,3727.9,3521.9,3257.2,0.9997,0.0006,0.0000,0.0001,0.0001,0.0003,0.0013,0.0000
1.605,8.2144,7.5384,0.0000,0.2786,0.2039,0.6760,62.0,3598.9,2.0,0.2,0.2,2.1,3.4,5.2,0.6,3599.5,3521.9,3532.1,3409.5,3597.4,3486.8,3531.2,3341.5,0.9999,0.0006,0.0000,0.0001,0.0006,0.0010,0.0015,0.0002
1.806,8.2376,7.5381,0.0000,0.2802,0.2069,0.6995,61.0,3597.0,1.5,1.1,0.5,2.2,1.6,4.3,0.1,3599.6,3617.9,3399.9,3404.8,3511.6,3447.8,3488.1,3331.3,0.9993,0.0004,0.0003,0.0001,0.0006,0.0005,0.0012,0.0000
2.007,8.6667,7.9541,0.0000,0.2902,0.2008,0.7126,61.0,3560.1,11.1,39.1,22.4,3.0,58.0,6.0,3.0,3595.3,3387.5,3520.3,3431.2,3471.7,3511.9,3487.8,3371.3,0.9902,0.0033,0.0111,0.0065,0.0009,0.0165,0.0017,0.0009
