t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,8.1704,7.5241,0.0000,0.2795,0.2032,0.6464,59.0,6.8,1.6,3584.9,0.8,0.9,7.0,8.8,0.1,3483.7,3429.9,3599.6,3318.4,3529.6,3478.7,3388.0,3349.9,0.0020,0.0005,0.9959,0.0002,0.0003,0.0020,0.0026,0.0000
0.401,8.2275,7.5445,0.0000,0.2798,0.2054,0.6830,60.0,4.1,2.7,3595.6,2.3,0.1,5.8,1.2,0.1,3563.6,3492.5,3595.6,3434.2,3339.1,3477.2,3546.1,3332.7,0.0011,0.0008,1.0000,0.0007,0.0000,0.0017,0.0003,0.0000
0.602,8.5641,7.8485,0.0000,0.2890,0.1996,0.7156,61.0,12.3,6.8,3567.5,20.3,49.2,33.5,4.1,0.9,3422.7,3391.5,3591.9,3468.4,3517.7,3496.1,3562.4,3331.1,0.0036,0.0020,0.9932,0.0058,0.0140,0.0096,0.0012,0.0003
0.803,8.2437,7.5561,0.0000,0.2802,0.2014,0.6876,61.0,6.3,1.5,3596.4,0.2,0.9,5.3,0.8,0.1,3577.1,3529.8,3595.4,3058.4,3556.6,3493.5,3599.7,3320.1,0.0018,0.0004,1.0003,0.0000,0.0003,0.0015,0.0002,0.0000
1.004,8.2492,7.5564,0.0000,0.2798,0.2005,0.6927,61.0,5.0,1.7,3596.6,0.4,1.8,5.0,1.2,0.3,3547.8,3480.3,3597.8,3500.2,3480.9,3473.6,3506.9,3333.8,0.0014,0.0005,0.9997,0.0001,0.0005,0.0014,0.0003,0.0001
1.205,8.2214,7.5369,0.0000,0.2802,0.2011,0.6845,61.0,4.6,3.3,3595.2,1.5,0.5,4.9,0.6,0.1,3525.0,3536.0,3596.5,3568.5,3525.2,3500.9,3565.6,3310.9,0.0013,0.0009,0.9996,0.0004,0.0001,0.0014,0.0002,0.0000
1.406,8.2574,7.5747,0.0000,0.2802,0.2005,0.6827,61.0,5.8,2.5,3594.7,1.8,2.0,5.0,0.9,0.4,3542.8,3436.7,3597.6,3407.7,3482.3,3479.1,3576.6,3338.6,0.0016,0.0007,0.9992,0.0005,0.0006,0.0014,0.0002,0.0001
1.607,8.5855,7.8824,0.0000,0.2899,0.1996,0.7031,62.0,14.4,2.8,3568.8,56.5,18.7,34.8,2.5,0.2,3453.2,3451.1,3594.5,3524.5,3447.9,3486.4,3520.0,3038.2,0.0042,0.0008,0.9929,0.0160,0.0054,0.0100,0.0007,0.0000
1.808,8.1942,7.5363,0.0000,0.2805,0.2017,0.6580,62.0,5.1,1.6,3597.8,0.2,1.5,4.6,1.9,0.1,3580.2,3485.3,3595.1,2829.3,3576.3,3423.0,3575.9,3646.9,0.0014,0.0004,1.0007,0.0001,0.0004,0.0013,0.0005,0.0000
2.008,8.2336,7.5519,0.0000,0.2798,0.2026,0.6818,62.0,5.0,0.9,3597.9,1.5,0.4,4.0,0.8,0.1,3510.0,3379.9,3598.5,3562.1,3518.6,3472.4,3596.1,3382.5,0.0014,0.0003,0.9998,0.0004,0.0001,0.0012,0.0002,0.0000
