t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,7.6571,6.8841,0.0000,0.2832,0.2045,0.7730,59.0,3405.0,5.1,0.1,0.1,2.9,10.7,2.3,6.4,3442.7,1759.9,1707.7,2076.5,1434.9,1028.5,1357.0,1692.6,0.9891,0.0029,0.0001,0.0001,0.0020,0.0104,0.0017,0.0038
0.401,8.2864,7.5375,0.0000,0.2795,0.2036,0.7489,60.0,3601.0,2.1,0.2,0.1,2.5,1.8,0.1,3.7,3599.7,3607.9,3344.0,3612.0,3613.6,3634.3,3322.9,3511.6,1.0004,0.0006,0.0001,0.0000,0.0007,0.0005,0.0000,0.0011
0.602,8.3673,7.5677,0.0000,0.2814,0.2017,0.7996,61.0,3600.4,4.2,0.2,0.1,2.9,3.8,2.8,3.6,3599.7,3562.4,3302.2,3580.2,3580.0,3558.4,3553.9,3540.0,1.0002,0.0012,0.0001,0.0000,0.0008,0.0011,0.0008,0.0010
0.802,8.8073,7.9696,0.0366,0.3104,0.2026,0.8011,61.0,3560.1,27.8,14.5,41.1,8.8,29.8,6.9,6.3,3595.6,3480.1,3447.8,3510.3,3527.3,3472.8,3349.9,3519.5,0.9901,0.0080,0.0042,0.0117,0.0025,0.0086,0.0021,0.0018
1.003,8.8632,7.5522,0.0000,0.2814,0.2026,1.3110,61.0,3600.8,4.0,0.2,0.1,0.7,0.8,0.4,3.7,3599.8,3553.6,3294.8,3430.3,3592.3,3668.5,3596.7,3532.9,1.0003,0.0011,0.0001,0.0000,0.0002,0.0002,0.0001,0.0011
1.204,8.2977,7.5369,0.0000,0.2802,0.2014,0.7608,61.0,3599.5,3.5,0.2,0.5,1.1,1.3,1.2,3.6,3599.5,3435.8,3328.1,3438.6,3486.8,3415.5,3375.9,3553.7,1.0000,0.0010,0.0001,0.0001,0.0003,0.0004,0.0004,0.0010
1.405,8.3444,7.5390,0.0000,0.2808,0.2026,0.8054,61.0,3602.4,1.5,0.2,0.1,2.3,1.6,0.8,3.6,3599.8,3561.7,3334.1,3584.3,3602.6,3575.7,3542.7,3537.7,1.0007,0.0004,0.0001,0.0000,0.0006,0.0004,0.0002,0.0010
1.605,8.3481,7.5497,0.0000,0.2811,0.2026,0.7983,61.0,3600.1,2.7,0.2,0.3,2.3,1.2,0.6,3.6,3599.7,3520.7,3344.3,3337.1,3594.8,3541.5,3519.5,3544.6,1.0001,0.0008,0.0001,0.0001,0.0006,0.0003,0.0002,0.0010
1.806,8.7832,7.9806,0.0384,0.3122,0.2002,0.7642,62.0,3557.3,19.1,13.3,14.9,11.8,45.6,32.4,5.9,3595.4,3439.1,3484.3,3439.8,3510.3,3528.9,3483.5,3501.7,0.9894,0.0055,0.0038,0.0043,0.0034,0.0129,0.0093,0.0017
2.007,8.3569,7.5500,0.0000,0.2814,0.2051,0.8069,62.0,3600.5,2.9,0.2,0.1,0.7,0.6,0.1,3.9,3599.7,3545.1,3347.0,3031.7,3623.3,3402.1,3619.6,3546.5,1.0002,0.0008,0.0001,0.0000,0.0002,0.0002,0.0000,0.0011
2.207,8.3511,7.5522,0.0000,0.2814,0.2048,0.7990,61.0,3596.5,4.7,0.2,0.5,2.6,1.9,1.6,3.6,3599.4,3523.3,3352.1,3400.7,3540.9,3521.7,3346.8,3527.2,0.9992,0.0013,0.0001,0.0001,0.0007,0.0005,0.0005,0.0010
2.408,8.2800,7.5216,0.0000,0.2811,0.2051,0.7584,62.0,3602.0,1.7,0.2,0.2,2.8,1.6,0.1,3.5,3599.8,3581.4,3357.4,3603.8,3581.1,3634.4,3341.3,3543.4,1.0006,0.0005,0.0001,0.0000,0.0008,0.0004,0.0000,0.0010
2.609,8.3743,7.5708,0.0000,0.2798,0.2020,0.8035,62.0,3596.8,2.5,0.4,6.1,2.2,1.9,0.9,4.0,3599.4,3587.8,3393.6,3586.7,3597.9,3396.7,3387.3,3542.9,0.9993,0.0007,0.0001,0.0017,0.0006,0.0006,0.0003,0.0011
2.810,8.9319,8.0865,0.0384,0.3186,0.2017,0.8069,62.0,3559.1,56.9,16.2,15.6,9.7,31.1,58.0,6.5,3593.2,3515.4,3390.1,3453.5,3502.9,3345.0,3411.3,3509.7,0.9905,0.0162,0.0048,0.0045,0.0028,0.0093,0.0170,0.0018
3.010,8.3557,7.5467,0.0000,0.2817,0.2057,0.8090,62.0,3599.7,2.7,0.2,0.1,0.1,0.2,0.1,4.0,3599.7,3565.2,3605.7,3697.9,3493.1,3316.3,3313.7,3540.0,1.0000,0.0008,0.0001,0.0000,0.0000,0.0001,0.0000,0.0011
3.211,8.3764,7.5799,0.0000,0.2817,0.2057,0.7965,62.0,3597.7,3.5,0.2,1.2,3.4,2.8,2.4,3.7,3599.4,3513.9,3503.9,3421.7,3485.5,3527.9,3360.6,3507.0,0.9995,0.0010,0.0001,0.0003,0.0010,0.0008,0.0007,0.0010
3.412,8.3111,7.5534,0.0000,0.2792,0.2029,0.7577,63.0,3601.4,1.4,0.2,0.1,2.5,1.7,1.1,3.7,3599.7,3627.1,3983.8,3987.3,3616.4,3611.2,3598.5,3559.3,1.0005,0.0004,0.0001,0.0000,0.0007,0.0005,0.0003,0.0010
3.613,8.4936,7.6843,0.0000,0.2820,0.2011,0.8093,63.0,3580.3,7.8,4.1,4.4,4.9,7.9,5.5,7.4,3598.3,3410.8,3305.8,3347.6,3584.6,3403.0,3340.3,3441.9,0.9950,0.0023,0.0012,0.0013,0.0014,0.0023,0.0017,0.0021
3.813,9.0039,8.1680,0.0397,0.3213,0.2002,0.7962,63.0,3553.2,34.6,15.4,2.4,13.3,42.1,60.3,48.0,3591.3,3432.9,3354.1,3357.3,3475.8,3361.6,3384.8,3507.4,0.9894,0.0101,0.0046,0.0007,0.0038,0.0125,0.0178,0.0137
4.014,8.3301,7.5201,0.0000,0.2814,0.2036,0.8099,63.0,3601.4,2.1,0.2,0.2,0.1,0.1,0.1,4.7,3599.7,3571.7,3706.2,3385.4,3095.1,3258.4,2668.8,3464.0,1.0004,0.0006,0.0001,0.0001,0.0000,0.0000,0.0001,0.0014
4.215,8.3456,7.5592,0.0000,0.2814,0.2026,0.7864,62.0,3597.6,3.6,0.1,0.1,2.9,2.8,2.3,3.8,3599.5,3520.9,2942.9,3520.0,3529.6,3513.0,3406.1,3532.9,0.9995,0.0010,0.0000,0.0000,0.0008,0.0008,0.0007,0.0011
4.416,8.3206,7.5589,0.0000,0.2795,0.2014,0.7617,62.0,3600.2,1.6,0.2,0.1,2.7,2.6,0.1,3.8,3599.7,3562.7,3317.4,3600.6,3608.5,3579.6,3334.1,3522.8,1.0001,0.0005,0.0001,0.0000,0.0008,0.0007,0.0000,0.0011
4.617,8.3560,7.5534,0.0000,0.2811,0.2032,0.8026,62.0,3599.7,2.2,0.2,0.3,2.2,2.0,0.1,3.8,3599.7,3588.6,3321.0,3571.8,3606.5,3570.9,3326.8,3524.6,1.0000,0.0006,0.0001,0.0001,0.0006,0.0006,0.0000,0.0011
4.817,8.8250,7.9925,0.0391,0.3122,0.2008,0.7935,62.0,3562.8,18.2,12.2,27.7,9.6,44.9,17.4,7.4,3595.9,3429.7,3468.3,3507.7,3494.4,3536.7,3432.6,3459.6,0.9908,0.0053,0.0035,0.0079,0.0028,0.0127,0.0051,0.0021
5.018,8.3487,7.5384,0.0000,0.2811,0.2039,0.8102,62.0,3599.0,1.6,0.2,0.1,0.1,0.9,0.3,4.1,3599.5,3570.1,3283.1,3516.4,3220.7,3232.1,3325.9,3529.2,0.9999,0.0004,0.0001,0.0000,0.0000,0.0003,0.0001,0.0012
5.219,8.3236,7.5705,0.0000,0.2802,0.2020,0.7532,63.0,3595.1,6.2,0.6,0.1,2.7,2.0,0.9,4.1,3599.3,3484.5,3336.5,3582.4,3561.4,3592.1,3408.3,3491.0,0.9988,0.0018,0.0002,0.0000,0.0008,0.0005,0.0003,0.0012
5.420,8.3441,7.5473,0.0000,0.2811,0.2029,0.7968,63.0,3601.7,1.8,0.2,0.2,2.6,3.3,0.1,3.7,3599.8,3562.1,3320.5,3582.2,3592.2,3560.7,3328.6,3533.0,1.0005,0.0005,0.0001,0.0000,0.0007,0.0009,0.0000,0.0010
5.620,8.9154,7.5879,0.0000,0.2817,0.2039,1.3275,63.0,3598.4,2.6,0.3,0.3,5.4,1.3,2.9,3.7,3599.6,3556.4,3413.6,3596.1,3602.6,3519.2,3561.9,3523.6,0.9997,0.0007,0.0001,0.0001,0.0015,0.0004,0.0008,0.0010
5.821,8.8785,8.0261,0.0381,0.3143,0.2014,0.8142,62.0,3553.5,56.2,18.8,27.6,10.9,3.1,21.2,10.0,3594.7,3510.1,3438.3,3457.3,3492.1,3380.9,3438.8,3473.7,0.9885,0.0160,0.0055,0.0080,0.0031,0.0009,0.0062,0.0029
6.022,8.3105,7.5513,0.0000,0.2798,0.2032,0.7593,63.0,3602.0,2.2,0.2,0.1,1.4,0.5,0.1,3.9,3599.8,3573.9,3347.9,3611.8,3589.2,3609.5,3608.1,3539.5,1.0006,0.0006,0.0001,0.0000,0.0004,0.0001,0.0000,0.0011
6.223,8.3511,7.5522,0.0000,0.2814,0.2048,0.7989,63.0,3598.2,3.3,0.4,0.1,3.7,1.2,1.6,4.2,3599.5,3489.8,3332.7,3542.5,3513.5,3616.1,3357.7,3524.1,0.9996,0.0010,0.0001,0.0000,0.0010,0.0003,0.0005,0.0012
6.423,8.3526,7.5506,0.0000,0.2814,0.2039,0.8020,63.0,3600.6,1.2,0.2,0.1,3.2,1.9,0.8,3.2,3599.7,3561.9,3753.8,3479.0,3566.4,3496.0,3446.2,3492.6,1.0002,0.0003,0.0000,0.0000,0.0009,0.0006,0.0002,0.0009
6.624,8.3157,7.5479,0.0000,0.2798,0.2039,0.7678,63.0,3601.2,3.1,0.4,0.5,2.9,3.5,0.8,4.1,3599.6,3553.3,3136.3,3371.7,3590.3,3533.3,3437.2,3474.2,1.0005,0.0009,0.0001,0.0002,0.0008,0.0010,0.0002,0.0012
6.825,8.8479,8.0041,0.0384,0.3134,0.2020,0.8054,63.0,3557.5,19.9,11.9,28.0,12.2,44.9,17.7,9.4,3595.2,3443.5,3467.4,3500.1,3451.4,3523.6,3411.0,3429.5,0.9895,0.0058,0.0034,0.0080,0.0035,0.0127,0.0052,0.0027
7.026,8.4964,7.6660,0.0299,0.2954,0.2036,0.8005,63.0,3596.0,20.2,0.4,0.2,4.2,1.1,13.7,4.3,3599.2,3538.7,3310.8,3318.2,3585.6,3506.4,3545.6,3540.3,0.9991,0.0057,0.0001,0.0000,0.0012,0.0003,0.0039,0.0012
7.226,8.3810,7.5784,0.0000,0.2872,0.2029,0.8026,63.0,3598.6,4.4,0.2,0.2,2.7,2.7,1.1,5.1,3599.4,3498.1,3529.1,3681.7,3570.2,3487.2,3481.1,3414.5,0.9998,0.0013,0.0001,0.0000,0.0008,0.0008,0.0003,0.0015
7.427,8.3270,7.5696,0.0000,0.2795,0.2008,0.7574,63.0,3599.8,1.2,0.4,0.2,1.5,1.9,1.0,4.7,3599.6,3550.0,3362.5,3410.8,3564.3,3528.4,3483.4,3534.2,1.0000,0.0003,0.0001,0.0000,0.0004,0.0005,0.0003,0.0013
7.628,8.3874,7.5830,0.0000,0.2817,0.2020,0.8044,63.0,3598.4,1.4,0.2,5.5,2.1,1.9,1.2,3.8,3599.6,3508.6,3273.1,3604.9,3624.7,3632.2,3461.8,3528.5,0.9997,0.0004,0.0001,0.0015,0.0006,0.0005,0.0003,0.0011
7.828,8.8455,7.9910,0.0388,0.3128,0.2020,0.8157,64.0,3554.9,52.2,14.9,24.9,9.3,3.8,26.1,8.9,3595.4,3503.4,3462.8,3477.3,3461.9,3366.8,3431.6,3435.3,0.9888,0.0149,0.0043,0.0072,0.0027,0.0011,0.0076,0.0026
