t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,11.5371,10.9167,0.0000,0.2841,0.1920,0.6204,62.0,35.5,4.3,3291.9,3300.0,4.7,3.7,10.4,2.5,2614.0,1196.1,3409.2,3387.1,1942.5,3258.6,1969.8,1411.0,0.0136,0.0036,0.9656,0.9743,0.0024,0.0011,0.0053,0.0017
0.401,12.8793,12.1814,0.0000,0.2811,0.1910,0.6979,64.0,28.1,13.0,3497.7,3497.6,27.4,1.3,5.4,0.8,3330.5,3334.2,3583.2,3583.2,3328.1,3367.2,3329.7,3355.6,0.0084,0.0039,0.9761,0.9761,0.0082,0.0004,0.0016,0.0002
0.601,13.0761,12.3263,0.0000,0.2863,0.1913,0.7498,64.0,44.6,38.6,3487.8,3486.2,12.3,5.9,10.9,1.0,3331.0,3329.1,3583.7,3583.9,3330.4,3323.3,3345.8,3383.4,0.0134,0.0116,0.9732,0.9727,0.0037,0.0018,0.0032,0.0003
0.802,12.7630,12.1139,0.0000,0.2786,0.1910,0.6491,65.0,27.0,1.5,3487.1,3487.1,0.3,2.6,5.6,0.1,3331.2,3333.2,3583.0,3583.0,3357.5,3318.9,3416.0,3378.3,0.0081,0.0004,0.9733,0.9733,0.0001,0.0008,0.0016,0.0000
1.003,12.8442,12.1420,0.0000,0.2798,0.1907,0.7022,65.0,24.8,1.2,3496.3,3496.3,0.3,2.9,3.3,0.1,3330.4,3328.1,3586.1,3586.1,3312.2,3340.9,3358.4,3393.5,0.0074,0.0004,0.9750,0.9750,0.0001,0.0009,0.0010,0.0000
1.203,12.9446,12.2110,0.0000,0.2811,0.1910,0.7336,65.0,28.7,1.4,3508.9,3503.4,1.7,2.5,5.0,2.1,3330.8,3351.3,3586.6,3586.6,3315.2,3328.9,3385.3,3438.8,0.0086,0.0004,0.9783,0.9768,0.0005,0.0008,0.0015,0.0006
1.404,13.0084,12.3755,0.0000,0.2847,0.1938,0.6329,65.0,28.5,45.8,3531.1,3531.1,30.7,4.9,6.0,1.5,3330.6,3333.3,3585.6,3585.6,3330.2,3345.9,3365.5,3479.6,0.0086,0.0137,0.9848,0.9848,0.0092,0.0015,0.0018,0.0004
1.604,13.1155,12.3123,0.0000,0.2829,0.1932,0.8032,66.0,34.6,5.8,3522.9,3522.9,5.4,1.8,3.8,0.7,3330.4,3304.6,3588.9,3588.9,3330.0,3304.9,3371.1,3416.2,0.0104,0.0017,0.9816,0.9816,0.0016,0.0005,0.0011,0.0002
1.805,12.9193,12.2656,0.0000,0.2802,0.1956,0.6537,65.0,15.9,2.7,3534.9,3534.9,0.8,1.7,5.8,0.5,3329.0,3330.6,3589.9,3589.9,3329.5,3328.8,3419.8,3349.7,0.0048,0.0008,0.9847,0.9847,0.0002,0.0005,0.0017,0.0001
2.006,13.0163,12.3059,0.0000,0.2783,0.1950,0.7104,66.0,14.5,1.3,3544.4,3544.5,0.6,0.9,3.3,0.1,3333.3,3313.8,3591.7,3591.7,3312.6,3333.9,3371.3,3431.4,0.0043,0.0004,0.9868,0.9869,0.0002,0.0003,0.0010,0.0000
