t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,0.5069,0.0446,0.0000,0.2777,0.0806,0.4623,50.0,4.3,0.8,6.2,0.2,2.2,1.2,0.5,0.5,896.7,902.0,899.8,896.0,875.7,900.9,897.7,832.7,0.0048,0.0009,0.0069,0.0002,0.0025,0.0013,0.0005,0.0006
0.404,0.4269,0.0647,0.0000,0.2850,0.0317,0.3622,49.0,3.4,0.5,10.2,1.4,4.6,3.5,1.5,0.5,884.9,860.0,900.2,899.7,894.2,897.4,905.0,946.3,0.0039,0.0006,0.0113,0.0016,0.0051,0.0039,0.0017,0.0006
0.606,0.5289,0.0385,0.0000,0.2792,0.0775,0.4904,50.0,4.5,0.5,4.8,0.2,1.2,2.3,0.1,0.1,900.9,943.9,900.1,899.8,912.3,903.3,900.5,929.2,0.0050,0.0006,0.0053,0.0002,0.0013,0.0026,0.0002,0.0002
0.809,0.4184,0.0461,0.0000,0.2817,0.0406,0.3723,50.0,4.3,0.8,9.3,1.2,3.3,0.7,0.1,0.1,865.0,797.9,834.9,848.8,879.7,866.6,885.2,819.5,0.0050,0.0010,0.0111,0.0014,0.0037,0.0008,0.0001,0.0002
1.012,0.8429,0.2377,0.0000,0.2933,0.1395,0.6052,50.0,12.1,5.1,17.3,46.1,5.9,31.5,0.1,3.9,1335.3,1090.3,1703.2,1212.6,1206.9,1086.8,893.4,1406.4,0.0091,0.0047,0.0102,0.0380,0.0049,0.0289,0.0001,0.0028
1.214,0.5594,0.0446,0.0000,0.2805,0.1208,0.5148,50.0,4.7,1.8,6.0,1.9,2.2,2.1,0.1,0.7,887.6,898.5,871.7,911.8,895.0,892.1,919.5,907.5,0.0053,0.0020,0.0069,0.0020,0.0025,0.0023,0.0001,0.0008
1.418,0.5530,0.0598,0.0000,0.2832,0.0946,0.4932,50.0,4.1,2.7,4.5,0.6,4.5,4.3,0.6,0.2,888.3,874.8,825.6,881.1,887.9,875.7,879.1,830.9,0.0047,0.0031,0.0055,0.0007,0.0050,0.0049,0.0007,0.0002
1.621,0.4517,0.0513,0.0000,0.2841,0.0247,0.4004,50.0,5.7,2.3,0.7,0.4,3.7,1.8,0.7,1.1,809.9,805.0,792.0,752.1,802.1,806.6,801.6,805.0,0.0071,0.0028,0.0008,0.0006,0.0046,0.0022,0.0009,0.0014
1.824,0.4303,0.0565,0.0000,0.2817,0.0238,0.3738,50.0,6.6,3.7,2.4,0.6,7.1,0.9,0.2,0.3,805.3,807.3,809.2,817.9,811.3,814.3,817.0,814.7,0.0081,0.0045,0.0029,0.0007,0.0088,0.0011,0.0002,0.0004
2.027,0.7291,0.2594,0.0000,0.2933,0.0735,0.4697,49.0,15.4,4.2,42.8,15.2,6.6,33.0,0.5,3.8,1111.0,1465.0,2178.9,2053.1,1522.0,1025.4,1612.3,1286.6,0.0139,0.0029,0.0197,0.0074,0.0043,0.0321,0.0003,0.0030
