t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,13.5745,12.9593,0.0000,0.2814,0.1907,0.6152,66.0,27.9,3.1,3359.0,3368.6,1.8,2.7,3363.5,3362.8,3175.8,2585.3,3444.4,3441.0,2527.4,3096.7,3443.5,3444.3,0.0088,0.0012,0.9752,0.9789,0.0007,0.0009,0.9768,0.9763
0.401,15.0830,14.3426,0.0000,0.2789,0.1913,0.7404,67.0,29.1,3.0,3501.2,3501.2,1.6,2.0,3501.2,3501.2,3330.8,3330.8,3590.3,3590.3,3322.3,3331.0,3590.3,3590.3,0.0087,0.0009,0.9752,0.9752,0.0005,0.0006,0.9752,0.9752
0.601,15.2682,14.5495,0.0000,0.2881,0.1904,0.7187,68.0,41.6,49.9,3504.1,3504.1,33.6,16.0,3504.1,3504.1,3330.4,3330.1,3580.1,3580.1,3330.0,3330.2,3580.1,3580.1,0.0125,0.0150,0.9788,0.9788,0.0101,0.0048,0.9788,0.9788
0.802,14.9737,14.3182,0.0000,0.2789,0.1913,0.6555,68.0,22.6,2.8,3514.0,3514.0,2.7,2.3,3513.9,3514.0,3330.6,3330.4,3580.2,3580.2,3334.8,3330.7,3580.2,3580.2,0.0068,0.0008,0.9815,0.9815,0.0008,0.0007,0.9815,0.9815
1.002,15.1150,14.3982,0.0000,0.2795,0.1938,0.7169,69.0,21.8,3.6,3523.0,3523.0,0.3,1.9,3523.0,3523.0,3330.7,3324.3,3593.0,3593.0,3218.8,3382.2,3593.0,3593.0,0.0065,0.0011,0.9805,0.9805,0.0001,0.0006,0.9805,0.9805
1.203,15.0738,14.4311,0.0000,0.2786,0.1956,0.6427,69.0,15.0,1.8,3552.3,3552.3,0.4,1.5,3552.3,3552.3,3330.7,3330.5,3595.5,3595.5,3351.4,3283.8,3595.5,3595.5,0.0045,0.0005,0.9880,0.9880,0.0001,0.0004,0.9880,0.9880
1.403,15.1229,14.4082,0.0000,0.2802,0.1950,0.7147,69.0,20.9,4.3,3521.7,3521.7,1.3,2.6,3521.7,3521.7,3330.8,3329.5,3593.2,3593.2,3314.0,3330.6,3593.2,3593.2,0.0063,0.0013,0.9801,0.9801,0.0004,0.0008,0.9801,0.9801
1.604,15.2429,14.5828,0.0000,0.2863,0.1929,0.6601,69.0,53.5,9.0,3510.0,3510.0,20.8,45.3,3510.0,3510.0,3330.3,3329.9,3585.5,3585.5,3331.0,3330.1,3585.5,3585.5,0.0161,0.0027,0.9789,0.9789,0.0063,0.0136,0.9789,0.9789
1.804,15.0805,14.3673,0.0000,0.2802,0.1932,0.7132,70.0,26.3,5.2,3505.2,3505.2,0.4,3.3,3505.2,3505.2,3330.7,3330.3,3579.7,3579.7,3330.3,3330.6,3579.7,3579.7,0.0079,0.0015,0.9792,0.9792,0.0001,0.0010,0.9792,0.9792
2.005,15.0454,14.3975,0.0000,0.2789,0.1926,0.6479,70.0,25.4,4.0,3512.3,3512.3,1.3,2.1,3512.5,3512.4,3330.7,3355.5,3591.6,3591.6,3341.7,3417.6,3591.9,3591.9,0.0076,0.0012,0.9779,0.9779,0.0004,0.0006,0.9779,0.9779
2.205,15.1315,14.3805,0.0000,0.2805,0.1950,0.7510,70.0,22.6,2.6,3515.9,3515.9,4.1,4.0,3515.7,3515.7,3330.7,3302.4,3592.4,3592.4,3325.2,3279.4,3592.2,3592.2,0.0068,0.0008,0.9787,0.9787,0.0012,0.0012,0.9787,0.9787
2.406,15.0744,14.4247,0.0000,0.2789,0.1941,0.6497,70.0,22.6,3.3,3519.7,3519.7,1.4,2.9,3519.9,3519.8,3330.7,3330.5,3593.0,3593.1,3353.2,3346.2,3593.2,3593.2,0.0068,0.0010,0.9796,0.9796,0.0004,0.0009,0.9796,0.9796
2.606,15.3042,14.5660,0.0000,0.2878,0.1920,0.7382,71.0,30.9,5.8,3499.5,3499.5,51.4,44.2,3499.3,3499.4,3330.6,3330.2,3579.9,3579.9,3330.3,3329.1,3579.7,3579.8,0.0093,0.0017,0.9775,0.9775,0.0154,0.0133,0.9775,0.9775
2.807,15.1425,14.4934,0.0000,0.2838,0.1907,0.6491,70.0,32.8,21.7,3498.8,3498.8,27.4,4.1,3498.7,3498.8,3330.5,3330.0,3573.2,3573.2,3330.1,3330.6,3573.2,3573.2,0.0098,0.0065,0.9792,0.9792,0.0082,0.0012,0.9792,0.9792
3.007,15.2197,14.4842,0.0000,0.2802,0.1917,0.7355,71.0,24.8,1.6,3518.9,3518.9,0.6,1.4,3519.0,3518.9,3330.7,3331.0,3592.7,3592.7,3290.6,3397.9,3592.7,3592.7,0.0074,0.0005,0.9795,0.9795,0.0002,0.0004,0.9795,0.9795
3.208,15.1089,14.4418,0.0000,0.2783,0.1886,0.6671,71.0,26.9,1.1,3499.5,3499.5,0.7,2.5,3499.6,3499.6,3330.8,3407.6,3591.4,3591.4,3327.2,3313.5,3591.6,3591.5,0.0081,0.0003,0.9744,0.9744,0.0002,0.0008,0.9744,0.9744
3.408,15.1901,14.4488,0.0000,0.2802,0.1920,0.7413,71.0,24.6,1.7,3513.7,3513.7,2.4,1.6,3513.6,3513.6,3330.8,3285.3,3592.4,3592.4,3331.1,3360.2,3592.2,3592.3,0.0074,0.0005,0.9781,0.9781,0.0007,0.0005,0.9781,0.9781
3.609,15.3109,14.6530,0.0000,0.2875,0.1898,0.6580,71.0,57.2,8.6,3500.3,3500.4,25.8,48.4,3500.4,3500.4,3330.3,3330.3,3581.2,3581.2,3330.5,3328.5,3581.3,3581.3,0.0172,0.0026,0.9774,0.9774,0.0077,0.0145,0.9774,0.9774
3.809,15.2029,14.4589,0.0000,0.2805,0.1929,0.7440,72.0,25.6,2.5,3508.4,3508.4,0.4,2.9,3508.3,3508.4,3330.7,3329.6,3585.3,3585.3,3335.9,3332.9,3585.2,3585.3,0.0077,0.0008,0.9785,0.9785,0.0001,0.0009,0.9786,0.9786
4.010,15.1605,14.5132,0.0000,0.2783,0.1910,0.6473,72.0,22.9,1.3,3517.4,3517.4,0.4,1.4,3517.5,3517.4,3330.7,3348.0,3592.7,3592.7,3284.3,3375.3,3592.8,3592.8,0.0069,0.0004,0.9790,0.9790,0.0001,0.0004,0.9790,0.9790
4.210,15.3076,14.5504,0.0000,0.2817,0.1929,0.7571,72.0,31.0,3.0,3510.4,3510.4,50.5,4.0,3510.3,3510.4,3330.6,3349.4,3585.7,3585.7,3330.5,3314.1,3585.6,3585.6,0.0093,0.0009,0.9790,0.9790,0.0152,0.0012,0.9790,0.9790
4.411,15.2026,14.5462,0.0000,0.2792,0.1880,0.6564,72.0,32.7,8.5,3491.7,3491.7,8.6,9.0,3491.7,3491.7,3330.6,3321.0,3590.1,3590.1,3333.6,3327.6,3590.2,3590.2,0.0098,0.0026,0.9726,0.9726,0.0026,0.0027,0.9726,0.9726
4.611,15.5020,14.7738,0.0000,0.2887,0.1917,0.7281,72.0,67.5,6.7,3503.1,3503.1,12.6,49.0,3503.0,3503.1,3330.3,3330.5,3584.5,3584.5,3321.9,3330.0,3584.5,3584.5,0.0203,0.0020,0.9773,0.9773,0.0038,0.0147,0.9773,0.9773
4.812,15.1641,14.4888,0.0000,0.2789,0.1904,0.6754,72.0,24.0,3.3,3510.4,3510.4,1.2,4.1,3510.5,3510.5,3330.8,3329.9,3580.9,3580.9,3343.7,3330.8,3581.0,3581.0,0.0072,0.0010,0.9803,0.9803,0.0004,0.0012,0.9803,0.9803
5.012,15.2999,14.5614,0.0000,0.2802,0.1926,0.7385,72.0,22.6,2.4,3518.3,3518.3,0.8,3.0,3518.3,3518.3,3330.7,3320.8,3592.6,3592.6,3360.9,3373.7,3592.7,3592.7,0.0068,0.0007,0.9793,0.9793,0.0002,0.0009,0.9793,0.9793
5.213,15.1754,14.5233,0.0000,0.2783,0.1907,0.6522,72.0,23.7,1.9,3507.9,3507.9,0.2,1.5,3507.8,3507.9,3330.8,3323.1,3592.6,3592.6,3198.0,3264.3,3592.5,3592.5,0.0071,0.0006,0.9764,0.9764,0.0000,0.0005,0.9764,0.9764
5.413,15.8404,14.5761,0.0000,0.2805,0.1929,1.2643,73.0,25.8,3.7,3513.0,3513.0,0.5,4.1,3512.9,3513.0,3330.7,3361.2,3591.6,3591.6,3419.9,3330.2,3591.6,3591.6,0.0077,0.0011,0.9781,0.9781,0.0001,0.0012,0.9781,0.9781
5.614,15.3891,14.7238,0.0000,0.2863,0.1910,0.6653,73.0,66.3,46.7,3499.5,3499.5,12.7,6.9,3499.0,3499.0,3330.3,3327.9,3578.3,3578.3,3332.8,3330.1,3578.4,3578.3,0.0199,0.0140,0.9780,0.9780,0.0038,0.0021,0.9778,0.9778
5.814,15.2941,14.5568,0.0000,0.2808,0.1953,0.7373,73.0,26.7,1.6,3526.8,3526.8,0.7,1.8,3527.4,3527.4,3330.4,3331.3,3584.9,3584.9,3338.7,3333.1,3584.9,3584.9,0.0080,0.0005,0.9838,0.9838,0.0002,0.0005,0.9840,0.9840
6.015,15.2551,14.5999,0.0000,0.2783,0.1920,0.6552,72.0,25.1,3.8,3511.1,3511.1,0.4,1.3,3511.1,3511.1,3330.8,3337.6,3591.9,3591.9,3309.2,3308.6,3592.0,3592.0,0.0075,0.0011,0.9775,0.9775,0.0001,0.0004,0.9775,0.9775
6.215,15.3225,14.5837,0.0000,0.2798,0.1920,0.7388,73.0,23.9,1.3,3513.7,3513.7,3.5,0.2,3513.7,3513.7,3330.7,3329.1,3592.4,3592.4,3324.2,3339.8,3592.3,3592.3,0.0072,0.0004,0.9781,0.9781,0.0011,0.0001,0.9781,0.9781
6.416,15.2658,14.6048,0.0000,0.2792,0.1904,0.6610,73.0,25.0,4.1,3516.6,3516.6,1.1,2.0,3516.7,3516.7,3330.6,3330.3,3591.3,3591.3,3374.1,3328.8,3591.4,3591.4,0.0075,0.0012,0.9792,0.9792,0.0003,0.0006,0.9792,0.9792
6.616,15.5340,14.7900,0.0000,0.2878,0.1910,0.7440,73.0,55.6,47.5,3504.3,3504.3,24.3,5.6,3504.2,3504.3,3330.3,3330.1,3583.3,3583.3,3328.5,3331.8,3583.2,3583.3,0.0167,0.0143,0.9780,0.9780,0.0073,0.0017,0.9780,0.9780
6.817,15.1956,14.5218,0.0000,0.2789,0.1883,0.6738,73.0,30.3,2.6,3492.2,3492.2,0.7,1.3,3492.3,3492.3,3330.6,3331.1,3578.7,3578.7,3322.8,3364.5,3578.9,3578.8,0.0091,0.0008,0.9758,0.9758,0.0002,0.0004,0.9758,0.9758
7.017,15.3363,14.5843,0.0000,0.2798,0.1904,0.7520,73.0,27.1,3.2,3505.9,3506.0,1.8,0.4,3505.8,3505.8,3330.8,3321.7,3591.7,3591.7,3312.4,3225.7,3591.5,3591.5,0.0081,0.0010,0.9761,0.9761,0.0005,0.0001,0.9761,0.9761
7.218,15.2822,14.6292,0.0000,0.2783,0.1895,0.6531,73.0,23.0,1.4,3518.4,3518.4,0.1,0.4,3518.4,3518.4,3330.7,3331.2,3593.2,3593.2,3525.0,3330.6,3593.2,3593.2,0.0069,0.0004,0.9792,0.9792,0.0000,0.0001,0.9792,0.9792
7.418,15.3466,14.5999,0.0000,0.2805,0.1907,0.7468,74.0,23.8,2.5,3515.5,3515.5,2.5,1.7,3515.5,3515.5,3330.7,3331.0,3592.5,3592.5,3331.2,3331.0,3592.5,3592.5,0.0072,0.0007,0.9785,0.9785,0.0008,0.0005,0.9785,0.9786
7.619,15.4931,14.8471,0.0000,0.2863,0.1898,0.6461,73.0,65.5,46.6,3504.2,3504.2,11.0,7.1,3504.3,3504.3,3330.3,3330.1,3581.6,3581.6,3328.2,3337.8,3581.8,3581.8,0.0197,0.0140,0.9784,0.9784,0.0033,0.0021,0.9784,0.9784
7.819,15.3146,14.5572,0.0000,0.2805,0.1926,0.7574,74.0,22.6,2.0,3511.7,3511.7,2.3,1.9,3511.6,3511.6,3330.7,3331.8,3580.8,3580.8,3339.2,3315.0,3580.6,3580.6,0.0068,0.0006,0.9807,0.9807,0.0007,0.0006,0.9807,0.9807
8.020,15.2868,14.6234,0.0000,0.2789,0.1907,0.6635,74.0,26.0,4.6,3508.6,3508.6,1.6,3.0,3508.7,3508.7,3330.8,3334.9,3591.6,3591.6,3302.2,3329.9,3591.6,3591.6,0.0078,0.0014,0.9769,0.9769,0.0005,0.0009,0.9769,0.9769
8.220,15.3790,14.6453,0.0000,0.2798,0.1917,0.7336,74.0,23.1,0.6,3520.9,3520.9,0.2,1.0,3520.8,3520.8,3330.8,3328.1,3593.4,3593.4,3704.7,3333.6,3593.3,3593.4,0.0069,0.0002,0.9798,0.9798,0.0000,0.0003,0.9798,0.9798
8.421,15.3033,14.6460,0.0000,0.2786,0.1901,0.6574,74.0,25.5,2.3,3517.4,3517.4,2.0,1.7,3517.4,3517.4,3330.7,3333.3,3592.7,3592.7,3333.8,3329.9,3592.7,3592.7,0.0077,0.0007,0.9790,0.9791,0.0006,0.0005,0.9790,0.9791
8.621,15.6012,14.8581,0.0000,0.2878,0.1904,0.7431,74.0,65.3,47.5,3505.5,3505.5,15.8,7.0,3505.5,3505.5,3330.3,3330.0,3584.8,3584.8,3331.0,3330.8,3584.8,3584.8,0.0196,0.0143,0.9779,0.9779,0.0047,0.0021,0.9779,0.9779
8.822,15.2746,14.6148,0.0000,0.2789,0.1886,0.6598,74.0,27.8,3.7,3500.4,3500.4,1.8,1.1,3500.4,3500.4,3330.8,3330.6,3584.6,3584.6,3334.1,3331.9,3584.6,3584.6,0.0083,0.0011,0.9765,0.9765,0.0006,0.0003,0.9765,0.9765
9.022,15.3772,14.6359,0.0000,0.2798,0.1904,0.7413,74.0,24.9,4.3,3512.7,3512.7,0.4,1.0,3512.7,3512.8,3330.7,3324.9,3592.5,3592.5,3237.0,3323.3,3592.5,3592.6,0.0075,0.0013,0.9778,0.9778,0.0001,0.0003,0.9778,0.9778
