t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,0.9161,0.1852,0.0000,0.2927,0.1758,0.7309,49.0,20.4,12.7,0.2,1.0,2.4,5.3,46.1,32.1,1378.2,1061.7,773.2,789.9,1052.0,1292.1,1127.0,960.9,0.0148,0.0119,0.0002,0.0012,0.0023,0.0041,0.0409,0.0334
0.402,0.5942,0.0436,0.0000,0.2786,0.1181,0.5505,49.0,3.5,9.0,0.4,0.2,0.2,1.5,0.7,0.2,784.8,788.7,753.2,784.5,792.6,724.5,717.3,803.2,0.0045,0.0115,0.0005,0.0002,0.0002,0.0020,0.0010,0.0002
0.605,0.5875,0.0638,0.0000,0.2859,0.1389,0.5237,49.0,5.9,8.5,0.8,0.2,4.0,3.2,0.2,0.2,810.9,806.3,833.1,832.8,811.2,810.4,799.4,802.8,0.0073,0.0105,0.0010,0.0002,0.0050,0.0040,0.0002,0.0002
0.807,0.5637,0.0513,0.0000,0.2869,0.1294,0.5124,49.0,3.7,10.6,0.5,2.9,1.5,3.6,2.6,0.2,809.3,805.8,771.3,799.0,819.0,808.9,813.0,815.4,0.0045,0.0131,0.0007,0.0037,0.0018,0.0045,0.0032,0.0002
1.009,0.6113,0.0522,0.0003,0.2859,0.1730,0.5588,49.0,11.8,8.6,0.4,0.7,1.7,1.7,1.0,1.1,811.5,810.2,816.3,811.6,802.3,811.4,809.4,822.9,0.0146,0.0106,0.0005,0.0009,0.0021,0.0020,0.0012,0.0013
1.211,0.9430,0.1932,0.0000,0.2896,0.1651,0.7498,49.0,49.6,13.6,0.8,0.8,1.9,4.2,13.8,33.2,1094.0,1079.9,807.4,892.5,1159.2,1365.9,2122.2,1004.0,0.0453,0.0126,0.0010,0.0009,0.0016,0.0031,0.0065,0.0331
1.414,0.8896,0.0415,0.0000,0.2823,0.1346,0.8481,49.0,3.8,8.3,0.2,0.1,0.1,3.8,0.7,0.5,801.8,809.9,812.0,735.2,715.6,802.3,807.5,807.6,0.0047,0.0102,0.0002,0.0002,0.0002,0.0048,0.0008,0.0006
1.616,0.5511,0.0491,0.0000,0.2823,0.1163,0.5020,49.0,5.0,9.5,0.2,0.6,0.2,2.9,1.5,0.4,816.5,810.0,972.5,822.6,812.4,810.4,812.5,814.4,0.0062,0.0117,0.0002,0.0007,0.0002,0.0036,0.0019,0.0004
1.818,0.5817,0.0662,0.0000,0.2863,0.1282,0.5154,49.0,4.0,10.1,2.1,0.2,2.4,6.6,2.9,1.5,800.2,810.0,799.7,846.9,812.6,810.7,801.9,810.9,0.0050,0.0125,0.0026,0.0002,0.0030,0.0082,0.0037,0.0018
2.021,0.6226,0.0421,0.0000,0.2826,0.2115,0.5804,49.0,5.7,6.7,0.2,0.2,1.1,0.8,0.9,1.6,816.5,810.1,981.1,817.2,818.2,808.3,837.9,809.7,0.0070,0.0082,0.0002,0.0002,0.0013,0.0010,0.0011,0.0019
