t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,8.3233,7.6065,0.0000,0.2823,0.2048,0.7169,59.0,3578.7,7.8,2.3,0.7,6.9,2.6,10.3,9.3,3597.6,3470.0,3340.6,3269.8,3519.6,3539.9,3430.8,3344.4,0.9948,0.0022,0.0007,0.0002,0.0020,0.0007,0.0030,0.0028
0.401,8.2355,7.5720,0.0000,0.2798,0.2036,0.6635,60.0,3599.9,3.9,0.1,0.1,9.1,4.0,6.2,0.8,3599.5,3578.3,3635.8,2908.9,3596.0,3508.7,3543.9,3783.7,1.0001,0.0011,0.0000,0.0001,0.0025,0.0011,0.0017,0.0002
0.602,8.5766,7.8796,0.0000,0.2896,0.2008,0.6970,60.0,3569.9,10.6,0.2,34.3,6.1,49.0,23.7,4.3,3596.2,3435.7,3336.7,3525.6,3507.0,3538.0,3492.7,3363.4,0.9927,0.0031,0.0000,0.0097,0.0017,0.0138,0.0068,0.0013
0.803,8.3133,7.6108,0.0000,0.2805,0.2008,0.7025,61.0,3596.8,10.3,0.8,0.5,2.1,0.5,4.0,0.9,3600.0,3563.2,3402.0,3374.0,3583.7,3382.3,3443.3,3292.4,0.9991,0.0029,0.0002,0.0001,0.0006,0.0002,0.0012,0.0003
1.003,8.2550,7.5610,0.0000,0.2798,0.2020,0.6940,61.0,3598.5,4.1,0.1,0.2,2.1,0.5,4.0,0.8,3599.7,3570.2,3480.6,3331.8,3578.8,3488.0,3549.0,3453.2,0.9997,0.0011,0.0000,0.0001,0.0006,0.0001,0.0011,0.0002
1.204,8.3011,7.5754,0.0000,0.2808,0.2023,0.7257,60.0,3598.5,6.1,0.3,0.2,3.1,2.0,5.1,0.5,3599.7,3571.4,3501.8,3322.4,3571.8,3518.9,3479.8,3505.5,0.9997,0.0017,0.0001,0.0001,0.0009,0.0006,0.0015,0.0001
1.405,8.2391,7.5421,0.0000,0.2798,0.2042,0.6970,61.0,3597.9,2.7,0.1,0.2,2.1,1.3,4.2,0.1,3599.5,3508.5,3503.6,3330.7,3589.7,3564.3,3529.2,3348.2,0.9996,0.0008,0.0000,0.0001,0.0006,0.0004,0.0012,0.0000
1.606,8.5724,7.9123,0.0000,0.2872,0.2008,0.6601,61.0,3563.5,52.3,4.3,34.4,5.4,1.8,25.9,4.9,3596.3,3520.4,3370.4,3522.1,3391.8,3376.6,3473.3,3336.9,0.9909,0.0149,0.0013,0.0098,0.0016,0.0005,0.0074,0.0015
1.807,8.2776,7.5741,0.0000,0.2802,0.2054,0.7034,61.0,3597.7,2.3,0.4,0.7,1.7,1.3,4.2,0.1,3599.6,3512.8,3402.3,3497.4,3570.7,3545.3,3503.0,3322.8,0.9995,0.0007,0.0001,0.0002,0.0005,0.0004,0.0012,0.0000
2.008,8.3468,7.6361,0.0000,0.2817,0.2045,0.7107,61.0,3591.0,2.9,1.8,0.8,5.8,4.9,5.6,2.1,3599.0,3541.9,3400.3,3475.0,3505.8,3498.1,3474.3,3395.9,0.9978,0.0008,0.0005,0.0002,0.0016,0.0014,0.0016,0.0006
2.208,8.2919,7.5638,0.0000,0.2805,0.2042,0.7281,61.0,3597.7,2.9,0.8,1.9,1.9,2.1,4.9,0.7,3599.4,3602.6,3456.7,3562.9,3504.8,3398.4,3478.5,3453.5,0.9995,0.0008,0.0002,0.0005,0.0005,0.0006,0.0014,0.0002
2.409,8.2498,7.5720,0.0000,0.2786,0.2039,0.6778,61.0,3598.6,4.1,1.3,0.7,2.4,1.6,4.0,0.8,3599.3,3484.9,3474.4,3453.9,3589.3,3455.1,3530.2,3453.4,0.9998,0.0012,0.0004,0.0002,0.0007,0.0005,0.0011,0.0002
2.610,8.5782,7.8769,0.0000,0.2893,0.2011,0.7013,61.0,3568.5,11.0,16.2,34.6,1.7,50.8,10.6,3.5,3596.5,3424.4,3441.7,3537.2,3626.3,3519.4,3527.1,3337.7,0.9922,0.0032,0.0047,0.0098,0.0005,0.0144,0.0030,0.0010
2.811,8.2553,7.5543,0.0000,0.2802,0.2051,0.7010,61.0,3597.5,3.8,0.8,0.2,0.9,0.8,4.4,0.7,3599.5,3557.8,3568.1,3330.4,3577.0,3503.9,3457.0,3334.2,0.9994,0.0011,0.0002,0.0001,0.0002,0.0002,0.0013,0.0002
3.011,8.2693,7.5738,0.0000,0.2798,0.2029,0.6955,61.0,3599.1,3.9,0.6,0.2,0.9,1.6,4.0,0.4,3599.7,3562.6,3590.8,3331.0,3605.6,3557.0,3527.8,3328.9,0.9999,0.0011,0.0002,0.0001,0.0003,0.0004,0.0011,0.0001
3.212,8.5592,7.5632,0.0000,0.2805,0.2045,0.9961,61.0,3596.6,4.3,0.9,0.2,1.6,2.9,5.0,0.4,3599.5,3563.8,3419.8,2730.0,3560.6,3436.7,3486.7,3507.6,0.9992,0.0012,0.0003,0.0001,0.0004,0.0009,0.0014,0.0001
3.413,9.2816,7.6666,0.0000,0.2820,0.2023,1.6150,61.0,3594.4,4.2,1.2,24.8,3.5,26.0,5.4,0.7,3598.7,3468.4,3457.2,3532.0,3497.1,3526.3,3386.6,3331.6,0.9988,0.0012,0.0003,0.0070,0.0010,0.0074,0.0016,0.0002
