t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,8.2101,7.5598,0.0000,0.2792,0.2029,0.6503,59.0,3593.7,2.1,2.6,6.4,0.5,1.8,5.4,1.0,3598.9,3418.1,3371.5,3482.7,3535.4,3467.7,3462.9,3462.0,0.9986,0.0006,0.0008,0.0018,0.0001,0.0005,0.0015,0.0003
0.401,8.2370,7.5409,0.0000,0.2805,0.2039,0.6961,59.0,3597.4,2.4,0.6,5.5,1.4,2.5,1.5,0.1,3599.6,3465.7,3508.0,3498.4,3572.2,3468.5,3557.3,3322.8,0.9994,0.0007,0.0002,0.0016,0.0004,0.0007,0.0004,0.0000
0.602,8.2165,7.5116,0.0000,0.2798,0.2054,0.7050,60.0,3596.2,1.9,1.0,3.9,0.1,1.6,2.6,0.1,3599.6,3495.2,3527.2,3487.7,3133.9,3426.1,3494.1,3364.8,0.9991,0.0006,0.0003,0.0011,0.0000,0.0005,0.0008,0.0000
0.803,8.5461,7.8427,0.0000,0.2884,0.2020,0.7034,60.0,3579.1,4.9,50.7,19.2,39.3,9.0,5.2,1.9,3596.8,3389.5,3535.0,3430.4,3564.8,3474.3,3408.3,3364.4,0.9951,0.0014,0.0143,0.0056,0.0110,0.0026,0.0015,0.0006
1.003,8.7491,7.5342,0.0000,0.2802,0.2045,1.2149,61.0,3597.6,1.5,2.3,4.3,0.1,1.1,1.4,0.3,3599.5,3504.3,3470.6,3512.6,4141.1,3521.2,3525.0,3338.4,0.9995,0.0004,0.0007,0.0012,0.0000,0.0003,0.0004,0.0001
1.204,8.2315,7.5635,0.0000,0.2789,0.2032,0.6680,61.0,3596.7,3.5,1.0,4.5,0.5,2.8,3.4,0.1,3599.6,3521.1,3513.8,3473.5,3434.2,3604.1,3555.8,3254.3,0.9992,0.0010,0.0003,0.0013,0.0001,0.0008,0.0009,0.0000
1.405,8.2693,7.5598,0.0000,0.2802,0.2036,0.7095,61.0,3601.4,1.9,0.6,4.7,1.6,2.6,2.4,0.6,3599.7,3508.6,3543.2,3532.8,3544.4,3480.3,3550.9,3529.0,1.0005,0.0006,0.0002,0.0013,0.0004,0.0008,0.0007,0.0002
1.606,8.2263,7.5189,0.0000,0.2798,0.2054,0.7074,61.0,3598.4,1.3,0.6,3.8,0.3,1.3,1.4,0.1,3599.7,3388.1,3587.4,3521.7,3667.7,3446.8,3427.5,3375.0,0.9997,0.0004,0.0002,0.0011,0.0001,0.0004,0.0004,0.0000
1.806,8.5678,7.8641,0.0000,0.2884,0.2014,0.7037,61.0,3572.6,5.7,47.9,19.9,36.8,11.5,3.8,4.0,3596.5,3436.2,3520.0,3441.8,3561.3,3427.7,3335.0,3384.9,0.9934,0.0017,0.0136,0.0058,0.0103,0.0034,0.0011,0.0012
2.007,8.2074,7.5323,0.0000,0.2786,0.2014,0.6750,61.0,3601.3,1.8,0.6,4.1,0.4,1.5,1.2,0.2,3599.3,3450.2,3052.3,3501.6,3702.0,3456.9,3517.4,3216.9,1.0005,0.0005,0.0002,0.0012,0.0001,0.0004,0.0003,0.0001
