t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,15.9982,15.3424,0.0000,0.2893,0.1895,0.6558,66.0,3233.2,96.2,3229.3,3223.5,27.4,67.1,3225.3,3224.0,3238.4,3107.8,3255.0,3270.0,3230.0,3202.2,3273.1,3278.4,0.9984,0.0309,0.9921,0.9858,0.0085,0.0209,0.9854,0.9834
0.400,16.6934,16.0302,0.0000,0.2789,0.1895,0.6631,67.0,3335.6,25.4,3335.6,3335.6,1.6,1.8,3335.6,3335.6,3330.0,3330.7,3330.0,3330.0,3280.7,3332.3,3330.0,3330.0,1.0017,0.0076,1.0017,1.0017,0.0005,0.0005,1.0017,1.0017
0.601,16.6201,15.9552,0.0000,0.2783,0.1907,0.6650,67.0,3335.6,18.2,3335.6,3335.6,0.7,1.5,3335.6,3335.6,3330.0,3330.7,3330.0,3330.0,3329.5,3329.1,3330.0,3330.0,1.0017,0.0055,1.0017,1.0017,0.0002,0.0004,1.0017,1.0017
0.801,16.6848,15.9375,0.0000,0.2798,0.1920,0.7474,68.0,3335.6,14.6,3335.6,3335.6,1.3,1.9,3335.6,3335.6,3330.0,3330.7,3330.0,3330.0,3337.9,3332.5,3330.0,3330.0,1.0017,0.0044,1.0017,1.0017,0.0004,0.0006,1.0017,1.0017
1.001,16.9451,16.2829,0.0000,0.2875,0.1892,0.6622,68.0,3335.6,68.2,3335.6,3335.6,11.2,48.0,3335.6,3335.6,3330.0,3330.2,3330.0,3330.0,3329.6,3330.3,3330.0,3330.0,1.0017,0.0205,1.0017,1.0017,0.0034,0.0144,1.0017,1.0017
1.201,16.7498,16.0803,0.0000,0.2792,0.1892,0.6696,68.0,3335.6,23.8,3335.6,3335.6,3.3,1.5,3335.6,3335.6,3330.0,3330.7,3330.0,3330.0,3331.2,3302.2,3330.0,3330.0,1.0017,0.0072,1.0017,1.0017,0.0010,0.0004,1.0017,1.0017
1.402,17.2030,16.0220,0.0000,0.2786,0.1898,1.1810,69.0,3335.6,18.3,3335.6,3335.6,1.1,2.0,3335.6,3335.6,3330.0,3330.9,3330.0,3330.0,3316.4,3346.1,3330.0,3330.0,1.0017,0.0055,1.0017,1.0017,0.0003,0.0006,1.0017,1.0017
1.602,16.7919,16.0314,0.0000,0.2798,0.1913,0.7605,69.0,3335.6,16.6,3335.6,3335.6,1.0,0.4,3335.6,3335.6,3330.0,3330.7,3330.0,3330.0,3334.4,3335.6,3330.0,3330.0,1.0017,0.0050,1.0017,1.0017,0.0003,0.0001,1.0017,1.0017
1.802,16.6653,16.0034,0.0000,0.2786,0.1920,0.6619,69.0,3335.6,16.3,3335.6,3335.6,1.9,0.7,3335.6,3335.6,3330.0,3330.6,3330.0,3330.0,3329.8,3315.9,3330.0,3330.0,1.0017,0.0049,1.0017,1.0017,0.0006,0.0002,1.0017,1.0017
2.002,17.0587,16.3687,0.0000,0.2869,0.1901,0.6900,70.0,3335.6,65.7,3335.6,3335.6,16.6,41.9,3335.6,3335.5,3330.0,3330.2,3330.0,3330.0,3334.9,3327.4,3330.0,3330.0,1.0017,0.0197,1.0017,1.0017,0.0050,0.0126,1.0017,1.0017
2.203,16.8457,16.1630,0.0000,0.2802,0.1901,0.6827,69.0,3335.6,27.7,3335.6,3335.6,7.1,9.7,3335.6,3335.7,3330.0,3330.6,3330.0,3330.0,3321.5,3355.9,3330.0,3330.0,1.0017,0.0083,1.0017,1.0017,0.0021,0.0029,1.0017,1.0017
2.403,16.9653,16.1947,0.0000,0.2820,0.1889,0.7706,70.0,3335.6,29.0,3335.6,3335.6,10.5,2.7,3335.6,3335.6,3330.0,3330.7,3330.0,3330.0,3328.5,3285.4,3330.0,3330.0,1.0017,0.0087,1.0017,1.0017,0.0031,0.0008,1.0017,1.0017
2.603,16.8383,16.1422,0.0000,0.2786,0.1855,0.6961,70.0,3335.6,20.5,3335.6,3335.6,1.6,0.4,3335.6,3335.6,3330.0,3330.9,3330.0,3330.0,3334.3,3311.4,3330.0,3330.0,1.0017,0.0062,1.0017,1.0017,0.0005,0.0001,1.0017,1.0017
2.804,16.8188,16.1572,0.0000,0.2783,0.1855,0.6616,70.0,3335.6,19.7,3335.6,3335.6,2.6,2.2,3335.6,3335.6,3330.0,3330.8,3330.0,3330.0,3282.4,3316.5,3330.0,3330.0,1.0017,0.0059,1.0017,1.0017,0.0008,0.0007,1.0017,1.0017
3.004,17.2256,16.5316,0.0000,0.2890,0.1892,0.6940,70.0,3335.6,69.9,3335.6,3335.6,62.1,49.9,3335.6,3335.6,3330.0,3330.2,3330.0,3330.0,3331.9,3330.8,3330.0,3330.0,1.0017,0.0210,1.0017,1.0017,0.0186,0.0150,1.0017,1.0017
3.204,16.9711,16.2011,0.0000,0.2805,0.1910,0.7700,71.0,3335.6,22.2,3335.6,3335.6,3.1,1.3,3335.6,3335.6,3330.0,3330.7,3330.0,3330.0,3330.0,3326.3,3330.0,3330.0,1.0017,0.0067,1.0017,1.0017,0.0009,0.0004,1.0017,1.0017
3.404,16.8100,16.1517,0.0000,0.2783,0.1913,0.6583,71.0,3335.6,15.5,3335.6,3335.6,1.1,0.8,3335.6,3335.6,3330.0,3330.7,3330.0,3330.0,3339.8,3337.6,3330.0,3330.0,1.0017,0.0046,1.0017,1.0017,0.0003,0.0002,1.0017,1.0017
3.605,16.7935,16.1138,0.0000,0.2786,0.1923,0.6796,71.0,3335.6,13.0,3335.6,3335.6,1.1,0.6,3335.6,3335.6,3330.0,3330.9,3330.0,3330.0,3337.1,3277.9,3330.0,3330.0,1.0017,0.0039,1.0017,1.0017,0.0003,0.0002,1.0017,1.0017
3.805,16.8411,16.1639,0.0000,0.2789,0.1910,0.6772,71.0,3335.6,16.7,3335.6,3335.6,2.3,2.7,3335.6,3335.6,3330.0,3330.6,3330.0,3330.0,3334.7,3341.2,3330.0,3330.0,1.0017,0.0050,1.0017,1.0017,0.0007,0.0008,1.0017,1.0017
4.005,17.2467,16.4782,0.0000,0.2890,0.1892,0.7684,71.0,3335.6,68.7,3335.6,3335.6,11.2,47.3,3335.6,3335.6,3330.0,3330.2,3330.0,3330.0,3329.4,3330.4,3330.0,3330.0,1.0017,0.0206,1.0017,1.0017,0.0034,0.0142,1.0017,1.0017
