t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,7.5519,6.8463,0.0000,0.2823,0.2026,0.7056,59.0,3397.6,2.9,5.0,6.7,0.5,12.6,6.9,0.4,3411.4,2006.3,1931.1,1454.0,2955.5,2870.6,1669.1,1031.5,0.9959,0.0015,0.0026,0.0046,0.0002,0.0044,0.0041,0.0004
0.401,8.2321,7.5418,0.0000,0.2798,0.2032,0.6903,60.0,3597.0,1.9,4.6,5.1,1.1,0.2,0.5,0.3,3599.4,3517.6,3547.8,3458.3,3658.0,3316.4,3557.6,3240.2,0.9993,0.0005,0.0013,0.0015,0.0003,0.0001,0.0001,0.0001
0.602,8.5943,7.9196,0.0000,0.2890,0.1987,0.6747,60.0,3563.2,39.1,49.0,27.4,53.2,6.4,9.6,3.6,3595.3,3499.0,3532.1,3399.5,3593.7,3541.3,3426.7,3327.3,0.9911,0.0112,0.0139,0.0081,0.0148,0.0018,0.0028,0.0011
0.803,8.2223,7.5238,0.0000,0.2798,0.2054,0.6985,61.0,3598.8,1.3,1.6,3.9,0.7,0.2,0.1,0.1,3599.7,3623.2,3551.3,3496.4,3670.6,3323.4,2954.9,3387.1,0.9997,0.0004,0.0004,0.0011,0.0002,0.0001,0.0001,0.0000
1.003,8.3893,7.6904,0.0000,0.2887,0.2036,0.6988,60.0,3593.7,35.4,8.7,13.5,7.5,8.6,8.6,6.5,3596.7,3349.7,3393.9,3408.5,3366.0,3363.3,3388.1,3330.4,0.9992,0.0106,0.0026,0.0040,0.0022,0.0026,0.0025,0.0019
1.204,8.3081,7.5689,0.0000,0.2805,0.2026,0.7391,61.0,3595.5,3.6,3.2,5.7,0.8,1.8,3.3,1.5,3599.2,3524.4,3465.5,3446.7,3467.8,3402.2,3523.8,3340.9,0.9990,0.0010,0.0009,0.0017,0.0002,0.0005,0.0009,0.0004
1.405,8.2602,7.5348,0.0000,0.2798,0.2032,0.7254,60.0,3599.5,1.6,3.3,5.1,1.0,0.2,0.4,0.1,3599.6,3553.3,3571.7,3487.5,3613.1,3281.5,3489.2,3370.8,1.0000,0.0005,0.0009,0.0015,0.0003,0.0001,0.0001,0.0000
1.606,8.8031,7.8650,0.0000,0.2887,0.1993,0.9381,61.0,3572.6,17.2,50.7,40.5,1.5,5.2,6.0,4.0,3596.5,3427.5,3520.9,3528.6,3545.7,3390.3,3387.0,3480.2,0.9934,0.0050,0.0144,0.0115,0.0004,0.0015,0.0018,0.0012
1.807,8.5303,7.5326,0.0000,0.2789,0.1993,0.9976,61.0,3599.9,1.3,1.5,4.2,1.0,0.2,0.7,0.1,3599.7,3529.4,3561.8,3480.1,3619.2,3432.8,3545.7,3402.5,1.0000,0.0004,0.0004,0.0012,0.0003,0.0001,0.0002,0.0000
2.008,8.4112,7.6904,0.0000,0.2994,0.2023,0.7208,61.0,3593.7,10.6,32.8,12.6,6.2,7.0,5.6,5.2,3598.9,3427.0,3540.6,3454.9,3346.9,3377.3,3349.8,3349.1,0.9986,0.0031,0.0093,0.0036,0.0018,0.0021,0.0017,0.0016
2.208,8.3462,7.5854,0.0000,0.2814,0.2032,0.7608,61.0,3602.6,0.9,4.1,5.0,3.3,0.1,2.4,5.2,3599.3,3470.8,3553.8,3525.0,3556.9,3331.6,3504.8,3368.7,1.0009,0.0003,0.0011,0.0014,0.0009,0.0000,0.0007,0.0015
2.409,8.2074,7.5256,0.0000,0.2786,0.2026,0.6818,61.0,3600.8,1.1,4.3,4.1,0.9,0.3,2.4,0.4,3599.4,3531.8,3545.0,3504.3,3639.9,3034.8,3532.4,3349.4,1.0004,0.0003,0.0012,0.0012,0.0002,0.0001,0.0007,0.0001
2.609,8.6450,7.9175,0.0000,0.2890,0.2014,0.7275,61.0,3563.2,52.0,6.8,40.5,1.6,5.6,18.2,3.7,3596.2,3517.0,3380.4,3522.3,3571.4,3529.2,3429.7,3360.7,0.9908,0.0148,0.0020,0.0115,0.0005,0.0016,0.0053,0.0011
2.810,8.2763,7.5464,0.0000,0.2805,0.2051,0.7300,61.0,3597.2,2.6,1.1,4.1,0.8,1.3,2.2,0.7,3599.6,3544.8,3666.6,3512.4,3616.6,3417.8,3533.3,3328.3,0.9994,0.0007,0.0003,0.0012,0.0002,0.0004,0.0006,0.0002
3.011,8.4036,7.6788,0.0000,0.2994,0.2042,0.7248,61.0,3590.7,7.6,36.4,13.0,8.4,6.4,6.7,7.6,3594.1,3383.5,3350.8,3400.5,3359.9,3374.6,3350.4,3359.6,0.9991,0.0023,0.0109,0.0038,0.0025,0.0019,0.0020,0.0023
3.212,8.2190,7.5406,0.0000,0.2786,0.2048,0.6784,61.0,3599.1,1.9,2.7,4.1,0.5,0.2,0.5,0.7,3598.0,3475.4,3401.4,3423.7,3522.2,3022.3,3491.9,3187.4,1.0003,0.0005,0.0008,0.0012,0.0002,0.0001,0.0002,0.0002
3.413,8.2559,7.5464,0.0000,0.2798,0.2057,0.7095,62.0,3595.5,2.1,3.9,5.2,1.3,0.2,0.6,0.1,3599.4,3307.5,3563.2,3483.2,3606.1,3332.5,3412.1,3343.1,0.9989,0.0006,0.0011,0.0015,0.0004,0.0001,0.0002,0.0000
3.613,8.6752,7.9715,0.0000,0.2881,0.2005,0.7037,61.0,3558.3,9.2,53.3,42.1,1.8,20.5,3.0,4.3,3595.9,3443.3,3516.5,3519.1,3569.8,3437.8,3363.5,3327.3,0.9895,0.0027,0.0152,0.0120,0.0005,0.0060,0.0009,0.0013
3.814,8.2657,7.5461,0.0000,0.2805,0.2045,0.7196,62.0,3600.7,1.3,1.4,5.8,0.3,0.2,0.6,0.1,3599.8,3520.2,3527.1,3548.8,3691.1,3251.5,3497.9,3393.8,1.0003,0.0004,0.0004,0.0016,0.0001,0.0001,0.0002,0.0000
4.015,8.4237,7.7121,0.0000,0.2890,0.2039,0.7117,62.0,3593.0,8.3,39.0,15.7,7.9,6.3,7.0,9.4,3595.9,3396.8,3338.7,3423.4,3383.4,3366.9,3372.1,3383.8,0.9992,0.0025,0.0117,0.0046,0.0023,0.0019,0.0021,0.0028
4.216,8.2394,7.5348,0.0000,0.2802,0.2032,0.7046,62.0,3598.0,1.7,0.2,4.2,1.7,1.7,1.9,1.2,3599.6,3529.8,3342.1,3535.6,3585.5,3434.1,3483.4,3414.6,0.9996,0.0005,0.0001,0.0012,0.0005,0.0005,0.0005,0.0003
