t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,17.1560,15.8053,0.0000,0.2914,0.1923,1.3507,65.0,3323.0,67.5,3324.2,3324.7,3.3,7.0,3332.8,3325.1,3330.0,3332.6,3330.0,3330.0,3351.1,3309.8,3330.0,3330.0,0.9979,0.0203,0.9983,0.9984,0.0010,0.0021,1.0008,0.9985
0.400,16.8084,16.0235,0.0192,0.2972,0.1938,0.7657,67.0,3335.6,37.1,3335.6,3335.7,19.8,2.6,3335.6,3335.6,3330.0,3330.1,3330.0,3330.1,3329.8,3385.0,3330.0,3330.0,1.0017,0.0111,1.0017,1.0017,0.0059,0.0008,1.0017,1.0017
0.601,16.9870,16.1920,0.0192,0.3183,0.1886,0.7758,67.0,3335.6,47.0,3335.6,3335.6,16.2,9.5,3335.6,3335.6,3330.0,3330.6,3330.0,3330.0,3329.8,3320.3,3330.0,3330.0,1.0017,0.0141,1.0017,1.0017,0.0049,0.0029,1.0017,1.0017
0.801,16.8249,16.0327,0.0000,0.2982,0.1901,0.7922,67.0,3335.6,29.5,3335.6,3335.6,12.5,48.1,3335.6,3335.6,3330.0,3330.4,3330.0,3330.0,3327.0,3329.9,3330.0,3330.0,1.0017,0.0088,1.0017,1.0017,0.0038,0.0144,1.0017,1.0017
1.001,16.8682,15.9945,0.0119,0.3030,0.1923,0.8618,67.0,3335.6,20.2,3335.6,3335.6,5.0,20.6,3335.6,3335.6,3330.0,3330.8,3330.0,3330.0,3330.4,3330.9,3330.0,3330.0,1.0017,0.0061,1.0017,1.0017,0.0015,0.0062,1.0017,1.0017
1.201,16.7370,15.9689,0.0000,0.2859,0.1913,0.7681,68.0,3335.6,17.5,3335.6,3335.6,3.6,1.1,3335.6,3335.6,3330.0,3330.8,3330.0,3330.0,3336.6,3361.7,3330.0,3330.0,1.0017,0.0053,1.0017,1.0017,0.0011,0.0003,1.0017,1.0017
1.402,17.4646,16.6207,0.0409,0.3540,0.1880,0.8029,68.0,3334.5,125.6,3334.5,3334.5,73.7,121.0,3334.5,3334.5,3330.0,3330.1,3330.0,3330.0,3329.4,3329.6,3330.0,3330.0,1.0014,0.0377,1.0014,1.0014,0.0221,0.0363,1.0014,1.0014
1.602,16.9802,16.1300,0.0000,0.3003,0.1910,0.8502,68.0,3335.6,37.1,3335.6,3335.6,78.1,18.0,3335.6,3335.6,3330.0,3330.5,3330.0,3330.0,3330.5,3331.6,3330.0,3330.0,1.0017,0.0111,1.0017,1.0017,0.0235,0.0054,1.0017,1.0017
1.802,16.9403,16.1132,0.0000,0.2924,0.1892,0.8270,68.0,3335.6,33.6,3335.6,3335.6,42.0,11.7,3335.6,3335.6,3330.0,3330.6,3330.0,3330.0,3328.7,3330.7,3330.0,3330.0,1.0017,0.0101,1.0017,1.0017,0.0126,0.0035,1.0017,1.0017
2.002,16.7984,16.0150,0.0000,0.2859,0.1904,0.7834,68.0,3335.6,20.5,3335.6,3335.6,3.3,3.1,3335.6,3335.6,3330.0,3330.8,3330.0,3330.0,3339.6,3325.5,3330.0,3330.0,1.0017,0.0062,1.0017,1.0017,0.0010,0.0009,1.0017,1.0017
