t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.202,1.3144,0.8346,0.0000,0.2951,0.0708,0.4797,50.0,9.3,8.0,3.3,39.5,47.4,15.9,18.8,10.4,3530.2,3509.3,3510.6,3561.5,3561.6,3558.3,3501.4,3517.7,0.0026,0.0023,0.0009,0.0111,0.0133,0.0045,0.0054,0.0030
0.405,0.5768,0.1584,0.0000,0.2805,0.0226,0.4184,50.0,5.9,2.2,0.2,2.0,0.2,9.3,1.1,1.0,3555.2,3516.1,3300.7,3582.4,4153.5,3124.8,3368.6,3630.6,0.0017,0.0006,0.0000,0.0005,0.0000,0.0030,0.0003,0.0003
0.606,0.6259,0.2219,0.0000,0.2774,0.0235,0.4040,49.0,6.0,0.4,0.2,1.6,0.2,10.3,1.6,0.5,3561.8,3357.7,3507.9,3456.2,3710.4,3545.8,3513.4,3370.7,0.0017,0.0001,0.0000,0.0005,0.0001,0.0029,0.0005,0.0001
0.809,0.6220,0.2325,0.0000,0.2780,0.0214,0.3894,50.0,4.3,2.1,0.2,1.8,0.1,11.2,0.4,0.5,3513.1,3602.9,3302.0,3404.8,2977.6,3555.1,3311.2,3639.7,0.0012,0.0006,0.0000,0.0005,0.0000,0.0032,0.0001,0.0001
1.010,0.6885,0.2664,0.0000,0.2795,0.0366,0.4221,50.0,9.4,3.4,0.2,0.4,0.2,13.3,1.0,3.3,3335.3,3545.6,3244.9,3402.5,3436.7,3211.1,3481.9,3386.9,0.0028,0.0010,0.0000,0.0001,0.0000,0.0041,0.0003,0.0010
1.213,1.2036,0.7391,0.0000,0.2936,0.0577,0.4645,50.0,19.5,8.3,5.9,38.9,0.5,11.9,51.1,10.1,3454.5,3490.8,3517.7,3545.6,3476.1,3511.5,3568.3,3549.9,0.0056,0.0024,0.0017,0.0110,0.0001,0.0034,0.0143,0.0028
1.416,0.5695,0.2100,0.0000,0.2817,0.0269,0.3595,50.0,7.0,4.0,0.4,2.5,0.4,13.0,4.2,0.4,3485.6,3450.5,3363.9,3464.0,3341.7,3517.1,3444.9,3738.5,0.0020,0.0012,0.0001,0.0007,0.0001,0.0037,0.0012,0.0001
1.619,0.6848,0.2209,0.0000,0.2792,0.0232,0.4639,49.0,7.9,3.3,0.4,1.8,0.1,7.8,2.5,0.2,3557.4,3542.1,3354.3,3517.7,3416.2,3521.5,3443.1,3399.7,0.0022,0.0009,0.0001,0.0005,0.0000,0.0022,0.0007,0.0000
1.820,0.8124,0.3098,0.0000,0.2802,0.0934,0.5026,50.0,6.0,3.5,0.6,51.1,0.1,9.8,3.0,0.2,3582.8,3591.5,3495.9,3594.3,3264.4,3552.6,3520.5,3331.1,0.0017,0.0010,0.0002,0.0142,0.0000,0.0028,0.0009,0.0000
2.022,0.6988,0.2167,0.0000,0.2820,0.0879,0.4822,50.0,6.7,6.0,0.6,2.6,0.1,13.8,0.2,1.2,3279.2,3558.4,3512.5,3510.7,3423.7,3165.8,3721.0,3330.3,0.0020,0.0017,0.0002,0.0007,0.0000,0.0044,0.0000,0.0003
2.225,1.2668,0.7992,0.0000,0.2921,0.0665,0.4675,49.0,45.7,10.1,16.7,34.4,2.7,25.3,6.7,7.1,3543.1,3521.8,3506.3,3536.4,3609.9,3550.9,2401.7,3509.4,0.0129,0.0029,0.0048,0.0097,0.0007,0.0071,0.0028,0.0020
2.427,0.5774,0.1971,0.0000,0.2805,0.0253,0.3802,49.0,6.5,1.3,0.2,4.0,0.1,8.2,0.2,0.5,3267.0,3594.9,3274.6,3542.8,3211.5,3344.4,3427.3,3489.2,0.0020,0.0004,0.0001,0.0011,0.0000,0.0024,0.0001,0.0001
2.629,0.6308,0.2014,0.0000,0.2789,0.0259,0.4294,50.0,6.4,1.3,0.2,3.0,0.1,8.5,1.1,0.5,3334.1,3576.1,4029.0,3587.6,3455.5,3567.2,3581.0,3516.1,0.0019,0.0004,0.0000,0.0008,0.0000,0.0024,0.0003,0.0001
2.831,0.6641,0.2240,0.0000,0.2743,0.0546,0.4401,50.0,5.5,1.2,1.1,4.3,0.1,8.2,2.6,0.2,3589.9,3603.6,3256.4,3586.6,3183.9,3560.8,3325.4,3243.6,0.0015,0.0003,0.0003,0.0012,0.0000,0.0023,0.0008,0.0001
3.032,1.0736,0.5859,0.0006,0.2914,0.1282,0.4871,53.0,17.6,12.0,0.2,12.5,0.8,39.9,44.4,4.5,3343.3,3531.9,3357.7,3563.7,3578.1,3560.3,3414.2,3547.5,0.0053,0.0034,0.0000,0.0035,0.0002,0.0112,0.0130,0.0013
3.233,0.9317,0.4111,0.0000,0.2832,0.0449,0.5206,50.0,18.3,5.5,3.5,1.3,0.1,16.5,10.0,10.3,3453.0,3480.9,3423.0,3236.0,3084.0,3547.8,3470.1,3484.9,0.0053,0.0016,0.0010,0.0004,0.0000,0.0046,0.0029,0.0030
3.436,0.6988,0.2859,0.0000,0.2811,0.0330,0.4129,50.0,8.4,0.2,0.2,7.9,0.3,8.2,0.5,3.2,3560.9,3691.0,3279.7,3605.6,3564.4,3539.5,3629.6,3478.2,0.0024,0.0001,0.0001,0.0022,0.0001,0.0023,0.0002,0.0009
3.638,0.5554,0.1645,0.0000,0.2759,0.0162,0.3909,49.0,5.9,0.2,0.2,0.2,2.3,5.7,0.2,3.2,3563.9,4216.7,4425.4,3603.5,3544.2,3499.3,3407.5,3586.7,0.0016,0.0001,0.0001,0.0000,0.0006,0.0016,0.0000,0.0009
3.839,1.1713,0.2808,0.0000,0.2789,0.1331,0.8905,50.0,4.5,2.4,0.6,2.4,5.0,4.8,2.3,7.8,3576.4,3328.1,3261.9,2135.9,3438.9,3503.2,1467.0,2839.7,0.0013,0.0007,0.0002,0.0011,0.0015,0.0014,0.0016,0.0028
4.040,1.1484,0.5832,0.0000,0.2887,0.0500,0.5652,52.0,7.9,6.8,6.9,42.6,18.5,38.6,2.7,13.4,3514.4,3450.7,3475.8,3567.6,3561.0,3561.6,3451.1,3581.2,0.0023,0.0020,0.0020,0.0119,0.0052,0.0108,0.0008,0.0037
4.243,0.9253,0.4452,0.0000,0.2875,0.0531,0.4800,50.0,9.9,4.6,7.3,4.3,6.0,12.2,4.5,5.4,3530.5,3482.6,3575.7,3490.6,3494.8,3553.5,3498.2,3479.7,0.0028,0.0013,0.0020,0.0012,0.0017,0.0034,0.0013,0.0015
4.446,0.7169,0.2939,0.0000,0.2832,0.0357,0.4230,49.0,6.6,1.8,0.2,0.2,4.0,10.3,0.5,4.9,3538.5,3530.3,3741.8,3292.8,3539.5,3556.7,3390.6,3498.1,0.0019,0.0005,0.0000,0.0000,0.0011,0.0029,0.0001,0.0014
4.647,0.7495,0.2978,0.0000,0.2795,0.0781,0.4517,50.0,10.2,2.5,0.6,0.2,1.7,9.5,1.1,1.9,3586.4,3506.4,3411.2,3219.8,3559.2,3554.3,3671.6,3439.4,0.0028,0.0007,0.0002,0.0000,0.0005,0.0027,0.0003,0.0006
4.850,0.8060,0.2728,0.0000,0.2814,0.0925,0.5331,50.0,5.1,0.7,2.5,1.0,1.6,4.9,4.9,13.0,3249.8,3636.9,3627.4,3587.5,3588.4,3540.6,3577.9,3595.7,0.0016,0.0002,0.0007,0.0003,0.0004,0.0014,0.0014,0.0036
5.051,1.1353,0.6918,0.0000,0.2890,0.0531,0.4434,50.0,9.5,8.0,45.1,2.3,18.7,39.7,3.5,12.1,3474.8,3478.1,3550.9,3335.8,3518.9,3478.6,3490.8,3545.1,0.0027,0.0023,0.0127,0.0007,0.0053,0.0114,0.0010,0.0034
5.254,0.9613,0.4700,0.0000,0.2850,0.0574,0.4913,50.0,7.4,5.2,5.2,0.7,3.8,9.6,3.4,4.4,3565.5,3512.2,3481.2,3431.4,3543.8,3566.3,3471.8,3519.8,0.0021,0.0015,0.0015,0.0002,0.0011,0.0027,0.0010,0.0012
5.457,0.6006,0.1956,0.0000,0.2814,0.0284,0.4050,49.0,9.9,0.2,0.2,0.2,1.6,5.7,0.2,1.3,3394.4,3946.3,3364.3,3362.7,3597.3,3059.4,3740.9,3573.2,0.0029,0.0000,0.0000,0.0000,0.0004,0.0019,0.0000,0.0004
5.660,0.5917,0.1849,0.0000,0.2808,0.0262,0.4068,49.0,8.7,1.5,0.2,1.6,2.5,8.3,0.5,0.6,3593.1,3600.6,3374.3,3520.3,3580.4,3568.1,3270.0,3355.5,0.0024,0.0004,0.0000,0.0005,0.0007,0.0023,0.0002,0.0002
5.862,0.6006,0.1956,0.0000,0.2795,0.0262,0.4050,49.0,5.2,1.6,0.2,2.0,2.0,7.4,0.2,4.1,3580.3,3486.4,3227.2,3505.1,3486.7,3563.5,3468.2,3511.9,0.0014,0.0005,0.0000,0.0006,0.0006,0.0021,0.0000,0.0012
6.064,1.1554,0.7132,0.0000,0.2902,0.0568,0.4422,50.0,8.2,7.8,0.2,5.4,21.9,41.1,47.7,10.9,3555.0,3486.1,3041.3,3513.4,3523.6,3555.1,3552.0,3541.6,0.0023,0.0022,0.0001,0.0015,0.0062,0.0116,0.0134,0.0031
6.267,0.7547,0.2948,0.0000,0.2869,0.0378,0.4599,49.0,6.5,8.5,2.9,3.2,5.4,13.2,4.2,0.2,3246.2,3524.3,3611.2,3455.0,3463.4,3530.8,3451.3,2537.9,0.0020,0.0024,0.0008,0.0009,0.0016,0.0037,0.0012,0.0001
6.470,1.1780,0.1538,0.0000,0.2817,0.1447,1.0242,49.0,7.4,0.5,0.2,1.4,6.1,5.3,0.2,0.2,3311.1,3425.6,3320.5,3577.4,3580.7,2838.6,3340.7,4419.4,0.0022,0.0001,0.0000,0.0004,0.0017,0.0019,0.0000,0.0001
6.672,0.5551,0.1627,0.0000,0.2789,0.0223,0.3925,49.0,6.5,1.2,0.2,2.8,1.2,5.8,0.2,0.5,3248.0,3651.4,3241.0,3583.9,3552.5,3554.8,3252.6,3519.3,0.0020,0.0003,0.0000,0.0008,0.0003,0.0016,0.0000,0.0001
6.875,0.5890,0.1886,0.0000,0.2802,0.0244,0.4004,49.0,7.0,2.3,0.6,4.1,2.7,6.0,0.6,0.5,3239.7,3541.8,3330.8,3526.8,3531.3,3556.7,3351.6,3321.4,0.0022,0.0006,0.0002,0.0012,0.0008,0.0017,0.0002,0.0001
7.077,1.2500,0.7907,0.0000,0.2908,0.0638,0.4593,50.0,10.1,7.5,0.2,4.9,50.2,41.6,19.3,12.4,3420.7,3489.2,3607.1,3537.5,3514.6,3509.4,3403.5,3342.6,0.0029,0.0022,0.0000,0.0014,0.0143,0.0119,0.0057,0.0037
7.280,0.6580,0.2225,0.0000,0.2811,0.0238,0.4355,49.0,7.7,4.6,2.4,0.9,2.4,5.3,2.7,2.2,3379.1,3461.6,3489.9,3423.6,3553.9,3563.2,3467.3,3478.5,0.0023,0.0013,0.0007,0.0003,0.0007,0.0015,0.0008,0.0006
7.482,0.6226,0.2185,0.0000,0.2811,0.0253,0.4041,49.0,6.7,1.5,0.2,1.7,4.3,8.8,0.2,0.5,3560.0,3511.5,3397.1,3495.1,3580.1,3583.4,3579.6,3613.1,0.0019,0.0004,0.0000,0.0005,0.0012,0.0025,0.0000,0.0001
7.685,0.6345,0.2249,0.0000,0.2817,0.0290,0.4095,49.0,5.6,0.6,1.9,4.7,4.1,6.1,3.0,1.4,2911.8,3603.1,3518.5,3556.6,2797.2,3046.6,3568.4,3593.0,0.0019,0.0002,0.0005,0.0013,0.0015,0.0020,0.0009,0.0004
7.888,0.6131,0.2151,0.0000,0.2795,0.0262,0.3979,49.0,7.6,1.3,0.2,2.7,2.2,5.5,1.0,1.1,3291.1,3508.9,3317.2,3506.2,3550.7,3552.2,3583.0,3426.3,0.0023,0.0004,0.0000,0.0008,0.0006,0.0016,0.0003,0.0003
8.091,1.2686,0.7761,0.0000,0.2930,0.0650,0.4926,50.0,10.7,3.4,0.2,17.0,10.8,42.7,49.8,9.6,3378.0,3388.3,3324.9,3243.0,3499.4,3370.8,3281.7,3507.2,0.0032,0.0010,0.0000,0.0052,0.0031,0.0127,0.0152,0.0027
8.294,0.6314,0.2203,0.0000,0.2826,0.0256,0.4111,49.0,6.9,3.0,2.4,2.7,2.6,11.3,3.4,0.2,3570.7,3464.6,3556.5,3496.0,3557.5,3539.7,3537.5,3356.5,0.0019,0.0009,0.0007,0.0008,0.0007,0.0032,0.0010,0.0000
8.497,0.6485,0.2536,0.0000,0.2786,0.0250,0.3949,49.0,7.4,0.5,0.8,6.9,0.2,9.1,0.5,0.3,3450.2,3491.0,3473.4,2817.1,1256.1,3559.0,3512.3,3445.4,0.0022,0.0001,0.0002,0.0025,0.0002,0.0025,0.0002,0.0001
8.700,0.5985,0.1944,0.0000,0.2820,0.0244,0.4041,49.0,6.9,0.7,1.6,0.2,5.6,7.1,0.9,0.2,3420.0,3546.3,3534.8,3920.2,3272.3,3285.9,3512.5,3261.3,0.0020,0.0002,0.0004,0.0000,0.0017,0.0022,0.0003,0.0000
8.901,0.6964,0.2365,0.0000,0.2777,0.0446,0.4599,49.0,6.2,3.2,2.6,0.2,3.9,9.2,0.8,0.2,3597.1,3608.2,3625.9,3311.4,3603.5,3581.3,3618.3,2970.5,0.0017,0.0009,0.0007,0.0000,0.0011,0.0026,0.0002,0.0001
9.102,1.1926,0.7272,0.0000,0.2908,0.0574,0.4654,50.0,13.7,2.4,47.9,16.0,10.9,43.0,7.2,7.6,3494.9,3453.1,3547.1,3481.0,3487.6,3553.4,3466.0,3525.4,0.0039,0.0007,0.0135,0.0046,0.0031,0.0121,0.0021,0.0022
9.305,0.7425,0.2518,0.0000,0.2808,0.0528,0.4907,49.0,6.7,4.3,1.1,0.7,7.0,7.5,1.4,3.6,3606.1,3556.6,3444.6,3556.4,3547.0,3527.8,3482.9,3478.1,0.0019,0.0012,0.0003,0.0002,0.0020,0.0021,0.0004,0.0010
9.508,0.5783,0.1819,0.0000,0.2780,0.0204,0.3964,49.0,5.4,1.1,0.2,0.2,7.7,8.6,0.2,0.2,3397.8,3625.3,3253.7,3399.5,3586.4,3259.0,3281.2,2973.4,0.0016,0.0003,0.0001,0.0000,0.0022,0.0026,0.0000,0.0001
9.711,0.6805,0.2493,0.0000,0.2826,0.0458,0.4312,49.0,15.4,0.8,0.2,0.5,4.7,7.2,1.4,0.2,3399.3,2971.9,3368.4,3565.3,3621.6,2841.8,3610.9,4175.3,0.0045,0.0003,0.0001,0.0001,0.0013,0.0025,0.0004,0.0000
9.913,0.7663,0.2319,0.0000,0.2789,0.1108,0.5344,49.0,13.3,0.5,0.2,0.2,1.9,4.9,1.1,0.2,3598.5,4956.0,4149.5,3471.2,3575.9,3566.3,3434.0,2714.3,0.0037,0.0001,0.0000,0.0000,0.0005,0.0014,0.0003,0.0001
10.116,1.9165,0.8499,0.0000,0.2960,0.1392,1.0666,50.0,19.1,3.0,3.8,15.0,9.5,45.8,51.8,7.2,3538.8,3420.4,3511.3,3485.6,3567.3,3560.8,3558.4,3494.3,0.0054,0.0009,0.0011,0.0043,0.0026,0.0129,0.0146,0.0021
10.319,0.7861,0.2948,0.0000,0.2866,0.0885,0.4913,49.0,11.6,4.8,4.1,0.2,5.3,14.1,0.7,3.4,3354.7,3512.3,3568.6,3255.5,3507.9,3547.1,3447.8,3454.4,0.0035,0.0014,0.0011,0.0000,0.0015,0.0040,0.0002,0.0010
10.521,0.6152,0.2136,0.0000,0.2798,0.0278,0.4016,49.0,8.7,2.5,0.2,0.2,4.2,9.7,0.5,0.2,3218.5,3584.1,3318.3,3391.4,3591.8,2859.5,3466.2,3323.1,0.0027,0.0007,0.0000,0.0000,0.0012,0.0034,0.0001,0.0000
10.724,0.6317,0.1724,0.0000,0.2798,0.0928,0.4593,49.0,8.4,1.6,2.0,0.2,3.2,10.5,2.0,0.5,3282.5,3507.9,3433.0,3345.3,3505.6,3556.0,3324.2,3354.0,0.0026,0.0005,0.0006,0.0000,0.0009,0.0030,0.0006,0.0001
10.925,0.6464,0.2451,0.0000,0.2774,0.0311,0.4013,49.0,12.4,1.2,0.2,0.2,0.2,8.4,0.6,0.2,3600.0,3641.4,4020.4,3307.5,3607.1,3568.6,3514.5,2696.2,0.0034,0.0003,0.0000,0.0000,0.0001,0.0024,0.0002,0.0001
11.128,1.1258,0.6854,0.0000,0.2927,0.0540,0.4404,49.0,11.7,3.2,2.6,36.1,49.3,25.4,7.1,11.4,3522.0,3431.3,3473.3,3551.8,3548.1,3514.1,3448.1,3501.0,0.0033,0.0009,0.0008,0.0102,0.0139,0.0072,0.0020,0.0032
11.329,0.7059,0.2228,0.0000,0.2811,0.0827,0.4831,49.0,12.0,4.5,0.2,0.2,0.2,11.1,1.7,0.2,3449.3,3551.8,3334.0,3375.6,3721.1,3532.6,3422.8,3067.7,0.0035,0.0013,0.0000,0.0000,0.0000,0.0032,0.0005,0.0001
11.532,0.5594,0.1477,0.0000,0.2780,0.0204,0.4117,49.0,9.0,0.2,0.2,1.5,0.3,5.4,0.6,1.5,3434.2,3349.7,3385.6,3571.1,3497.0,3550.1,3580.8,3498.3,0.0026,0.0001,0.0000,0.0004,0.0001,0.0015,0.0002,0.0004
11.733,0.6180,0.1999,0.0000,0.2823,0.0308,0.4181,49.0,9.5,0.5,0.2,1.3,2.0,10.9,1.4,2.4,3313.9,3610.1,3375.3,3554.2,3565.8,3566.4,3439.8,3494.6,0.0029,0.0001,0.0000,0.0004,0.0006,0.0030,0.0004,0.0007
11.934,1.1774,0.7376,0.0000,0.2866,0.0507,0.4398,49.0,6.8,3.9,0.9,34.6,49.4,12.8,17.9,8.4,3191.7,3526.2,3436.3,3561.9,3556.2,3525.6,3489.7,3546.1,0.0021,0.0011,0.0003,0.0097,0.0139,0.0036,0.0051,0.0024
12.136,1.7709,1.1941,0.0455,0.3690,0.0568,0.5313,50.0,25.4,23.7,10.7,56.2,50.8,26.3,11.0,103.0,3329.2,3107.8,2925.1,3341.1,3398.8,3524.4,2414.7,3479.3,0.0076,0.0076,0.0037,0.0168,0.0150,0.0075,0.0046,0.0296
12.339,0.6577,0.2289,0.0000,0.2805,0.0351,0.4288,49.0,6.0,1.8,0.2,4.4,0.8,12.2,1.4,0.2,3321.4,3565.1,3306.5,3553.7,3417.8,3314.1,3534.2,3344.2,0.0018,0.0005,0.0001,0.0012,0.0002,0.0037,0.0004,0.0000
12.540,0.5594,0.1669,0.0000,0.2765,0.0189,0.3925,49.0,5.9,0.2,0.2,2.8,2.6,8.8,0.2,0.2,3308.5,3586.7,3238.8,3454.6,3387.3,3134.6,3577.8,2817.2,0.0018,0.0001,0.0001,0.0008,0.0008,0.0028,0.0001,0.0001
12.741,0.5829,0.2286,0.0000,0.2811,0.0296,0.3543,49.0,6.0,0.2,1.9,3.2,4.1,5.6,5.4,0.5,3558.1,4029.9,3589.2,3548.8,3574.5,3529.5,3587.1,3738.0,0.0017,0.0000,0.0005,0.0009,0.0011,0.0016,0.0015,0.0001
12.944,0.7050,0.2261,0.0000,0.2786,0.0272,0.4788,49.0,4.9,0.2,0.2,2.2,3.9,7.7,2.9,0.2,3195.3,3278.4,3285.4,3517.1,3572.4,3232.5,3564.8,2716.7,0.0015,0.0001,0.0000,0.0006,0.0011,0.0024,0.0008,0.0001
13.147,1.2064,0.7425,0.0000,0.2930,0.0568,0.4639,49.0,53.8,10.5,2.3,38.6,4.3,21.1,12.3,3.6,3541.6,3541.8,3500.6,3548.4,3589.1,3522.5,3461.2,3347.5,0.0152,0.0030,0.0007,0.0109,0.0012,0.0060,0.0035,0.0011
13.348,0.5771,0.1892,0.0000,0.2768,0.0232,0.3879,49.0,6.5,2.3,0.4,2.7,1.3,6.4,0.6,4.6,3225.4,3534.0,3437.0,3496.8,3319.2,3513.2,3236.4,3476.1,0.0020,0.0007,0.0001,0.0008,0.0004,0.0018,0.0002,0.0013
13.551,0.7098,0.2863,0.0000,0.2829,0.0326,0.4236,49.0,7.5,1.7,0.2,9.4,4.0,6.2,1.7,0.2,3210.6,3568.2,3393.9,3074.2,3258.5,3063.8,3554.8,3755.9,0.0023,0.0005,0.0000,0.0031,0.0012,0.0020,0.0005,0.0000
13.754,0.9192,0.4538,0.0000,0.4086,0.0397,0.4654,49.0,12.9,8.5,41.7,6.7,9.0,8.7,11.4,4.0,3390.9,3404.8,3549.6,3401.6,2648.1,3440.4,3456.0,3326.0,0.0038,0.0025,0.0117,0.0020,0.0034,0.0025,0.0033,0.0012
13.957,0.5783,0.1718,0.0000,0.3265,0.0232,0.4065,49.0,6.9,3.2,0.2,0.2,3.3,5.6,3.1,0.2,3244.0,3505.3,3467.9,3064.3,3495.1,3551.1,3450.2,3825.3,0.0021,0.0009,0.0000,0.0001,0.0009,0.0016,0.0009,0.0000
14.160,1.8942,0.8227,0.0000,0.2991,0.1480,1.0715,49.0,8.5,8.8,4.0,37.1,58.1,25.8,13.0,2.5,2928.2,3556.9,3601.1,3495.5,3489.6,3431.0,3482.7,3346.7,0.0029,0.0025,0.0011,0.0106,0.0166,0.0075,0.0037,0.0008
14.362,0.6241,0.2182,0.0000,0.2798,0.0262,0.4059,49.0,4.5,3.2,0.2,2.3,0.2,12.2,0.2,0.2,3303.3,3583.4,3375.5,3518.6,2915.8,3576.9,3398.2,3376.8,0.0014,0.0009,0.0000,0.0007,0.0001,0.0034,0.0001,0.0000
14.565,0.5878,0.1892,0.0000,0.2798,0.0229,0.3986,49.0,7.0,1.0,0.2,3.0,4.0,5.0,1.9,0.2,3295.6,3448.8,3334.7,3529.3,3544.3,2978.2,3502.6,3327.5,0.0021,0.0003,0.0000,0.0009,0.0011,0.0017,0.0005,0.0000
14.768,0.7626,0.3131,0.0000,0.2817,0.0375,0.4495,49.0,5.9,1.1,0.2,10.9,2.5,5.4,3.3,0.5,3599.5,3416.7,2918.1,3554.6,3532.2,3551.0,3485.5,3331.4,0.0016,0.0003,0.0001,0.0031,0.0007,0.0015,0.0009,0.0002
14.971,0.6293,0.2304,0.0000,0.2798,0.0250,0.3989,49.0,5.2,2.1,0.2,2.6,5.2,7.3,3.3,0.1,3526.9,3530.2,3832.0,3427.1,3521.5,3547.1,3412.5,3303.7,0.0015,0.0006,0.0000,0.0007,0.0015,0.0021,0.0010,0.0000
