t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,8.1958,7.5720,0.0000,0.2826,0.2029,0.6238,58.0,17.2,2.7,3583.1,0.2,3.1,3.6,7.5,4.9,3505.2,3409.1,3599.0,3287.8,3400.8,3486.5,3514.4,3366.4,0.0049,0.0008,0.9956,0.0000,0.0009,0.0010,0.0021,0.0015
0.401,8.5058,7.8708,0.0000,0.2881,0.1996,0.6351,58.0,12.0,4.1,3569.8,6.6,47.4,32.7,6.0,18.0,3453.8,3426.4,3595.5,3349.2,3512.6,3479.2,3517.1,3402.7,0.0035,0.0012,0.9928,0.0020,0.0135,0.0094,0.0017,0.0053
0.601,8.2251,7.6147,0.0000,0.2817,0.2032,0.6103,59.0,10.5,5.4,3595.2,3.8,5.0,4.8,13.2,4.0,3568.8,3409.4,3598.6,3476.6,3481.4,3428.2,3541.8,3448.2,0.0029,0.0016,0.9990,0.0011,0.0014,0.0014,0.0037,0.0012
0.802,8.1924,7.5390,0.0000,0.2802,0.2039,0.6534,59.0,4.4,2.0,3603.5,0.1,0.1,0.8,4.1,0.4,3573.2,3567.5,3599.7,3337.1,3339.5,3441.8,3505.4,3502.0,0.0012,0.0005,1.0011,0.0000,0.0000,0.0002,0.0012,0.0001
1.003,8.2501,7.5567,0.0000,0.2795,0.2054,0.6934,60.0,4.4,2.3,3602.8,0.1,0.1,1.1,4.3,0.4,3537.7,3569.3,3599.6,3332.7,3274.8,3511.5,3519.8,3397.2,0.0012,0.0006,1.0009,0.0000,0.0000,0.0003,0.0012,0.0001
1.204,8.2239,7.5522,0.0000,0.2811,0.2045,0.6717,59.0,8.1,1.7,3600.1,0.1,2.2,2.6,5.6,2.5,3606.9,3514.4,3599.3,3291.0,3439.2,3466.5,3520.9,3367.5,0.0023,0.0005,1.0002,0.0000,0.0006,0.0007,0.0016,0.0008
1.404,8.5116,7.8079,0.0000,0.2875,0.2002,0.7037,59.0,10.7,16.3,3586.1,8.8,46.7,4.4,41.6,2.0,3461.7,3447.2,3597.6,3472.9,3541.1,3362.0,3552.7,3422.6,0.0031,0.0047,0.9968,0.0025,0.0132,0.0013,0.0117,0.0006
1.605,8.2361,7.5430,0.0000,0.2808,0.2014,0.6931,60.0,4.3,1.7,3601.0,0.4,0.3,1.5,4.4,2.5,3593.2,3446.9,3599.4,3500.9,3384.8,3537.8,3520.7,3508.2,0.0012,0.0005,1.0004,0.0001,0.0001,0.0004,0.0013,0.0007
1.806,8.2348,7.5360,0.0000,0.2798,0.2036,0.6988,60.0,4.0,1.5,3601.7,0.1,0.1,2.0,5.6,1.2,3571.3,3492.6,3599.6,3316.5,3317.9,3579.0,3536.6,3517.8,0.0011,0.0004,1.0006,0.0000,0.0000,0.0006,0.0016,0.0003
2.006,8.2120,7.5631,0.0000,0.2789,0.2017,0.6488,60.0,6.2,1.2,3598.0,0.1,3.1,1.1,6.0,1.0,3569.1,3473.5,3599.3,3332.1,3574.9,3535.0,3529.9,3350.2,0.0017,0.0004,0.9996,0.0000,0.0009,0.0003,0.0017,0.0003
2.207,8.2596,7.5543,0.0000,0.2802,0.2023,0.7053,60.0,5.9,0.8,3598.3,0.1,0.5,1.5,4.8,1.8,3581.6,3409.2,3599.1,3339.0,3425.7,3376.0,3500.6,3362.4,0.0016,0.0002,0.9998,0.0000,0.0001,0.0004,0.0014,0.0005
2.408,8.9532,7.8555,0.0000,0.2884,0.2008,1.0977,60.0,49.9,11.3,3567.3,8.8,4.9,4.9,39.6,15.1,3506.4,3389.3,3595.5,3470.9,3354.0,3402.2,3556.8,3413.4,0.0142,0.0033,0.9922,0.0025,0.0015,0.0014,0.0111,0.0044
2.609,8.3551,7.5586,0.0000,0.2805,0.2020,0.7965,60.0,4.9,2.4,3596.4,0.1,2.4,1.4,4.5,0.8,3603.9,3411.0,3599.1,3346.9,3504.2,3471.0,3520.5,3343.1,0.0014,0.0007,0.9993,0.0000,0.0007,0.0004,0.0013,0.0002
2.809,8.2492,7.5567,0.0000,0.2786,0.2017,0.6924,60.0,4.6,4.9,3600.9,0.3,1.1,2.4,4.2,0.1,3584.9,3461.7,3599.2,3325.6,3367.9,3386.9,3515.2,3222.7,0.0013,0.0014,1.0004,0.0001,0.0003,0.0007,0.0012,0.0000
3.010,8.2330,7.5360,0.0000,0.2798,0.2036,0.6970,60.0,4.2,2.5,3602.3,0.1,0.5,0.9,4.1,0.2,3593.4,3524.7,3599.5,3355.4,3400.9,3535.9,3517.2,3327.2,0.0012,0.0007,1.0008,0.0000,0.0002,0.0003,0.0012,0.0000
3.211,8.1885,7.5381,0.0000,0.2789,0.2042,0.6503,60.0,3.9,0.7,3600.8,0.1,1.0,2.2,5.2,1.2,3597.7,3321.3,3599.2,3275.3,3494.6,3302.2,3500.8,3303.2,0.0011,0.0002,1.0004,0.0000,0.0003,0.0007,0.0015,0.0004
3.411,8.5779,7.8595,0.0000,0.2884,0.1996,0.7184,61.0,11.0,18.7,3577.4,6.7,47.1,4.6,40.2,2.7,3488.3,3488.5,3597.3,3521.9,3538.8,3433.7,3566.4,3390.3,0.0032,0.0054,0.9945,0.0019,0.0133,0.0013,0.0113,0.0008
