t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.201,0.9839,0.3818,0.0000,0.2838,0.1385,0.6021,50.0,9.1,51.2,9.2,0.2,5.1,3.4,0.7,1.7,3572.5,3602.9,3547.0,3116.0,3565.3,3578.4,3517.2,3485.0,0.0026,0.0142,0.0026,0.0001,0.0014,0.0010,0.0002,0.0005
0.404,0.5658,0.1895,0.0000,0.2808,0.0214,0.3763,50.0,5.9,2.8,8.9,0.2,2.6,2.0,0.2,2.7,3158.6,3502.7,3244.1,3372.4,3520.9,3484.5,3226.0,3614.0,0.0019,0.0008,0.0027,0.0000,0.0007,0.0006,0.0000,0.0007
0.607,1.1862,0.6918,0.0000,0.2899,0.0555,0.4944,50.0,10.3,2.8,11.3,0.2,30.9,46.8,9.8,15.4,3301.5,3433.0,3536.2,3241.0,3493.2,3411.8,3292.8,3345.1,0.0031,0.0008,0.0032,0.0000,0.0088,0.0137,0.0030,0.0046
0.810,0.7028,0.2655,0.0000,0.2856,0.0439,0.4373,50.0,8.9,6.9,5.4,0.2,4.8,2.3,9.2,0.2,3301.6,3553.7,3531.2,3411.8,3597.4,3488.0,3552.1,3295.6,0.0027,0.0020,0.0015,0.0000,0.0013,0.0006,0.0026,0.0000
1.013,0.5884,0.1898,0.0000,0.2792,0.0244,0.3986,50.0,5.9,7.6,5.6,0.2,1.6,1.1,0.2,0.2,3316.8,3585.8,3542.2,3251.7,3494.2,3544.3,3459.3,3316.8,0.0018,0.0021,0.0016,0.0000,0.0005,0.0003,0.0001,0.0000
1.214,0.9097,0.3455,0.0000,0.2820,0.0827,0.5643,50.0,8.6,5.4,5.1,0.2,4.6,53.5,0.5,0.8,3315.5,3587.3,3537.0,3185.4,3615.8,3600.3,3619.1,3539.7,0.0026,0.0015,0.0014,0.0001,0.0013,0.0149,0.0001,0.0002
1.417,0.7111,0.2417,0.0000,0.2817,0.0583,0.4694,49.0,5.6,8.2,8.0,0.2,1.4,1.8,1.0,2.5,3541.1,3531.0,3537.7,3556.1,3560.0,3522.4,3490.0,3503.5,0.0016,0.0023,0.0022,0.0000,0.0004,0.0005,0.0003,0.0007
1.620,1.2042,0.7474,0.0000,0.2930,0.0623,0.4569,50.0,11.4,4.2,9.0,47.5,17.0,12.8,33.7,2.6,3224.7,3419.9,3191.1,3544.9,3483.5,3525.4,3540.0,3469.7,0.0035,0.0012,0.0028,0.0134,0.0049,0.0036,0.0095,0.0008
1.822,0.8020,0.2994,0.0000,0.2841,0.0851,0.5026,50.0,9.9,5.2,6.4,0.4,5.1,2.1,5.0,0.2,3398.8,3550.2,3549.0,3527.6,3585.4,3558.8,3536.9,3349.3,0.0029,0.0015,0.0018,0.0001,0.0014,0.0006,0.0014,0.0000
2.025,0.5783,0.1407,0.0000,0.2798,0.0403,0.4376,50.0,6.4,2.0,6.6,0.2,1.5,1.0,1.8,0.2,3372.8,3522.9,3525.8,3365.5,3620.1,3456.8,3474.3,3456.0,0.0019,0.0006,0.0019,0.0000,0.0004,0.0003,0.0005,0.0000
