t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.202,0.6238,0.2087,0.0000,0.2798,0.0266,0.4150,49.0,5.9,9.8,1.3,0.5,3.5,2.3,0.1,0.7,3564.9,3558.6,3432.4,3440.9,3573.7,3569.0,2924.9,3407.6,0.0016,0.0028,0.0004,0.0002,0.0010,0.0006,0.0001,0.0002
0.405,1.2018,0.7410,0.0000,0.2899,0.0638,0.4608,50.0,6.7,7.6,4.6,45.1,22.7,35.7,5.4,5.6,3540.7,3545.5,3485.8,3569.9,3530.1,3558.6,3478.0,3507.6,0.0019,0.0022,0.0013,0.0126,0.0064,0.0100,0.0015,0.0016
0.608,0.6335,0.2048,0.0000,0.2835,0.0513,0.4288,49.0,6.8,6.7,2.5,1.5,4.9,1.8,3.4,1.2,3238.9,3551.4,3486.4,3526.5,3528.9,3467.3,3510.8,3578.7,0.0021,0.0019,0.0007,0.0004,0.0014,0.0005,0.0010,0.0003
0.811,0.9402,0.3210,0.0000,0.2841,0.1358,0.6192,49.0,10.3,8.9,0.2,3.6,4.1,3.0,1.5,5.2,3544.2,3538.3,3392.1,3502.8,3508.0,3511.4,3373.8,3564.8,0.0029,0.0025,0.0000,0.0010,0.0012,0.0008,0.0005,0.0014
1.014,0.6912,0.2240,0.0000,0.2835,0.0992,0.4672,49.0,6.9,7.0,1.5,0.4,9.7,4.3,3.7,3.1,3254.8,3123.3,3523.0,3343.6,3572.3,3552.8,3554.4,3435.0,0.0021,0.0023,0.0004,0.0001,0.0027,0.0012,0.0011,0.0009
1.217,0.6418,0.2325,0.0000,0.2820,0.0302,0.4092,49.0,4.4,10.6,0.2,2.3,4.3,4.0,0.6,0.2,3241.7,3311.0,3279.2,3457.7,3561.3,3546.5,3452.5,3310.8,0.0014,0.0032,0.0000,0.0007,0.0012,0.0011,0.0002,0.0000
1.420,1.1331,0.6891,0.0000,0.2911,0.0510,0.4440,49.0,5.1,7.0,3.5,4.8,24.9,34.9,6.4,43.5,3309.4,3099.0,3452.5,3461.8,3530.7,3550.7,3450.2,3569.3,0.0015,0.0023,0.0010,0.0014,0.0071,0.0098,0.0018,0.0122
1.622,0.6549,0.2206,0.0000,0.2817,0.0302,0.4343,49.0,6.0,5.4,0.8,4.7,4.9,2.6,1.6,0.7,3112.5,3033.1,3549.6,3579.9,3592.3,3567.9,3517.5,3521.9,0.0019,0.0018,0.0002,0.0013,0.0014,0.0007,0.0004,0.0002
1.824,0.8603,0.2820,0.0000,0.2826,0.1086,0.5783,49.0,12.3,9.0,2.1,3.1,3.8,2.0,0.2,2.4,3361.6,2691.1,3551.1,3471.9,3556.3,3507.9,3413.6,3586.5,0.0037,0.0033,0.0006,0.0009,0.0011,0.0006,0.0001,0.0007
2.027,0.7010,0.2747,0.0000,0.2838,0.0384,0.4263,49.0,8.2,7.0,1.2,3.4,3.1,5.3,1.9,2.5,3215.6,3135.1,3550.7,3523.3,3486.6,3542.5,3472.0,3453.2,0.0025,0.0022,0.0003,0.0010,0.0009,0.0015,0.0005,0.0007
2.229,0.6223,0.2222,0.0000,0.2780,0.0250,0.4001,49.0,5.0,7.9,0.2,3.3,1.0,1.6,4.0,0.2,3121.1,3179.8,3392.2,3523.7,3590.3,3553.4,3542.9,3174.1,0.0016,0.0025,0.0000,0.0009,0.0003,0.0004,0.0011,0.0000
2.432,1.1462,0.6952,0.0000,0.2914,0.0534,0.4510,49.0,5.2,7.3,44.3,18.7,12.7,37.2,3.1,4.2,3550.7,3505.6,3552.4,3415.3,3516.9,3527.9,3375.1,3344.1,0.0015,0.0021,0.0125,0.0055,0.0036,0.0106,0.0009,0.0013
2.635,0.6531,0.2225,0.0000,0.2811,0.0281,0.4306,49.0,4.7,9.5,0.2,0.3,3.1,2.9,2.7,0.6,3569.5,3537.1,3288.2,6301.6,3532.3,3559.8,3491.3,3158.7,0.0013,0.0027,0.0001,0.0000,0.0009,0.0008,0.0008,0.0002
2.838,0.8939,0.3003,0.0000,0.2863,0.1132,0.5936,49.0,11.2,8.0,0.2,1.6,4.7,3.1,3.9,2.4,3397.4,2967.4,3413.5,3578.4,3549.6,3526.6,3507.4,3614.9,0.0033,0.0027,0.0000,0.0004,0.0013,0.0009,0.0011,0.0007
3.040,0.6399,0.2127,0.0000,0.2789,0.0607,0.4272,49.0,5.6,7.4,0.2,0.2,3.9,5.0,3.5,1.8,3211.0,3171.8,3385.5,3322.9,3532.8,3503.2,3554.7,3489.9,0.0017,0.0023,0.0000,0.0000,0.0011,0.0014,0.0010,0.0005
3.241,0.9531,0.5487,0.0000,0.2881,0.0369,0.4044,52.0,6.2,10.6,30.0,3.8,23.4,8.9,7.0,40.2,3182.4,3511.1,3574.2,3490.1,3556.1,3487.5,3510.5,3588.6,0.0020,0.0030,0.0084,0.0011,0.0066,0.0026,0.0020,0.0112
3.444,0.7828,0.3458,0.0000,0.2814,0.0424,0.4370,49.0,5.5,6.0,3.0,1.6,6.5,4.1,2.5,4.1,3376.2,3016.8,2606.1,3450.5,3114.8,2907.0,3465.8,2729.2,0.0016,0.0020,0.0012,0.0005,0.0021,0.0014,0.0007,0.0015
3.647,0.6769,0.2319,0.0000,0.2811,0.0323,0.4449,49.0,6.3,8.3,0.2,0.6,3.5,4.5,2.3,0.2,3165.4,3559.4,3518.7,3502.9,3565.1,3578.2,3523.3,3413.9,0.0020,0.0023,0.0000,0.0002,0.0010,0.0013,0.0006,0.0000
3.848,0.8536,0.3207,0.0000,0.2820,0.1071,0.5328,49.0,10.5,10.7,0.2,0.4,0.1,1.5,2.9,1.2,3388.9,3164.3,3255.6,3361.1,3337.8,3525.9,3514.3,3513.1,0.0031,0.0034,0.0000,0.0001,0.0000,0.0004,0.0008,0.0003
4.051,0.7245,0.2216,0.0000,0.2802,0.0720,0.5029,49.0,5.7,8.8,0.2,0.6,0.9,5.4,4.2,1.7,3209.5,3225.2,3435.1,3337.0,3484.7,3566.3,3550.0,3419.1,0.0018,0.0027,0.0000,0.0002,0.0003,0.0015,0.0012,0.0005
