t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,12.6770,12.0285,0.0000,0.2798,0.1913,0.6485,61.0,3497.0,31.0,3496.5,2.9,2.9,6.0,8.7,0.7,3584.8,3332.2,3584.8,3311.5,3434.5,3357.5,3352.6,3302.4,0.9755,0.0093,0.9753,0.0009,0.0008,0.0018,0.0026,0.0002
0.401,13.0801,12.3419,0.0000,0.2893,0.1923,0.7382,63.0,3496.9,28.0,3497.0,15.8,4.4,56.4,6.8,34.5,3577.9,3333.3,3578.0,3332.6,3419.0,3330.1,3349.8,3329.6,0.9774,0.0084,0.9774,0.0048,0.0013,0.0169,0.0020,0.0103
0.601,12.8112,12.1264,0.0000,0.2789,0.1910,0.6848,64.0,3501.9,28.0,3501.8,0.3,0.8,4.5,0.3,0.2,3591.9,3328.3,3591.9,3193.5,3550.2,3330.3,3628.0,3395.3,0.9749,0.0084,0.9749,0.0001,0.0002,0.0013,0.0001,0.0000
0.801,12.8106,12.1450,0.0000,0.2789,0.1938,0.6656,64.0,3512.8,25.6,3512.8,1.4,1.6,4.7,0.1,0.1,3587.2,3331.2,3587.2,3331.7,3533.2,3330.1,3175.9,4187.8,0.9793,0.0077,0.9793,0.0004,0.0005,0.0014,0.0000,0.0000
1.002,12.8576,12.1255,0.0000,0.2798,0.1935,0.7321,64.0,3500.3,21.4,3500.2,1.1,1.1,5.9,0.1,2.5,3584.1,3332.7,3584.1,3308.2,3535.1,3330.2,3487.8,3294.8,0.9766,0.0064,0.9766,0.0003,0.0003,0.0018,0.0000,0.0008
1.202,12.7865,12.1139,0.0000,0.2786,0.1953,0.6726,64.0,3517.4,17.7,3517.4,0.2,1.3,5.3,0.3,0.4,3585.7,3330.5,3585.7,3343.5,3473.9,3330.6,3315.6,3328.4,0.9809,0.0053,0.9809,0.0001,0.0004,0.0016,0.0001,0.0001
1.403,13.1009,12.3581,0.0000,0.2896,0.1932,0.7428,65.0,3498.6,23.8,3498.5,15.5,9.2,54.8,4.8,33.6,3578.7,3328.8,3578.7,3330.1,3429.5,3330.0,3343.2,3331.5,0.9776,0.0072,0.9776,0.0046,0.0027,0.0165,0.0014,0.0101
1.603,12.7902,12.1246,0.0000,0.2786,0.1895,0.6656,65.0,3503.2,22.8,3503.3,0.8,0.8,3.8,0.1,0.2,3584.2,3331.4,3584.2,3329.2,3494.5,3330.6,3464.5,3062.9,0.9774,0.0068,0.9774,0.0002,0.0002,0.0011,0.0000,0.0000
1.804,12.8994,12.1643,0.0000,0.2798,0.1913,0.7352,65.0,3506.9,21.2,3506.9,0.2,1.3,5.5,0.1,0.7,3591.9,3330.8,3591.9,3310.5,3569.6,3330.2,3283.5,3261.6,0.9763,0.0064,0.9763,0.0001,0.0004,0.0017,0.0000,0.0002
2.004,12.8112,12.1380,0.0000,0.2786,0.1904,0.6732,65.0,3504.2,21.4,3504.2,0.5,1.1,6.2,0.1,1.2,3587.4,3331.1,3587.4,3335.0,3569.3,3330.7,3323.2,3372.2,0.9768,0.0064,0.9768,0.0001,0.0003,0.0019,0.0000,0.0004
2.205,12.7957,12.1338,0.0000,0.2798,0.1904,0.6619,65.0,3502.2,21.9,3502.2,0.2,1.2,5.6,0.1,0.4,3583.2,3330.6,3583.2,3343.3,3449.1,3330.0,3446.1,3207.3,0.9774,0.0066,0.9774,0.0001,0.0004,0.0017,0.0000,0.0001
2.405,13.1100,12.3782,0.0000,0.2875,0.1901,0.7318,65.0,3494.6,68.1,3494.6,17.1,3.5,17.0,4.6,34.4,3581.3,3330.7,3581.3,3330.3,3487.7,3330.0,3320.4,3331.6,0.9758,0.0204,0.9758,0.0051,0.0010,0.0051,0.0014,0.0103
