t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,11.4013,10.7357,0.0000,0.2866,0.1941,0.6656,57.0,3308.6,26.5,3309.6,2.2,3.7,6.5,8.3,2.2,3413.5,3068.8,3415.4,877.9,1484.8,1595.7,851.8,2132.8,0.9692,0.0086,0.9690,0.0025,0.0025,0.0041,0.0097,0.0011
0.401,12.8973,12.1405,0.0000,0.2856,0.1926,0.7568,59.0,3519.2,22.9,3518.4,3.4,1.2,5.3,0.1,2.8,3592.1,3328.6,3592.1,3302.6,3368.9,3330.2,3716.1,3330.3,0.9797,0.0069,0.9795,0.0010,0.0004,0.0016,0.0000,0.0008
0.601,12.7877,12.0800,0.0000,0.2847,0.1944,0.7077,59.0,3519.7,17.1,3519.5,1.4,0.3,4.3,2.7,4.4,3585.8,3332.8,3585.9,3330.1,3488.3,3329.8,3494.8,3317.8,0.9815,0.0051,0.9815,0.0004,0.0001,0.0013,0.0008,0.0013
0.802,12.8848,12.1417,0.0000,0.2853,0.1938,0.7431,60.0,3536.1,17.7,3536.1,2.3,0.3,4.4,0.3,1.0,3594.2,3329.3,3594.2,3330.5,3407.8,3330.3,3334.9,3388.9,0.9839,0.0053,0.9838,0.0007,0.0001,0.0013,0.0001,0.0003
1.002,12.8018,12.1222,0.0000,0.2838,0.1941,0.6796,61.0,3543.6,13.7,3543.6,0.8,1.3,3.5,0.1,1.0,3592.2,3327.7,3592.2,3330.2,3517.1,3330.2,3340.8,3332.9,0.9865,0.0041,0.9865,0.0002,0.0004,0.0011,0.0000,0.0003
1.203,12.9519,12.1454,0.0000,0.2856,0.1947,0.8066,60.0,3535.6,15.0,3535.6,0.6,3.4,6.3,0.1,5.7,3588.4,3333.7,3588.4,3384.4,3531.9,3330.3,3301.3,3330.4,0.9853,0.0045,0.9853,0.0002,0.0010,0.0019,0.0000,0.0017
1.403,12.8149,12.0971,0.0000,0.2838,0.1920,0.7178,61.0,3513.6,21.7,3513.6,1.1,0.7,5.0,0.4,1.2,3588.0,3331.4,3588.0,3302.8,3380.8,3329.9,3491.6,3300.9,0.9793,0.0065,0.9793,0.0003,0.0002,0.0015,0.0001,0.0004
1.603,13.0520,12.2464,0.0192,0.3064,0.1944,0.7864,61.0,3503.2,51.5,3503.2,21.9,15.9,7.5,1.2,1.3,3583.3,3330.9,3583.3,3329.8,3552.5,3329.4,3494.0,3336.3,0.9777,0.0154,0.9777,0.0066,0.0045,0.0023,0.0003,0.0004
1.804,12.8473,12.1591,0.0000,0.2844,0.1932,0.6882,61.0,3527.3,21.3,3527.2,1.5,1.3,3.4,0.1,0.2,3593.6,3330.9,3593.6,3329.7,3515.3,3332.6,3569.9,3271.9,0.9815,0.0064,0.9815,0.0005,0.0004,0.0010,0.0000,0.0000
2.004,12.8485,12.0993,0.0000,0.2853,0.1944,0.7492,61.0,3521.2,17.9,3521.2,0.8,1.7,4.6,0.1,1.0,3586.1,3326.7,3586.1,3334.0,3517.7,3329.7,3436.2,3334.1,0.9819,0.0054,0.9819,0.0002,0.0005,0.0014,0.0000,0.0003
2.205,12.8332,12.1344,0.0000,0.2838,0.1932,0.6989,61.0,3531.8,17.0,3529.2,0.6,1.0,3.9,0.1,0.9,3593.8,3335.0,3594.0,3325.9,3427.7,3330.0,3428.5,3329.8,0.9828,0.0051,0.9820,0.0002,0.0003,0.0012,0.0000,0.0003
