t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,12.9727,12.2845,0.0000,0.2905,0.1923,0.6882,61.0,3478.5,43.6,3480.8,4.7,45.0,3.2,18.4,56.9,3585.7,3338.3,3585.8,3317.3,3542.5,3336.0,3442.0,3333.1,0.9701,0.0131,0.9707,0.0014,0.0127,0.0010,0.0054,0.0171
0.401,12.8555,12.1808,0.0000,0.2792,0.1929,0.6747,63.0,3535.8,22.5,3535.8,0.5,0.1,0.9,1.6,2.3,3593.3,3330.5,3593.3,3334.4,3196.7,3332.6,3538.6,3352.1,0.9840,0.0067,0.9840,0.0001,0.0000,0.0003,0.0005,0.0007
0.601,13.4185,12.1756,0.0000,0.2808,0.1959,1.2430,64.0,3531.5,21.0,3531.5,6.1,0.1,0.1,1.0,0.7,3593.4,3330.7,3593.4,3317.0,3411.7,3298.6,3405.9,3262.1,0.9828,0.0063,0.9828,0.0018,0.0000,0.0000,0.0003,0.0002
0.801,12.8057,12.1319,0.0000,0.2783,0.1932,0.6738,64.0,3516.0,22.4,3516.0,0.4,1.8,0.1,1.2,1.0,3589.4,3330.6,3589.4,3535.2,3548.9,3332.4,3529.4,3384.4,0.9796,0.0067,0.9796,0.0001,0.0005,0.0000,0.0003,0.0003
1.002,12.8845,12.1426,0.0000,0.2798,0.1950,0.7419,64.0,3521.1,22.7,3521.1,1.2,0.1,0.4,0.6,0.6,3592.8,3330.8,3592.9,3306.0,3321.0,3257.3,3593.0,3333.9,0.9800,0.0068,0.9800,0.0004,0.0000,0.0001,0.0002,0.0002
1.202,13.0413,12.3758,0.0000,0.2875,0.1929,0.6656,65.0,3503.0,24.9,3502.9,5.4,42.3,17.0,8.5,52.6,3583.2,3330.5,3583.2,3330.5,3545.0,3331.0,3367.5,3329.1,0.9776,0.0075,0.9776,0.0016,0.0119,0.0051,0.0025,0.0158
1.403,12.9916,12.2546,0.0000,0.2811,0.1990,0.7370,65.0,3544.5,26.4,3544.5,1.1,0.1,1.3,1.0,1.1,3593.7,3330.6,3593.7,3331.8,2931.5,3345.9,3452.7,3428.1,0.9863,0.0079,0.9863,0.0003,0.0000,0.0004,0.0003,0.0003
1.603,13.0017,12.3349,0.0000,0.2805,0.1971,0.6668,65.0,3536.8,58.8,3536.8,0.9,0.1,0.3,0.5,0.1,3588.1,3330.2,3588.2,3329.5,3858.0,3269.5,3503.0,3322.3,0.9857,0.0176,0.9857,0.0003,0.0000,0.0001,0.0002,0.0000
1.804,13.0246,12.2873,0.0000,0.2802,0.1965,0.7373,65.0,3534.1,26.0,3534.1,1.5,1.8,0.4,0.7,0.1,3593.3,3330.4,3593.3,3332.1,3501.3,3343.2,3392.0,3029.3,0.9835,0.0078,0.9835,0.0005,0.0005,0.0001,0.0002,0.0000
2.004,12.9895,12.3132,0.0000,0.2802,0.1941,0.6763,64.0,3503.0,24.8,3502.6,47.2,1.7,2.5,2.8,0.1,3582.8,3330.7,3582.8,3330.5,3366.9,3323.0,3497.8,3021.0,0.9777,0.0075,0.9776,0.0142,0.0005,0.0007,0.0008,0.0000
2.205,13.2580,12.5287,0.0000,0.2890,0.1913,0.7294,65.0,3492.2,78.6,3492.2,6.2,41.1,4.5,10.8,16.0,3585.0,3330.3,3585.0,3331.1,3552.2,3325.6,3366.3,3333.4,0.9741,0.0236,0.9741,0.0019,0.0116,0.0013,0.0032,0.0048
2.405,12.9983,12.3242,0.0000,0.2792,0.1941,0.6741,65.0,3524.2,24.0,3524.1,0.5,0.1,1.1,1.6,0.6,3589.2,3330.5,3589.2,3326.3,3089.0,3329.8,3393.7,3327.4,0.9819,0.0072,0.9819,0.0001,0.0000,0.0003,0.0005,0.0002
2.606,12.9916,12.3147,0.0000,0.2786,0.1953,0.6769,65.0,3536.6,17.8,3536.6,0.6,0.1,0.1,0.4,4.3,3589.0,3330.6,3589.0,3335.3,3394.3,3447.4,3559.1,3330.7,0.9854,0.0053,0.9854,0.0002,0.0000,0.0000,0.0001,0.0013
2.806,13.0948,12.3642,0.0000,0.2795,0.1962,0.7306,65.0,3543.0,17.1,3543.0,0.5,1.5,0.1,0.8,0.6,3595.0,3330.8,3595.0,3331.8,3568.8,3430.3,3496.9,3321.0,0.9855,0.0051,0.9856,0.0001,0.0004,0.0000,0.0002,0.0002
3.006,12.9825,12.3089,0.0000,0.2786,0.1959,0.6735,65.0,3533.7,20.4,3533.7,1.4,0.1,0.2,1.4,1.1,3590.4,3330.6,3590.4,3330.6,3393.8,3352.4,3538.6,3333.2,0.9842,0.0061,0.9842,0.0004,0.0000,0.0001,0.0004,0.0003
3.207,13.2943,12.5637,0.0000,0.2884,0.1950,0.7306,65.0,3521.1,68.4,3521.1,6.5,39.3,5.5,5.1,17.7,3585.1,3330.2,3585.1,3339.9,3521.2,3348.8,3391.5,3339.0,0.9822,0.0205,0.9822,0.0020,0.0112,0.0016,0.0015,0.0053
3.407,13.0438,12.3605,0.0000,0.2789,0.1929,0.6833,65.0,3522.7,25.4,3522.7,1.4,0.2,0.3,0.9,0.3,3593.6,3330.7,3593.6,3287.2,3038.1,3036.3,3437.0,2792.8,0.9803,0.0076,0.9803,0.0004,0.0001,0.0001,0.0003,0.0001
3.608,13.1479,12.4105,0.0000,0.2805,0.1941,0.7373,66.0,3524.9,24.6,3524.8,1.2,0.1,0.1,1.1,0.2,3592.2,3330.7,3592.2,3328.0,3398.3,3466.2,3428.5,3630.5,0.9813,0.0074,0.9812,0.0004,0.0000,0.0000,0.0003,0.0001
3.808,13.2400,12.5665,0.0000,0.2863,0.1920,0.6735,65.0,3515.3,69.3,3515.3,20.0,37.1,4.3,2.7,2.9,3582.5,3330.2,3582.5,3330.4,3547.3,3329.5,3337.6,3328.8,0.9812,0.0208,0.9812,0.0060,0.0105,0.0013,0.0008,0.0009
