t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,12.8103,11.9867,0.0000,0.2872,0.1968,0.8237,61.0,3533.0,12.2,3531.7,0.9,3.4,9.7,8.0,2.2,3587.8,3333.0,3588.0,3249.7,3470.1,3342.9,3372.8,3329.7,0.9847,0.0037,0.9843,0.0003,0.0010,0.0029,0.0024,0.0007
0.401,12.9336,12.1743,0.0000,0.2844,0.1971,0.7593,63.0,3556.3,11.7,3556.3,1.8,1.1,6.3,0.3,2.9,3595.0,3336.2,3595.0,3330.4,3529.2,3330.1,3446.6,3335.4,0.9892,0.0035,0.9892,0.0005,0.0003,0.0019,0.0001,0.0009
0.601,12.9870,12.1676,0.0000,0.2853,0.1959,0.8194,64.0,3552.9,10.7,3552.9,1.2,1.4,4.7,0.2,2.0,3593.4,3325.4,3593.4,3328.5,3447.6,3330.3,3524.6,3310.2,0.9887,0.0032,0.9887,0.0004,0.0004,0.0014,0.0001,0.0006
0.802,13.0359,12.2662,0.0000,0.2960,0.1941,0.7697,64.0,3554.1,16.4,3554.0,34.4,7.5,11.1,5.8,10.2,3592.6,3334.2,3592.6,3331.3,3352.3,3330.1,3327.9,3330.1,0.9893,0.0049,0.9893,0.0103,0.0022,0.0033,0.0017,0.0031
1.002,12.8857,12.0791,0.0000,0.2927,0.1923,0.8066,64.0,3509.3,26.5,3505.1,0.6,1.7,5.9,0.1,1.0,3579.1,3328.2,3579.3,3262.8,3495.6,3330.2,3390.9,3318.9,0.9805,0.0080,0.9793,0.0002,0.0005,0.0018,0.0000,0.0003
1.202,12.9693,12.1289,0.0000,0.2838,0.1926,0.8405,64.0,3525.1,22.0,3521.9,0.4,1.7,4.4,0.1,1.1,3592.5,3332.5,3592.6,3321.1,3490.1,3330.4,3264.6,3333.4,0.9812,0.0066,0.9803,0.0001,0.0005,0.0013,0.0000,0.0003
1.403,12.9293,12.1676,0.0000,0.2841,0.1923,0.7617,64.0,3499.5,24.5,3499.0,1.4,1.9,4.5,1.9,1.8,3591.3,3327.6,3591.2,3362.4,3497.8,3285.1,3406.2,3322.9,0.9745,0.0074,0.9743,0.0004,0.0005,0.0014,0.0005,0.0005
1.603,13.0026,12.1878,0.0000,0.2872,0.1920,0.8148,64.0,3497.8,28.8,3498.0,3.8,1.3,2.4,5.4,5.5,3589.6,3331.0,3589.7,3335.2,3437.5,3320.8,3448.9,3334.4,0.9744,0.0087,0.9745,0.0011,0.0004,0.0007,0.0016,0.0017
1.804,12.9355,12.1512,0.0000,0.2841,0.1907,0.7843,64.0,3506.3,22.4,3503.1,1.2,1.6,0.9,3.0,1.1,3592.5,3325.5,3592.7,3327.3,3586.9,3329.2,3475.6,3332.2,0.9760,0.0067,0.9751,0.0003,0.0004,0.0003,0.0009,0.0003
2.004,12.9730,12.1118,0.0000,0.2853,0.1929,0.8612,65.0,3501.6,21.3,3501.6,0.1,1.0,1.8,3.4,1.3,3586.5,3336.4,3586.5,3201.8,3520.5,3331.0,3458.5,3332.1,0.9763,0.0064,0.9763,0.0000,0.0003,0.0005,0.0010,0.0004
