t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,1.5140,0.8459,0.0000,0.2917,0.1938,0.6680,50.0,880.2,68.4,881.7,24.0,3.4,7.5,3.9,32.6,889.6,875.7,889.5,826.7,864.2,825.0,850.5,875.6,0.9894,0.0781,0.9912,0.0290,0.0040,0.0091,0.0046,0.0372
0.401,1.4960,0.7776,0.0000,0.2817,0.1886,0.7184,50.0,891.8,32.6,891.9,6.4,1.3,1.2,0.9,8.2,891.1,892.0,891.2,869.2,829.9,824.6,944.0,880.5,1.0008,0.0366,1.0008,0.0073,0.0015,0.0015,0.0010,0.0093
0.602,1.4127,0.7196,0.0000,0.2802,0.1913,0.6931,50.0,903.3,25.8,903.5,1.4,0.4,0.2,1.0,3.7,901.9,901.4,902.0,923.5,900.0,1243.2,906.6,974.5,1.0016,0.0287,1.0016,0.0015,0.0004,0.0002,0.0011,0.0038
0.803,1.5286,0.8362,0.0000,0.2798,0.1920,0.6924,50.0,990.5,24.0,990.5,1.3,0.6,0.2,0.8,3.9,989.1,988.8,989.1,990.0,983.2,757.9,989.6,988.9,1.0014,0.0242,1.0014,0.0013,0.0006,0.0002,0.0009,0.0040
1.004,1.4749,0.7873,0.0000,0.2802,0.1917,0.6876,50.0,957.7,23.0,957.6,2.6,1.1,0.5,1.3,4.5,956.3,954.6,956.2,956.9,984.0,1031.3,962.0,917.5,1.0014,0.0241,1.0014,0.0027,0.0011,0.0005,0.0013,0.0049
1.205,1.4407,0.7587,0.0000,0.2905,0.1910,0.6821,50.0,898.9,68.1,898.9,8.0,2.1,5.8,4.2,44.9,897.8,893.7,897.8,887.3,900.4,898.1,899.1,895.7,1.0012,0.0763,1.0012,0.0090,0.0023,0.0065,0.0047,0.0501
1.406,1.3873,0.6992,0.0000,0.2808,0.1917,0.6882,50.0,901.5,28.2,901.5,3.7,0.1,1.7,1.3,5.5,900.0,899.1,900.0,898.9,876.0,897.4,901.3,900.6,1.0017,0.0314,1.0017,0.0042,0.0001,0.0019,0.0014,0.0061
1.607,1.3864,0.6998,0.0000,0.2798,0.1920,0.6866,50.0,901.5,24.3,901.5,1.3,0.1,0.4,1.0,3.3,900.0,900.2,900.0,894.4,912.0,901.5,903.4,900.0,1.0017,0.0270,1.0017,0.0015,0.0001,0.0004,0.0011,0.0037
1.808,1.3773,0.6885,0.0000,0.2798,0.1929,0.6888,50.0,902.1,18.6,902.1,0.7,0.4,0.1,0.5,3.7,900.9,900.1,900.9,935.6,891.9,847.4,892.7,900.1,1.0014,0.0206,1.0014,0.0007,0.0004,0.0002,0.0006,0.0041
2.009,1.3696,0.6882,0.0000,0.2798,0.1926,0.6815,50.0,901.8,19.5,901.8,4.4,0.1,1.6,0.9,3.5,900.4,902.1,900.4,900.2,907.5,900.0,918.3,899.9,1.0015,0.0216,1.0015,0.0049,0.0001,0.0018,0.0010,0.0039
