t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,12.7945,11.9760,0.0000,0.2884,0.1953,0.8185,61.0,3501.5,25.2,3499.4,2.2,0.1,2.8,8.6,4.6,3581.9,3337.9,3582.0,3303.9,3838.8,3325.0,3354.6,3338.7,0.9776,0.0075,0.9769,0.0007,0.0000,0.0008,0.0026,0.0014
0.401,13.0078,12.2177,0.0000,0.2927,0.1932,0.7901,62.0,3504.5,66.4,3502.8,11.8,7.4,7.8,8.1,10.9,3583.4,3330.3,3583.5,3330.1,3330.5,3332.6,3330.3,3329.8,0.9780,0.0199,0.9775,0.0036,0.0022,0.0023,0.0024,0.0033
0.601,12.9855,12.1450,0.0000,0.2859,0.1907,0.8405,63.0,3504.1,27.3,3504.1,1.6,0.1,0.4,0.1,1.0,3591.4,3330.8,3591.4,3329.8,3410.3,3349.2,3476.3,3376.2,0.9757,0.0082,0.9757,0.0005,0.0000,0.0001,0.0000,0.0003
0.801,12.9120,12.1414,0.0000,0.2847,0.1898,0.7706,64.0,3504.6,27.5,3504.6,2.5,1.0,0.6,0.1,2.0,3591.8,3330.7,3591.8,3330.9,3538.3,3323.5,3406.0,3283.1,0.9757,0.0083,0.9757,0.0008,0.0003,0.0002,0.0000,0.0006
1.002,12.9876,12.1704,0.0000,0.2859,0.1938,0.8173,64.0,3502.4,27.1,3502.4,0.7,0.1,0.4,0.1,1.2,3591.2,3330.8,3591.2,3331.7,3121.9,3332.1,3418.5,3328.0,0.9753,0.0081,0.9753,0.0002,0.0000,0.0001,0.0000,0.0004
1.203,12.9190,12.1533,0.0000,0.2847,0.1923,0.7657,63.0,3495.1,28.5,3490.1,3.3,0.1,2.3,0.2,1.2,3590.6,3330.7,3590.8,3330.5,3074.8,3354.2,3424.3,3373.5,0.9734,0.0086,0.9720,0.0010,0.0000,0.0007,0.0001,0.0004
1.403,13.0612,12.2085,0.0000,0.2927,0.1947,0.8527,64.0,3501.7,59.5,3501.7,8.9,5.7,6.3,7.4,5.6,3581.5,3330.3,3581.5,3329.8,3331.2,3320.9,3326.5,3330.4,0.9777,0.0179,0.9777,0.0027,0.0017,0.0019,0.0022,0.0017
1.603,12.8961,12.1093,0.0000,0.2847,0.1935,0.7867,64.0,3506.6,23.1,3506.6,0.9,0.1,0.1,0.3,0.6,3585.5,3330.5,3585.5,3334.1,3411.5,3405.7,3380.1,3413.3,0.9780,0.0069,0.9780,0.0003,0.0000,0.0000,0.0001,0.0002
1.804,12.9995,12.1673,0.0000,0.2859,0.1950,0.8322,64.0,3520.0,22.2,3520.1,2.1,1.3,1.9,0.2,0.6,3592.3,3330.8,3592.3,3330.4,3348.3,3330.7,3368.9,3248.9,0.9799,0.0067,0.9799,0.0006,0.0004,0.0006,0.0001,0.0002
2.004,12.9138,12.1627,0.0000,0.2844,0.1944,0.7510,64.0,3524.2,22.1,3524.2,0.7,0.1,0.4,0.1,1.2,3592.1,3330.7,3592.2,3331.4,3295.8,3331.6,3350.8,3360.2,0.9811,0.0066,0.9811,0.0002,0.0000,0.0001,0.0000,0.0003
2.205,12.9022,12.1155,0.0000,0.2844,0.1923,0.7867,64.0,3503.6,24.2,3500.1,2.9,0.1,0.6,0.5,0.8,3584.8,3330.6,3585.1,3322.2,3058.1,3274.9,3336.0,3254.6,0.9773,0.0073,0.9763,0.0009,0.0000,0.0002,0.0001,0.0002
2.405,13.2220,12.3645,0.0107,0.3030,0.1889,0.8469,64.0,3479.1,94.1,3475.5,14.9,8.8,33.8,11.1,9.5,3579.0,3330.1,3579.2,3307.2,3350.7,3331.1,3355.9,3336.6,0.9721,0.0283,0.9710,0.0045,0.0026,0.0102,0.0033,0.0028
2.606,12.9315,12.1426,0.0000,0.2902,0.1901,0.7889,64.0,3504.1,30.4,3504.1,1.2,0.2,0.1,0.3,0.7,3587.4,3331.0,3587.4,3644.9,3227.1,3219.7,3379.4,3251.3,0.9768,0.0091,0.9768,0.0003,0.0001,0.0000,0.0001,0.0002
2.806,13.0215,12.1969,0.0000,0.2866,0.1917,0.8246,65.0,3513.7,26.8,3513.6,2.7,1.6,1.8,0.3,0.9,3592.2,3330.6,3592.2,3330.7,3497.6,3318.0,3369.1,3401.7,0.9781,0.0080,0.9781,0.0008,0.0005,0.0005,0.0001,0.0003
3.007,13.4057,12.1310,0.0000,0.2853,0.1932,1.2747,65.0,3515.4,23.8,3515.4,0.9,0.1,0.5,0.1,3.8,3583.7,3330.7,3583.7,3331.9,3345.0,3394.5,3239.0,3329.9,0.9809,0.0072,0.9809,0.0003,0.0000,0.0002,0.0000,0.0011
3.207,12.9977,12.1679,0.0000,0.2859,0.1938,0.8298,65.0,3513.2,23.7,3513.2,2.5,0.1,0.7,0.4,1.1,3591.6,3330.8,3591.6,3349.8,3023.4,3282.2,3359.6,3298.9,0.9782,0.0071,0.9782,0.0008,0.0000,0.0002,0.0001,0.0003
3.407,13.0584,12.2500,0.0000,0.2924,0.1935,0.8084,65.0,3510.1,34.7,3510.1,12.1,7.9,31.6,6.7,6.2,3584.6,3330.4,3584.6,3328.1,3330.3,3329.2,3325.7,3330.3,0.9792,0.0104,0.9792,0.0036,0.0024,0.0095,0.0020,0.0019
3.608,13.1173,12.2534,0.0128,0.2988,0.1950,0.8511,65.0,3515.3,34.4,3515.3,1.7,2.0,17.0,0.6,2.0,3590.0,3330.6,3590.0,3328.3,3513.6,3330.8,3552.9,3330.3,0.9792,0.0103,0.9792,0.0005,0.0006,0.0051,0.0002,0.0006
3.808,12.9528,12.1896,0.0000,0.2847,0.1938,0.7632,65.0,3526.6,20.8,3526.6,1.4,1.5,3.5,0.1,0.6,3590.6,3330.9,3590.7,3386.8,3366.2,3328.9,3520.6,3328.2,0.9822,0.0062,0.9822,0.0004,0.0004,0.0011,0.0000,0.0002
4.009,12.9223,12.1542,0.0000,0.2847,0.1947,0.7681,65.0,3522.6,20.1,3522.6,2.0,0.1,0.5,0.1,1.8,3584.9,3330.6,3584.9,3293.9,3070.5,3376.1,3246.0,3332.4,0.9826,0.0060,0.9826,0.0006,0.0000,0.0001,0.0000,0.0005
4.209,13.0246,12.2097,0.0000,0.2859,0.1913,0.8148,65.0,3520.4,22.1,3520.4,3.3,0.1,1.8,0.4,1.1,3592.2,3330.8,3592.2,3284.0,3465.2,3378.6,3537.5,3287.3,0.9800,0.0066,0.9800,0.0010,0.0000,0.0005,0.0001,0.0003
4.410,13.1573,12.3077,0.0000,0.2948,0.1907,0.8496,66.0,3510.1,35.0,3504.1,8.4,5.5,8.0,38.7,33.2,3589.2,3330.5,3589.4,3348.5,3329.6,3322.5,3381.3,3332.5,0.9780,0.0105,0.9762,0.0025,0.0016,0.0024,0.0114,0.0100
4.610,12.9898,12.1988,0.0000,0.2844,0.1901,0.7910,66.0,3525.3,21.9,3520.2,1.0,0.1,0.1,0.2,0.6,3593.2,3330.6,3593.5,3328.5,3390.4,3272.6,3352.1,3329.3,0.9811,0.0066,0.9796,0.0003,0.0000,0.0000,0.0001,0.0002
4.811,12.9974,12.2192,0.0000,0.2844,0.1904,0.7782,66.0,3523.2,20.9,3523.2,1.1,1.0,0.6,1.7,1.9,3590.0,3330.9,3590.0,3332.0,3550.8,3357.9,3452.6,3299.7,0.9814,0.0063,0.9814,0.0003,0.0003,0.0002,0.0005,0.0006
5.011,13.1128,12.3022,0.0000,0.2859,0.1920,0.8105,66.0,3518.3,22.4,3518.3,1.4,0.1,0.4,0.3,1.6,3591.7,3330.7,3591.7,3331.5,3231.2,3314.4,3332.0,3368.0,0.9796,0.0067,0.9796,0.0004,0.0000,0.0001,0.0001,0.0005
