t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,13.0472,12.3352,0.0000,0.2914,0.1950,0.7120,61.0,3494.2,72.9,3497.1,50.6,7.9,48.9,14.9,6.9,3580.9,3333.3,3580.9,3331.6,3417.8,3329.3,3402.3,3329.4,0.9758,0.0219,0.9766,0.0152,0.0023,0.0147,0.0044,0.0021
0.401,12.7963,12.1356,0.0000,0.2795,0.1913,0.6607,62.0,3511.7,26.9,3511.7,5.8,0.5,1.3,0.1,0.1,3587.4,3330.7,3587.5,3350.5,3486.7,3369.0,3419.6,3380.3,0.9789,0.0081,0.9789,0.0017,0.0001,0.0004,0.0000,0.0000
0.601,12.8686,12.1396,0.0000,0.2798,0.1929,0.7291,63.0,3525.1,20.7,3525.0,1.5,0.6,0.6,0.1,0.2,3593.6,3330.9,3593.6,3358.0,3545.0,3276.9,3214.7,3687.9,0.9809,0.0062,0.9809,0.0005,0.0002,0.0002,0.0000,0.0001
0.801,12.8012,12.1191,0.0000,0.2783,0.1920,0.6821,63.0,3520.8,20.4,3520.8,1.6,1.2,0.9,1.6,0.1,3589.5,3330.7,3589.5,3237.2,3559.3,3372.3,3554.5,2814.2,0.9809,0.0061,0.9809,0.0005,0.0003,0.0003,0.0004,0.0000
1.002,12.8878,12.1597,0.0000,0.2802,0.1926,0.7281,64.0,3521.1,21.2,3521.1,1.8,0.5,1.0,0.7,0.1,3592.8,3330.7,3592.8,3330.5,3498.3,3309.1,3339.9,3320.9,0.9800,0.0064,0.9800,0.0005,0.0002,0.0003,0.0002,0.0000
1.202,13.0377,12.3629,0.0000,0.2875,0.1904,0.6747,64.0,3499.0,26.7,3487.3,4.3,5.6,46.7,7.9,50.7,3579.9,3330.6,3579.9,3335.4,3406.3,3330.0,3467.8,3330.8,0.9774,0.0080,0.9742,0.0013,0.0016,0.0140,0.0023,0.0152
1.403,12.8451,12.1682,0.0000,0.2792,0.1923,0.6769,64.0,3521.2,24.2,3521.2,1.7,0.5,0.1,1.3,1.4,3592.4,3330.7,3592.4,3333.7,3552.4,3148.9,3338.9,3330.8,0.9802,0.0073,0.9802,0.0005,0.0001,0.0000,0.0004,0.0004
1.603,12.8741,12.1411,0.0000,0.2802,0.1944,0.7330,64.0,3518.3,21.4,3518.2,1.3,0.7,0.1,0.1,6.1,3586.2,3330.9,3586.2,3331.3,3513.4,3225.0,3442.8,3330.2,0.9810,0.0064,0.9810,0.0004,0.0002,0.0000,0.0000,0.0018
1.803,12.7929,12.1273,0.0000,0.2783,0.1917,0.6656,64.0,3499.1,26.2,3499.0,1.6,0.8,0.2,1.0,0.7,3584.4,3330.7,3584.4,3329.4,3604.1,3603.4,3535.4,3328.1,0.9762,0.0079,0.9762,0.0005,0.0002,0.0000,0.0003,0.0002
2.004,12.8506,12.1133,0.0000,0.2798,0.1929,0.7373,64.0,3497.3,25.8,3497.3,0.9,0.4,0.1,0.3,0.7,3584.4,3330.7,3584.4,3329.5,3488.2,3265.7,3442.4,3229.0,0.9757,0.0078,0.9757,0.0003,0.0001,0.0000,0.0001,0.0002
2.205,13.0298,12.3684,0.0000,0.2869,0.1898,0.6613,65.0,3480.7,31.9,3480.6,4.6,5.6,45.8,6.5,50.1,3577.2,3330.6,3577.2,3330.5,3425.7,3330.9,3354.7,3332.1,0.9730,0.0096,0.9730,0.0014,0.0016,0.0137,0.0020,0.0150
2.405,12.9437,12.2201,0.0000,0.2811,0.1941,0.7236,65.0,3530.5,23.3,3530.5,1.3,9.5,0.7,0.5,0.8,3593.5,3330.6,3593.5,3331.8,3535.0,3269.2,3560.6,3267.3,0.9825,0.0070,0.9825,0.0004,0.0027,0.0002,0.0001,0.0003
2.605,12.8445,12.1685,0.0000,0.2786,0.1947,0.6760,65.0,3529.0,20.5,3529.0,1.5,0.5,0.6,0.7,0.1,3590.3,3330.6,3590.3,3330.8,3562.0,3314.2,3336.3,3374.4,0.9829,0.0061,0.9829,0.0005,0.0001,0.0002,0.0002,0.0000
2.806,12.8998,12.1646,0.0000,0.2795,0.1962,0.7352,65.0,3534.2,18.6,3534.2,0.4,0.7,0.6,1.5,0.1,3591.1,3330.9,3591.1,3659.3,3639.6,3406.5,3574.6,3325.8,0.9842,0.0056,0.9842,0.0001,0.0002,0.0002,0.0004,0.0000
3.006,12.8473,12.1768,0.0000,0.2783,0.1953,0.6705,65.0,3529.1,18.9,3529.1,1.8,0.7,0.8,0.1,0.5,3590.3,3330.8,3590.3,3255.6,3408.2,3185.3,3459.2,3326.2,0.9829,0.0057,0.9829,0.0005,0.0002,0.0002,0.0000,0.0001
3.207,13.1201,12.4283,0.0000,0.2884,0.1932,0.6918,65.0,3497.5,28.3,3497.2,51.9,5.4,45.4,8.8,50.9,3574.0,3330.3,3574.0,3330.1,3408.1,3331.9,3451.1,3331.0,0.9786,0.0085,0.9785,0.0156,0.0016,0.0136,0.0026,0.0153
3.407,12.9181,12.1838,0.0000,0.2802,0.1917,0.7342,65.0,3511.8,29.3,3511.8,1.1,0.5,0.1,1.3,0.2,3592.5,3330.8,3592.5,3329.2,3592.0,3377.6,3413.8,3071.6,0.9775,0.0088,0.9775,0.0003,0.0001,0.0000,0.0004,0.0001
3.608,12.8814,12.2171,0.0000,0.2786,0.1913,0.6644,66.0,3532.6,19.8,3532.6,1.0,0.5,0.2,0.1,0.1,3593.4,3330.8,3593.4,3331.5,3558.2,3324.7,3426.5,3337.9,0.9831,0.0059,0.9831,0.0003,0.0001,0.0001,0.0000,0.0000
3.808,12.9651,12.2332,0.0000,0.2802,0.1923,0.7318,65.0,3532.6,19.7,3532.7,2.4,2.2,0.4,2.0,0.6,3593.9,3331.0,3593.9,3285.2,3419.9,3297.4,3496.9,3329.1,0.9829,0.0059,0.9829,0.0007,0.0006,0.0001,0.0006,0.0002
4.008,12.8503,12.1789,0.0000,0.2786,0.1898,0.6714,65.0,3503.5,25.5,3503.5,2.9,0.8,0.1,0.8,0.2,3583.8,3330.5,3583.8,3368.9,3528.4,3573.1,3329.2,3125.4,0.9776,0.0076,0.9776,0.0009,0.0002,0.0000,0.0002,0.0001
4.209,13.2016,12.4792,0.0000,0.2887,0.1913,0.7224,65.0,3499.4,31.8,3499.4,6.7,5.8,46.3,7.8,50.3,3583.0,3330.6,3583.0,3311.0,3433.6,3329.5,3371.1,3332.7,0.9767,0.0095,0.9767,0.0020,0.0017,0.0139,0.0023,0.0151
4.409,12.8820,12.2046,0.0000,0.2792,0.1904,0.6775,66.0,3490.6,32.4,3490.6,4.3,1.9,0.6,0.5,0.1,3585.7,3330.6,3585.7,3360.7,3421.0,3313.9,3527.1,2823.5,0.9735,0.0097,0.9735,0.0013,0.0005,0.0002,0.0001,0.0000
