t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,12.7975,12.0208,0.0000,0.2872,0.1959,0.7767,61.0,3503.1,21.0,3507.4,8.1,2.5,3.3,8.1,2.0,3582.6,3330.2,3582.6,3360.6,3320.7,3313.3,3351.3,3348.6,0.9778,0.0063,0.9790,0.0024,0.0008,0.0010,0.0024,0.0006
0.401,12.9318,12.1692,0.0000,0.2841,0.1941,0.7626,63.0,3519.5,21.3,3519.4,9.2,0.1,2.3,0.3,0.6,3590.8,3331.1,3590.8,3330.3,3315.6,3319.8,3447.1,3268.9,0.9801,0.0064,0.9801,0.0028,0.0000,0.0007,0.0001,0.0002
0.601,13.2336,12.3697,0.0195,0.3140,0.1920,0.8444,64.0,3510.5,37.6,3508.1,61.3,3.5,10.7,5.8,7.7,3584.9,3330.4,3585.1,3330.0,3499.0,3330.2,3374.6,3333.1,0.9792,0.0113,0.9785,0.0184,0.0010,0.0032,0.0017,0.0023
0.802,13.1494,12.2979,0.0000,0.2896,0.1950,0.8514,64.0,3530.7,18.3,3524.8,5.3,1.1,0.9,0.1,0.8,3590.3,3334.6,3590.5,3331.4,3547.3,3471.0,3274.5,3332.8,0.9834,0.0055,0.9817,0.0016,0.0003,0.0003,0.0000,0.0002
1.004,12.9400,12.1606,0.0000,0.2841,0.1944,0.7794,64.0,3531.8,16.8,3531.7,4.4,0.7,0.7,0.1,1.4,3592.8,3326.8,3592.7,3330.5,3354.8,3167.9,3438.5,3322.0,0.9830,0.0051,0.9830,0.0013,0.0002,0.0002,0.0000,0.0004
1.205,12.9904,12.1756,0.0000,0.2856,0.1950,0.8148,64.0,3521.2,18.2,3521.2,4.4,0.6,0.8,2.2,1.3,3592.5,3334.5,3592.5,3330.0,3499.7,3499.3,3482.3,3337.9,0.9802,0.0055,0.9802,0.0013,0.0002,0.0002,0.0006,0.0004
1.405,12.9254,12.1637,0.0000,0.2844,0.1929,0.7617,64.0,3511.9,21.1,3511.9,6.8,0.1,1.0,0.3,7.2,3591.8,3331.0,3591.8,3330.4,3257.8,3257.9,3383.8,3334.9,0.9777,0.0063,0.9777,0.0020,0.0000,0.0003,0.0001,0.0022
1.606,13.1335,12.2595,0.0137,0.3027,0.1947,0.8603,65.0,3509.6,34.4,3509.6,32.6,2.6,2.2,1.9,4.3,3585.2,3328.5,3585.2,3329.9,3473.1,3307.4,3417.1,3327.3,0.9789,0.0103,0.9789,0.0098,0.0008,0.0007,0.0006,0.0013
1.806,12.9458,12.1753,0.0000,0.2844,0.1932,0.7706,65.0,3527.4,17.8,3527.4,5.3,1.0,0.9,0.1,0.1,3593.7,3330.9,3593.7,3331.5,3326.8,3331.3,3344.7,3345.3,0.9815,0.0053,0.9815,0.0016,0.0003,0.0003,0.0000,0.0000
2.007,12.9928,12.1545,0.0000,0.2856,0.1941,0.8383,65.0,3524.4,18.0,3521.1,4.2,0.8,1.0,0.1,1.1,3588.9,3330.8,3589.0,3330.2,3331.6,3332.8,3310.1,3322.3,0.9820,0.0054,0.9811,0.0013,0.0002,0.0003,0.0000,0.0003
2.207,12.9251,12.1707,0.0000,0.2844,0.1913,0.7544,65.0,3512.3,20.6,3512.3,4.7,0.5,1.1,3.7,0.6,3591.3,3334.3,3591.3,3330.4,3311.8,3423.1,3550.1,3367.7,0.9780,0.0062,0.9780,0.0014,0.0002,0.0003,0.0010,0.0002
2.408,12.9968,12.1685,0.0000,0.2856,0.1941,0.8282,65.0,3517.5,21.0,3517.6,7.5,0.1,2.5,0.1,0.3,3591.6,3330.7,3591.7,3330.1,3420.6,3318.6,3420.7,3295.8,0.9794,0.0063,0.9794,0.0023,0.0000,0.0008,0.0000,0.0001
2.608,12.9501,12.1685,0.0000,0.2847,0.1920,0.7816,65.0,3519.5,19.7,3519.4,9.6,0.3,0.9,1.8,1.0,3589.8,3330.8,3589.7,3330.2,3306.4,3254.6,3328.2,3348.3,0.9804,0.0059,0.9804,0.0029,0.0001,0.0003,0.0005,0.0003
