t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,11.5234,10.8603,0.0000,0.2878,0.1938,0.6631,59.0,3322.4,37.6,3314.1,19.4,17.0,5.6,13.8,11.1,3369.7,1540.2,3401.4,1652.7,1183.2,1348.4,2987.0,951.6,0.9860,0.0244,0.9744,0.0117,0.0144,0.0042,0.0046,0.0117
0.401,12.8466,12.1927,0.0000,0.2817,0.1929,0.6540,61.0,3510.7,38.4,3510.6,5.0,5.1,3.9,4.2,2.9,3590.8,3330.4,3590.8,3331.2,3418.2,3331.3,3463.6,3330.4,0.9777,0.0115,0.9776,0.0015,0.0015,0.0012,0.0012,0.0009
0.601,12.8869,12.1273,0.0000,0.2805,0.1953,0.7596,61.0,3526.0,22.2,3524.7,0.6,0.5,0.5,0.7,0.7,3592.9,3330.7,3593.0,3332.6,3498.6,3325.6,3575.9,3246.7,0.9814,0.0067,0.9810,0.0002,0.0002,0.0001,0.0002,0.0002
0.802,12.8268,12.1457,0.0000,0.2786,0.1941,0.6811,62.0,3525.6,22.8,3522.3,0.6,2.2,0.1,1.9,0.9,3593.5,3330.7,3593.6,3323.7,3439.7,3353.1,3458.1,3332.4,0.9811,0.0068,0.9802,0.0002,0.0006,0.0000,0.0005,0.0003
1.002,13.0069,12.2879,0.0000,0.2887,0.1941,0.7190,63.0,3512.5,34.7,3512.5,44.3,4.3,3.2,29.2,2.0,3580.9,3330.5,3580.9,3333.5,3397.3,3321.1,3455.9,3368.1,0.9809,0.0104,0.9809,0.0133,0.0013,0.0009,0.0084,0.0006
1.202,12.8955,12.2317,0.0000,0.2890,0.1895,0.6638,62.0,3487.0,39.6,3487.0,13.2,13.3,10.3,14.8,37.3,3576.3,3330.5,3576.3,3318.6,3373.4,3330.5,3389.6,3328.7,0.9750,0.0119,0.9750,0.0040,0.0039,0.0031,0.0044,0.0112
1.403,12.8451,12.1319,0.0000,0.2802,0.1947,0.7132,63.0,3524.9,28.0,3524.9,0.9,0.1,0.9,0.5,0.4,3586.1,3330.4,3586.1,3334.4,3211.8,3323.5,3338.1,3319.9,0.9829,0.0084,0.9829,0.0003,0.0000,0.0003,0.0002,0.0001
1.603,12.8408,12.1518,0.0000,0.2789,0.1929,0.6891,63.0,3521.7,26.3,3520.3,0.6,0.1,0.9,0.6,0.8,3592.9,3330.7,3593.0,3328.3,3186.2,3328.0,3551.5,3344.0,0.9802,0.0079,0.9798,0.0002,0.0000,0.0003,0.0002,0.0002
1.804,12.8622,12.1212,0.0000,0.2802,0.1938,0.7410,63.0,3524.6,20.7,3524.6,1.1,0.1,1.5,1.7,3.5,3588.6,3330.7,3588.6,3329.9,3362.5,3330.6,3403.9,3329.4,0.9822,0.0062,0.9822,0.0003,0.0000,0.0004,0.0005,0.0011
2.004,13.0716,12.3974,0.0000,0.2939,0.1926,0.6741,63.0,3531.0,26.3,3531.1,22.9,30.0,42.6,33.2,37.1,3580.7,3330.2,3580.7,3332.7,3331.5,3333.0,3335.2,3334.5,0.9861,0.0079,0.9861,0.0069,0.0090,0.0128,0.0099,0.0111
2.205,13.1063,12.1557,0.0000,0.2802,0.1895,0.9506,63.0,3507.9,32.2,3507.8,1.4,3.0,4.5,3.8,3.5,3591.9,3330.6,3591.9,3288.0,3489.9,3307.7,3521.4,3305.6,0.9766,0.0097,0.9766,0.0004,0.0008,0.0014,0.0011,0.0011
2.405,13.1140,12.1515,0.0000,0.2798,0.1935,0.9625,63.0,3537.4,19.0,3537.4,0.7,0.1,0.8,0.5,0.9,3593.8,3330.8,3593.8,3335.8,3283.4,3319.8,3345.0,3239.3,0.9843,0.0057,0.9843,0.0002,0.0000,0.0003,0.0002,0.0003
2.605,12.8344,12.1450,0.0000,0.2789,0.1923,0.6894,64.0,3536.7,19.0,3536.8,1.0,0.1,2.8,0.6,0.8,3594.3,3330.8,3594.3,3235.3,3057.6,3319.2,3558.1,3334.3,0.9840,0.0057,0.9840,0.0003,0.0000,0.0009,0.0002,0.0002
