t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,2.0303,0.7440,0.0000,0.2878,0.1965,1.2863,49.0,855.8,18.3,856.1,10.9,0.4,0.9,5.3,0.8,865.2,857.6,865.2,816.2,837.8,857.4,824.8,820.5,0.9891,0.0214,0.9895,0.0133,0.0005,0.0011,0.0064,0.0010
0.401,1.5057,0.7312,0.0000,0.2853,0.1938,0.7745,49.0,870.3,14.8,870.3,2.0,0.4,4.1,4.1,1.8,869.1,870.7,869.1,886.9,893.7,896.6,826.5,874.1,1.0014,0.0170,1.0014,0.0023,0.0004,0.0045,0.0050,0.0021
0.602,1.4160,0.6290,0.0000,0.2853,0.1959,0.7870,49.0,811.4,12.9,811.4,1.5,1.8,2.0,4.6,0.9,810.0,811.0,810.0,816.7,811.3,810.2,810.1,817.2,1.0017,0.0160,1.0017,0.0019,0.0022,0.0024,0.0057,0.0011
0.803,1.4346,0.6296,0.0000,0.2850,0.1938,0.8050,49.0,811.3,16.4,811.4,0.7,0.3,0.6,3.2,0.1,810.0,809.3,810.0,797.9,805.0,809.0,810.0,806.0,1.0017,0.0203,1.0017,0.0009,0.0004,0.0007,0.0040,0.0002
1.004,1.4798,0.6818,0.0000,0.2954,0.1944,0.7980,48.0,851.0,23.5,851.1,8.2,6.9,7.8,35.3,6.8,850.5,837.6,850.5,816.8,810.6,813.5,817.6,811.7,1.0006,0.0280,1.0006,0.0101,0.0085,0.0095,0.0432,0.0084
1.205,1.4340,0.6653,0.0000,0.2850,0.1956,0.7687,49.0,900.9,11.7,900.9,0.6,0.4,1.7,3.8,0.8,899.6,899.3,899.5,909.6,901.3,900.2,898.8,899.4,1.0015,0.0130,1.0015,0.0007,0.0004,0.0018,0.0043,0.0009
1.406,1.4923,0.6519,0.0000,0.2856,0.1959,0.8404,49.0,859.2,12.4,859.3,1.8,0.9,4.7,3.3,2.4,862.0,858.4,862.0,901.0,841.0,853.9,900.0,851.5,0.9968,0.0144,0.9968,0.0020,0.0010,0.0055,0.0037,0.0028
1.607,1.4603,0.6720,0.0000,0.2866,0.1950,0.7883,49.0,900.3,15.3,900.4,0.9,1.7,4.7,5.7,3.2,899.1,895.9,899.1,900.2,903.5,897.5,900.0,903.5,1.0014,0.0171,1.0014,0.0010,0.0019,0.0052,0.0063,0.0035
1.808,1.5115,0.6720,0.0000,0.2832,0.1944,0.8395,49.0,901.6,12.9,901.5,0.7,0.4,1.0,3.5,0.6,900.1,903.5,900.0,876.5,885.5,898.7,900.0,865.8,1.0017,0.0143,1.0017,0.0008,0.0004,0.0011,0.0039,0.0007
2.009,1.4996,0.6995,0.0000,0.2942,0.1938,0.8002,48.0,900.9,21.8,900.9,22.2,5.9,8.3,9.7,6.0,899.5,900.9,899.6,900.7,899.8,903.2,900.0,901.4,1.0015,0.0242,1.0015,0.0246,0.0066,0.0092,0.0107,0.0067
2.210,1.4459,0.6689,0.0000,0.2850,0.1953,0.7770,48.0,901.5,15.2,901.5,0.6,0.2,1.6,3.8,0.8,900.0,899.4,900.0,901.1,894.1,889.1,900.0,899.0,1.0017,0.0169,1.0017,0.0006,0.0002,0.0018,0.0042,0.0009
2.411,1.4572,0.6793,0.0000,0.2853,0.1959,0.7779,48.0,901.5,13.9,901.5,1.9,0.1,5.7,3.2,1.8,900.0,899.8,900.0,894.9,883.7,900.1,900.1,900.7,1.0017,0.0155,1.0017,0.0021,0.0002,0.0063,0.0036,0.0020
2.611,1.4481,0.6622,0.0000,0.2850,0.1971,0.7858,48.0,901.5,12.0,901.5,1.3,1.3,1.7,4.1,0.1,900.0,900.0,900.0,900.5,901.3,895.8,900.0,903.5,1.0017,0.0134,1.0017,0.0014,0.0015,0.0019,0.0045,0.0002
2.812,1.4709,0.6656,0.0000,0.2850,0.1965,0.8054,49.0,901.5,13.3,901.5,1.7,0.3,2.1,3.1,0.6,900.0,900.3,900.0,910.7,913.9,900.0,900.1,899.3,1.0017,0.0148,1.0017,0.0018,0.0003,0.0023,0.0035,0.0007
3.013,1.5134,0.7101,0.0000,0.2939,0.1947,0.8032,48.0,905.2,27.6,904.8,7.8,31.1,7.8,11.3,7.4,904.9,903.6,904.9,902.5,899.8,900.1,908.5,900.1,1.0004,0.0306,0.9999,0.0086,0.0346,0.0087,0.0124,0.0082
3.214,1.4670,0.6940,0.0000,0.2853,0.1953,0.7730,48.0,909.8,18.6,909.8,1.2,0.1,2.1,3.6,1.1,910.1,907.8,910.1,899.9,920.3,899.8,900.1,918.7,0.9996,0.0205,0.9996,0.0013,0.0001,0.0023,0.0040,0.0012
3.415,1.4529,0.6766,0.0000,0.2835,0.1956,0.7764,48.0,902.4,16.8,902.4,0.8,0.5,2.6,3.7,1.7,901.3,899.4,901.3,899.5,902.3,903.0,900.0,899.7,1.0012,0.0187,1.0012,0.0009,0.0006,0.0029,0.0041,0.0019
3.616,1.4612,0.6757,0.0000,0.2853,0.1959,0.7855,48.0,901.5,19.7,901.5,0.6,1.5,0.1,4.4,1.4,900.0,901.4,900.0,901.5,897.5,844.4,899.9,900.9,1.0017,0.0219,1.0017,0.0007,0.0017,0.0002,0.0049,0.0016
