t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,12.8180,12.1075,0.0000,0.2820,0.1941,0.7105,62.0,3508.6,28.4,3512.0,5.4,52.2,1.2,2.9,1.0,3593.4,3356.7,3593.0,3370.1,3581.6,3329.1,3488.4,3314.8,0.9764,0.0085,0.9775,0.0016,0.0146,0.0004,0.0008,0.0003
0.401,13.0758,12.3526,0.0000,0.2890,0.1923,0.7233,63.0,3509.2,56.1,3509.2,7.3,8.8,15.7,5.4,47.7,3583.9,3330.1,3583.9,3329.9,3462.2,3330.0,3346.0,3330.2,0.9792,0.0168,0.9792,0.0022,0.0025,0.0047,0.0016,0.0143
0.601,12.8592,12.1881,0.0000,0.2786,0.1932,0.6711,64.0,3528.0,18.0,3528.0,4.2,0.5,0.4,0.6,0.6,3593.1,3331.5,3593.1,3330.9,3366.6,3338.5,3439.7,3306.5,0.9819,0.0054,0.9819,0.0013,0.0001,0.0001,0.0002,0.0002
0.802,12.8985,12.1716,0.0000,0.2798,0.1953,0.7269,64.0,3527.3,17.9,3527.2,5.0,0.5,0.5,0.2,0.3,3592.4,3330.9,3592.4,3330.4,3344.3,3327.8,3623.2,3370.4,0.9819,0.0054,0.9819,0.0015,0.0001,0.0001,0.0001,0.0001
1.002,12.8527,12.1893,0.0000,0.2786,0.1956,0.6634,64.0,3528.0,16.9,3528.1,5.0,1.6,1.2,1.8,1.3,3593.1,3335.7,3593.3,3330.1,3449.6,3288.3,3451.5,3307.7,0.9819,0.0051,0.9819,0.0015,0.0005,0.0004,0.0005,0.0004
1.203,12.8790,12.1389,0.0000,0.2808,0.1944,0.7401,65.0,3513.3,18.2,3513.1,10.0,1.0,0.4,0.9,1.6,3584.0,3327.7,3583.8,3330.2,3356.2,3408.1,3476.6,3327.8,0.9803,0.0055,0.9803,0.0030,0.0003,0.0001,0.0003,0.0005
1.403,13.1924,12.5247,0.0000,0.2960,0.1910,0.6677,65.0,3500.1,95.2,3500.2,44.0,7.1,7.8,5.5,52.1,3572.1,3330.8,3572.3,3330.0,3327.4,3330.4,3347.9,3330.1,0.9798,0.0286,0.9798,0.0132,0.0021,0.0023,0.0016,0.0156
1.604,12.8811,12.1399,0.0000,0.2802,0.1950,0.7413,65.0,3522.6,17.7,3522.4,4.7,0.1,0.5,1.4,1.4,3584.9,3327.8,3584.7,3330.6,3378.5,3335.6,3463.4,3346.3,0.9826,0.0053,0.9826,0.0014,0.0000,0.0002,0.0004,0.0004
1.804,12.8466,12.1859,0.0000,0.2783,0.1932,0.6607,65.0,3529.3,17.0,3529.3,3.5,0.5,0.2,0.1,0.1,3593.8,3325.6,3593.9,3330.2,3537.4,3329.5,3374.1,3176.1,0.9820,0.0051,0.9820,0.0011,0.0001,0.0001,0.0000,0.0000
2.005,12.9300,12.2107,0.0000,0.2798,0.1953,0.7193,65.0,3551.5,12.0,3551.5,6.8,0.1,1.3,0.6,1.0,3595.1,3336.0,3595.1,3330.2,3289.8,3327.7,3554.1,3332.4,0.9879,0.0036,0.9879,0.0020,0.0000,0.0004,0.0002,0.0003
2.206,12.8772,12.1399,0.0000,0.2798,0.1935,0.7373,65.0,3520.1,18.3,3520.1,4.4,0.4,0.7,1.2,1.1,3584.0,3330.7,3584.0,3330.1,3606.1,3329.9,3443.1,3362.3,0.9822,0.0055,0.9822,0.0013,0.0001,0.0002,0.0003,0.0003
2.406,13.1207,12.4426,0.0000,0.2914,0.1907,0.6781,66.0,3500.1,44.9,3500.1,28.7,7.4,36.1,10.3,49.7,3577.8,3332.4,3577.8,3330.0,3489.6,3331.2,3457.0,3330.3,0.9783,0.0135,0.9783,0.0086,0.0021,0.0108,0.0030,0.0149
2.607,12.8875,12.1164,0.0000,0.2826,0.1917,0.7712,65.0,3486.6,26.1,3486.6,4.7,1.3,10.6,9.1,2.3,3565.5,3331.1,3565.5,3330.9,3488.5,3326.9,3546.2,3320.8,0.9779,0.0078,0.9779,0.0014,0.0004,0.0032,0.0026,0.0007
