t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,11.5686,10.8923,0.0000,0.2917,0.1929,0.6763,59.0,3290.6,68.0,3292.3,22.4,5.6,2.6,46.0,22.9,3381.0,3249.9,3379.8,3156.9,2541.8,1353.5,3087.4,1516.3,0.9733,0.0209,0.9741,0.0071,0.0022,0.0019,0.0149,0.0151
0.401,12.8091,12.1621,0.0000,0.2795,0.1920,0.6470,61.0,3503.6,29.5,3503.5,6.0,1.6,0.5,2.4,0.3,3590.7,3330.1,3590.7,3330.9,3556.8,3144.8,3435.8,3402.0,0.9757,0.0089,0.9757,0.0018,0.0005,0.0001,0.0007,0.0001
0.601,12.8369,12.1176,0.0000,0.2802,0.1932,0.7193,62.0,3503.3,23.8,3503.3,4.1,2.2,1.6,0.9,1.0,3585.4,3326.4,3585.4,3330.1,3512.3,3392.9,3420.7,3314.4,0.9771,0.0071,0.9771,0.0012,0.0006,0.0005,0.0003,0.0003
0.802,12.7557,12.1200,0.0000,0.2783,0.1895,0.6357,62.0,3505.6,22.8,3505.7,4.1,1.6,0.5,0.3,0.4,3588.3,3335.5,3588.3,3330.2,3520.3,3595.3,3302.2,3367.9,0.9770,0.0068,0.9770,0.0012,0.0004,0.0001,0.0001,0.0001
1.002,12.8494,12.1194,0.0000,0.2802,0.1932,0.7300,63.0,3515.4,20.5,3515.4,5.8,2.6,0.3,0.2,0.5,3590.0,3327.6,3590.0,3330.2,3523.2,2921.1,3484.3,3221.9,0.9792,0.0062,0.9792,0.0018,0.0007,0.0001,0.0001,0.0002
1.203,13.5617,12.5381,0.0000,0.2924,0.1941,1.0236,63.0,3480.2,39.2,3480.2,91.5,3.5,51.6,43.4,11.4,3569.3,3330.5,3569.4,3330.0,3441.0,3334.5,3540.1,3332.8,0.9750,0.0118,0.9750,0.0275,0.0010,0.0155,0.0123,0.0034
1.403,13.2052,12.1539,0.0000,0.2808,0.1917,1.0513,63.0,3508.0,27.9,3508.0,3.9,1.7,3.1,1.3,0.8,3592.0,3330.8,3592.0,3330.6,3544.9,3261.1,3500.9,3303.7,0.9766,0.0084,0.9766,0.0012,0.0005,0.0010,0.0004,0.0002
1.604,12.7871,12.1307,0.0000,0.2789,0.1877,0.6564,63.0,3499.4,24.8,3499.3,4.6,1.0,0.2,0.1,0.4,3587.5,3330.8,3587.5,3330.0,3565.6,3320.2,3306.7,3321.9,0.9754,0.0074,0.9754,0.0014,0.0003,0.0001,0.0000,0.0001
1.804,12.8704,12.1554,0.0000,0.2795,0.1913,0.7150,63.0,3528.2,18.0,3528.2,3.5,1.2,0.2,0.1,0.1,3592.8,3330.8,3592.8,3330.4,3580.3,3338.3,3430.0,3331.8,0.9820,0.0054,0.9820,0.0011,0.0003,0.0001,0.0000,0.0000
2.005,12.8329,12.1786,0.0000,0.2795,0.1898,0.6543,64.0,3512.7,19.9,3512.4,16.5,3.2,0.4,1.6,0.5,3590.8,3322.6,3590.8,3330.1,3241.1,3563.2,3392.2,3355.2,0.9782,0.0060,0.9782,0.0050,0.0010,0.0001,0.0005,0.0001
